Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
119948.0,Darren Sproles,31.0,PHI,RB,15.0,0.0,39.0,506.0,2.0,82.0,13.0,1.0,15.0,0.0,15.0,15.0,1230.0
487982.0,Tavon Austin,24.0,STL,WR,15.0,8.0,35.0,391.0,1.0,78.0,11.2,2.0,19.0,0.0,11.0,9.5,876.0
511464.0,De'Anthony Thomas,21.0,KAN,RB,12.0,3.0,34.0,405.0,1.0,81.0,11.9,14.0,428.0,0.0,78.0,30.6,1102.0
188428.0,Jeremy Ross,26.0,DET,WR,16.0,13.0,32.0,284.0,0.0,28.0,8.9,23.0,584.0,0.0,41.0,25.4,1181.0
504290.0,Ace Sanders,23.0,JAX,WR,12.0,0.0,32.0,227.0,0.0,23.0,7.1,1.0,16.0,0.0,16.0,16.0,298.0
,Antonio Brown,26.0,PIT,WR,16.0,16.0,30.0,319.0,1.0,71.0,10.6,1.0,0.0,0.0,0.0,0.0,2030.0
184622.0,Dwayne Harris,27.0,DAL,WR,16.0,0.0,30.0,275.0,0.0,38.0,9.2,30.0,742.0,0.0,42.0,24.7,1140.0
,Jacoby Jones,30.0,BAL,WR,16.0,0.0,30.0,275.0,0.0,45.0,9.2,32.0,978.0,1.0,108.0,30.6,1400.0
504922.0,Isaiah Burse,23.0,DEN,WR,12.0,0.0,29.0,211.0,0.0,22.0,7.3,1.0,7.0,0.0,7.0,7.0,218.0
186392.0,Andre Roberts,26.0,WAS,WR,16.0,4.0,28.0,208.0,0.0,37.0,7.4,30.0,710.0,0.0,45.0,23.7,1392.0
192796.0,Marcus Sherels,27.0,MIN,DB,16.0,0.0,27.0,297.0,0.0,35.0,11.0,4.0,110.0,0.0,46.0,27.5,407.0
,Bryan Walters,27.0,SEA,WR,13.0,0.0,27.0,207.0,0.0,21.0,7.7,2.0,43.0,0.0,27.0,21.5,305.0
,T.J. Carrie,24.0,OAK,DB,13.0,4.0,26.0,195.0,0.0,27.0,7.5,15.0,362.0,0.0,42.0,24.1,585.0
156844.0,Ted Ginn Jr.,29.0,ARI,WR,16.0,0.0,26.0,277.0,1.0,71.0,10.7,22.0,417.0,0.0,43.0,19.0,890.0
380494.0,Griff Whalen,24.0,IND,WR,10.0,0.0,26.0,187.0,0.0,22.0,7.2,15.0,379.0,0.0,32.0,25.3,589.0
193061.0,Julian Edelman,28.0,NWE,WR,14.0,13.0,25.0,299.0,1.0,84.0,12.0,0.0,0.0,0.0,0.0,,1365.0
237345.0,Jeremy Kerley,26.0,NYJ,WR,16.0,7.0,25.0,199.0,0.0,41.0,8.0,1.0,12.0,0.0,12.0,12.0,706.0
517229.0,Jarvis Landry,22.0,MIA,WR,16.0,11.0,25.0,204.0,0.0,32.0,8.2,34.0,954.0,0.0,74.0,28.1,1912.0
381922.0,Keshawn Martin,24.0,HOU,WR,16.0,0.0,25.0,154.0,0.0,21.0,6.2,1.0,19.0,0.0,19.0,19.0,251.0
515826.0,Bruce Ellington,23.0,SFO,WR,13.0,0.0,23.0,188.0,0.0,23.0,8.2,24.0,614.0,0.0,38.0,25.6,892.0
,Adam Jones,31.0,CIN,DB,16.0,3.0,22.0,262.0,0.0,47.0,11.9,27.0,844.0,0.0,97.0,31.3,1129.0
191216.0,Dexter McCluster,25.0,TEN,WR,14.0,2.0,22.0,155.0,0.0,48.0,7.0,0.0,0.0,0.0,0.0,,483.0
517215.0,Odell Beckham Jr.,22.0,NYG,WR,12.0,11.0,21.0,171.0,0.0,25.0,8.1,0.0,0.0,0.0,0.0,,1511.0
163150.0,Leodis McKelvin,29.0,BUF,LCB,10.0,9.0,21.0,183.0,0.0,24.0,8.7,4.0,64.0,0.0,30.0,16.0,257.0
,Josh Cribbs,31.0,IND,WR,6.0,0.0,19.0,125.0,0.0,18.0,6.6,19.0,608.0,0.0,76.0,32.0,741.0
133285.0,Devin Hester,32.0,ATL,WR,16.0,1.0,18.0,240.0,1.0,68.0,13.3,45.0,1128.0,0.0,66.0,25.1,1908.0
170984.0,Brandon Tate,27.0,CIN,WR,16.0,4.0,18.0,174.0,0.0,49.0,9.7,18.0,397.0,0.0,31.0,22.1,785.0
160411.0,Danny Amendola,29.0,NWE,WR,16.0,4.0,16.0,132.0,0.0,39.0,8.3,20.0,482.0,0.0,81.0,24.1,814.0
,Corey Brown,23.0,CAR,WR,13.0,3.0,16.0,153.0,1.0,79.0,9.6,12.0,273.0,0.0,35.0,22.8,817.0
382156.0,Travis Benjamin,25.0,CLE,WR,16.0,0.0,15.0,127.0,0.0,37.0,8.5,12.0,246.0,0.0,28.0,20.5,698.0
381280.0,Frankie Hammond,24.0,KAN,WR,16.0,3.0,15.0,200.0,0.0,47.0,13.3,2.0,74.0,0.0,37.0,37.0,319.0
380549.0,Brenton Bersin,24.0,CAR,WR,15.0,1.0,14.0,86.0,0.0,18.0,6.1,7.0,167.0,0.0,49.0,23.9,404.0
382886.0,Randall Cobb,24.0,GNB,WR,16.0,16.0,14.0,112.0,0.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,1436.0
480441.0,Micah Hyde,24.0,GNB,DB,16.0,12.0,14.0,221.0,2.0,75.0,15.8,4.0,96.0,0.0,28.0,24.0,326.0
,Walt Powell,23.0,NYJ,WR,4.0,0.0,12.0,48.0,0.0,15.0,4.0,8.0,233.0,0.0,62.0,29.1,281.0
501550.0,Keenan Allen,22.0,SDG,WR,14.0,14.0,11.0,99.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,,882.0
156725.0,Eddie Royal,28.0,SDG,WR,16.0,11.0,11.0,100.0,0.0,58.0,9.1,0.0,0.0,0.0,0.0,,892.0
,Wes Welker,33.0,DEN,WR,14.0,8.0,11.0,74.0,0.0,19.0,6.7,0.0,0.0,0.0,0.0,,538.0
511476.0,Brandin Cooks,21.0,NOR,WR,10.0,7.0,10.0,35.0,0.0,15.0,3.5,1.0,12.0,0.0,12.0,12.0,670.0
188961.0,Perrish Cox,27.0,SFO,LCB,15.0,14.0,10.0,35.0,0.0,9.0,3.5,2.0,60.0,0.0,57.0,30.0,107.0
501539.0,Solomon Patton,24.0,TAM,WR,7.0,0.0,10.0,112.0,0.0,33.0,11.2,18.0,416.0,0.0,28.0,23.1,547.0
133634.0,Santonio Holmes,30.0,CHI,WR,9.0,2.0,9.0,50.0,0.0,22.0,5.6,0.0,0.0,0.0,0.0,,117.0
383771.0,Damaris Johnson,25.0,HOU,WR,16.0,8.0,9.0,54.0,0.0,12.0,6.0,6.0,136.0,0.0,31.0,22.7,540.0
236013.0,Denarius Moore,26.0,OAK,WR,10.0,2.0,8.0,38.0,0.0,23.0,4.8,0.0,0.0,0.0,0.0,,154.0
183766.0,Preston Parker,27.0,NYG,WR,16.0,7.0,8.0,53.0,0.0,18.0,6.6,21.0,509.0,0.0,45.0,24.2,980.0
,Marc Mariani,27.0,CHI,WR,6.0,0.0,7.0,29.0,0.0,16.0,4.1,20.0,510.0,0.0,67.0,25.5,539.0
482550.0,Jordan Poyer,23.0,CLE,DB,16.0,0.0,7.0,28.0,0.0,8.0,4.0,1.0,14.0,0.0,14.0,14.0,42.0
,Bobby Rainey,27.0,TAM,RB,15.0,5.0,7.0,55.0,0.0,14.0,7.9,6.0,158.0,0.0,33.0,26.3,934.0
136676.0,Leon Washington,32.0,TEN,RB,16.0,0.0,7.0,47.0,0.0,10.0,6.7,31.0,738.0,0.0,52.0,23.8,1001.0
236934.0,Doug Baldwin,26.0,SEA,WR,16.0,16.0,6.0,42.0,0.0,38.0,7.0,5.0,81.0,0.0,24.0,16.2,956.0
,Mike Brown,25.0,JAX,WR,5.0,1.0,5.0,37.0,0.0,13.0,7.4,1.0,11.0,0.0,11.0,11.0,136.0
116908.0,Jim Leonhard,32.0,CLE,FS,16.0,5.0,4.0,26.0,0.0,12.0,6.5,1.0,5.0,0.0,5.0,5.0,65.0
,Chris Williams,27.0,CHI,WR,7.0,0.0,4.0,30.0,0.0,13.0,7.5,24.0,579.0,1.0,101.0,24.1,601.0
,Fred Jackson,33.0,BUF,RB,14.0,9.0,3.0,5.0,0.0,5.0,1.7,0.0,0.0,0.0,0.0,,1031.0
,Charles Woodson,38.0,OAK,FS,16.0,16.0,3.0,28.0,0.0,23.0,9.3,0.0,0.0,0.0,0.0,,63.0
481645.0,Michael Campanaro,23.0,BAL,WR,4.0,0.0,2.0,17.0,0.0,9.0,8.5,0.0,0.0,0.0,0.0,,119.0
191596.0,Jeremy Maclin,26.0,PHI,WR,16.0,16.0,2.0,25.0,0.0,18.0,12.5,0.0,0.0,0.0,0.0,,1343.0
236787.0,Earl Thomas,25.0,SEA,FS,16.0,16.0,2.0,3.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,,50.0
482107.0,Dri Archer,23.0,PIT,WR,12.0,0.0,1.0,2.0,0.0,2.0,2.0,9.0,161.0,0.0,23.0,17.9,226.0
