Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
24.0,Nick Novak,33.0,SDG,K,16.0,0.0,1.0,1.0,6.0,6.0,9.0,8.0,6.0,4.0,4.0,3.0,26.0,22.0,52.0,84.6,40.0,40.0,100.0,78.0,4751.0,10.0,12.8,61.0,
25.0,Matt Prater,30.0,DET,K,11.0,0.0,0.0,0.0,8.0,8.0,5.0,4.0,8.0,6.0,5.0,3.0,26.0,21.0,52.0,80.8,21.0,21.0,100.0,0.0,0.0,0.0,,,
26.0,Josh Scobee,32.0,JAX,K,16.0,0.0,0.0,0.0,3.0,3.0,8.0,7.0,9.0,7.0,6.0,3.0,26.0,20.0,53.0,76.9,23.0,23.0,100.0,63.0,3819.0,37.0,58.7,61.0,
27.0,Patrick Murray,23.0,TAM,K,16.0,0.0,0.0,0.0,3.0,2.0,8.0,7.0,7.0,6.0,6.0,5.0,24.0,20.0,55.0,83.3,31.0,31.0,100.0,0.0,0.0,0.0,,,
28.0,Shayne Graham,37.0,NOR,K,16.0,0.0,0.0,0.0,6.0,6.0,9.0,9.0,5.0,3.0,2.0,1.0,22.0,19.0,50.0,86.4,47.0,46.0,97.9,2.0,20.0,0.0,0.0,10.0,
29.0,Sebastian Janikowski,36.0,OAK,K,16.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0,9.0,9.0,5.0,3.0,22.0,19.0,57.0,86.4,28.0,28.0,100.0,61.0,3723.0,34.0,55.7,61.0,
30.0,Ryan Succop,28.0,TEN,K,16.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,8.0,5.0,2.0,2.0,22.0,19.0,51.0,86.4,27.0,27.0,100.0,63.0,3967.0,31.0,49.2,63.0,
31.0,Connor Barth,28.0,DEN,K,5.0,0.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,16.0,15.0,50.0,93.8,15.0,15.0,100.0,8.0,456.0,0.0,0.0,57.0,
32.0,Brandon McManus,23.0,DEN,K,15.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,3.0,2.0,2.0,0.0,13.0,9.0,44.0,69.2,41.0,41.0,100.0,91.0,5981.0,64.0,70.3,66.0,
33.0,Robbie Gould,32.0,CHI,K,12.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,12.0,9.0,45.0,75.0,29.0,28.0,96.6,53.0,3179.0,21.0,39.6,60.0,
34.0,Nate Freese,24.0,DET,K,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,7.0,3.0,30.0,42.9,6.0,6.0,100.0,0.0,0.0,0.0,,,
35.0,Alex Henery,27.0,DET,K,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,1.0,51.0,20.0,5.0,5.0,100.0,0.0,0.0,0.0,,,
36.0,Jay Feely,38.0,CHI,K,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,48.0,75.0,6.0,5.0,83.3,14.0,580.0,3.0,21.4,41.0,
37.0,Garrett Hartley,28.0,CLE,K,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,43.0,100.0,2.0,2.0,100.0,2.0,123.0,0.0,0.0,62.0,
38.0,Bryan Anger,26.0,JAX,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,136.0,0.0,0.0,68.0,
39.0,Matthew Bosher,27.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,83.0,5172.0,46.0,55.4,62.0,
40.0,Dustin Colquitt,32.0,KAN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,71.0,0.0,0.0,71.0,
41.0,Jordan Gay,24.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,83.0,5222.0,49.0,59.0,63.0,
42.0,Johnny Hekker,24.0,STL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,30.0,0.0,0.0,15.0,AP-2
43.0,Chris Jones,25.0,DAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,57.0,0.0,0.0,57.0,
44.0,Brett Kern,28.0,TEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,119.0,0.0,0.0,60.0,
45.0,Michael Koenen,32.0,TAM,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,69.0,4429.0,31.0,44.9,64.0,
46.0,Spencer Lanning,26.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,387.0,1.0,16.7,65.0,
47.0,Shane Lechler,38.0,HOU,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,67.0,0.0,0.0,67.0,
48.0,Jeff Locke,25.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,50.0,0.0,0.0,50.0,
49.0,Sam Martin,24.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,75.0,4803.0,53.0,70.7,64.0,
50.0,Tim Masthay,27.0,GNB,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,119.0,0.0,0.0,60.0,
51.0,Pat McAfee,27.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,99.0,6335.0,70.0,70.7,64.0,"PB,AP-1"
52.0,Thomas Morstead,28.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,79.0,5238.0,40.0,50.6,66.0,
53.0,Pat O'Donnell,23.0,CHI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,65.0,1.0,100.0,65.0,
54.0,Ryan Quigley,24.0,NYJ,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.0,315.0,0.0,0.0,63.0,
55.0,Jon Ryan,33.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,79.0,0.0,0.0,79.0,
56.0,Colton Schmidt,24.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,101.0,0.0,0.0,51.0,
57.0,Tress Way,24.0,WAS,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,18.0,1174.0,9.0,50.0,65.0,
,League Average,,,,,,,,,,,,,,,,,,,84.0,,,99.3,,,,50.3,64.0,
