Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
10.0,David Akers,33.0,PHI,K,16.0,0.0,0.0,0.0,12.0,12.0,10.0,10.0,6.0,1.0,4.0,1.0,32.0,24.0,53.0,75.0,36.0,36.0,100.0,78.0,4796.0,6.0,7.7,62.0,
11.0,Sebastian Janikowski,29.0,OAK,K,16.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,10.0,7.0,11.0,6.0,32.0,23.0,54.0,71.9,28.0,28.0,100.0,67.0,4259.0,22.0,32.8,64.0,
12.0,Matt Stover,39.0,BAL,K,16.0,0.0,1.0,1.0,11.0,11.0,7.0,7.0,12.0,8.0,1.0,0.0,32.0,27.0,49.0,84.4,26.0,26.0,100.0,65.0,4032.0,7.0,10.8,62.0,
13.0,Jeff Wilkins,35.0,STL,K,16.0,0.0,0.0,0.0,8.0,7.0,7.0,6.0,13.0,8.0,4.0,3.0,32.0,24.0,53.0,75.0,25.0,25.0,100.0,66.0,4142.0,5.0,7.6,63.0,
14.0,Jason Elam,37.0,DEN,K,16.0,0.0,0.0,0.0,11.0,11.0,6.0,6.0,12.0,9.0,2.0,1.0,31.0,27.0,50.0,87.1,33.0,33.0,100.0,0.0,0.0,0.0,,,
15.0,Nick Folk,23.0,DAL,K,16.0,0.0,0.0,0.0,12.0,10.0,7.0,7.0,7.0,7.0,5.0,2.0,31.0,26.0,53.0,83.9,53.0,53.0,100.0,94.0,5800.0,4.0,4.3,62.0,PB
16.0,Phil Dawson,32.0,CLE,K,16.0,0.0,2.0,2.0,10.0,9.0,8.0,7.0,8.0,7.0,2.0,1.0,30.0,26.0,51.0,86.7,43.0,42.0,97.7,85.0,5214.0,5.0,5.9,61.0,AP-2
17.0,Neil Rackers,31.0,ARI,K,16.0,0.0,2.0,2.0,5.0,5.0,8.0,6.0,6.0,5.0,9.0,3.0,30.0,21.0,52.0,70.0,48.0,47.0,97.9,80.0,5138.0,17.0,21.3,64.0,
18.0,Kris Brown,31.0,HOU,K,16.0,0.0,1.0,1.0,7.0,6.0,6.0,6.0,10.0,7.0,5.0,5.0,29.0,25.0,57.0,86.2,40.0,40.0,100.0,84.0,5274.0,11.0,13.1,63.0,
19.0,Adam Vinatieri,35.0,IND,K,16.0,0.0,1.0,1.0,15.0,14.0,10.0,8.0,2.0,0.0,1.0,0.0,29.0,23.0,39.0,79.3,51.0,49.0,96.1,91.0,5906.0,9.0,9.9,65.0,
20.0,Morten Andersen,47.0,ATL,K,14.0,0.0,0.0,0.0,9.0,9.0,12.0,12.0,7.0,4.0,0.0,0.0,28.0,25.0,47.0,89.3,24.0,24.0,100.0,0.0,0.0,0.0,,,
21.0,John Kasay,38.0,CAR,K,16.0,0.0,2.0,2.0,6.0,6.0,9.0,8.0,9.0,6.0,2.0,2.0,28.0,24.0,53.0,85.7,27.0,27.0,100.0,53.0,3211.0,2.0,3.8,61.0,
22.0,Nate Kaeding,25.0,SDG,K,16.0,0.0,0.0,0.0,11.0,11.0,6.0,5.0,8.0,7.0,2.0,1.0,27.0,24.0,51.0,88.9,46.0,46.0,100.0,72.0,4528.0,7.0,9.7,63.0,
23.0,Rian Lindell,30.0,BUF,K,16.0,0.0,0.0,0.0,11.0,11.0,7.0,7.0,6.0,4.0,3.0,2.0,27.0,24.0,52.0,88.9,24.0,24.0,100.0,65.0,3972.0,6.0,9.2,61.0,
24.0,Lawrence Tynes,29.0,NYG,K,16.0,0.0,1.0,1.0,10.0,9.0,8.0,5.0,8.0,8.0,0.0,0.0,27.0,23.0,48.0,85.2,42.0,40.0,95.2,82.0,4931.0,8.0,9.8,60.0,
25.0,Jeff Reed,28.0,PIT,K,16.0,0.0,0.0,0.0,9.0,9.0,10.0,10.0,5.0,4.0,1.0,0.0,25.0,23.0,49.0,92.0,44.0,44.0,100.0,86.0,5242.0,10.0,11.6,61.0,
26.0,Stephen Gostkowski,23.0,NWE,K,16.0,0.0,0.0,0.0,10.0,10.0,9.0,8.0,5.0,3.0,0.0,0.0,24.0,21.0,45.0,87.5,74.0,74.0,100.0,112.0,7109.0,15.0,13.4,64.0,
27.0,Ryan Longwell,33.0,MIN,K,16.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,11.0,10.0,4.0,1.0,24.0,20.0,55.0,83.3,40.0,39.0,97.5,77.0,4778.0,9.0,11.7,62.0,
28.0,Jay Feely,31.0,MIA,K,16.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,9.0,7.0,1.0,1.0,23.0,21.0,53.0,91.3,26.0,26.0,100.0,66.0,3779.0,8.0,12.1,57.0,
29.0,Dave Rayner,25.0,2TM,K,11.0,0.0,0.0,0.0,3.0,3.0,10.0,7.0,8.0,5.0,1.0,0.0,22.0,15.0,49.0,68.2,14.0,14.0,100.0,39.0,2578.0,3.0,7.7,66.0,
29.0,Dave Rayner,25.0,KAN,K,10.0,0.0,0.0,0.0,3.0,3.0,10.0,7.0,8.0,5.0,1.0,0.0,22.0,15.0,49.0,68.2,14.0,14.0,100.0,39.0,2578.0,3.0,7.7,66.0,
30.0,Joe Nedney,34.0,SFO,K,16.0,0.0,1.0,1.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,1.0,19.0,17.0,49.0,89.5,22.0,22.0,100.0,57.0,3378.0,4.0,7.0,59.0,
31.0,Olindo Mare,34.0,NOR,K,13.0,0.0,0.0,0.0,5.0,4.0,4.0,3.0,3.0,2.0,5.0,1.0,17.0,10.0,52.0,58.8,34.0,34.0,100.0,52.0,3292.0,15.0,28.8,63.0,
32.0,Josh Scobee,25.0,JAX,K,8.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,4.0,3.0,0.0,0.0,13.0,12.0,48.0,92.3,27.0,26.0,96.3,46.0,2863.0,12.0,26.1,62.0,
33.0,John Carney,43.0,2TM,K,13.0,0.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,0.0,0.0,14.0,12.0,41.0,85.7,28.0,27.0,96.4,55.0,3412.0,7.0,12.7,62.0,
33.0,John Carney,43.0,JAX,K,8.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,11.0,9.0,41.0,81.8,21.0,20.0,95.2,38.0,2423.0,5.0,13.2,64.0,
33.0,John Carney,43.0,KAN,K,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,40.0,100.0,7.0,7.0,100.0,17.0,989.0,2.0,11.8,58.0,
34.0,Martin Gramatica,32.0,NOR,K,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,55.0,100.0,8.0,8.0,100.0,15.0,834.0,1.0,6.7,56.0,
35.0,Matt Prater,23.0,2TM,K,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,45.0,25.0,1.0,1.0,100.0,4.0,277.0,3.0,75.0,69.0,
35.0,Matt Prater,23.0,ATL,K,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,45.0,25.0,1.0,1.0,100.0,4.0,277.0,3.0,75.0,69.0,
36.0,Michael Koenen,25.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,,64.0,4107.0,12.0,18.8,64.0,
37.0,Justin Medlock,24.0,KAN,K,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,27.0,50.0,0.0,0.0,,2.0,136.0,0.0,0.0,68.0,
38.0,Jason Baker,29.0,CAR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,435.0,0.0,0.0,62.0,
39.0,Mitch Berger,35.0,ARI,P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,52.0,0.0,0.0,52.0,
40.0,Josh Bidwell,31.0,TAM,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,31.0,0.0,0.0,31.0,
41.0,Dustin Colquitt,25.0,KAN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,70.0,0.0,0.0,70.0,
42.0,Jeff Feagles,41.0,NYG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,56.0,0.0,0.0,56.0,
43.0,Brandon Fields,23.0,MIA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,60.0,0.0,0.0,60.0,
44.0,Derrick Frost,27.0,WAS,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,59.0,0.0,0.0,59.0,
45.0,Nick Harris,29.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,63.0,0.0,0.0,63.0,
46.0,Chris Kluwe,26.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,140.0,0.0,0.0,70.0,
47.0,Sam Koch,25.0,BAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,65.0,0.0,0.0,33.0,
48.0,Kyle Larson,27.0,CIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,67.0,0.0,0.0,34.0,
49.0,Shane Lechler,31.0,OAK,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,53.0,0.0,0.0,53.0,"PB,AP-2"
50.0,Brian Moorman,31.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,30.0,0.0,0.0,30.0,
51.0,Ryan Plackemeier,23.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,104.0,0.0,0.0,52.0,
52.0,Adam Podlesh,24.0,JAX,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,214.0,0.0,0.0,54.0,
53.0,Todd Sauerbrun,34.0,DEN,P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,69.0,4437.0,11.0,15.9,64.0,
54.0,Mike Scifres,27.0,SDG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,5.0,274.0,0.0,0.0,55.0,
55.0,Steve Weatherford,25.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,10.0,602.0,0.0,0.0,60.0,
56.0,Rhys Lloyd,25.0,2TM,K,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,11.0,694.0,2.0,18.2,63.0,
56.0,Rhys Lloyd,25.0,BAL,K,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,5.0,310.0,0.0,0.0,62.0,
56.0,Rhys Lloyd,25.0,CAR,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,6.0,384.0,2.0,33.3,64.0,
,League Average,,,,,,,,,,,,,,,,,,,82.8,,,99.0,,,,12.4,62.0,
