Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Unnamed: 19_level_0
14.0,Derrick Frost,27.0,WAS,P,16.0,0.0,75.0,3072.0,41.0,202.0,2730.0,36.4,64.0,7.0,9.3,23.0,30.7,0.0,
15.0,Shane Lechler,31.0,OAK,P,16.0,0.0,73.0,3585.0,49.1,445.0,3000.0,41.1,70.0,7.0,9.6,25.0,34.2,0.0,"PB,AP-2"
16.0,Saverio Rocca,34.0,PHI,P,16.0,0.0,73.0,3066.0,42.0,409.0,2517.0,34.5,65.0,7.0,9.6,24.0,32.9,0.0,
17.0,Jeff Feagles,41.0,NYG,P,16.0,0.0,71.0,2865.0,40.4,173.0,2592.0,36.0,60.0,5.0,7.0,25.0,35.2,1.0,
18.0,Craig Hentrich,36.0,TEN,P,15.0,0.0,70.0,2939.0,42.0,264.0,2555.0,36.5,66.0,6.0,8.6,24.0,34.3,0.0,
19.0,Nick Harris,29.0,DET,P,16.0,0.0,68.0,3010.0,44.3,434.0,2476.0,36.4,58.0,5.0,7.4,26.0,38.2,0.0,
20.0,Daniel Sepulveda,23.0,PIT,P,16.0,0.0,68.0,2880.0,42.4,266.0,2574.0,37.9,59.0,2.0,2.9,28.0,41.2,0.0,
21.0,Ben Graham,34.0,NYJ,P,15.0,0.0,66.0,2855.0,43.3,262.0,2453.0,36.6,62.0,7.0,10.6,23.0,34.8,1.0,
22.0,Mat McBriar,28.0,DAL,P,16.0,0.0,63.0,2970.0,47.1,406.0,2424.0,38.5,64.0,7.0,11.1,17.0,27.0,0.0,
23.0,Steve Weatherford,25.0,NOR,P,16.0,0.0,63.0,2757.0,43.8,335.0,2342.0,37.2,61.0,4.0,6.3,20.0,31.7,0.0,
24.0,Jon Ryan,26.0,GNB,P,16.0,0.0,60.0,2664.0,44.4,113.0,2331.0,37.6,72.0,11.0,18.3,18.0,30.0,2.0,
25.0,Mike Barr,29.0,ARI,P,11.0,0.0,59.0,2385.0,40.4,384.0,1901.0,31.7,61.0,5.0,8.5,15.0,25.4,1.0,
26.0,Kyle Larson,27.0,CIN,P,16.0,0.0,59.0,2437.0,41.3,299.0,2078.0,35.2,55.0,3.0,5.1,21.0,35.6,0.0,
27.0,Matt Turk,39.0,HOU,P,16.0,0.0,55.0,2296.0,41.7,151.0,2085.0,37.9,59.0,3.0,5.5,24.0,43.6,0.0,
28.0,Adam Podlesh,24.0,JAX,P,16.0,0.0,54.0,2249.0,41.6,218.0,1991.0,36.9,76.0,2.0,3.7,14.0,25.9,0.0,
29.0,Hunter Smith,30.0,IND,P,16.0,0.0,52.0,2181.0,41.9,305.0,1776.0,34.2,63.0,5.0,9.6,18.0,34.6,0.0,
30.0,Dave Zastudil,29.0,CLE,P,12.0,0.0,49.0,2046.0,41.8,272.0,1694.0,34.6,64.0,4.0,8.2,14.0,28.6,0.0,
31.0,Todd Sauerbrun,34.0,DEN,P,14.0,0.0,47.0,2200.0,46.8,313.0,1767.0,36.1,65.0,6.0,12.8,14.0,29.8,2.0,
32.0,Chris Hanson,31.0,NWE,P,16.0,0.0,44.0,1821.0,41.4,75.0,1626.0,36.1,64.0,6.0,13.6,13.0,29.5,1.0,
33.0,Mitch Berger,35.0,ARI,P,5.0,0.0,20.0,813.0,40.7,112.0,661.0,33.1,56.0,2.0,10.0,6.0,30.0,0.0,
34.0,Scott Player,38.0,CLE,P,3.0,0.0,13.0,593.0,45.6,29.0,524.0,40.3,57.0,2.0,15.4,6.0,46.2,0.0,
35.0,Paul Ernster,25.0,2TM,P,2.0,0.0,12.0,434.0,36.2,7.0,427.0,35.6,59.0,0.0,0.0,3.0,25.0,0.0,
35.0,Paul Ernster,25.0,CLE,P,1.0,0.0,7.0,256.0,36.6,7.0,249.0,35.6,43.0,0.0,0.0,2.0,28.6,0.0,
35.0,Paul Ernster,25.0,DEN,P,1.0,0.0,5.0,178.0,35.6,0.0,178.0,35.6,59.0,0.0,0.0,1.0,20.0,0.0,
36.0,Jeremy Kapinos,23.0,NYJ,P,1.0,0.0,5.0,208.0,41.6,6.0,182.0,36.4,48.0,1.0,20.0,2.0,40.0,0.0,
37.0,Sam Paulescu,23.0,DEN,P,1.0,0.0,5.0,221.0,44.2,21.0,200.0,40.0,51.0,0.0,0.0,1.0,20.0,0.0,
38.0,Dirk Johnson,32.0,CHI,P,1.0,0.0,4.0,199.0,49.8,22.0,157.0,39.3,60.0,1.0,25.0,1.0,25.0,0.0,
39.0,Josh Miller,37.0,TEN,P,1.0,0.0,3.0,121.0,40.3,10.0,111.0,37.0,52.0,0.0,0.0,1.0,33.3,0.0,
40.0,Robbie Gould,25.0,CHI,K,16.0,0.0,2.0,53.0,26.5,0.0,53.0,26.5,28.0,0.0,0.0,1.0,50.0,0.0,
41.0,John Kasay,38.0,CAR,K,16.0,0.0,2.0,60.0,30.0,94.0,-34.0,-17.0,32.0,0.0,0.0,1.0,50.0,0.0,
42.0,Jason Elam,37.0,DEN,K,16.0,0.0,1.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,0.0,1.0,100.0,0.0,
,League Average,,,,,,,,43.4,,,37.1,,,9.0,,32.7,,
