Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
21,Derrick Brooks,34,TAM,RLB,16,16,0,0,0,0,1.0,3,0,0,0,0,0.0,109.0,84.0,25.0,2.0,1.0,0,
22,C.C. Brown,24,HOU,SS,16,16,1,9,0,9,8.0,2,0,3,19,0,0.0,84.0,64.0,20.0,1.0,0.0,0,
23,Jason Brown,24,BAL,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
24,Sheldon Brown,28,PHI,RCB,16,16,3,3,0,3,14.0,1,0,0,0,0,0.0,68.0,61.0,7.0,1.0,0.0,0,
25,Tony Brown,27,TEN,LDT,16,16,0,0,0,0,5.0,1,0,0,0,0,4.0,59.0,37.0,22.0,4.0,9.0,0,
26,Tedy Bruschi,34,NWE,RILB,16,16,0,0,0,0,2.0,0,0,0,0,0,2.0,92.0,64.0,28.0,3.0,4.0,0,
27,Fernando Bryant,30,DET,LCB,16,16,2,0,0,0,13.0,1,0,0,0,0,0.0,69.0,59.0,10.0,1.0,1.0,0,
28,Keith Bulluck,30,TEN,RLB,16,16,5,63,0,35,7.0,1,1,1,2,0,0.0,88.0,68.0,20.0,4.0,3.0,0,
29,Chris Canty,25,DAL,RDE,16,16,0,0,0,0,2.0,0,0,1,0,0,3.5,43.0,30.0,13.0,7.0,7.0,0,
30,Cooper Carlisle,30,OAK,RG,16,16,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
31,Adam Carriker,23,STL,LDT,16,16,0,0,0,0,2.0,0,0,1,0,0,2.0,32.0,23.0,9.0,6.0,3.0,1,
32,Andre Carter,28,WAS,RDE,16,16,0,0,0,0,2.0,4,0,1,0,0,10.5,54.0,42.0,12.0,11.0,21.0,1,AP CPoY-9
33,Desmond Clark,30,CHI,TE,16,16,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
34,Anthony Clement,31,NYJ,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
35,Nate Clements,28,SFO,LCB,16,16,4,74,0,62,14.0,3,0,0,0,0,1.0,92.0,77.0,15.0,8.0,1.0,0,
36,Trent Cole,25,PHI,RDE,16,16,0,0,0,0,2.0,4,0,1,0,0,12.5,70.0,49.0,21.0,17.0,18.0,0,PB
37,Marc Colombo,29,DAL,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
38,Chris Cooley,25,WAS,TE,16,16,0,0,0,0,0.0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
39,Stephen Cooper,28,SDG,LILB,16,16,2,23,0,18,6.0,3,0,2,-1,0,2.0,107.0,72.0,35.0,5.0,3.0,0,
40,Angelo Crowell,26,BUF,LLB,16,16,1,5,0,5,4.0,1,0,1,0,0,2.0,126.0,86.0,40.0,6.0,3.0,1,
41,Kevin Curtis,29,PHI,WR,16,16,0,0,0,0,0.0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,
42,Jay Cutler,24,DEN,QB,16,16,0,0,0,0,0.0,0,11,3,-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
43,Owen Daniels,25,HOU,TE,16,16,0,0,0,0,0.0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
44,Thomas Davis,24,CAR,LLB,16,16,1,0,0,0,5.0,2,0,1,0,0,3.0,87.0,71.0,16.0,12.0,7.0,0,
45,Kris Dielman,26,SDG,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
46,Derrick Dockery,27,BUF,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
47,Darnell Dockett,26,ARI,RDT,16,16,0,0,0,0,1.0,2,0,2,0,0,9.0,58.0,43.0,15.0,13.0,19.0,0,PB
48,Marques Douglas,30,SFO,RDE,16,16,0,0,0,0,3.0,0,0,0,0,0,3.0,72.0,56.0,16.0,13.0,4.0,0,
49,Elvis Dumervil,23,DEN,RDE,16,16,1,27,0,27,4.0,4,0,3,0,0,12.5,39.0,34.0,5.0,6.0,19.0,0,
50,Braylon Edwards,24,CLE,WR,16,16,0,0,0,0,0.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-2"
51,Donnie Edwards,34,KAN,RLB,16,16,1,18,0,18,3.0,1,0,1,0,0,2.0,106.0,87.0,19.0,9.0,4.0,0,
52,Shaun Ellis,30,NYJ,LDE,16,16,0,0,0,0,0.0,1,0,1,6,0,5.0,49.0,33.0,16.0,7.0,9.0,0,
53,Jahri Evans,24,NOR,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
54,Alan Faneca,31,PIT,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-1"
55,James Farrior,32,PIT,LILB,16,16,1,0,0,0,8.0,2,0,0,0,0,6.5,96.0,65.0,31.0,9.0,15.0,0,
56,Brett Favre,38,GNB,QB,16,16,0,0,0,0,0.0,0,9,4,-18,0,0.0,,,,,,0,"PB,AP-2,AP MVP-2,AP OPoY-3,AP CPoY-4"
57,D'Brickashaw Ferguson,24,NYJ,LT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
58,Cortland Finnegan,23,TEN,RCB,16,16,1,14,0,14,13.0,1,0,0,0,0,1.0,95.0,79.0,16.0,3.0,1.0,0,
59,London Fletcher,32,WAS,MLB,16,16,3,36,1,27,10.0,0,0,1,6,0,0.0,129.0,101.0,28.0,5.0,1.0,0,
60,Larry Foote,27,PIT,RILB,16,16,1,14,0,14,5.0,3,0,0,0,0,3.0,85.0,46.0,39.0,5.0,4.0,0,
61,DeShaun Foster,27,CAR,RB,16,16,0,0,0,0,0.0,0,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
62,Melvin Fowler,28,BUF,C,16,16,0,0,0,0,,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
63,Hank Fraley,30,CLE,C,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
64,Omar Gaither,23,PHI,MLB,16,16,1,49,0,49,9.0,1,0,0,0,0,0.0,102.0,70.0,32.0,4.0,3.0,0,
65,Mike Gandy,28,ARI,LT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
66,Roberto Garza,28,CHI,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
67,Robert Geathers,24,CIN,LDE,16,16,1,30,0,30,3.0,2,0,1,0,0,3.5,47.0,25.0,22.0,4.0,15.0,0,
68,La'Roi Glover,33,STL,RDT,16,16,0,0,0,0,0.0,0,0,0,0,0,6.0,39.0,33.0,6.0,9.0,15.0,0,
69,Mike Goff,31,SDG,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
70,Deon Grant,28,SEA,SS,16,16,3,34,0,34,10.0,0,0,1,0,0,0.0,78.0,65.0,13.0,2.0,0.0,0,
71,Chad Greenway,24,MIN,RLB,16,16,2,39,1,37,4.0,2,1,4,0,0,0.0,105.0,78.0,27.0,4.0,3.0,0,
72,Kelly Gregg,31,BAL,NT,16,16,0,0,0,0,3.0,0,0,1,4,0,3.0,84.0,56.0,28.0,8.0,5.0,0,
73,Cedric Griffin,25,MIN,RCB,16,16,0,0,0,0,10.0,2,1,2,50,1,0.0,92.0,82.0,10.0,4.0,0.0,0,
74,Cornelius Griffin,31,WAS,LDT,16,16,0,0,0,0,0.0,0,0,0,0,0,2.5,43.0,28.0,15.0,3.0,10.0,0,
75,Jordan Gross,27,CAR,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
76,Clark Haggans,30,PIT,LOLB,16,16,0,0,0,0,1.0,0,0,1,0,0,4.0,58.0,37.0,21.0,4.0,7.0,0,
77,Tamba Hali,24,KAN,LDE,16,16,0,0,0,0,2.0,2,0,0,0,0,7.5,59.0,46.0,13.0,10.0,11.0,0,
78,Ken Hamlin,26,DAL,FS,16,16,5,93,0,35,15.0,0,0,0,0,0,0.0,62.0,45.0,17.0,1.0,0.0,0,PB
79,Roman Harper,25,NOR,SS,16,16,3,58,1,31,8.0,2,0,0,0,0,4.0,90.0,75.0,15.0,4.0,5.0,0,
80,Al Harris,33,GNB,RCB,16,16,2,17,0,17,9.0,0,0,0,0,0,0.0,37.0,33.0,4.0,2.0,0.0,0,"PB,AP-2"
81,James Harrison,29,PIT,ROLB,16,16,1,20,0,20,2.0,7,0,3,0,0,8.5,98.0,76.0,22.0,12.0,17.0,0,"PB,AP-2,AP DPoY-7"
82,Clinton Hart,30,SDG,SS,16,16,5,73,0,22,9.0,0,0,1,0,0,1.0,85.0,68.0,17.0,5.0,1.0,0,
83,Matt Hasselbeck,32,SEA,QB,16,16,0,0,0,0,0.0,0,9,3,-8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
84,A.J. Hawk,23,GNB,RLB,16,16,1,10,0,10,4.0,1,0,1,0,0,1.0,105.0,78.0,27.0,5.0,3.0,0,
85,Kelvin Hayden,24,IND,LCB,16,16,3,17,0,20,10.0,2,1,1,0,0,0.0,83.0,71.0,12.0,1.0,0.0,0,
86,Jovan Haye,25,TAM,RDT,16,16,0,0,0,0,3.0,1,0,4,9,0,6.0,68.0,48.0,20.0,5.0,12.0,0,
87,Gerald Hayes,27,ARI,MLB,16,16,1,30,1,30,3.0,0,0,0,0,0,4.0,98.0,82.0,16.0,7.0,4.0,0,
88,Eric Heitmann,27,SFO,C,16,16,0,0,0,0,0.0,0,2,0,-5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
89,E.J. Henderson,27,MIN,MLB,16,16,0,0,0,0,4.0,3,0,2,16,0,4.5,119.0,94.0,25.0,17.0,11.0,0,
90,Ellis Hobbs,24,NWE,RCB,16,16,1,0,0,0,12.0,1,1,1,35,1,1.0,64.0,52.0,12.0,1.0,0.0,0,
91,Terrence Holt,27,ARI,FS,16,16,0,0,0,0,0.0,1,0,1,0,0,0.0,69.0,61.0,8.0,2.0,0.0,0,
92,Torry Holt,31,STL,WR,16,16,0,0,0,0,0.0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
93,Roderick Hood,26,ARI,LCB,16,16,5,196,2,71,21.0,0,0,0,0,0,0.0,57.0,51.0,6.0,0.0,0.0,0,
94,Chris Hovan,29,TAM,LDT,16,16,0,0,0,0,1.0,0,0,1,3,0,1.5,47.0,31.0,16.0,2.0,4.0,0,
95,Thomas Howard,24,OAK,RLB,16,16,6,172,2,66,11.0,0,0,1,0,0,1.0,96.0,78.0,18.0,3.0,1.0,0,
96,Michael Huff,24,OAK,SS,16,16,1,4,0,4,10.0,1,0,1,0,0,1.0,87.0,75.0,12.0,3.0,1.0,0,
97,Steve Hutchinson,30,MIN,LG,16,16,0,0,0,0,,0,0,2,1,0,0.0,,,,,,0,"PB,AP-1"
98,Jamaal Jackson,27,PHI,C,16,16,0,0,0,0,0.0,0,1,0,-7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
99,Marlin Jackson,24,IND,RCB,16,16,1,0,0,0,4.0,1,0,2,21,0,0.5,88.0,69.0,19.0,1.0,2.0,0,
100,Tanard Jackson,22,TAM,FS,16,16,2,26,0,26,13.0,1,0,3,16,0,0.0,56.0,53.0,3.0,0.0,0.0,0,
101,Bradie James,26,DAL,LILB,16,16,0,0,0,0,0.0,0,0,3,1,0,3.0,101.0,64.0,37.0,5.0,4.0,0,
102,Edgerrin James,29,ARI,RB,16,16,0,0,0,0,0.0,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
103,Chad Johnson,29,CIN,WR,16,16,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,,0,PB
104,Derrick Johnson,25,KAN,LLB,16,16,2,18,0,12,6.0,3,0,0,0,0,4.0,94.0,83.0,11.0,18.0,6.0,0,
105,Edward Johnson,24,IND,RDT,16,16,0,0,0,0,0.0,1,0,0,0,0,1.0,41.0,28.0,13.0,2.0,5.0,0,
106,Jarret Johnson,26,BAL,LOLB,16,16,0,0,0,0,2.0,2,0,0,0,0,2.0,58.0,42.0,16.0,8.0,9.0,0,
107,Landon Johnson,26,CIN,MLB/RLB,16,16,0,0,0,0,4.0,0,0,2,34,1,1.0,109.0,71.0,38.0,4.0,4.0,0,
108,Julius Jones,26,DAL,RB,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
109,Sean Jones,25,CLE,SS,16,16,5,37,0,26,10.0,1,0,0,0,0,0.5,96.0,69.0,27.0,3.0,4.0,0,
110,Brett Keisel,29,PIT,RDE,16,16,0,0,0,0,6.0,0,0,0,0,0,2.0,38.0,22.0,16.0,2.0,7.0,0,
111,Patrick Kerney,31,SEA,LDE,16,16,1,0,0,0,2.0,5,0,0,0,0,14.5,63.0,51.0,12.0,16.0,26.0,0,"PB,AP-1,AP DPoY-2,AP CPoY-7"
112,Jeff King,24,CAR,TE,16,16,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
113,Jon Kitna,35,DET,QB,16,16,0,0,0,0,0.0,0,17,7,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
114,Kyle Kosier,29,DAL,LG,16,16,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
115,Olin Kreutz,30,CHI,C,16,16,0,0,0,0,0.0,0,1,1,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
116,Dawan Landry,25,BAL,SS,16,16,0,0,0,0,6.0,0,0,0,0,0,1.0,83.0,68.0,15.0,3.0,2.0,0,
117,LaRon Landry,23,WAS,SS,16,16,0,0,0,0,7.0,0,0,2,15,0,1.5,95.0,63.0,32.0,4.0,4.0,0,
118,Ty Law,33,KAN,LCB,16,16,2,2,0,2,13.0,0,0,0,0,0,0.0,47.0,39.0,8.0,2.0,0.0,0,
119,Paris Lenon,30,DET,MLB,16,16,1,61,1,61,3.0,2,0,0,0,0,2.0,118.0,88.0,30.0,7.0,5.0,0,
120,Matt Lepsis,33,DEN,LT,16,16,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
121,Michael Lewis,27,SFO,SS,16,16,2,18,0,18,0.0,1,0,1,0,0,1.5,8.0,8.0,0.0,0.0,0.0,0,
122,Sean Locklear,26,SEA,RT,16,16,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
123,Ken Lucas,28,CAR,RCB,16,16,2,1,0,1,13.0,0,0,2,43,1,0.0,62.0,58.0,4.0,2.0,0.0,0,
124,Nick Mangold,23,NYJ,C,16,16,0,0,0,0,0.0,0,1,0,-1,0,0.0,1.0,1.0,0.0,0.0,0.0,0,
125,Eli Manning,26,NYG,QB,16,16,0,0,0,0,0.0,0,13,4,-5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
126,Peyton Manning,31,IND,QB,16,16,0,0,0,0,0.0,0,6,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
127,Brandon Marshall,23,DEN,WR,16,16,0,0,0,0,0.0,0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
128,Derrick Mason,33,BAL,WR,16,16,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
129,Todd McClure,30,ATL,C,16,16,0,0,0,0,0.0,0,1,1,-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
130,Marlon McCree,30,SDG,FS,16,16,3,20,0,19,6.0,1,0,1,2,0,0.0,67.0,50.0,17.0,0.0,1.0,0,
131,Kareem McKenzie,28,NYG,RT,16,16,0,0,0,0,,0,0,1,0,0,0.0,,,,,,0,
132,Heath Miller,25,PIT,TE,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
133,Zach Miller,22,OAK,TE,16,16,0,0,0,0,0.0,0,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
134,Lawyer Milloy,34,ATL,SS,16,16,2,24,0,19,6.0,0,0,0,0,0,0.0,91.0,77.0,14.0,3.0,4.0,0,
135,Kawika Mitchell,28,NYG,RLB,16,16,1,20,1,20,4.0,2,0,1,17,1,3.5,77.0,54.0,23.0,6.0,4.0,0,
136,Brandon Moore,27,NYJ,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
137,Kirk Morrison,25,OAK,MLB,16,16,4,94,0,45,10.0,0,1,1,0,0,1.0,122.0,97.0,25.0,10.0,1.0,0,
138,Randy Moss,30,NWE,WR,16,16,0,0,0,0,1.0,0,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,"PB,AP-1,AP OPoY-2,AP CPoY-2"
139,Jamar Nesbit,31,NOR,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
140,Haloti Ngata,23,BAL,RDE,16,16,0,0,0,0,1.0,1,0,0,0,0,3.0,63.0,44.0,19.0,6.0,10.0,0,
141,Antwan Odom,26,TEN,LDE,16,16,0,0,0,0,7.0,1,0,0,0,0,8.0,22.0,17.0,5.0,10.0,22.0,0,
142,Adewale Ogunleye,30,CHI,LDE,16,16,0,0,0,0,3.0,6,0,3,14,0,9.0,58.0,53.0,5.0,15.0,18.0,0,
143,Igor Olshansky,25,SDG,LDE,16,16,1,0,0,0,3.0,2,0,0,0,0,3.5,48.0,34.0,14.0,3.0,11.0,0,
144,Calvin Pace,27,ARI,LLB,16,16,1,14,0,14,6.0,1,0,2,4,0,6.5,99.0,80.0,19.0,11.0,11.0,0,
145,Jarrad Page,23,KAN,FS,16,16,3,37,0,37,7.0,1,0,1,0,0,0.0,59.0,43.0,16.0,0.0,0.0,0,
146,Carson Palmer,28,CIN,QB,16,16,0,0,0,0,0.0,0,5,2,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
147,Domata Peko,23,CIN,LDT,16,16,0,0,0,0,1.0,0,0,1,0,0,1.5,52.0,36.0,16.0,6.0,6.0,0,
148,Julian Peterson,29,SEA,RLB,16,16,2,3,0,3,3.0,4,0,2,8,0,9.5,74.0,63.0,11.0,10.0,12.0,0,PB
149,Antonio Pierce,29,NYG,MLB,16,16,1,28,0,28,8.0,1,0,2,0,0,1.0,102.0,76.0,26.0,8.0,3.0,0,
150,Chester Pitts,28,HOU,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
151,Brodney Pool,23,CLE,FS,16,16,2,103,1,100,6.0,0,0,0,0,0,0.0,58.0,47.0,11.0,2.0,2.0,0,
152,Clinton Portis,26,WAS,RB,16,16,0,0,0,0,0.0,0,6,1,-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
153,Cory Redding,27,DET,RDT,16,16,0,0,0,0,1.0,0,0,2,27,0,1.0,37.0,27.0,10.0,11.0,10.0,0,
154,Ed Reed,29,BAL,FS,16,16,7,130,0,32,13.0,0,2,1,6,0,0.0,39.0,29.0,10.0,3.0,0.0,0,"PB,AP-1"
155,Darrelle Revis,22,NYJ,LCB,16,16,3,20,0,19,17.0,0,0,1,0,0,0.0,88.0,76.0,12.0,0.0,2.0,0,
156,Kerry Rhodes,25,NYJ,SS,16,16,5,76,0,36,10.0,2,0,1,11,1,2.0,68.0,52.0,16.0,7.0,4.0,0,
157,Philip Rivers,26,SDG,QB,16,16,0,0,0,0,0.0,0,11,3,-4,0,0.0,,,,,,0,
158,Shaun Rogers,28,DET,LDT,16,16,1,66,1,66,3.0,0,1,4,10,0,7.0,39.0,26.0,13.0,7.0,21.0,0,
159,Mark Roman,30,SFO,FS,16,16,0,0,0,0,4.0,0,0,3,44,0,0.0,61.0,46.0,15.0,0.0,2.0,0,
160,Tony Romo,27,DAL,QB,16,16,0,0,0,0,0.0,0,10,5,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,PB
161,Mike Rucker,32,CAR,RDE,16,16,0,0,0,0,3.0,1,0,2,3,0,3.0,47.0,33.0,14.0,7.0,7.0,0,
162,Jon Runyan,34,PHI,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
163,Brian Russell,29,SEA,FS,16,16,1,0,0,0,6.0,0,0,1,0,0,1.0,68.0,60.0,8.0,2.0,1.0,0,
164,DeMeco Ryans,23,HOU,MLB,16,16,1,1,0,1,7.0,1,0,3,26,1,2.0,127.0,98.0,29.0,3.0,3.0,0,"PB,AP-2"
165,Warren Sapp,35,OAK,LDT,16,16,0,0,0,0,1.0,2,0,1,0,0,2.0,51.0,37.0,14.0,5.0,5.0,0,
166,Samson Satele,23,MIA,C,16,16,0,0,0,0,0.0,0,1,0,-2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
167,Aaron Schobel,30,BUF,RDE,16,16,0,0,0,0,5.0,5,0,1,0,0,6.5,57.0,45.0,12.0,7.0,15.0,0,PB
168,Bart Scott,27,BAL,RILB,16,16,0,0,0,0,5.0,0,0,0,0,0,1.0,93.0,62.0,31.0,8.0,7.0,0,
169,Rich Seubert,28,NYG,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
170,Darren Sharper,32,MIN,SS,16,16,4,61,1,41,8.0,1,0,0,0,0,0.0,63.0,49.0,14.0,1.0,0.0,0,"PB,AP-2"
171,L.J. Shelton,31,MIA,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
172,Kendall Simmons,28,PIT,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
173,Mark Simoneau,30,NOR,MLB,16,16,0,0,0,0,1.0,0,0,0,0,0,2.0,70.0,50.0,20.0,3.0,1.0,0,
174,Barry Sims,33,OAK,LT,16,16,0,0,0,0,0.0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
175,Ernie Sims,23,DET,RLB,16,16,1,5,0,5,2.0,3,0,0,0,0,1.0,134.0,97.0,37.0,8.0,6.0,0,
176,Justin Smith,28,CIN,RDE,16,16,0,0,0,0,3.0,0,0,0,0,0,2.0,78.0,49.0,29.0,3.0,9.0,0,
177,Robaire Smith,30,CLE,RDE,16,16,0,0,0,0,2.0,0,0,0,0,0,4.0,56.0,42.0,14.0,7.0,8.0,0,
178,Will Smith,26,NOR,RDE,16,16,0,0,0,0,3.0,2,0,3,0,0,7.0,66.0,47.0,19.0,12.0,19.0,1,
179,Chris Snee,25,NYG,RG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
180,Marcus Spears,24,DAL,LDE,16,16,0,0,0,0,3.0,2,0,0,0,0,2.0,30.0,19.0,11.0,5.0,3.0,0,
181,Chris Spencer,25,SEA,C,16,16,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
182,Joe Staley,23,SFO,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
