Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
191,Marcus Washington,28,WAS,LLB,16,16,1,41,0,41,8.0,3,0,2,-1,0,7.5,94.0,74.0,20.0,11.0,0,
192,Ted Washington,37,OAK,LDT,16,16,0,0,0,0,2.0,1,0,0,0,0,0.0,48.0,38.0,10.0,3.0,0,
193,Brian Waters,28,KAN,LG,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-1"
194,Reggie Wayne,27,IND,WR,16,16,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
195,Greg Wesley,27,KAN,FS,16,16,6,106,0,51,8.0,1,0,0,0,0,0.0,83.0,66.0,17.0,1.0,0,
196,Vince Wilfork,24,NWE,NT,16,16,0,0,0,0,1.0,0,0,1,0,0,0.5,54.0,40.0,14.0,2.0,0,
197,Dan Wilkinson,32,DET,RDT,16,16,0,0,0,0,4.0,0,0,0,0,0,3.0,26.0,20.0,6.0,6.0,1,
198,Demorrio Williams,25,ATL,RLB,16,16,2,6,0,6,3.0,1,0,1,0,0,3.0,127.0,99.0,28.0,9.0,0,
199,Jamal Williams,29,SDG,NT,16,16,0,0,0,0,4.0,0,0,1,0,0,0.0,53.0,40.0,13.0,4.0,0,"PB,AP-1"
200,Maurice Williams,26,JAX,RT,16,16,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
201,Pat Williams,33,MIN,LDT,16,16,0,0,0,0,1.0,1,0,1,0,0,1.5,67.0,42.0,25.0,7.0,0,
202,Roy Williams,25,DAL,SS,16,16,3,52,1,46,10.0,3,0,1,0,0,2.5,84.0,72.0,12.0,4.0,0,PB
203,Tank Williams,25,TEN,SS,16,16,1,1,0,1,5.0,0,0,1,5,0,0.0,78.0,58.0,20.0,4.0,0,
204,Adrian Wilson,26,ARI,SS,16,16,1,36,0,36,9.0,2,0,2,0,0,8.0,109.0,93.0,16.0,13.0,0,AP DPoY-4
205,Eugene Wilson,25,NWE,FS,16,16,1,0,0,0,7.0,0,0,1,0,0,0.0,68.0,44.0,24.0,0.0,0,
206,Gibril Wilson,24,NYG,SS,16,16,2,36,0,19,5.0,2,0,0,0,0,3.0,114.0,92.0,22.0,4.0,0,
207,Antoine Winfield,28,MIN,LCB,16,16,4,5,0,4,8.0,0,0,2,0,0,0.0,98.0,89.0,9.0,1.0,0,
208,Grant Wistrom,29,SEA,RDE,16,16,0,0,0,0,6.0,0,0,0,0,0,4.0,52.0,41.0,11.0,6.0,0,
209,Kenny Wright,28,JAX,RCB,16,16,2,4,0,4,6.0,0,0,0,0,0,0.0,64.0,55.0,9.0,0.0,0,
210,Brian Young,28,NOR,LDT,16,16,0,0,0,0,0.0,0,0,0,0,0,0.0,51.0,38.0,13.0,3.0,0,
211,John Abraham,27,NYJ,RDE,16,15,0,0,0,0,2.0,6,0,1,0,0,10.5,58.0,44.0,14.0,6.0,0,
212,Jared Allen,23,KAN,RDE,16,15,0,0,0,0,5.0,6,0,2,0,0,11.0,58.0,51.0,7.0,12.0,0,
213,Mark Bruener,33,HOU,TE,16,15,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
214,Mark Brunell,35,WAS,QB,16,15,0,0,0,0,0.0,0,11,1,-17,0,0.0,0.0,0.0,0.0,0.0,0,AP CPoY-3
215,Antonio Bryant,24,CLE,WR,16,15,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
216,Plaxico Burress,28,NYG,WR,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
217,Jordan Carstens,24,CAR,RDT,16,15,0,0,0,0,1.0,1,0,0,0,0,4.0,36.0,24.0,12.0,3.0,0,
218,Luis Castillo,22,SDG,LDE,16,15,0,0,0,0,3.0,1,0,0,0,0,3.5,49.0,37.0,12.0,7.0,0,
219,Kendrick Clancy,27,NYG,LDT,16,15,0,0,0,0,0.0,2,0,1,0,0,2.0,39.0,32.0,7.0,10.0,0,
220,Danny Clark,28,OAK,MLB,16,15,0,0,0,0,7.0,0,0,0,0,0,1.0,113.0,82.0,31.0,6.0,0,
221,Keith Davis,27,DAL,FS,16,15,0,0,0,0,3.0,0,0,1,5,0,0.0,66.0,47.0,19.0,1.0,0,
222,Marques Douglas,28,SFO,RDE,16,15,0,0,0,0,2.0,1,0,2,0,0,1.0,58.0,44.0,14.0,2.0,0,
223,Bryce Fisher,28,SEA,LDE,16,15,0,0,0,0,8.0,2,0,0,0,0,9.0,47.0,34.0,13.0,7.0,0,
224,Gus Frerotte,34,MIA,QB,16,15,0,0,0,0,0.0,0,13,4,-36,0,0.0,,,,,0,
225,Justin Griffith,25,ATL,FB,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
226,Casey Hampton,28,PIT,NT,16,15,0,0,0,0,0.0,0,0,0,0,0,0.0,44.0,27.0,17.0,5.0,0,PB
227,Anthony Hargrove,22,STL,RDE,16,15,0,0,0,0,0.0,0,0,2,0,0,6.5,,,,,0,
228,John Henderson,26,JAX,RDT,16,15,0,0,0,0,7.0,1,0,0,0,0,3.0,70.0,53.0,17.0,8.0,0,
229,Brandon Lloyd,24,SFO,WR,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
230,David Macklin,27,ARI,RCB,16,15,2,79,1,60,17.0,0,0,0,0,0,0.0,61.0,53.0,8.0,1.0,0,
231,Marlon McCree,28,CAR,SS,16,15,3,73,0,46,10.0,0,0,1,4,0,0.0,88.0,74.0,14.0,2.0,0,
232,Willis McGahee,24,BUF,RB,16,15,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
233,Heath Miller,23,PIT,TE,16,15,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,AP ORoY-2
234,Kirk Morrison,23,OAK,LLB,16,15,0,0,0,0,2.0,0,0,2,0,0,0.0,116.0,91.0,25.0,5.0,0,
235,Randy Moss,28,OAK,WR,16,15,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
236,Michael Myers,29,DEN,LDT,16,15,0,0,0,0,2.0,0,0,1,0,0,1.0,31.0,25.0,6.0,5.0,0,
237,Lorenzo Neal,35,SDG,FB,16,15,0,0,0,0,0.0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0,"PB,AP-2"
238,Tommy Polley,27,BAL,MLB/RLB,16,15,0,0,0,0,3.0,0,0,1,2,0,4.0,97.0,73.0,24.0,5.0,0,
239,Jeff Posey,30,BUF,LLB,16,15,0,0,0,0,3.0,1,0,1,46,0,3.0,61.0,39.0,22.0,3.0,0,
240,Antwaan Randle El,26,PIT,WR,16,15,0,0,0,0,0.0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
241,James Reed,28,NYJ,LDT,16,15,0,0,0,0,0.0,0,0,2,33,1,2.0,65.0,44.0,21.0,7.0,0,
242,Darrion Scott,24,MIN,LDE/RDE,16,15,0,0,0,0,3.0,0,0,1,1,0,4.0,58.0,39.0,19.0,4.0,0,
243,Brandon Short,28,CAR,LLB,16,15,0,0,0,0,1.0,0,0,0,0,0,0.5,61.0,43.0,18.0,3.0,0,
244,Terrelle Smith,27,CLE,FB,16,15,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
245,Ike Taylor,25,PIT,LCB,16,15,1,0,0,0,20.0,0,0,2,8,0,0.0,91.0,75.0,16.0,0.0,0,
246,Chaun Thompson,25,CLE,ROLB,16,15,0,0,0,0,3.0,2,0,1,0,0,5.0,84.0,63.0,21.0,10.0,0,
247,Odell Thurman,22,CIN,MLB,16,15,5,59,1,30,9.0,5,0,1,23,0,1.5,105.0,68.0,37.0,5.0,0,AP DRoY-3
248,Deshea Townsend,30,PIT,RCB,16,15,2,26,0,26,12.0,1,0,1,2,0,3.0,55.0,41.0,14.0,4.0,0,
249,Nathan Vasher,24,CHI,RCB,16,15,8,145,1,46,16.0,2,0,0,0,0,0.0,47.0,40.0,7.0,0.0,0,"PB,AP-2,AP DPoY-6"
250,Willie Whitehead,32,NOR,RDT,16,15,0,0,0,0,0.0,0,0,1,0,0,0.5,35.0,24.0,11.0,5.0,0,
251,Renaldo Wynn,31,WAS,LDE,16,15,0,0,0,0,1.0,0,0,1,0,0,0.5,31.0,25.0,6.0,3.0,0,
252,Bennie Anderson,28,BUF,LG,16,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
253,Kendrell Bell,27,KAN,RLB,16,14,0,0,0,0,0.0,0,0,0,0,0,1.5,41.0,32.0,9.0,3.0,0,
254,Kyle Brady,33,JAX,TE,16,14,0,0,0,0,0.0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
255,Vernon Carey,24,MIA,RT,16,14,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
256,Andre Carter,26,SFO,ROLB,16,14,0,0,0,0,2.0,0,0,0,0,0,4.5,44.0,35.0,9.0,9.0,0,
257,Lional Dalton,30,KAN,RDT,16,14,0,0,0,0,0.0,0,0,0,0,0,1.0,18.0,12.0,6.0,3.0,0,
258,Travis Daniels,23,MIA,LCB,16,14,1,4,0,4,14.0,0,0,1,0,0,0.0,62.0,47.0,15.0,3.0,0,
259,James Davis,26,DET,RLB,16,14,0,0,0,0,0.0,0,0,1,0,0,0.0,59.0,35.0,24.0,3.0,0,
260,Jason Fisk,33,CLE,NT,16,14,0,0,0,0,0.0,0,0,0,0,0,0.0,39.0,23.0,16.0,0.0,0,
261,Charles Grant,27,NOR,RDE,16,14,0,0,0,0,2.0,1,0,1,23,0,2.5,62.0,44.0,18.0,5.0,0,
262,Eric Hicks,29,KAN,LDE,16,14,0,0,0,0,2.0,2,0,0,0,0,4.0,44.0,36.0,8.0,6.0,0,
263,Keyshawn Johnson,33,DAL,WR,16,14,0,0,0,0,1.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
264,Kyle Johnson,27,DEN,FB,16,14,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
265,Rudi Johnson,26,CIN,RB,16,14,0,0,0,0,0.0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
266,Brad Kassell,25,TEN,MLB,16,14,1,21,1,21,4.0,1,0,3,0,0,0.0,78.0,54.0,24.0,3.0,0,
267,Ross Kolodziej,27,ARI,LDT,16,14,0,0,0,0,2.0,2,0,2,0,0,3.0,29.0,21.0,8.0,2.0,0,
268,Ryan Nece,26,TAM,LLB,16,14,0,0,0,0,0.0,0,0,0,0,0,2.0,74.0,46.0,28.0,6.0,0,
269,Seth Payne,30,HOU,NT,16,14,0,0,0,0,3.0,1,0,0,0,0,4.0,59.0,45.0,14.0,6.0,0,
270,Jerry Porter,27,OAK,WR,16,14,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
271,Jerald Sowell,31,NYJ,FB,16,14,0,0,0,0,0.0,0,1,3,0,0,0.0,5.0,3.0,2.0,0.0,0,
272,D.J. Williams,23,DEN,LLB,16,14,0,0,0,0,3.0,2,0,0,0,0,0.0,57.0,41.0,16.0,2.0,0,
273,C.C. Brown,22,HOU,SS/FS,16,13,1,5,0,5,2.0,1,0,0,0,0,0.0,80.0,54.0,26.0,3.0,0,
274,Josh Bullocks,22,NOR,FS,16,13,1,51,0,51,6.0,0,0,0,0,0,0.0,67.0,53.0,14.0,1.0,0,
275,Channing Crowder,22,MIA,RLB,16,13,0,0,0,0,4.0,1,0,2,0,0,0.0,85.0,53.0,32.0,2.0,0,
276,Curtis DeLoatch,24,NYG,RCB,16,13,1,20,0,20,13.0,1,0,0,0,0,0.0,58.0,48.0,10.0,1.0,0,
277,Greg Ellis,30,DAL,RDE,16,13,0,0,0,0,6.0,2,0,2,37,0,8.0,35.0,25.0,10.0,5.0,0,
278,Jim Finn,29,NYG,FB,16,13,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
279,Dwight Freeney,25,IND,RDE,16,13,0,0,0,0,3.0,6,0,0,0,0,11.0,42.0,36.0,6.0,12.0,0,"PB,AP-1,AP DPoY-2"
280,La'Roi Glover,31,DAL,NT,16,13,0,0,0,0,0.0,1,0,0,0,0,3.0,28.0,23.0,5.0,4.0,0,PB
281,Renaldo Hill,27,OAK,DB,16,13,1,0,0,0,5.0,0,0,0,0,0,0.0,89.0,75.0,14.0,4.0,0,
282,Stuart Schweigert,24,OAK,FS,16,13,2,35,0,33,9.0,2,0,3,3,0,0.0,89.0,72.0,17.0,0.0,0,
283,Bryan Scott,24,ATL,FS,16,13,1,15,0,15,7.0,0,0,1,0,0,1.0,67.0,54.0,13.0,2.0,0,
284,Donte' Stallworth,25,NOR,WR,16,13,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
285,Travis Taylor,27,MIN,WR,16,13,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
286,Tim Anderson,25,BUF,RDT,16,12,0,0,0,0,4.0,0,0,0,0,0,1.0,42.0,26.0,16.0,5.0,0,
287,John Browning,32,KAN,LDT,16,12,0,0,0,0,4.0,1,0,0,0,0,2.0,35.0,31.0,4.0,4.0,0,
288,Derrick Burgess,27,OAK,RDE,16,12,0,0,0,0,0.0,3,0,2,0,0,16.0,58.0,52.0,6.0,13.0,0,"PB,AP-2"
289,Deke Cooper,28,JAX,SS,16,12,1,0,0,0,5.0,0,0,1,0,0,0.0,58.0,48.0,10.0,0.0,0,
290,Bryan Fletcher,26,IND,TE,16,12,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
291,Nick Greisen,26,NYG,RLB,16,12,0,0,0,0,4.0,3,0,3,28,0,1.0,88.0,67.0,21.0,9.0,0,
292,Orlando Huff,27,ARI,RLB,16,12,1,3,0,3,3.0,1,0,0,0,0,1.0,70.0,50.0,20.0,11.0,0,
293,Cullen Jenkins,24,GNB,RDT,16,12,0,0,0,0,5.0,0,0,1,-2,0,3.0,37.0,23.0,14.0,5.0,0,
294,Jarret Johnson,24,BAL,LDE,16,12,0,0,0,0,3.0,1,0,0,0,0,1.5,38.0,26.0,12.0,6.0,0,
295,Joe Jurevicius,31,SEA,WR,16,12,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
296,Tommy Kelly,25,OAK,RDE,16,12,0,0,0,0,1.0,3,0,0,0,0,4.5,47.0,37.0,10.0,7.0,0,
297,Paris Lenon,28,GNB,LLB/RLB,16,12,0,0,0,0,6.0,1,0,0,0,0,1.5,65.0,37.0,28.0,2.0,0,
298,Shantee Orr,24,HOU,LOLB,16,12,0,0,0,0,2.0,4,0,0,0,0,7.0,50.0,38.0,12.0,6.0,0,
299,Mike Rosenthal,28,MIN,RT,16,12,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
300,Hollis Thomas,31,PHI,LDT,16,12,0,0,0,0,3.0,0,0,0,0,0,0.0,35.0,27.0,8.0,1.0,0,
301,Akin Ayodele,26,JAX,LLB,16,11,0,0,0,0,1.0,4,0,1,0,0,2.5,72.0,56.0,16.0,4.0,0,
302,Michael Boley,23,ATL,LLB,16,11,0,0,0,0,5.0,1,0,0,0,0,0.0,64.0,43.0,21.0,3.0,0,
303,Reggie Brown,24,PHI,WR,16,11,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,AP ORoY-2
304,Rosevelt Colvin,28,NWE,ROLB,16,11,0,0,0,0,2.0,2,0,1,0,0,7.0,61.0,41.0,20.0,12.0,0,
305,Mike Furrey,28,STL,FS,16,11,4,143,1,67,8.0,0,0,3,0,0,0.0,58.0,48.0,10.0,1.0,0,
306,Jeremi Johnson,25,CIN,FB,16,11,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
307,Marquand Manuel,26,SEA,FS,16,11,0,0,0,0,2.0,1,0,1,0,0,0.0,72.0,59.0,13.0,2.0,0,
308,R.W. McQuarters,29,DET,RCB/LCB,16,11,2,25,0,19,10.0,0,2,1,0,0,0.0,60.0,49.0,11.0,0.0,0,
309,Josh Parry,27,PHI,FB,16,11,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
310,DaShon Polk,28,HOU,LILB,16,11,0,0,0,0,1.0,1,0,0,0,0,3.5,94.0,64.0,30.0,3.0,0,
311,Daimon Shelton,33,BUF,FB,16,11,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,0.0,3.0,0.0,0,
312,Jerramy Stevens,26,SEA,TE,16,11,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
313,Fred Thomas,32,NOR,RCB,16,11,2,4,0,4,11.0,0,0,2,0,0,3.0,80.0,61.0,19.0,6.0,0,
314,Fabian Washington,22,OAK,RCB,16,11,0,0,0,0,5.0,0,0,1,0,0,0.0,43.0,40.0,3.0,0.0,0,
315,Jarrod Cooper,27,OAK,SS,16,10,0,0,0,0,2.0,2,0,2,0,1,0.5,56.0,42.0,14.0,3.0,0,
316,Zack Crockett,33,OAK,FB,16,10,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
317,Landon Johnson,24,CIN,LLB,16,10,0,0,0,0,2.0,1,0,0,0,0,0.0,87.0,61.0,26.0,7.0,0,
318,Brandon Moore,26,SFO,LILB,16,10,1,12,0,12,4.0,0,1,1,9,0,5.0,72.0,51.0,21.0,4.0,0,
319,Jason Peters,23,BUF,RT,16,10,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,2.0,2.0,0.0,0,
320,Bart Scott,25,BAL,RLB,16,10,0,0,0,0,1.0,2,0,2,11,0,4.0,94.0,64.0,30.0,8.0,0,
321,Marcus Spears,22,DAL,LDE,16,10,0,0,0,0,1.0,0,0,1,59,0,1.5,31.0,19.0,12.0,1.0,0,
322,Travares Tillman,28,MIA,SS,16,10,3,38,0,22,5.0,0,0,1,0,0,0.0,59.0,37.0,22.0,0.0,0,
323,Torrin Tucker,26,DAL,LT,16,10,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
324,Scott Wells,24,GNB,LG,16,10,0,0,0,0,0.0,0,1,2,-20,0,0.0,0.0,0.0,0.0,0.0,0,
325,Adam Bergen,22,ARI,TE,16,9,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
326,Kevin Curtis,27,STL,WR,16,9,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
327,Eric Edwards,25,ARI,TE,16,9,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
328,Larry Johnson,26,KAN,RB,16,9,0,0,0,0,0.0,0,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0,"PB,AP-2"
329,Ronald McKinnon,32,NOR,MLB,16,9,0,0,0,0,1.0,0,0,0,0,0,0.0,78.0,61.0,17.0,4.0,0,
330,Antwan Odom,24,TEN,RDE,16,9,0,0,0,0,1.0,1,0,2,52,2,2.0,31.0,18.0,13.0,4.0,0,
331,Will Smith,24,NOR,LDE,16,9,0,0,0,0,6.0,2,0,1,-2,0,8.5,60.0,48.0,12.0,10.0,0,
332,Donnie Spragan,29,MIA,LLB,16,9,1,0,0,0,3.0,1,0,0,0,0,1.0,53.0,38.0,15.0,2.0,0,
333,Brad Badger,30,OAK,LG,16,8,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
334,Scott Fujita,26,DAL,LOLB,16,8,0,0,0,0,1.0,2,0,0,0,0,2.0,54.0,44.0,10.0,3.0,0,
335,William Henderson,34,GNB,FB,16,8,0,0,0,0,0.0,0,1,0,0,0,0.0,11.0,7.0,4.0,0.0,0,
336,Ellis Hobbs,22,NWE,RCB,16,8,3,8,0,8,12.0,0,1,2,7,0,0.0,44.0,35.0,9.0,2.0,0,
337,Justin Miller,21,NYJ,RCB,16,8,0,0,0,0,2.0,0,3,0,0,0,0.0,42.0,33.0,9.0,0.0,0,
338,Mewelde Moore,23,MIN,RB,16,8,0,0,0,0,0.0,0,2,2,0,0,0.0,1.0,0.0,1.0,0.0,0,
339,Adam Snyder,23,SFO,LT,16,8,0,0,0,0,0.0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
340,Roddy White,24,ATL,WR,16,8,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
341,Ernest Wilford,26,JAX,WR,16,8,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
342,Justin Bannan,26,BUF,LDT,16,7,0,0,0,0,0.0,0,0,0,0,0,1.5,40.0,23.0,17.0,4.0,0,
343,Rocky Bernard,26,SEA,RDT,16,7,0,0,0,0,3.0,0,0,2,5,0,8.5,52.0,43.0,9.0,16.0,0,
344,Brandon Chillar,23,STL,RLB,16,7,0,0,0,0,1.0,1,0,1,8,0,0.0,58.0,49.0,9.0,2.0,0,
345,Lorenzo Diamond,26,MIA,TE,16,7,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
346,Brian Finneran,29,ATL,WR,16,7,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
347,Domonique Foxworth,22,DEN,RCB,16,7,2,23,0,23,16.0,1,0,2,9,0,0.0,71.0,65.0,6.0,0.0,0,
348,Aaron Glenn,33,DAL,RCB,16,7,4,10,0,10,13.0,0,0,0,0,0,0.0,32.0,29.0,3.0,0.0,0,
349,Madison Hedgecock,24,STL,FB,16,7,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,10.0,4.0,0.0,0,
350,Doug Jolley,26,NYJ,TE,16,7,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
351,Damione Lewis,27,STL,RDT,16,7,0,0,0,0,1.0,0,0,1,0,0,1.0,36.0,29.0,7.0,9.0,0,
352,Dennis Northcutt,28,CLE,WR,16,7,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
353,Mike Patterson,22,PHI,RDT,16,7,0,0,0,0,0.0,1,0,0,0,0,3.5,45.0,38.0,7.0,11.0,0,
354,Antowain Smith,33,NOR,RB,16,7,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
355,Reggie Williams,22,JAX,WR,16,7,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,0,
356,Jonathan Babineaux,24,ATL,RDE,16,6,0,0,0,0,1.0,0,0,1,0,0,0.5,31.0,24.0,7.0,5.0,0,
357,Michael Bennett,27,MIN,RB,16,6,0,0,0,0,0.0,0,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
358,Corey Bradford,30,HOU,WR,16,6,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
359,Chris Hetherington,33,SFO,FB,16,6,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,4.0,2.0,0.0,0,
360,Roderick Hood,24,PHI,RCB,16,6,3,17,0,17,15.0,0,1,0,0,0,0.0,42.0,40.0,2.0,1.0,0,
361,Josh Reed,25,BUF,WR,16,6,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
362,Fred Robbins,28,NYG,RDT,16,6,0,0,0,0,1.0,0,0,1,0,0,1.5,26.0,17.0,9.0,5.0,0,
363,Raonall Smith,27,MIN,LLB,16,6,0,0,0,0,1.0,0,0,2,0,0,1.0,35.0,28.0,7.0,3.0,0,
364,Jacques Cesaire,25,SDG,RDE,16,5,0,0,0,0,0.0,0,0,0,0,0,1.0,25.0,17.0,8.0,2.0,0,
365,Terry Cousin,30,JAX,CB,16,5,4,18,0,14,8.0,0,0,1,0,0,0.5,47.0,40.0,7.0,1.0,0,
366,Chauncey Davis,22,ATL,RDE,16,5,0,0,0,0,0.0,0,0,2,24,1,1.0,28.0,21.0,7.0,4.0,0,
367,Trev Faulk,24,STL,MLB,16,5,0,0,0,0,0.0,1,0,0,0,0,0.0,42.0,35.0,7.0,2.0,0,
368,Jason Ferguson,31,DAL,NT,16,5,0,0,0,0,1.0,0,0,1,0,0,1.0,37.0,27.0,10.0,3.0,0,
369,Ryan Hannam,25,SEA,TE,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
370,Clinton Hart,28,SDG,SS,16,5,1,110,2,70,6.0,1,0,2,-1,0,0.0,46.0,34.0,12.0,0.0,0,
371,Ronnie Heard,29,ATL,FS,16,5,0,0,0,0,1.0,0,0,1,0,0,0.0,29.0,26.0,3.0,1.0,0,
372,Corey Ivy,28,STL,CB,16,5,1,19,0,19,5.0,1,0,0,0,0,2.0,70.0,63.0,7.0,9.0,0,
373,Kenard Lang,30,CLE,LOLB,16,5,0,0,0,0,2.0,0,0,0,0,0,2.0,41.0,28.0,13.0,6.0,0,
374,Vonta Leach,24,GNB,FB,16,5,0,0,0,0,0.0,0,0,2,0,0,0.0,4.0,1.0,3.0,0.0,0,
375,Moran Norris,27,HOU,FB,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,8.0,6.0,2.0,0.0,0,
376,Wali Rainer,28,DET,LLB,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,49.0,39.0,10.0,1.0,0,
377,Marcellus Rivers,27,HOU,TE,16,5,0,0,0,0,0.0,0,0,1,0,0,0.0,6.0,6.0,0.0,0.0,0,
378,Jordan Babineaux,23,SEA,DB,16,4,3,56,0,25,8.0,1,0,1,0,0,0.0,75.0,62.0,13.0,3.0,0,
379,Colin Cole,25,GNB,DT,16,4,0,0,0,0,1.0,0,0,0,0,0,2.0,39.0,24.0,15.0,4.0,0,
380,Jason Craft,29,NOR,DB,16,4,3,63,0,39,5.0,2,0,0,0,0,1.0,38.0,34.0,4.0,2.0,0,
381,Sammy Davis,25,SDG,DB,16,4,0,0,0,0,3.0,1,0,0,0,0,1.0,28.0,25.0,3.0,2.0,0,
382,Darnell Dinkins,28,BAL,TE,16,4,0,0,0,0,0.0,0,0,1,0,0,0.0,10.0,9.0,1.0,0.0,0,
383,Ebenezer Ekuban,29,DEN,DE,16,4,0,0,0,0,3.0,0,0,1,0,0,4.0,27.0,19.0,8.0,4.0,0,
384,Tank Johnson,24,CHI,DT,16,4,0,0,0,0,3.0,0,0,0,0,0,5.0,34.0,27.0,7.0,9.0,0,
385,Lance Legree,28,NYJ,DT,16,4,0,0,0,0,0.0,0,0,0,0,0,3.0,29.0,21.0,8.0,5.0,0,
386,Keith Lewis,24,SFO,DB,16,4,1,2,0,2,3.0,0,0,0,0,0,0.0,31.0,21.0,10.0,0.0,0,
387,Justin Peelle,26,SDG,TE,16,4,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
388,Michael Pittman,30,TAM,RB,16,4,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
