Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
3924357.0,Joseph Charlton,23.0,CAR,P,16.0,0.0,45.0,2082.0,46.3,184.0,1838.0,40.8,67.0,3.0,6.7,21.0,46.7,0.0
,AJ Cole III,25.0,LVR,P,16.0,0.0,44.0,1939.0,44.1,133.0,1766.0,40.1,63.0,2.0,4.5,20.0,45.5,0.0
3914922.0,Rigoberto Sanchez,26.0,IND,P,14.0,0.0,42.0,1940.0,46.2,141.0,1719.0,40.0,60.0,4.0,9.5,18.0,42.9,1.0
4039396.0,Corey Bojorquez,24.0,BUF,P,16.0,0.0,41.0,2082.0,50.8,138.0,1804.0,44.0,72.0,7.0,17.1,18.0,43.9,0.0
157876.0,Brett Kern,34.0,TEN,P,13.0,0.0,37.0,1695.0,45.8,100.0,1535.0,41.5,66.0,3.0,8.1,22.0,59.5,0.0
546832.0,Hunter Niswander,26.0,DAL,P,8.0,0.0,26.0,1228.0,47.2,95.0,1093.0,42.0,58.0,2.0,7.7,10.0,38.5,0.0
,Chris Jones,31.0,DAL,P,8.0,0.0,24.0,1022.0,42.6,37.0,965.0,40.2,54.0,1.0,4.2,5.0,20.8,0.0
3137665.0,Trevor Daniel,26.0,TEN,P,2.0,0.0,4.0,157.0,39.3,7.0,150.0,30.0,52.0,0.0,0.0,0.0,0.0,1.0
,Aldrick Rosas,26.0,JAX,K,6.0,0.0,3.0,110.0,36.7,23.0,87.0,29.0,44.0,0.0,0.0,0.0,0.0,0.0
549513.0,Jake Elliott,25.0,PHI,K,16.0,0.0,2.0,77.0,38.5,0.0,77.0,38.5,42.0,0.0,0.0,1.0,50.0,0.0
551335.0,Johnny Townsend,25.0,BAL,P,1.0,0.0,2.0,100.0,50.0,26.0,74.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0
531260.0,Ka'imi Fairbairn,26.0,HOU,K,16.0,0.0,1.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,0.0,1.0,100.0,0.0
