Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
3916430.0,Nyheim Hines,24.0,IND,RB,16.0,2.0,30.0,300.0,0.0,26.0,10.0,3.0,70.0,0.0,27.0,23.3,1232.0
514493.0,Jakeem Grant,28.0,MIA,WR,14.0,4.0,29.0,330.0,1.0,88.0,11.4,6.0,129.0,0.0,45.0,21.5,852.0
3728262.0,Ray-Ray McCloud,24.0,PIT,WR,16.0,2.0,29.0,298.0,0.0,57.0,10.3,28.0,646.0,0.0,49.0,23.1,1086.0
186392.0,Andre Roberts,32.0,BUF,WR,15.0,0.0,29.0,286.0,0.0,38.0,9.9,32.0,961.0,0.0,60.0,30.0,1278.0
4035004.0,Mecole Hardman,22.0,KAN,WR,16.0,8.0,25.0,176.0,1.0,67.0,7.0,9.0,184.0,0.0,31.0,20.4,951.0
3119317.0,Nsimba Webster,24.0,LAR,WR,16.0,0.0,25.0,185.0,0.0,34.0,7.4,16.0,347.0,0.0,30.0,21.7,532.0
4241389.0,CeeDee Lamb,21.0,DAL,WR,16.0,14.0,24.0,172.0,0.0,27.0,7.2,1.0,47.0,1.0,47.0,47.0,1236.0
,Steven Sims,23.0,WAS,WR,12.0,2.0,24.0,160.0,0.0,22.0,6.7,3.0,42.0,0.0,20.0,14.0,485.0
534809.0,Alex Erickson,28.0,CIN,WR,16.0,2.0,23.0,232.0,0.0,29.0,10.1,3.0,71.0,0.0,24.0,23.7,449.0
3916204.0,James Proche,24.0,BAL,WR,14.0,0.0,23.0,198.0,0.0,20.0,8.6,0.0,0.0,0.0,0.0,,212.0
,Kalif Raymond,26.0,TEN,WR,15.0,3.0,23.0,208.0,0.0,40.0,9.0,15.0,275.0,0.0,30.0,18.3,667.0
3135321.0,Hunter Renfrow,25.0,LVR,WR,16.0,6.0,23.0,265.0,0.0,32.0,11.5,0.0,0.0,0.0,0.0,,921.0
3895856.0,Christian Kirk,24.0,ARI,WR,14.0,10.0,22.0,132.0,0.0,24.0,6.0,1.0,20.0,0.0,20.0,20.0,776.0
,Greg Ward,25.0,PHI,WR,16.0,10.0,21.0,134.0,0.0,22.0,6.4,0.0,0.0,0.0,0.0,,549.0
548173.0,Pharoh Cooper,25.0,CAR,WR,16.0,1.0,20.0,117.0,0.0,20.0,5.9,18.0,430.0,0.0,38.0,23.9,620.0
,Gunner Olszewski,24.0,NWE,WR,13.0,2.0,20.0,346.0,1.0,70.0,17.3,18.0,418.0,0.0,33.0,23.2,849.0
4258195.0,Donovan Peoples-Jones,21.0,CLE,WR,12.0,2.0,18.0,77.0,0.0,13.0,4.3,18.0,379.0,0.0,33.0,21.1,760.0
,Deonte Harty,23.0,NOR,WR,9.0,2.0,17.0,207.0,0.0,42.0,12.2,16.0,436.0,0.0,75.0,27.3,880.0
559559.0,Brandon Powell,25.0,ATL,WR,15.0,1.0,17.0,152.0,0.0,24.0,8.9,17.0,343.0,0.0,29.0,20.2,571.0
535324.0,Jaydon Mickens,26.0,TAM,WR,10.0,0.0,16.0,99.0,0.0,14.0,6.2,14.0,340.0,0.0,34.0,24.3,497.0
500093.0,Diontae Spencer,28.0,DEN,WR,11.0,0.0,16.0,253.0,1.0,83.0,15.8,15.0,281.0,0.0,28.0,18.7,579.0
3115962.0,Jabrill Peppers,25.0,NYG,SS,15.0,14.0,15.0,187.0,0.0,20.0,12.5,0.0,0.0,0.0,0.0,,193.0
553708.0,Jamal Agnew,25.0,DET,WR,14.0,2.0,14.0,178.0,1.0,74.0,12.7,28.0,783.0,0.0,71.0,28.0,1083.0
379309.0,Kenjon Barner,31.0,TAM,RB,6.0,0.0,13.0,75.0,0.0,21.0,5.8,7.0,167.0,0.0,33.0,23.9,242.0
3915522.0,K.J. Hill,23.0,LAC,CB,15.0,0.0,12.0,83.0,0.0,30.0,6.9,1.0,7.0,0.0,7.0,7.0,163.0
,David Moore,25.0,SEA,WR,16.0,6.0,12.0,111.0,0.0,20.0,9.3,3.0,47.0,0.0,21.0,15.7,636.0
4035170.0,Marquez Callaway,22.0,NOR,WR,11.0,3.0,11.0,122.0,0.0,19.0,11.1,4.0,94.0,0.0,29.0,23.5,429.0
3123075.0,Braxton Berrios,25.0,NYJ,WR,16.0,2.0,10.0,86.0,0.0,18.0,8.6,9.0,167.0,0.0,28.0,18.6,676.0
184622.0,Dwayne Harris,33.0,CHI,WR,3.0,0.0,10.0,81.0,0.0,19.0,8.1,0.0,0.0,0.0,0.0,,81.0
3139387.0,D.J. Reed,24.0,SEA,RCB,10.0,8.0,10.0,78.0,0.0,15.0,7.8,5.0,137.0,0.0,49.0,27.4,236.0
547842.0,Chad Beebe,26.0,MIN,WR,14.0,0.0,9.0,42.0,0.0,13.0,4.7,1.0,19.0,0.0,19.0,19.0,262.0
,Keelan Cole,27.0,JAX,WR,16.0,5.0,9.0,140.0,1.0,91.0,15.6,3.0,80.0,0.0,40.0,26.7,864.0
534695.0,Cooper Kupp,27.0,LAR,WR,15.0,12.0,9.0,50.0,0.0,10.0,5.6,0.0,0.0,0.0,0.0,,1057.0
511603.0,Tommylee Lewis,28.0,NOR,WR,5.0,0.0,9.0,69.0,0.0,17.0,7.7,3.0,89.0,0.0,34.0,29.7,177.0
545677.0,Trent Taylor,26.0,SFO,WR,12.0,1.0,9.0,112.0,0.0,20.0,12.4,0.0,0.0,0.0,0.0,,198.0
3932905.0,Diontae Johnson,24.0,PIT,WR,15.0,13.0,8.0,58.0,0.0,18.0,7.3,1.0,24.0,0.0,24.0,24.0,1024.0
3915823.0,Keke Coutee,23.0,HOU,WR,8.0,4.0,7.0,48.0,0.0,11.0,6.9,5.0,97.0,0.0,28.0,19.4,545.0
3916566.0,K.J. Osborn,23.0,MIN,WR,9.0,0.0,7.0,27.0,0.0,8.0,3.9,14.0,303.0,0.0,38.0,21.6,330.0
3122899.0,Richie James,25.0,SFO,WR,11.0,7.0,6.0,34.0,0.0,12.0,5.7,4.0,73.0,0.0,21.0,18.3,501.0
545375.0,Desmond King,26.0,LAC,DB,6.0,3.0,6.0,17.0,0.0,7.0,2.8,0.0,0.0,0.0,0.0,,17.0
550624.0,River Cracraft,26.0,SFO,WR,9.0,1.0,5.0,40.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,,81.0
512671.0,Tyler Ervin,27.0,GNB,RB,8.0,0.0,5.0,20.0,0.0,11.0,4.0,10.0,196.0,0.0,34.0,19.6,367.0
156844.0,Ted Ginn Jr.,35.0,CHI,WR,6.0,0.0,5.0,24.0,0.0,10.0,4.8,0.0,0.0,0.0,0.0,,64.0
380707.0,Anthony Miller,26.0,CHI,WR,16.0,6.0,5.0,55.0,0.0,32.0,11.0,1.0,16.0,0.0,16.0,16.0,568.0
,Cedrick Wilson Jr.,25.0,DAL,WR,16.0,0.0,5.0,20.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,,197.0
4039050.0,Devin Duvernay,23.0,BAL,WR,16.0,3.0,4.0,46.0,0.0,19.0,11.5,21.0,578.0,1.0,93.0,27.5,895.0
4241802.0,Jalen Reagor,21.0,PHI,WR,11.0,11.0,4.0,94.0,1.0,73.0,23.5,0.0,0.0,0.0,0.0,,516.0
237421.0,Golden Tate,32.0,NYG,WR,12.0,4.0,4.0,35.0,0.0,15.0,8.8,0.0,0.0,0.0,0.0,,423.0
3892889.0,Dede Westbrook,27.0,JAX,WR,2.0,0.0,4.0,44.0,0.0,13.0,11.0,4.0,89.0,0.0,26.0,22.3,137.0
,Isaiah Wright,23.0,WAS,WR,14.0,6.0,4.0,15.0,0.0,13.0,3.8,2.0,30.0,0.0,20.0,15.0,258.0
160411.0,Danny Amendola,35.0,DET,WR,14.0,5.0,3.0,39.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,,643.0
487982.0,Tavon Austin,30.0,GNB,WR,4.0,0.0,3.0,14.0,0.0,7.0,4.7,0.0,0.0,0.0,0.0,,34.0
4371737.0,Chris Claybrooks,23.0,JAX,CB,13.0,4.0,3.0,12.0,0.0,13.0,4.0,13.0,289.0,0.0,39.0,22.2,301.0
4240380.0,KJ Hamler,21.0,DEN,WR,13.0,4.0,3.0,6.0,0.0,8.0,2.0,2.0,42.0,0.0,24.0,21.0,469.0
3139602.0,D'Ernest Johnson,24.0,CLE,RB,16.0,0.0,3.0,13.0,0.0,10.0,4.3,14.0,351.0,0.0,43.0,25.1,544.0
,Jojo Natson,26.0,CLE,WR,3.0,0.0,3.0,25.0,0.0,13.0,8.3,1.0,31.0,0.0,31.0,31.0,59.0
4360438.0,Brandon Aiyuk,22.0,SFO,WR,12.0,11.0,2.0,26.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,,856.0
515818.0,Damiere Byrd,27.0,NWE,WR,16.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,619.0
3915097.0,Antonio Callaway,23.0,MIA,WR,5.0,1.0,2.0,12.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,,32.0
