Player ID,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg
,Greg Zuerlein,33.0,DAL,K,16.0,0.0,1.0,1.0,5.0,5.0,13.0,13.0,13.0,12.0,9.0,3.0,41.0,34.0,59.0,82.9,36.0,33.0,91.7,90.0,5589.0,60.0,66.7,62.0
549297.0,Younghoe Koo,26.0,ATL,K,15.0,0.0,0.0,0.0,10.0,10.0,12.0,11.0,9.0,8.0,8.0,8.0,39.0,37.0,54.0,94.9,36.0,33.0,91.7,66.0,4160.0,28.0,42.4,63.0
3124679.0,Jason Sanders,25.0,MIA,K,16.0,0.0,1.0,1.0,8.0,8.0,7.0,7.0,14.0,12.0,9.0,8.0,39.0,36.0,56.0,92.3,36.0,36.0,100.0,91.0,5540.0,64.0,70.3,61.0
3915165.0,Rodrigo Blankenship,23.0,IND,K,16.0,0.0,0.0,0.0,10.0,10.0,13.0,12.0,11.0,9.0,3.0,1.0,37.0,32.0,53.0,86.5,45.0,43.0,95.6,20.0,1267.0,13.0,65.0,63.0
3124084.0,Joey Slye,24.0,CAR,K,16.0,0.0,0.0,0.0,12.0,11.0,10.0,10.0,8.0,7.0,6.0,1.0,36.0,29.0,56.0,80.6,36.0,33.0,91.7,81.0,5095.0,71.0,87.7,63.0
550032.0,Daniel Carlson,25.0,LVR,K,16.0,0.0,0.0,0.0,18.0,18.0,8.0,8.0,5.0,3.0,4.0,4.0,35.0,33.0,54.0,94.3,47.0,45.0,95.7,95.0,5966.0,61.0,64.2,63.0
383433.0,Tyler Bass,23.0,BUF,K,16.0,0.0,1.0,1.0,9.0,9.0,9.0,6.0,9.0,8.0,6.0,4.0,34.0,28.0,58.0,82.4,59.0,57.0,96.6,101.0,6469.0,71.0,70.3,64.0
480761.0,Dustin Hopkins,30.0,WAS,K,16.0,0.0,0.0,0.0,5.0,5.0,8.0,7.0,17.0,13.0,4.0,2.0,34.0,27.0,51.0,79.4,32.0,30.0,93.8,78.0,4808.0,65.0,83.3,62.0
482164.0,Brandon McManus,29.0,DEN,K,15.0,0.0,0.0,0.0,6.0,6.0,5.0,4.0,8.0,8.0,15.0,10.0,34.0,28.0,58.0,82.4,27.0,24.0,88.9,73.0,4516.0,54.0,74.0,62.0
3123052.0,Michael Badgley,25.0,LAC,K,16.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,13.0,8.0,6.0,2.0,33.0,24.0,53.0,72.7,39.0,36.0,92.3,3.0,177.0,0.0,0.0,59.0
173647.0,Graham Gano,33.0,NYG,K,16.0,0.0,0.0,0.0,4.0,4.0,13.0,13.0,9.0,9.0,6.0,5.0,32.0,31.0,55.0,96.9,23.0,21.0,91.3,73.0,4357.0,30.0,41.1,60.0
506126.0,Cairo Santos,29.0,CHI,K,16.0,0.0,0.0,0.0,9.0,9.0,10.0,10.0,10.0,9.0,3.0,2.0,32.0,30.0,55.0,93.8,37.0,36.0,97.3,86.0,5252.0,42.0,48.8,61.0
531260.0,Ka'imi Fairbairn,26.0,HOU,K,16.0,0.0,0.0,0.0,8.0,8.0,9.0,9.0,8.0,6.0,6.0,4.0,31.0,27.0,54.0,87.1,40.0,37.0,92.5,85.0,5343.0,52.0,61.2,63.0
173684.0,Ryan Succop,34.0,TAM,K,16.0,0.0,1.0,1.0,10.0,10.0,9.0,9.0,9.0,7.0,2.0,1.0,31.0,28.0,52.0,90.3,57.0,52.0,91.2,1.0,16.0,0.0,0.0,16.0
377938.0,Justin Tucker,31.0,BAL,K,16.0,0.0,0.0,0.0,8.0,8.0,7.0,6.0,9.0,9.0,5.0,3.0,29.0,26.0,55.0,89.7,53.0,52.0,98.1,95.0,6094.0,65.0,68.4,64.0
479837.0,Nick Folk,36.0,NWE,K,16.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,12.0,11.0,3.0,2.0,28.0,26.0,51.0,92.9,33.0,30.0,90.9,3.0,172.0,0.0,0.0,57.0
537855.0,Wil Lutz,26.0,NOR,K,16.0,0.0,0.0,0.0,6.0,5.0,10.0,10.0,9.0,7.0,3.0,1.0,28.0,23.0,53.0,82.1,58.0,57.0,98.3,94.0,5929.0,71.0,75.5,63.0
,Matt Prater,36.0,DET,K,16.0,0.0,0.0,0.0,4.0,4.0,7.0,7.0,7.0,4.0,10.0,6.0,28.0,21.0,59.0,75.0,41.0,38.0,92.7,18.0,1065.0,7.0,38.9,59.0
551558.0,Harrison Butker,25.0,KAN,K,16.0,0.0,2.0,2.0,7.0,7.0,9.0,9.0,5.0,3.0,4.0,4.0,27.0,25.0,58.0,92.6,54.0,48.0,88.9,95.0,6027.0,72.0,75.8,63.0
385266.0,Randy Bullock,31.0,CIN,K,12.0,0.0,0.0,0.0,3.0,3.0,10.0,8.0,8.0,7.0,5.0,3.0,26.0,21.0,55.0,80.8,25.0,24.0,96.0,58.0,3617.0,43.0,74.1,62.0
140616.0,Stephen Gostkowski,36.0,TEN,K,15.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,10.0,5.0,8.0,7.0,26.0,18.0,55.0,69.2,48.0,46.0,95.8,86.0,5341.0,51.0,59.3,62.0
,Jason Myers,29.0,SEA,K,16.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,13.0,13.0,2.0,2.0,24.0,24.0,61.0,100.0,53.0,49.0,92.5,91.0,5792.0,52.0,57.1,64.0
120324.0,Robbie Gould,38.0,SFO,K,15.0,0.0,0.0,0.0,3.0,3.0,6.0,5.0,10.0,9.0,4.0,2.0,23.0,19.0,52.0,82.6,38.0,36.0,94.7,13.0,577.0,1.0,7.7,44.0
192523.0,Dan Bailey,32.0,MIN,K,16.0,0.0,0.0,0.0,6.0,6.0,4.0,3.0,7.0,4.0,5.0,2.0,22.0,15.0,53.0,68.2,43.0,37.0,86.0,83.0,4948.0,53.0,63.9,60.0
546436.0,Zane Gonzalez,25.0,ARI,K,12.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,13.0,8.0,3.0,2.0,22.0,16.0,56.0,72.7,39.0,38.0,97.4,65.0,4112.0,36.0,55.4,63.0
504119.0,Cody Parkey,28.0,CLE,K,15.0,0.0,0.0,0.0,5.0,5.0,6.0,4.0,11.0,10.0,0.0,0.0,22.0,19.0,46.0,86.4,47.0,43.0,91.5,81.0,5140.0,45.0,55.6,64.0
482460.0,Chris Boswell,29.0,PIT,K,13.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,8.0,7.0,1.0,1.0,20.0,19.0,59.0,95.0,38.0,34.0,89.5,73.0,4622.0,44.0,60.3,63.0
549513.0,Jake Elliott,25.0,PHI,K,16.0,0.0,0.0,0.0,3.0,1.0,6.0,6.0,5.0,5.0,5.0,2.0,19.0,14.0,54.0,73.7,26.0,24.0,92.3,73.0,4508.0,46.0,63.0,62.0
145297.0,Mason Crosby,36.0,GNB,K,16.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,16.0,16.0,57.0,100.0,63.0,59.0,93.7,82.0,5236.0,48.0,58.5,64.0
4249087.0,Matt Gay,26.0,LAR,K,7.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0,7.0,6.0,1.0,1.0,16.0,14.0,51.0,87.5,16.0,16.0,100.0,35.0,2234.0,28.0,80.0,64.0
518197.0,Sam Ficken,28.0,NYJ,K,9.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,1.0,1.0,3.0,1.0,15.0,13.0,54.0,86.7,15.0,12.0,80.0,32.0,1975.0,18.0,56.3,62.0
,Sergio Castillo,30.0,NYJ,K,6.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,5.0,2.0,2.0,2.0,13.0,8.0,55.0,61.5,7.0,6.0,85.7,0.0,0.0,0.0,,
,Aldrick Rosas,26.0,JAX,K,6.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,5.0,3.0,11.0,8.0,54.0,72.7,9.0,9.0,100.0,20.0,1266.0,15.0,75.0,63.0
122199.0,Mike Nugent,38.0,ARI,K,4.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,8.0,7.0,43.0,87.5,7.0,7.0,100.0,19.0,1202.0,3.0,15.8,63.0
541166.0,Josh Lambo,30.0,JAX,K,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,59.0,100.0,10.0,8.0,80.0,5.0,227.0,2.0,40.0,45.0
,Matthew Wright,24.0,PIT,K,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,46.0,100.0,7.0,7.0,100.0,15.0,869.0,1.0,6.7,58.0
187955.0,Kai Forbath,33.0,LAR,K,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,23.0,66.7,5.0,4.0,80.0,9.0,585.0,4.0,44.4,65.0
3127313.0,Tristan Vizcaino,24.0,SFO,K,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,47.0,100.0,2.0,2.0,100.0,1.0,65.0,1.0,100.0,65.0
500483.0,Jonathan Brown,28.0,JAX,K,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,50.0,1.0,1.0,100.0,1.0,9.0,0.0,0.0,9.0
240963.0,Stephen Hauschka,35.0,JAX,K,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,0.0,2.0,2.0,100.0,0.0,0.0,0.0,,
548174.0,Elliott Fry,26.0,ATL,K,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,100.0,2.0,1.0,50.0,4.0,259.0,2.0,50.0,65.0
3936185.0,Jamie Gillan,23.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,,1.0,55.0,0.0,0.0,55.0
,Taylor Russolino,31.0,DEN,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,3.0,1.0,33.3,4.0,209.0,0.0,0.0,52.0
238199.0,Bryan Anger,32.0,HOU,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,126.0,0.0,0.0,63.0
,Jake Bailey,23.0,NWE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,72.0,4584.0,42.0,58.3,64.0
4040537.0,Aaron Brewer,30.0,ARI,LS,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,15.0,0.0,0.0,15.0
,Keelan Cole,27.0,JAX,WR,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,11.0,0.0,0.0,11.0
146878.0,Britton Colquitt,35.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,105.0,0.0,0.0,53.0
559659.0,Logan Cooke,25.0,JAX,P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,46.0,2782.0,25.0,54.3,61.0
3929851.0,Michael Dickson,24.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,26.0,0.0,0.0,13.0
