Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
20,Jason Campbell,28,WAS,QB,16,16,0.0,0.0,0.0,0.0,0,0,13,5,-15,0,0.0,0,0,0,0.0,0.0,0.0,
21,Vernon Carey,28,MIA,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,2,-9,0,0.0,0,0,0,0.0,0.0,0.0,
22,Cooper Carlisle,32,OAK,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
23,John Carlson,25,SEA,TE,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
24,Brandon Carr,23,KAN,RCB,16,16,1.0,31.0,0.0,31.0,19,1,0,2,1,0,0.0,62,56,6,2.0,0.0,0.0,
25,Andre Carter,30,WAS,RDE,16,16,0.0,0.0,0.0,0.0,4,3,0,0,0,0,11.0,62,48,14,19.0,21.0,0.0,
26,Dallas Clark,30,IND,TE,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
27,Barry Cofield,25,NYG,LDT,16,16,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1.0,35,23,12,5.0,3.0,0.0,
28,Trent Cole,27,PHI,RDE,16,16,0.0,0.0,0.0,0.0,0,2,0,0,0,0,12.5,57,48,9,17.0,28.0,0.0,"PB,AP-2"
29,Erik Coleman,27,ATL,SS,16,16,0.0,0.0,0.0,0.0,5,2,0,0,0,0,0.0,116,82,34,3.0,0.0,0.0,
30,Nick Collins,26,GNB,FS,16,16,6.0,110.0,0.0,31.0,13,0,0,2,4,0,1.0,53,44,9,3.0,1.0,0.0,"PB,AP-2"
31,Stephen Cooper,30,SDG,LILB,16,16,0.0,0.0,0.0,0.0,8,2,0,2,0,0,0.0,102,71,31,2.0,0.0,0.0,
32,Derek Cox,23,JAX,LCB,16,16,4.0,6.0,0.0,6.0,11,0,1,1,5,0,0.0,72,58,14,1.0,0.0,0.0,
33,Antonio Cromartie,25,SDG,RCB,16,16,3.0,17.0,0.0,16.0,10,0,0,0,0,0,0.0,33,31,2,0.0,0.0,0.0,
34,Brian Cushing,22,HOU,LLB,16,16,4.0,26.0,0.0,20.0,10,2,0,0,0,0,4.0,133,86,47,12.0,12.0,1.0,"PB,AP DRoY-1"
35,Jay Cutler,26,CHI,QB,16,16,0.0,0.0,0.0,0.0,0,0,9,5,-8,0,0.0,0,0,0,0.0,0.0,0.0,
36,Karlos Dansby,28,ARI,LILB,16,16,1.0,11.0,0.0,11.0,4,1,0,0,0,0,1.0,109,89,20,7.0,6.0,0.0,
37,Brian Dawkins,36,DEN,FS,16,16,2.0,0.0,0.0,0.0,10,1,0,3,0,0,0.0,116,95,21,6.0,2.0,0.0,"PB,AP-2"
38,Thomas DeCoud,24,ATL,FS,16,16,3.0,25.0,0.0,15.0,7,2,0,1,0,0,2.0,68,57,11,3.0,3.0,0.0,
39,David Diehl,29,NYG,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
40,Darnell Dockett,28,ARI,RDE,16,16,1.0,3.0,0.0,3.0,2,1,1,1,0,0,7.0,51,42,9,18.0,16.0,0.0,"PB,AP-2"
41,Donald Driver,34,GNB,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
42,Ray Edwards,24,MIN,LDE,16,16,0.0,0.0,0.0,0.0,2,1,0,1,0,0,8.5,51,43,8,15.0,26.0,0.0,
43,Abram Elam,28,CLE,FS,16,16,0.0,0.0,0.0,0.0,2,1,0,1,0,0,1.0,91,74,17,3.0,2.0,0.0,
44,Alan Faneca,33,NYJ,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
45,James Farrior,34,PIT,LILB,16,16,1.0,18.0,0.0,18.0,5,1,0,1,1,0,3.0,102,68,34,4.0,6.0,0.0,
46,Brett Favre,40,MIN,QB,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP MVP-4,AP CPoY-4"
47,D'Brickashaw Ferguson,26,NYJ,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
48,Ronald Fields,28,DEN,NT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,37,22,15,1.0,0.0,0.0,
49,Joe Flacco,24,BAL,QB,16,16,0.0,0.0,0.0,0.0,0,0,8,3,0,0,0.0,0,0,0,0.0,0.0,0.0,
50,London Fletcher,34,WAS,MLB,16,16,1.0,2.0,0.0,2.0,6,1,0,0,0,0,2.0,142,95,47,7.0,3.0,0.0,PB
51,Matt Forte,24,CHI,RB,16,16,0.0,0.0,0.0,0.0,0,0,6,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
52,Domonique Foxworth,26,BAL,RCB,16,16,4.0,34.0,0.0,19.0,16,0,0,1,0,0,0.0,53,48,5,2.0,0.0,0.0,
53,Aubrayo Franklin,29,SFO,NT,16,16,1.0,10.0,0.0,10.0,3,0,0,0,0,0,2.0,36,25,11,7.0,2.0,0.0,
54,Chris Gamble,26,CAR,LCB,16,16,4.0,55.0,0.0,41.0,12,0,1,0,0,0,0.0,58,50,8,2.0,0.0,0.0,
55,David Garrard,31,JAX,QB,16,16,0.0,0.0,0.0,0.0,0,0,14,2,-4,0,0.0,0,0,0,0.0,0.0,0.0,PB
56,Antonio Gates,29,SDG,TE,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-2"
57,Dashon Goldson,25,SFO,FS,16,16,4.0,39.0,0.0,34.0,6,3,0,1,0,0,2.0,94,76,18,1.0,2.0,0.0,
58,Andre' Goodman,31,DEN,RCB,16,16,5.0,65.0,0.0,30.0,17,0,0,1,30,1,1.0,44,40,4,1.0,3.0,0.0,
59,Jonathan Goodwin,31,NOR,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
60,Charles Grant,31,NOR,LDE,16,16,0.0,0.0,0.0,0.0,2,1,0,0,0,0,5.5,44,31,13,6.0,12.0,0.0,
61,Deon Grant,30,SEA,SS,16,16,3.0,7.0,0.0,7.0,8,1,0,1,0,0,0.0,78,60,18,2.0,1.0,0.0,
62,Ryan Grant,27,GNB,RB,16,16,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
63,Chad Greenway,26,MIN,LLB,16,16,3.0,49.0,0.0,36.0,6,1,1,3,0,0,0.0,99,80,19,3.0,2.0,0.0,
64,Cedric Griffin,27,MIN,RCB,16,16,4.0,-2.0,0.0,0.0,6,3,0,0,0,0,0.0,78,65,13,3.0,0.0,0.0,
65,Ben Grubbs,25,BAL,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
66,Gary Guyton,24,NWE,RILB,16,16,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.5,85,55,30,1.0,11.0,0.0,
67,Mario Haggan,29,DEN,LOLB,16,16,0.0,0.0,0.0,0.0,1,3,0,0,0,0,1.0,64,52,12,9.0,4.0,0.0,
68,Tamba Hali,26,KAN,ROLB,16,16,0.0,0.0,0.0,0.0,1,4,0,0,0,0,8.5,63,48,15,9.0,11.0,1.0,
69,Leon Hall,25,CIN,RCB,16,16,6.0,47.0,0.0,26.0,24,2,0,0,0,0,0.0,71,58,13,0.0,0.0,0.0,AP-2
70,Casey Hampton,32,PIT,NT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.5,43,23,20,7.0,5.0,0.0,PB
71,Parys Haralson,25,SFO,ROLB,16,16,0.0,0.0,0.0,0.0,2,0,0,1,0,0,5.0,45,33,12,12.0,16.0,0.0,
72,Roman Harper,27,NOR,SS,16,16,0.0,0.0,0.0,0.0,5,2,0,0,0,0,1.5,103,85,18,11.0,5.0,0.0,PB
73,David Harris,25,NYJ,RILB,16,16,2.0,24.0,0.0,14.0,3,2,0,0,0,0,5.5,127,82,45,4.0,13.0,0.0,AP-2
74,James Harrison,31,PIT,ROLB,16,16,0.0,0.0,0.0,0.0,2,5,0,2,0,0,10.0,79,60,19,14.0,14.0,0.0,"PB,AP-2"
75,Derrick Harvey,23,JAX,RDE,16,16,0.0,0.0,0.0,0.0,2,0,0,1,0,0,2.0,57,44,13,5.0,8.0,0.0,
76,Todd Heap,29,BAL,TE,16,16,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,,,0.0,
77,Mario Henderson,25,OAK,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,1,1,0,0.0,0.0,0.0,
78,Tim Hightower,23,ARI,RB,16,16,0.0,0.0,0.0,0.0,0,0,5,0,-6,0,0.0,0,0,0,0.0,0.0,0.0,
79,Chris Hope,29,TEN,SS,16,16,3.0,24.0,0.0,24.0,7,1,0,0,0,0,2.0,81,67,14,3.0,3.0,0.0,
80,T.J. Houshmandzadeh,32,SEA,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
81,Chris Hovan,31,TAM,RDT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,33,26,7,3.0,3.0,0.0,
82,Bradie James,28,DAL,LILB,16,16,0.0,0.0,0.0,0.0,5,1,0,1,0,0,2.0,113,80,33,6.0,5.0,0.0,
83,Quentin Jammer,30,SDG,LCB,16,16,3.0,25.0,0.0,21.0,11,1,0,0,0,0,0.0,58,47,11,0.0,0.0,0.0,
84,Cullen Jenkins,28,GNB,RDE,16,16,1.0,4.0,0.0,4.0,1,3,0,0,0,0,4.5,32,23,9,8.0,11.0,0.0,
85,Andre Johnson,28,HOU,WR,16,16,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
86,Chris Johnson,24,TEN,RB,16,16,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1,AP OPoY-1"
87,Jarret Johnson,28,BAL,ROLB,16,16,2.0,8.0,0.0,8.0,4,1,0,0,0,0,6.0,50,36,14,9.0,9.0,0.0,
88,Johnny Jolly,26,GNB,LDE,16,16,1.0,2.0,0.0,2.0,10,0,0,2,0,0,1.0,40,25,15,4.0,7.0,0.0,
89,Dhani Jones,31,CIN,MLB,16,16,0.0,0.0,0.0,0.0,4,1,0,2,0,0,3.5,113,77,36,9.0,6.0,0.0,
90,Thomas Jones,31,NYJ,RB,16,16,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
91,Maurice Jones-Drew,24,JAX,RB,16,16,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
92,Johnathan Joseph,25,CIN,LCB,16,16,6.0,92.0,1.0,32.0,20,0,0,0,0,0,0.0,70,59,11,2.0,0.0,0.0,
93,Winston Justice,25,PHI,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
94,Tommy Kelly,29,OAK,LDT,16,16,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.0,55,37,18,6.0,6.0,0.0,
95,Chris Kelsay,30,BUF,LDE,16,16,0.0,0.0,0.0,0.0,0,1,0,1,0,0,5.0,62,41,21,6.0,10.0,0.0,
96,Terrance Knighton,23,JAX,RDT,16,16,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1.5,45,34,11,6.0,2.0,0.0,
97,Dan Koppen,30,NWE,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
98,Olin Kreutz,32,CHI,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
99,Dawan Landry,27,BAL,SS,16,16,4.0,89.0,1.0,48.0,8,1,0,0,0,0,0.0,89,70,19,5.0,0.0,0.0,
100,James Laurinaitis,23,STL,MLB,16,16,2.0,28.0,0.0,21.0,5,0,0,1,0,0,2.0,121,108,13,7.0,6.0,0.0,
101,Manny Lawson,25,SFO,LOLB,16,16,0.0,0.0,0.0,0.0,2,3,0,1,0,0,6.5,68,51,17,9.0,16.0,0.0,
102,Jim Leonhard,27,NYJ,SS,16,16,1.0,44.0,0.0,44.0,5,1,1,0,0,0,2.5,76,54,22,9.0,4.0,0.0,
103,Andy Levitre,23,BUF,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
104,Damione Lewis,31,CAR,RDT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.5,41,29,12,4.0,9.0,0.0,
105,Ray Lewis,34,BAL,RILB,16,16,0.0,9.0,0.0,9.0,8,2,0,1,1,0,3.0,134,95,39,10.0,7.0,0.0,"PB,AP-1"
106,Curtis Lofton,23,ATL,MLB,16,16,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0.0,133,105,28,4.0,2.0,0.0,
107,Eli Manning,28,NYG,QB,16,16,0.0,0.0,0.0,0.0,0,0,13,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
108,Peyton Manning,33,IND,QB,16,16,0.0,0.0,0.0,0.0,0,0,2,0,-4,0,0.0,0,0,0,,,0.0,"PB,AP-1,AP MVP-1,AP OPoY-3"
109,Vince Manuwai,29,JAX,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
110,Richard Marshall,25,CAR,RCB,16,16,4.0,47.0,0.0,28.0,9,0,0,2,0,0,0.0,88,75,13,0.0,0.0,0.0,
111,Todd McClure,32,ATL,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
112,Bryant McFadden,28,ARI,LCB,16,16,0.0,0.0,0.0,0.0,15,0,0,1,7,0,0.0,69,64,5,1.0,1.0,0.0,
113,Rocky McIntosh,27,WAS,RLB,16,16,2.0,27.0,0.0,18.0,4,2,1,0,0,0,0.0,94,64,30,4.0,5.0,0.0,
114,Bryant McKinnie,30,MIN,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,,,0.0,PB
115,Brandon Meriweather,25,NWE,SS,16,16,5.0,149.0,1.0,56.0,9,2,0,0,0,0,0.0,84,54,30,3.0,0.0,0.0,PB
116,Quintin Mikell,29,PHI,SS,16,16,2.0,16.0,0.0,16.0,14,0,0,2,0,0,0.0,90,69,21,2.0,2.0,0.0,PB
117,Heath Miller,27,PIT,TE,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
118,Kirk Morrison,27,OAK,MLB,16,16,0.0,0.0,0.0,0.0,1,3,1,1,8,0,2.0,133,109,24,10.0,2.0,0.0,
119,Randy Moss,32,NWE,WR,16,16,1.0,0.0,0.0,0.0,1,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
120,Santana Moss,30,WAS,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
121,Terence Newman,31,DAL,LCB,16,16,3.0,36.0,1.0,27.0,18,3,1,0,0,0,0.0,57,52,5,2.0,0.0,0.0,PB
122,Rudy Niswanger,27,KAN,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,-21,0,0.0,0,0,0,,,0.0,
123,Shaun O'Hara,32,NYG,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
124,Amobi Okoye,22,HOU,RDT,16,16,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.5,38,26,12,6.0,6.0,0.0,
125,Brian Orakpo,23,WAS,LLB,16,16,0.0,0.0,0.0,0.0,2,1,0,0,0,0,11.0,50,37,13,13.0,15.0,0.0,"PB,AP DRoY-4"
126,Terrell Owens,36,BUF,WR,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
127,Carson Palmer,30,CIN,QB,16,16,0.0,0.0,0.0,0.0,0,0,6,2,-12,0,0.0,0,0,0,0.0,0.0,0.0,
128,Mike Patterson,26,PHI,LDT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.5,55,42,13,4.0,3.0,0.0,
129,Donald Penn,26,TAM,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
130,Mike Peterson,33,ATL,RLB,16,16,1.0,39.0,0.0,39.0,7,2,0,0,0,0,1.0,109,82,27,7.0,2.0,0.0,
131,Shaun Phillips,28,SDG,LOLB,16,16,0.0,0.0,0.0,0.0,4,7,0,0,0,0,7.0,59,47,12,9.0,11.0,0.0,
132,Casey Rabach,32,WAS,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,-5,0,0.0,0,0,0,0.0,0.0,0.0,
133,Dominic Raiola,31,DET,C,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
134,Jay Ratliff,28,DAL,NT,16,16,0.0,0.0,0.0,0.0,0,2,0,4,0,0,6.0,40,29,11,11.0,8.0,0.0,"PB,AP-1"
135,Darrelle Revis,24,NYJ,LCB,16,16,6.0,121.0,1.0,67.0,31,0,0,0,0,0,0.0,54,47,7,0.0,0.0,0.0,"PB,AP-1,AP DPoY-2"
136,Philip Rivers,28,SDG,QB,16,16,0.0,0.0,0.0,0.0,0,0,6,1,0,0,0.0,0,0,0,,,0.0,"PB,AP MVP-3,AP OPoY-4"
137,Dunta Robinson,27,HOU,RCB,16,16,0.0,0.0,0.0,0.0,9,1,0,0,0,0,0.0,65,55,10,6.0,0.0,0.0,
138,Aaron Rodgers,26,GNB,QB,16,16,0.0,0.0,0.0,0.0,0,0,10,4,-8,0,0.0,0,0,0,0.0,0.0,0.0,PB
139,Dominique Rodgers-Cromartie,23,ARI,RCB,16,16,6.0,77.0,1.0,49.0,25,3,0,0,0,0,0.0,50,48,2,1.0,0.0,0.0,PB
140,Tony Romo,29,DAL,QB,16,16,0.0,0.0,0.0,0.0,0,0,6,2,-5,0,0.0,0,0,0,0.0,0.0,0.0,PB
141,Michael Roos,27,TEN,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,AP-2
142,Barrett Ruud,26,TAM,MLB,16,16,1.0,23.0,0.0,21.0,7,1,0,0,0,0,0.0,143,107,36,3.0,0.0,0.0,
143,DeMeco Ryans,25,HOU,MLB,16,16,0.0,0.0,0.0,0.0,2,1,0,1,29,0,1.0,123,93,30,14.0,5.0,0.0,PB
144,Asante Samuel,28,PHI,LCB,16,16,9.0,117.0,0.0,37.0,16,1,0,1,0,0,0.0,40,39,1,1.0,0.0,0.0,"PB,AP-2"
145,Matt Schaub,28,HOU,QB,16,16,0.0,0.0,0.0,0.0,0,0,3,1,-2,0,0.0,0,0,0,0.0,0.0,0.0,PB
146,Aaron Schobel,32,BUF,RDE,16,16,1.0,26.0,1.0,26.0,4,3,0,1,0,0,10.0,56,34,22,17.0,17.0,0.0,
147,Bart Scott,29,NYJ,LILB,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,92,67,25,12.0,11.0,0.0,
148,Richard Seymour,30,OAK,LDE,16,16,0.0,0.0,0.0,0.0,3,1,0,0,0,0,4.0,47,30,17,8.0,12.0,0.0,
149,Ryan Sims,29,TAM,LDT,16,16,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1.0,33,25,8,3.0,5.0,0.0,
150,Josh Sitton,23,GNB,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
151,Daryl Smith,27,JAX,LLB,16,16,1.0,10.0,0.0,10.0,6,3,0,2,0,0,1.5,107,84,23,6.0,5.0,0.0,
152,Justin Smith,30,SFO,RDE,16,16,0.0,0.0,0.0,0.0,1,2,0,2,0,0,6.0,55,41,14,11.0,15.0,0.0,PB
153,Sean Smith,22,MIA,RCB,16,16,0.0,0.0,0.0,0.0,12,0,0,1,0,0,0.0,39,32,7,0.0,0.0,0.0,
154,Will Smith,28,NOR,RDE,16,16,1.0,0.0,0.0,0.0,3,3,0,0,0,0,13.0,49,37,12,14.0,26.0,0.0,
155,Chris Snee,27,NYG,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,-1,0,0.0,0,0,0,0.0,0.0,0.0,PB
156,Isaac Sopoaga,28,SFO,LDE,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,29,19,10,1.0,3.0,0.0,
157,Anthony Spencer,25,DAL,LOLB,16,16,1.0,-3.0,0.0,-3.0,8,2,0,2,0,0,6.0,67,50,17,13.0,23.0,0.0,
158,Shawntae Spencer,27,SFO,RCB,16,16,2.0,2.0,0.0,2.0,10,0,0,0,0,0,0.0,53,49,4,1.0,0.0,0.0,
159,Randy Starks,26,MIA,RDE,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,7.0,56,42,14,10.0,17.0,0.0,
160,John Sullivan,24,MIN,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,-4,0,0.0,0,0,0,0.0,0.0,0.0,
161,Ike Taylor,29,PIT,LCB,16,16,1.0,20.0,0.0,20.0,13,0,0,1,1,0,1.0,62,53,9,1.0,1.0,0.0,
162,Terrell Thomas,24,NYG,RCB,16,16,5.0,87.0,1.0,33.0,13,1,0,0,0,0,1.0,85,70,15,6.0,1.0,0.0,
163,Jeremy Trueblood,26,TAM,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,
164,Max Unger,23,SEA,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
165,Kyle Vanden Bosch,31,TEN,RDE,16,16,0.0,0.0,0.0,0.0,1,2,0,0,0,0,3.0,45,33,12,7.0,14.0,0.0,PB
166,Hines Ward,33,PIT,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,,,0.0,
167,Gerard Warren,31,OAK,RDT,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.0,35,25,10,4.0,5.0,0.0,
168,Roddy White,28,ATL,WR,16,16,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
169,Andrew Whitworth,28,CIN,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
170,Chris Williams,24,CHI,RT/LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,,,0.0,
171,D.J. Williams,27,DEN,RILB,16,16,0.0,0.0,0.0,0.0,7,3,0,2,8,0,3.5,122,100,22,13.0,5.0,0.0,
172,Kevin Williams,29,MIN,RDT,16,16,0.0,0.0,0.0,0.0,7,1,0,1,0,0,6.0,30,22,8,11.0,14.0,0.0,"PB,AP-1"
173,Madieu Williams,28,MIN,FS,16,16,0.0,0.0,0.0,0.0,4,0,0,1,0,0,0.0,74,61,13,2.0,2.0,0.0,
