Player ID,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg
,Jeff Reed,30.0,PIT,K,16.0,0.0,1.0,1.0,7.0,7.0,16.0,15.0,5.0,4.0,2.0,0.0,31.0,27.0,46.0,87.1,41.0,41.0,100.0,81.0,4840.0,3.0,3.7,60.0
,Sebastian Janikowski,31.0,OAK,K,16.0,0.0,0.0,0.0,3.0,3.0,8.0,8.0,10.0,9.0,8.0,6.0,29.0,26.0,61.0,89.7,17.0,17.0,100.0,58.0,3797.0,17.0,29.3,66.0
173684.0,Ryan Succop,23.0,KAN,K,16.0,0.0,0.0,0.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,2.0,29.0,25.0,53.0,86.2,29.0,29.0,100.0,72.0,4451.0,7.0,9.7,62.0
159528.0,Dan Carpenter,24.0,MIA,K,16.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,9.0,8.0,2.0,1.0,28.0,25.0,52.0,89.3,38.0,37.0,97.4,79.0,4974.0,7.0,8.9,63.0
479837.0,Nick Folk,25.0,DAL,K,14.0,0.0,1.0,1.0,6.0,5.0,7.0,6.0,12.0,5.0,2.0,1.0,28.0,18.0,51.0,64.3,36.0,36.0,100.0,2.0,17.0,0.0,0.0,9.0
120324.0,Robbie Gould,27.0,CHI,K,16.0,0.0,0.0,0.0,9.0,9.0,6.0,6.0,10.0,7.0,3.0,2.0,28.0,24.0,52.0,85.7,33.0,33.0,100.0,73.0,4747.0,8.0,11.0,65.0
,Shayne Graham,32.0,CIN,K,16.0,0.0,0.0,0.0,11.0,10.0,10.0,8.0,3.0,3.0,4.0,2.0,28.0,23.0,53.0,82.1,29.0,28.0,96.6,69.0,4308.0,8.0,11.6,62.0
,Jason Hanson,39.0,DET,K,16.0,0.0,0.0,0.0,5.0,5.0,9.0,8.0,10.0,7.0,4.0,1.0,28.0,21.0,50.0,75.0,25.0,25.0,100.0,63.0,3926.0,4.0,6.3,62.0
,Ryan Longwell,35.0,MIN,K,16.0,0.0,1.0,1.0,10.0,10.0,6.0,5.0,9.0,8.0,2.0,2.0,28.0,26.0,52.0,92.9,55.0,54.0,98.2,98.0,6227.0,5.0,5.1,64.0
,Josh Scobee,27.0,JAX,K,16.0,0.0,0.0,0.0,7.0,6.0,5.0,5.0,7.0,3.0,9.0,4.0,28.0,18.0,52.0,64.3,31.0,30.0,96.8,64.0,4222.0,17.0,26.6,66.0
,John Kasay,40.0,CAR,K,16.0,0.0,0.0,0.0,7.0,7.0,10.0,9.0,6.0,5.0,4.0,1.0,27.0,22.0,50.0,81.5,32.0,31.0,96.9,0.0,0.0,0.0,,
,Olindo Mare,36.0,SEA,K,16.0,0.0,0.0,0.0,9.0,9.0,11.0,10.0,6.0,5.0,0.0,0.0,26.0,24.0,47.0,92.3,28.0,28.0,100.0,69.0,4661.0,22.0,31.9,68.0
,Josh Brown,30.0,STL,K,16.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,7.0,4.0,7.0,6.0,24.0,19.0,55.0,79.2,16.0,16.0,100.0,52.0,3379.0,8.0,15.4,65.0
,Joe Nedney,36.0,SFO,K,14.0,0.0,0.0,0.0,4.0,4.0,8.0,7.0,6.0,4.0,3.0,2.0,21.0,17.0,51.0,81.0,33.0,33.0,100.0,63.0,4127.0,5.0,7.9,66.0
162664.0,Connor Barth,23.0,TAM,K,9.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,7.0,5.0,4.0,3.0,19.0,14.0,54.0,73.7,12.0,12.0,100.0,36.0,2309.0,6.0,16.7,64.0
,Phil Dawson,34.0,CLE,K,11.0,0.0,0.0,0.0,7.0,7.0,5.0,5.0,6.0,5.0,1.0,0.0,19.0,17.0,49.0,89.5,19.0,18.0,94.7,49.0,2871.0,4.0,8.2,59.0
,Jason Elam,39.0,ATL,K,11.0,0.0,0.0,0.0,4.0,4.0,8.0,4.0,5.0,3.0,2.0,1.0,19.0,12.0,50.0,63.2,33.0,32.0,97.0,0.0,0.0,0.0,,
,John Carney,45.0,NOR,K,11.0,0.0,0.0,0.0,6.0,6.0,8.0,5.0,3.0,2.0,0.0,0.0,17.0,13.0,46.0,76.5,52.0,50.0,96.2,0.0,0.0,0.0,,
,Neil Rackers,33.0,ARI,K,14.0,0.0,0.0,0.0,4.0,4.0,6.0,6.0,7.0,6.0,0.0,0.0,17.0,16.0,48.0,94.1,38.0,37.0,97.4,65.0,4118.0,14.0,21.5,63.0
240963.0,Stephen Hauschka,24.0,BAL,K,9.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,5.0,3.0,0.0,0.0,13.0,9.0,44.0,69.2,28.0,27.0,96.4,46.0,2969.0,3.0,6.5,65.0
161713.0,Garrett Hartley,23.0,NOR,K,5.0,0.0,1.0,1.0,3.0,3.0,6.0,5.0,0.0,0.0,1.0,0.0,11.0,9.0,38.0,81.8,11.0,10.0,90.9,3.0,183.0,1.0,33.3,61.0
,Matt Stover,41.0,IND,K,10.0,0.0,0.0,0.0,2.0,2.0,6.0,5.0,2.0,2.0,1.0,0.0,11.0,9.0,43.0,81.8,33.0,33.0,100.0,0.0,0.0,0.0,,
,Matt Bryant,34.0,ATL,K,5.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,0.0,2.0,1.0,10.0,7.0,51.0,70.0,10.0,10.0,100.0,0.0,0.0,0.0,,
,Adam Vinatieri,37.0,IND,K,6.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,9.0,7.0,48.0,77.8,18.0,17.0,94.4,0.0,0.0,0.0,,
173647.0,Graham Gano,22.0,WAS,K,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,46.0,100.0,7.0,6.0,85.7,15.0,986.0,3.0,20.0,66.0
,Ricky Schmitt,24.0,SFO,K,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,39.0,66.7,2.0,2.0,100.0,5.0,325.0,1.0,20.0,65.0
,Kroy Biermann,24.0,ATL,LB,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,179.0,0.0,0.0,60.0
107775.0,Dustin Colquitt,27.0,KAN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,64.0,0.0,0.0,64.0
133782.0,Brandon Fields,25.0,MIA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,27.0,0.0,0.0,9.0
,Ben Graham,36.0,ARI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,56.0,0.0,0.0,56.0
,Nick Harris,31.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,54.0,0.0,0.0,54.0
,Dirk Johnson,34.0,TAM,P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,30.0,0.0,0.0,30.0
,Donnie Jones,29.0,STL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,63.0,0.0,0.0,63.0
146360.0,Jeremy Kapinos,25.0,GNB,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,183.0,0.0,0.0,61.0
,Michael Koenen,27.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,73.0,4874.0,28.0,38.4,67.0
,Shane Lechler,33.0,OAK,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,75.0,0.0,0.0,75.0
152661.0,Rhys Lloyd,27.0,CAR,K,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,72.0,4768.0,21.0,29.2,66.0
174460.0,Pat McAfee,22.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,80.0,5468.0,21.0,26.3,68.0
,Brian Moorman,33.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,68.0,0.0,0.0,68.0
170311.0,Thomas Morstead,23.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,101.0,6733.0,27.0,26.7,67.0
,Glenn Pakulak,29.0,WAS,P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,67.0,0.0,0.0,67.0
136005.0,Adam Podlesh,26.0,JAX,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,47.0,0.0,0.0,47.0
189644.0,David Buehler,22.0,DAL,K,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,77.0,5052.0,29.0,37.7,66.0
