"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2019","-109170"," Team","Kennesaw State","Big South","rushing","CAR","1"
"2019","-109170"," Team","Kennesaw State","Big South","rushing","LONG","0"
"2019","-109170"," Team","Kennesaw State","Big South","rushing","TD","0"
"2019","-109170"," Team","Kennesaw State","Big South","rushing","YDS","-2"
"2019","-109170"," Team","Kennesaw State","Big South","rushing","YPC","-2.0"
"2019","-107006"," Team","Charlotte","Conference USA","passing","ATT","2"
"2019","-107006"," Team","Charlotte","Conference USA","passing","COMPLETIONS","0"
"2019","-107006"," Team","Charlotte","Conference USA","passing","INT","0"
"2019","-107006"," Team","Charlotte","Conference USA","passing","PCT","0.000"
"2019","-107006"," Team","Charlotte","Conference USA","passing","TD","0"
"2019","-107006"," Team","Charlotte","Conference USA","passing","YDS","0"
"2019","-107006"," Team","Charlotte","Conference USA","passing","YPA","0.0"
"2019","-107006"," Team","Charlotte","Conference USA","punting","In 20","0"
"2019","-107006"," Team","Charlotte","Conference USA","punting","LONG","0"
"2019","-107006"," Team","Charlotte","Conference USA","punting","NO","1"
"2019","-107006"," Team","Charlotte","Conference USA","punting","TB","0"
"2019","-107006"," Team","Charlotte","Conference USA","punting","YDS","0"
"2019","-107006"," Team","Charlotte","Conference USA","punting","YPP","0.0"
"2019","-107006"," Team","Charlotte","Conference USA","rushing","CAR","8"
"2019","-107006"," Team","Charlotte","Conference USA","rushing","LONG","0"
"2019","-107006"," Team","Charlotte","Conference USA","rushing","TD","0"
"2019","-107006"," Team","Charlotte","Conference USA","rushing","YDS","-24"
"2019","-107006"," Team","Charlotte","Conference USA","rushing","YPC","-3.0"
"2019","-106998"," Team","Mercer","Southern","rushing","CAR","1"
"2019","-106998"," Team","Mercer","Southern","rushing","LONG","0"
"2019","-106998"," Team","Mercer","Southern","rushing","TD","0"
"2019","-106998"," Team","Mercer","Southern","rushing","YDS","-3"
"2019","-106998"," Team","Mercer","Southern","rushing","YPC","-3.0"
"2019","-103071"," Team","UTSA","Conference USA","fumbles","FUM","3"
"2019","-103071"," Team","UTSA","Conference USA","fumbles","LOST","0"
"2019","-103071"," Team","UTSA","Conference USA","fumbles","REC","1"
"2019","-103071"," Team","UTSA","Conference USA","passing","ATT","1"
"2019","-103071"," Team","UTSA","Conference USA","passing","COMPLETIONS","0"
"2019","-103071"," Team","UTSA","Conference USA","passing","INT","0"
"2019","-103071"," Team","UTSA","Conference USA","passing","PCT","0.000"
"2019","-103071"," Team","UTSA","Conference USA","passing","TD","0"
"2019","-103071"," Team","UTSA","Conference USA","passing","YDS","0"
"2019","-103071"," Team","UTSA","Conference USA","passing","YPA","0.0"
"2019","-103071"," Team","UTSA","Conference USA","rushing","CAR","10"
"2019","-103071"," Team","UTSA","Conference USA","rushing","LONG","0"
"2019","-103071"," Team","UTSA","Conference USA","rushing","TD","0"
"2019","-103071"," Team","UTSA","Conference USA","rushing","YDS","-42"
"2019","-103071"," Team","UTSA","Conference USA","rushing","YPC","-4.2"
"2019","-95576"," Team","Georgia State","Sun Belt","fumbles","FUM","1"
"2019","-95576"," Team","Georgia State","Sun Belt","fumbles","LOST","0"
"2019","-95576"," Team","Georgia State","Sun Belt","fumbles","REC","0"
"2019","-95576"," Team","Georgia State","Sun Belt","rushing","CAR","10"
"2019","-95576"," Team","Georgia State","Sun Belt","rushing","LONG","0"
"2019","-95576"," Team","Georgia State","Sun Belt","rushing","TD","0"
"2019","-95576"," Team","Georgia State","Sun Belt","rushing","YDS","-30"
"2019","-95576"," Team","Georgia State","Sun Belt","rushing","YPC","-3.0"
