"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2022","-107062"," Team","Houston Christian","Southland","fumbles","LOST","0"
"2022","-107062"," Team","Houston Christian","Southland","fumbles","REC","0"
"2022","-107062"," Team","Houston Christian","Southland","punting","In 20","0"
"2022","-107062"," Team","Houston Christian","Southland","punting","LONG","0"
"2022","-107062"," Team","Houston Christian","Southland","punting","NO","2"
"2022","-107062"," Team","Houston Christian","Southland","punting","TB","0"
"2022","-107062"," Team","Houston Christian","Southland","punting","YDS","0"
"2022","-107062"," Team","Houston Christian","Southland","punting","YPP","0.0"
"2022","-107062"," Team","Houston Christian","Southland","rushing","CAR","3"
"2022","-107062"," Team","Houston Christian","Southland","rushing","LONG","0"
"2022","-107062"," Team","Houston Christian","Southland","rushing","TD","0"
"2022","-107062"," Team","Houston Christian","Southland","rushing","YDS","-12"
"2022","-107062"," Team","Houston Christian","Southland","rushing","YPC","-4.0"
"2022","-107006"," Team","Charlotte","Conference USA","fumbles","FUM","1"
"2022","-107006"," Team","Charlotte","Conference USA","fumbles","LOST","0"
"2022","-107006"," Team","Charlotte","Conference USA","fumbles","REC","0"
"2022","-107006"," Team","Charlotte","Conference USA","rushing","CAR","4"
"2022","-107006"," Team","Charlotte","Conference USA","rushing","LONG","0"
"2022","-107006"," Team","Charlotte","Conference USA","rushing","TD","0"
"2022","-107006"," Team","Charlotte","Conference USA","rushing","YDS","-9"
"2022","-107006"," Team","Charlotte","Conference USA","rushing","YPC","-2.3"
"2022","-106999"," Team","Stetson","Pioneer","fumbles","FUM","1"
"2022","-106999"," Team","Stetson","Pioneer","fumbles","LOST","0"
"2022","-106999"," Team","Stetson","Pioneer","fumbles","REC","0"
"2022","-106999"," Team","Stetson","Pioneer","punting","In 20","0"
"2022","-106999"," Team","Stetson","Pioneer","punting","LONG","0"
"2022","-106999"," Team","Stetson","Pioneer","punting","NO","3"
"2022","-106999"," Team","Stetson","Pioneer","punting","TB","0"
"2022","-106999"," Team","Stetson","Pioneer","punting","YDS","9"
"2022","-106999"," Team","Stetson","Pioneer","punting","YPP","3.0"
"2022","-106999"," Team","Stetson","Pioneer","rushing","CAR","1"
"2022","-106999"," Team","Stetson","Pioneer","rushing","LONG","0"
"2022","-106999"," Team","Stetson","Pioneer","rushing","TD","0"
"2022","-106999"," Team","Stetson","Pioneer","rushing","YDS","-1"
"2022","-106999"," Team","Stetson","Pioneer","rushing","YPC","-1.0"
"2022","-106998"," Team","Mercer","Southern","fumbles","FUM","2"
"2022","-106998"," Team","Mercer","Southern","fumbles","LOST","1"
"2022","-106998"," Team","Mercer","Southern","fumbles","REC","0"
"2022","-106998"," Team","Mercer","Southern","punting","In 20","0"
"2022","-106998"," Team","Mercer","Southern","punting","LONG","49"
"2022","-106998"," Team","Mercer","Southern","punting","NO","2"
"2022","-106998"," Team","Mercer","Southern","punting","TB","1"
"2022","-106998"," Team","Mercer","Southern","punting","YDS","22"
"2022","-106998"," Team","Mercer","Southern","punting","YPP","11.0"
"2022","-106998"," Team","Mercer","Southern","rushing","CAR","6"
"2022","-106998"," Team","Mercer","Southern","rushing","LONG","7"
"2022","-106998"," Team","Mercer","Southern","rushing","TD","0"
"2022","-106998"," Team","Mercer","Southern","rushing","YDS","-9"
"2022","-106998"," Team","Mercer","Southern","rushing","YPC","-1.5"
"2022","-103071"," Team","UTSA","Conference USA","passing","ATT","2"
"2022","-103071"," Team","UTSA","Conference USA","passing","COMPLETIONS","0"
"2022","-103071"," Team","UTSA","Conference USA","passing","INT","0"
"2022","-103071"," Team","UTSA","Conference USA","passing","PCT","0.000"
"2022","-103071"," Team","UTSA","Conference USA","passing","TD","0"
"2022","-103071"," Team","UTSA","Conference USA","passing","YDS","0"
"2022","-103071"," Team","UTSA","Conference USA","passing","YPA","0.0"
"2022","-103071"," Team","UTSA","Conference USA","rushing","CAR","17"
"2022","-103071"," Team","UTSA","Conference USA","rushing","LONG","0"
"2022","-103071"," Team","UTSA","Conference USA","rushing","TD","0"
"2022","-103071"," Team","UTSA","Conference USA","rushing","YDS","-28"
"2022","-103071"," Team","UTSA","Conference USA","rushing","YPC","-1.6"
"2022","-96544"," Team","Lamar","Southland","defensive","PD","0"
"2022","-96544"," Team","Lamar","Southland","defensive","QB HUR","0"
"2022","-96544"," Team","Lamar","Southland","defensive","SACKS","0"
"2022","-96544"," Team","Lamar","Southland","defensive","SOLO","2"
"2022","-96544"," Team","Lamar","Southland","defensive","TD","0"
"2022","-96544"," Team","Lamar","Southland","defensive","TFL","0"
"2022","-96544"," Team","Lamar","Southland","defensive","TOT","2"
"2022","-96544"," Team","Lamar","Southland","fumbles","FUM","2"
"2022","-96544"," Team","Lamar","Southland","fumbles","LOST","0"
"2022","-96544"," Team","Lamar","Southland","fumbles","REC","0"
"2022","-96544"," Team","Lamar","Southland","passing","ATT","2"
"2022","-96544"," Team","Lamar","Southland","passing","COMPLETIONS","0"
"2022","-96544"," Team","Lamar","Southland","passing","INT","0"
"2022","-96544"," Team","Lamar","Southland","passing","PCT","0.000"
"2022","-96544"," Team","Lamar","Southland","passing","TD","0"
"2022","-96544"," Team","Lamar","Southland","passing","YDS","0"
"2022","-96544"," Team","Lamar","Southland","passing","YPA","0.0"
"2022","-96544"," Team","Lamar","Southland","rushing","CAR","6"
"2022","-96544"," Team","Lamar","Southland","rushing","LONG","0"
"2022","-96544"," Team","Lamar","Southland","rushing","TD","0"
"2022","-96544"," Team","Lamar","Southland","rushing","YDS","-44"
"2022","-96544"," Team","Lamar","Southland","rushing","YPC","-7.3"
"2022","-95576"," Team","Georgia State","Sun Belt","fumbles","FUM","3"
"2022","-95576"," Team","Georgia State","Sun Belt","fumbles","LOST","0"
"2022","-95576"," Team","Georgia State","Sun Belt","fumbles","REC","0"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","ATT","1"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","COMPLETIONS","0"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","INT","0"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","PCT","0.000"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","TD","0"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","YDS","0"
"2022","-95576"," Team","Georgia State","Sun Belt","passing","YPA","0.0"
"2022","-95576"," Team","Georgia State","Sun Belt","rushing","CAR","11"
"2022","-95576"," Team","Georgia State","Sun Belt","rushing","LONG","0"
"2022","-95576"," Team","Georgia State","Sun Belt","rushing","TD","0"
"2022","-95576"," Team","Georgia State","Sun Belt","rushing","YDS","-29"
"2022","-95576"," Team","Georgia State","Sun Belt","rushing","YPC","-2.6"
"2022","-90985"," Team","South Alabama","Sun Belt","fumbles","FUM","1"
"2022","-90985"," Team","South Alabama","Sun Belt","fumbles","LOST","0"
"2022","-90985"," Team","South Alabama","Sun Belt","fumbles","REC","0"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","ATT","1"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","COMPLETIONS","0"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","INT","0"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","PCT","0.000"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","TD","0"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","YDS","0"
"2022","-90985"," Team","South Alabama","Sun Belt","passing","YPA","0.0"
"2022","-90985"," Team","South Alabama","Sun Belt","rushing","CAR","12"
"2022","-90985"," Team","South Alabama","Sun Belt","rushing","LONG","0"
"2022","-90985"," Team","South Alabama","Sun Belt","rushing","TD","0"
"2022","-90985"," Team","South Alabama","Sun Belt","rushing","YDS","-43"
"2022","-90985"," Team","South Alabama","Sun Belt","rushing","YPC","-3.6"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","ATT","1"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","COMPLETIONS","0"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","INT","0"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","PCT","0.000"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","TD","0"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","YDS","0"
"2022","-88752"," Team","Old Dominion","Sun Belt","passing","YPA","0.0"
"2022","-88752"," Team","Old Dominion","Sun Belt","rushing","CAR","3"
"2022","-88752"," Team","Old Dominion","Sun Belt","rushing","LONG","0"
"2022","-88752"," Team","Old Dominion","Sun Belt","rushing","TD","0"
"2022","-88752"," Team","Old Dominion","Sun Belt","rushing","YDS","-20"
"2022","-88752"," Team","Old Dominion","Sun Belt","rushing","YPC","-6.7"
"2022","-88716"," Team","Incarnate Word","Southland","fumbles","FUM","1"
"2022","-88716"," Team","Incarnate Word","Southland","fumbles","LOST","0"
"2022","-88716"," Team","Incarnate Word","Southland","fumbles","REC","0"
"2022","-88716"," Team","Incarnate Word","Southland","punting","In 20","0"
"2022","-88716"," Team","Incarnate Word","Southland","punting","LONG","0"
"2022","-88716"," Team","Incarnate Word","Southland","punting","NO","1"
"2022","-88716"," Team","Incarnate Word","Southland","punting","TB","0"
"2022","-88716"," Team","Incarnate Word","Southland","punting","YDS","0"
"2022","-88716"," Team","Incarnate Word","Southland","punting","YPP","0.0"
"2022","-88716"," Team","Incarnate Word","Southland","puntReturns","AVG","0.0"
"2022","-88716"," Team","Incarnate Word","Southland","puntReturns","LONG","0"
"2022","-88716"," Team","Incarnate Word","Southland","puntReturns","NO","1"
"2022","-88716"," Team","Incarnate Word","Southland","puntReturns","TD","0"
"2022","-88716"," Team","Incarnate Word","Southland","puntReturns","YDS","0"
"2022","-88716"," Team","Incarnate Word","Southland","rushing","CAR","7"
"2022","-88716"," Team","Incarnate Word","Southland","rushing","LONG","3"
"2022","-88716"," Team","Incarnate Word","Southland","rushing","TD","0"
"2022","-88716"," Team","Incarnate Word","Southland","rushing","YDS","-9"
"2022","-88716"," Team","Incarnate Word","Southland","rushing","YPC","-1.3"
"2022","-81909"," Team","Campbell","Big South","passing","ATT","1"
"2022","-81909"," Team","Campbell","Big South","passing","COMPLETIONS","0"
"2022","-81909"," Team","Campbell","Big South","passing","INT","0"
"2022","-81909"," Team","Campbell","Big South","passing","PCT","0.000"
"2022","-81909"," Team","Campbell","Big South","passing","TD","0"
"2022","-81909"," Team","Campbell","Big South","passing","YDS","0"
"2022","-81909"," Team","Campbell","Big South","passing","YPA","0.0"
"2022","-81909"," Team","Campbell","Big South","rushing","CAR","1"
"2022","-81909"," Team","Campbell","Big South","rushing","LONG","0"
"2022","-81909"," Team","Campbell","Big South","rushing","TD","0"
"2022","-81909"," Team","Campbell","Big South","rushing","YDS","-1"
"2022","-81909"," Team","Campbell","Big South","rushing","YPC","-1.0"
"2022","-66489"," Team","Presbyterian","Pioneer","fumbles","FUM","3"
"2022","-66489"," Team","Presbyterian","Pioneer","fumbles","LOST","1"
"2022","-66489"," Team","Presbyterian","Pioneer","fumbles","REC","0"
"2022","-66489"," Team","Presbyterian","Pioneer","kickReturns","AVG","0.0"
"2022","-66489"," Team","Presbyterian","Pioneer","kickReturns","LONG","0"
"2022","-66489"," Team","Presbyterian","Pioneer","kickReturns","NO","1"
"2022","-66489"," Team","Presbyterian","Pioneer","kickReturns","TD","0"
"2022","-66489"," Team","Presbyterian","Pioneer","kickReturns","YDS","0"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","ATT","2"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","COMPLETIONS","0"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","INT","0"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","PCT","0.000"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","TD","0"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","YDS","0"
"2022","-66489"," Team","Presbyterian","Pioneer","passing","YPA","0.0"
"2022","-66489"," Team","Presbyterian","Pioneer","punting","In 20","2"
"2022","-66489"," Team","Presbyterian","Pioneer","punting","LONG","37"
"2022","-66489"," Team","Presbyterian","Pioneer","punting","NO","6"
"2022","-66489"," Team","Presbyterian","Pioneer","punting","TB","0"
"2022","-66489"," Team","Presbyterian","Pioneer","punting","YDS","86"
"2022","-66489"," Team","Presbyterian","Pioneer","punting","YPP","14.3"
"2022","-66489"," Team","Presbyterian","Pioneer","receiving","LONG","11"
"2022","-66489"," Team","Presbyterian","Pioneer","receiving","REC","2"
"2022","-66489"," Team","Presbyterian","Pioneer","receiving","TD","0"
"2022","-66489"," Team","Presbyterian","Pioneer","receiving","YDS","16"
"2022","-66489"," Team","Presbyterian","Pioneer","receiving","YPR","8.0"
"2022","-66489"," Team","Presbyterian","Pioneer","rushing","CAR","3"
"2022","-66489"," Team","Presbyterian","Pioneer","rushing","LONG","0"
"2022","-66489"," Team","Presbyterian","Pioneer","rushing","TD","0"
"2022","-66489"," Team","Presbyterian","Pioneer","rushing","YDS","-19"
"2022","-66489"," Team","Presbyterian","Pioneer","rushing","YPC","-6.3"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","PD","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","QB HUR","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","SACKS","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","SOLO","1"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","TD","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","TFL","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","defensive","TOT","1"
"2022","-48520"," Team","Utah Tech","Western Athletic","rushing","CAR","3"
"2022","-48520"," Team","Utah Tech","Western Athletic","rushing","LONG","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","rushing","TD","0"
"2022","-48520"," Team","Utah Tech","Western Athletic","rushing","YDS","-5"
"2022","-48520"," Team","Utah Tech","Western Athletic","rushing","YPC","-1.7"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","PD","0"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","QB HUR","0"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","SACKS","0"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","SOLO","1"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","TD","0"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","TFL","0"
"2022","-15611"," Team","SE Louisiana","Southland","defensive","TOT","1"
"2022","-15611"," Team","SE Louisiana","Southland","fumbles","FUM","1"
"2022","-15611"," Team","SE Louisiana","Southland","fumbles","LOST","0"
"2022","-15611"," Team","SE Louisiana","Southland","fumbles","REC","0"
"2022","-15611"," Team","SE Louisiana","Southland","passing","ATT","1"
"2022","-15611"," Team","SE Louisiana","Southland","passing","COMPLETIONS","0"
"2022","-15611"," Team","SE Louisiana","Southland","passing","INT","0"
"2022","-15611"," Team","SE Louisiana","Southland","passing","PCT","0.000"
"2022","-15611"," Team","SE Louisiana","Southland","passing","TD","0"
"2022","-15611"," Team","SE Louisiana","Southland","passing","YDS","0"
"2022","-15611"," Team","SE Louisiana","Southland","passing","YPA","0.0"
"2022","-15611"," Team","SE Louisiana","Southland","rushing","CAR","14"
"2022","-15611"," Team","SE Louisiana","Southland","rushing","LONG","0"
"2022","-15611"," Team","SE Louisiana","Southland","rushing","TD","0"
"2022","-15611"," Team","SE Louisiana","Southland","rushing","YDS","-47"
"2022","-15611"," Team","SE Louisiana","Southland","rushing","YPC","-3.4"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","PD","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","QB HUR","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","SACKS","1"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","SOLO","1"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","TD","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","TFL","1"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","defensive","TOT","1"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","fumbles","FUM","2"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","fumbles","LOST","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","fumbles","REC","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","rushing","CAR","14"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","rushing","LONG","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","rushing","TD","0"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","rushing","YDS","-79"
"2022","-15591"," Team","Coastal Carolina","Sun Belt","rushing","YPC","-5.6"
"2022","-14570"," Team","Lindenwood","OVC","fumbles","FUM","1"
"2022","-14570"," Team","Lindenwood","OVC","fumbles","LOST","0"
"2022","-14570"," Team","Lindenwood","OVC","fumbles","REC","0"
"2022","-14570"," Team","Lindenwood","OVC","rushing","CAR","9"
"2022","-14570"," Team","Lindenwood","OVC","rushing","LONG","0"
"2022","-14570"," Team","Lindenwood","OVC","rushing","TD","0"
"2022","-14570"," Team","Lindenwood","OVC","rushing","YDS","-9"
"2022","-14570"," Team","Lindenwood","OVC","rushing","YPC","-1.0"
"2022","-14550"," Team","Florida International","Conference USA","defensive","PD","0"
"2022","-14550"," Team","Florida International","Conference USA","defensive","QB HUR","0"
"2022","-14550"," Team","Florida International","Conference USA","defensive","SACKS","0"
"2022","-14550"," Team","Florida International","Conference USA","defensive","SOLO","1"
"2022","-14550"," Team","Florida International","Conference USA","defensive","TD","0"
"2022","-14550"," Team","Florida International","Conference USA","defensive","TFL","1"
"2022","-14550"," Team","Florida International","Conference USA","defensive","TOT","1"
"2022","-14550"," Team","Florida International","Conference USA","fumbles","FUM","2"
"2022","-14550"," Team","Florida International","Conference USA","fumbles","LOST","1"
"2022","-14550"," Team","Florida International","Conference USA","fumbles","REC","0"
"2022","-14550"," Team","Florida International","Conference USA","passing","ATT","2"
"2022","-14550"," Team","Florida International","Conference USA","passing","COMPLETIONS","0"
"2022","-14550"," Team","Florida International","Conference USA","passing","INT","0"
"2022","-14550"," Team","Florida International","Conference USA","passing","PCT","0.000"
"2022","-14550"," Team","Florida International","Conference USA","passing","TD","0"
"2022","-14550"," Team","Florida International","Conference USA","passing","YDS","0"
"2022","-14550"," Team","Florida International","Conference USA","passing","YPA","0.0"
"2022","-14550"," Team","Florida International","Conference USA","rushing","CAR","10"
"2022","-14550"," Team","Florida International","Conference USA","rushing","LONG","5"
"2022","-14550"," Team","Florida International","Conference USA","rushing","TD","0"
"2022","-14550"," Team","Florida International","Conference USA","rushing","YDS","-10"
"2022","-14550"," Team","Florida International","Conference USA","rushing","YPC","-1.0"
"2022","-12288"," Team","Dartmouth","Ivy","fumbles","FUM","4"
"2022","-12288"," Team","Dartmouth","Ivy","fumbles","LOST","1"
"2022","-12288"," Team","Dartmouth","Ivy","fumbles","REC","0"
"2022","-12288"," Team","Dartmouth","Ivy","passing","ATT","1"
"2022","-12288"," Team","Dartmouth","Ivy","passing","COMPLETIONS","0"
"2022","-12288"," Team","Dartmouth","Ivy","passing","INT","0"
"2022","-12288"," Team","Dartmouth","Ivy","passing","PCT","0.000"
"2022","-12288"," Team","Dartmouth","Ivy","passing","TD","0"
"2022","-12288"," Team","Dartmouth","Ivy","passing","YDS","0"
"2022","-12288"," Team","Dartmouth","Ivy","passing","YPA","0.0"
"2022","-12288"," Team","Dartmouth","Ivy","rushing","CAR","6"
"2022","-12288"," Team","Dartmouth","Ivy","rushing","LONG","8"
"2022","-12288"," Team","Dartmouth","Ivy","rushing","TD","0"
"2022","-12288"," Team","Dartmouth","Ivy","rushing","YDS","-13"
"2022","-12288"," Team","Dartmouth","Ivy","rushing","YPC","-2.2"
"2022","-12171"," Team","Southern Illinois","MVFC","fumbles","FUM","3"
"2022","-12171"," Team","Southern Illinois","MVFC","fumbles","LOST","0"
"2022","-12171"," Team","Southern Illinois","MVFC","fumbles","REC","0"
"2022","-12171"," Team","Southern Illinois","MVFC","rushing","CAR","11"
"2022","-12171"," Team","Southern Illinois","MVFC","rushing","LONG","0"
"2022","-12171"," Team","Southern Illinois","MVFC","rushing","TD","0"
"2022","-12171"," Team","Southern Illinois","MVFC","rushing","YDS","-81"
"2022","-12171"," Team","Southern Illinois","MVFC","rushing","YPC","-7.4"
"2022","-12170"," Team","Sacred Heart","NEC","fumbles","FUM","2"
"2022","-12170"," Team","Sacred Heart","NEC","fumbles","LOST","0"
"2022","-12170"," Team","Sacred Heart","NEC","fumbles","REC","0"
"2022","-12170"," Team","Sacred Heart","NEC","rushing","CAR","5"
"2022","-12170"," Team","Sacred Heart","NEC","rushing","LONG","0"
"2022","-12170"," Team","Sacred Heart","NEC","rushing","TD","0"
"2022","-12170"," Team","Sacred Heart","NEC","rushing","YDS","-18"
"2022","-12170"," Team","Sacred Heart","NEC","rushing","YPC","-3.6"
"2022","-8766"," Team","East Texas A&M","Southland","fumbles","FUM","1"
"2022","-8766"," Team","East Texas A&M","Southland","fumbles","LOST","0"
"2022","-8766"," Team","East Texas A&M","Southland","fumbles","REC","0"
"2022","-8766"," Team","East Texas A&M","Southland","passing","ATT","1"
"2022","-8766"," Team","East Texas A&M","Southland","passing","COMPLETIONS","0"
"2022","-8766"," Team","East Texas A&M","Southland","passing","INT","0"
"2022","-8766"," Team","East Texas A&M","Southland","passing","PCT","0.000"
"2022","-8766"," Team","East Texas A&M","Southland","passing","TD","0"
"2022","-8766"," Team","East Texas A&M","Southland","passing","YDS","0"
"2022","-8766"," Team","East Texas A&M","Southland","passing","YPA","0.0"
"2022","-8766"," Team","East Texas A&M","Southland","rushing","CAR","5"
"2022","-8766"," Team","East Texas A&M","Southland","rushing","LONG","0"
"2022","-8766"," Team","East Texas A&M","Southland","rushing","TD","0"
"2022","-8766"," Team","East Texas A&M","Southland","rushing","YDS","-14"
"2022","-8766"," Team","East Texas A&M","Southland","rushing","YPC","-2.8"
"2022","-8097"," Team","Youngstown State","MVFC","fumbles","FUM","2"
"2022","-8097"," Team","Youngstown State","MVFC","fumbles","LOST","1"
"2022","-8097"," Team","Youngstown State","MVFC","fumbles","REC","0"
"2022","-8097"," Team","Youngstown State","MVFC","passing","ATT","3"
"2022","-8097"," Team","Youngstown State","MVFC","passing","COMPLETIONS","0"
"2022","-8097"," Team","Youngstown State","MVFC","passing","INT","0"
"2022","-8097"," Team","Youngstown State","MVFC","passing","PCT","0.000"
"2022","-8097"," Team","Youngstown State","MVFC","passing","TD","0"
"2022","-8097"," Team","Youngstown State","MVFC","passing","YDS","0"
"2022","-8097"," Team","Youngstown State","MVFC","passing","YPA","0.0"
"2022","-8097"," Team","Youngstown State","MVFC","punting","In 20","0"
"2022","-8097"," Team","Youngstown State","MVFC","punting","LONG","0"
"2022","-8097"," Team","Youngstown State","MVFC","punting","NO","3"
"2022","-8097"," Team","Youngstown State","MVFC","punting","TB","0"
"2022","-8097"," Team","Youngstown State","MVFC","punting","YDS","0"
"2022","-8097"," Team","Youngstown State","MVFC","punting","YPP","0.0"
"2022","-8097"," Team","Youngstown State","MVFC","rushing","CAR","10"
"2022","-8097"," Team","Youngstown State","MVFC","rushing","LONG","0"
"2022","-8097"," Team","Youngstown State","MVFC","rushing","TD","0"
"2022","-8097"," Team","Youngstown State","MVFC","rushing","YDS","-28"
"2022","-8097"," Team","Youngstown State","MVFC","rushing","YPC","-2.8"
"2022","-8093"," Team","Yale","Ivy","fumbles","FUM","1"
"2022","-8093"," Team","Yale","Ivy","fumbles","LOST","0"
"2022","-8093"," Team","Yale","Ivy","fumbles","REC","0"
"2022","-8093"," Team","Yale","Ivy","rushing","CAR","14"
"2022","-8093"," Team","Yale","Ivy","rushing","LONG","2"
"2022","-8093"," Team","Yale","Ivy","rushing","TD","0"
"2022","-8093"," Team","Yale","Ivy","rushing","YDS","-17"
"2022","-8093"," Team","Yale","Ivy","rushing","YPC","-1.2"
"2022","-8086"," Team","Wyoming","Mountain West","rushing","CAR","9"
"2022","-8086"," Team","Wyoming","Mountain West","rushing","LONG","0"
"2022","-8086"," Team","Wyoming","Mountain West","rushing","TD","0"
"2022","-8086"," Team","Wyoming","Mountain West","rushing","YDS","-16"
