"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","puntReturns","AVG","1.3"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","puntReturns","LONG","3"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","puntReturns","NO","4"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","puntReturns","TD","0"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","puntReturns","YDS","5"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","receiving","LONG","48"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","receiving","REC","38"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","receiving","TD","2"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","receiving","YDS","420"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","receiving","YPR","11.1"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","rushing","CAR","9"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","rushing","LONG","17"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","rushing","TD","0"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","rushing","YDS","49"
"2007","23243","Curtis Hamilton","Western Kentucky","FBS Independents","rushing","YPC","5.4"
"2007","26526","Justin Allen","Southern Illinois","MVFC","receiving","LONG","30"
"2007","26526","Justin Allen","Southern Illinois","MVFC","receiving","REC","1"
"2007","26526","Justin Allen","Southern Illinois","MVFC","receiving","TD","1"
"2007","26526","Justin Allen","Southern Illinois","MVFC","receiving","YDS","30"
"2007","26526","Justin Allen","Southern Illinois","MVFC","receiving","YPR","30.0"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","kickReturns","AVG","8.0"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","kickReturns","LONG","8"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","kickReturns","NO","1"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","kickReturns","TD","0"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","kickReturns","YDS","8"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","receiving","LONG","26"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","receiving","REC","5"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","receiving","TD","0"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","receiving","YDS","64"
"2007","28226","Jason Jones","Arkansas-Pine Bluff","SWAC","receiving","YPR","12.8"
"2007","29691","John Williamson","East Carolina","Conference USA","receiving","LONG","4"
"2007","29691","John Williamson","East Carolina","Conference USA","receiving","REC","1"
"2007","29691","John Williamson","East Carolina","Conference USA","receiving","TD","0"
"2007","29691","John Williamson","East Carolina","Conference USA","receiving","YDS","4"
"2007","29691","John Williamson","East Carolina","Conference USA","receiving","YPR","4.0"
"2007","102126","Bradley George","Texas State","Southland","passing","ATT","55"
"2007","102126","Bradley George","Texas State","Southland","passing","COMPLETIONS","30"
"2007","102126","Bradley George","Texas State","Southland","passing","INT","0"
"2007","102126","Bradley George","Texas State","Southland","passing","PCT","0.545"
"2007","102126","Bradley George","Texas State","Southland","passing","TD","2"
"2007","102126","Bradley George","Texas State","Southland","passing","YDS","322"
"2007","102126","Bradley George","Texas State","Southland","passing","YPA","5.9"
"2007","102126","Bradley George","Texas State","Southland","receiving","LONG","12"
"2007","102126","Bradley George","Texas State","Southland","receiving","REC","1"
"2007","102126","Bradley George","Texas State","Southland","receiving","TD","0"
"2007","102126","Bradley George","Texas State","Southland","receiving","YDS","12"
"2007","102126","Bradley George","Texas State","Southland","receiving","YPR","12.0"
"2007","102126","Bradley George","Texas State","Southland","rushing","CAR","10"
"2007","102126","Bradley George","Texas State","Southland","rushing","LONG","12"
"2007","102126","Bradley George","Texas State","Southland","rushing","TD","0"
"2007","102126","Bradley George","Texas State","Southland","rushing","YDS","25"
"2007","102126","Bradley George","Texas State","Southland","rushing","YPC","2.5"
"2007","103547","Eric Hunter","Idaho","Western Athletic","interceptions","AVG","1.0"
"2007","103547","Eric Hunter","Idaho","Western Athletic","interceptions","INT","2"
"2007","103547","Eric Hunter","Idaho","Western Athletic","interceptions","TD","0"
"2007","103547","Eric Hunter","Idaho","Western Athletic","interceptions","YDS","2"
"2007","111644","Brian Johnson","Howard","MEAC","passing","ATT","32"
"2007","111644","Brian Johnson","Howard","MEAC","passing","COMPLETIONS","20"
"2007","111644","Brian Johnson","Howard","MEAC","passing","INT","2"
"2007","111644","Brian Johnson","Howard","MEAC","passing","PCT","0.625"
"2007","111644","Brian Johnson","Howard","MEAC","passing","TD","2"
"2007","111644","Brian Johnson","Howard","MEAC","passing","YDS","167"
"2007","111644","Brian Johnson","Howard","MEAC","passing","YPA","5.2"
"2007","111644","Brian Johnson","Howard","MEAC","punting","In 20","0"
"2007","111644","Brian Johnson","Howard","MEAC","punting","LONG","47"
"2007","111644","Brian Johnson","Howard","MEAC","punting","NO","3"
"2007","111644","Brian Johnson","Howard","MEAC","punting","TB","0"
"2007","111644","Brian Johnson","Howard","MEAC","punting","YDS","103"
"2007","111644","Brian Johnson","Howard","MEAC","punting","YPP","34.3"
"2007","111644","Brian Johnson","Howard","MEAC","rushing","CAR","22"
"2007","111644","Brian Johnson","Howard","MEAC","rushing","LONG","24"
"2007","111644","Brian Johnson","Howard","MEAC","rushing","TD","0"
"2007","111644","Brian Johnson","Howard","MEAC","rushing","YDS","136"
"2007","111644","Brian Johnson","Howard","MEAC","rushing","YPC","6.2"
"2007","115294","Kyle Mitchell","Baylor","Big 12","receiving","LONG","6"
"2007","115294","Kyle Mitchell","Baylor","Big 12","receiving","REC","2"
"2007","115294","Kyle Mitchell","Baylor","Big 12","receiving","TD","0"
"2007","115294","Kyle Mitchell","Baylor","Big 12","receiving","YDS","11"
"2007","115294","Kyle Mitchell","Baylor","Big 12","receiving","YPR","5.5"
"2007","120400","Teric Williams","Houston","Conference USA","puntReturns","AVG","5.8"
"2007","120400","Teric Williams","Houston","Conference USA","puntReturns","LONG","17"
"2007","120400","Teric Williams","Houston","Conference USA","puntReturns","NO","27"
"2007","120400","Teric Williams","Houston","Conference USA","puntReturns","TD","0"
"2007","120400","Teric Williams","Houston","Conference USA","puntReturns","YDS","157"
"2007","120400","Teric Williams","Houston","Conference USA","receiving","LONG","36"
"2007","120400","Teric Williams","Houston","Conference USA","receiving","REC","19"
"2007","120400","Teric Williams","Houston","Conference USA","receiving","TD","1"
"2007","120400","Teric Williams","Houston","Conference USA","receiving","YDS","154"
