"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2020","-8086"," Team","Wyoming","Mountain West","passing","YDS","0"
"2020","-8086"," Team","Wyoming","Mountain West","passing","YPA","0.0"
"2020","-8086"," Team","Wyoming","Mountain West","punting","In 20","0"
"2020","-8086"," Team","Wyoming","Mountain West","punting","LONG","0"
"2020","-8086"," Team","Wyoming","Mountain West","punting","NO","1"
"2020","-8086"," Team","Wyoming","Mountain West","punting","TB","0"
"2020","-8086"," Team","Wyoming","Mountain West","punting","YDS","0"
"2020","-8086"," Team","Wyoming","Mountain West","punting","YPP","0.0"
"2020","-8086"," Team","Wyoming","Mountain West","rushing","CAR","4"
"2020","-8086"," Team","Wyoming","Mountain West","rushing","LONG","0"
"2020","-8086"," Team","Wyoming","Mountain West","rushing","TD","0"
"2020","-8086"," Team","Wyoming","Mountain West","rushing","YDS","-11"
"2020","-8086"," Team","Wyoming","Mountain West","rushing","YPC","-2.8"
"2020","-8025"," Team","Wisconsin","Big Ten","fumbles","FUM","1"
"2020","-8025"," Team","Wisconsin","Big Ten","fumbles","LOST","0"
"2020","-8025"," Team","Wisconsin","Big Ten","fumbles","REC","0"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","ATT","1"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","COMPLETIONS","0"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","INT","0"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","PCT","0.000"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","TD","0"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","YDS","0"
"2020","-8025"," Team","Wisconsin","Big Ten","passing","YPA","0.0"
"2020","-8025"," Team","Wisconsin","Big Ten","rushing","CAR","3"
"2020","-8025"," Team","Wisconsin","Big Ten","rushing","LONG","0"
"2020","-8025"," Team","Wisconsin","Big Ten","rushing","TD","0"
"2020","-8025"," Team","Wisconsin","Big Ten","rushing","YDS","-4"
"2020","-8025"," Team","Wisconsin","Big Ten","rushing","YPC","-1.3"
"2020","-7951"," Team","West Virginia","Big 12","rushing","CAR","3"
"2020","-7951"," Team","West Virginia","Big 12","rushing","LONG","0"
"2020","-7951"," Team","West Virginia","Big 12","rushing","TD","0"
"2020","-7951"," Team","West Virginia","Big 12","rushing","YDS","-6"
"2020","-7951"," Team","West Virginia","Big 12","rushing","YPC","-2.0"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","ATT","1"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","COMPLETIONS","0"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","INT","0"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","PCT","0.000"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","TD","0"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","YDS","0"
"2020","-7923"," Team","Western Michigan","Mid-American","passing","YPA","0.0"
"2020","-7923"," Team","Western Michigan","Mid-American","rushing","CAR","4"
"2020","-7923"," Team","Western Michigan","Mid-American","rushing","LONG","0"
"2020","-7923"," Team","Western Michigan","Mid-American","rushing","TD","0"
"2020","-7923"," Team","Western Michigan","Mid-American","rushing","YDS","-7"
"2020","-7923"," Team","Western Michigan","Mid-American","rushing","YPC","-1.8"
"2020","-7905"," Team","Western Kentucky","Conference USA","rushing","CAR","10"
"2020","-7905"," Team","Western Kentucky","Conference USA","rushing","LONG","0"
"2020","-7905"," Team","Western Kentucky","Conference USA","rushing","TD","0"
"2020","-7905"," Team","Western Kentucky","Conference USA","rushing","YDS","-19"
"2020","-7905"," Team","Western Kentucky","Conference USA","rushing","YPC","-1.9"
"2020","-7862"," Team","Washington State","Pac-12","fumbles","FUM","1"
"2020","-7862"," Team","Washington State","Pac-12","fumbles","LOST","0"
"2020","-7862"," Team","Washington State","Pac-12","fumbles","REC","0"
"2020","-7862"," Team","Washington State","Pac-12","rushing","CAR","3"
"2020","-7862"," Team","Washington State","Pac-12","rushing","LONG","0"
"2020","-7862"," Team","Washington State","Pac-12","rushing","TD","0"
"2020","-7862"," Team","Washington State","Pac-12","rushing","YDS","-12"
"2020","-7862"," Team","Washington State","Pac-12","rushing","YPC","-4.0"
"2020","-7854"," Team","Washington","Pac-12","rushing","CAR","3"
"2020","-7854"," Team","Washington","Pac-12","rushing","LONG","0"
"2020","-7854"," Team","Washington","Pac-12","rushing","TD","0"
"2020","-7854"," Team","Washington","Pac-12","rushing","YDS","-7"
"2020","-7854"," Team","Washington","Pac-12","rushing","YPC","-2.3"
"2020","-7831"," Team","Wake Forest","ACC","rushing","CAR","4"
"2020","-7831"," Team","Wake Forest","ACC","rushing","LONG","0"
"2020","-7831"," Team","Wake Forest","ACC","rushing","TD","0"
"2020","-7831"," Team","Wake Forest","ACC","rushing","YDS","-4"
"2020","-7831"," Team","Wake Forest","ACC","rushing","YPC","-1.0"
"2020","-7809"," Team","Virginia","ACC","defensive","PD","0"
"2020","-7809"," Team","Virginia","ACC","defensive","QB HUR","0"
"2020","-7809"," Team","Virginia","ACC","defensive","SACKS","0"
"2020","-7809"," Team","Virginia","ACC","defensive","SOLO","1"
"2020","-7809"," Team","Virginia","ACC","defensive","TD","0"
"2020","-7809"," Team","Virginia","ACC","defensive","TFL","0"
"2020","-7809"," Team","Virginia","ACC","defensive","TOT","1"
"2020","-7809"," Team","Virginia","ACC","passing","ATT","1"
"2020","-7809"," Team","Virginia","ACC","passing","COMPLETIONS","0"
"2020","-7809"," Team","Virginia","ACC","passing","INT","0"
"2020","-7809"," Team","Virginia","ACC","passing","PCT","0.000"
"2020","-7809"," Team","Virginia","ACC","passing","TD","0"
"2020","-7809"," Team","Virginia","ACC","passing","YDS","0"
"2020","-7809"," Team","Virginia","ACC","passing","YPA","0.0"
"2020","-7809"," Team","Virginia","ACC","punting","In 20","0"
"2020","-7809"," Team","Virginia","ACC","punting","LONG","0"
"2020","-7809"," Team","Virginia","ACC","punting","NO","1"
"2020","-7809"," Team","Virginia","ACC","punting","TB","0"
"2020","-7809"," Team","Virginia","ACC","punting","YDS","0"
"2020","-7809"," Team","Virginia","ACC","punting","YPP","0.0"
"2020","-7809"," Team","Virginia","ACC","rushing","CAR","7"
"2020","-7809"," Team","Virginia","ACC","rushing","LONG","1"
"2020","-7809"," Team","Virginia","ACC","rushing","TD","0"
"2020","-7809"," Team","Virginia","ACC","rushing","YDS","-14"
"2020","-7809"," Team","Virginia","ACC","rushing","YPC","-2.0"
"2020","-7798"," Team","Virginia Tech","ACC","passing","ATT","3"
"2020","-7798"," Team","Virginia Tech","ACC","passing","COMPLETIONS","0"
"2020","-7798"," Team","Virginia Tech","ACC","passing","INT","0"
"2020","-7798"," Team","Virginia Tech","ACC","passing","PCT","0.000"
"2020","-7798"," Team","Virginia Tech","ACC","passing","TD","0"
"2020","-7798"," Team","Virginia Tech","ACC","passing","YDS","0"
"2020","-7798"," Team","Virginia Tech","ACC","passing","YPA","0.0"
"2020","-7798"," Team","Virginia Tech","ACC","punting","In 20","0"
"2020","-7798"," Team","Virginia Tech","ACC","punting","LONG","10"
"2020","-7798"," Team","Virginia Tech","ACC","punting","NO","1"
"2020","-7798"," Team","Virginia Tech","ACC","punting","TB","0"
"2020","-7798"," Team","Virginia Tech","ACC","punting","YDS","10"
"2020","-7798"," Team","Virginia Tech","ACC","punting","YPP","10.0"
"2020","-7798"," Team","Virginia Tech","ACC","rushing","CAR","3"
"2020","-7798"," Team","Virginia Tech","ACC","rushing","LONG","0"
"2020","-7798"," Team","Virginia Tech","ACC","rushing","TD","0"
"2020","-7798"," Team","Virginia Tech","ACC","rushing","YDS","-8"
"2020","-7798"," Team","Virginia Tech","ACC","rushing","YPC","-2.7"
"2020","-7793"," Team","Vanderbilt","SEC","passing","ATT","1"
"2020","-7793"," Team","Vanderbilt","SEC","passing","COMPLETIONS","0"
"2020","-7793"," Team","Vanderbilt","SEC","passing","INT","0"
"2020","-7793"," Team","Vanderbilt","SEC","passing","PCT","0.000"
"2020","-7793"," Team","Vanderbilt","SEC","passing","TD","0"
"2020","-7793"," Team","Vanderbilt","SEC","passing","YDS","0"
"2020","-7793"," Team","Vanderbilt","SEC","passing","YPA","0.0"
"2020","-7774"," Team","Utah State","Mountain West","passing","ATT","1"
"2020","-7774"," Team","Utah State","Mountain West","passing","COMPLETIONS","0"
"2020","-7774"," Team","Utah State","Mountain West","passing","INT","0"
"2020","-7774"," Team","Utah State","Mountain West","passing","PCT","0.000"
"2020","-7774"," Team","Utah State","Mountain West","passing","TD","0"
"2020","-7774"," Team","Utah State","Mountain West","passing","YDS","0"
"2020","-7774"," Team","Utah State","Mountain West","passing","YPA","0.0"
"2020","-7774"," Team","Utah State","Mountain West","rushing","CAR","6"
"2020","-7774"," Team","Utah State","Mountain West","rushing","LONG","0"
"2020","-7774"," Team","Utah State","Mountain West","rushing","TD","0"
"2020","-7774"," Team","Utah State","Mountain West","rushing","YDS","-21"
"2020","-7774"," Team","Utah State","Mountain West","rushing","YPC","-3.5"
"2020","-7771"," Team","Utah","Pac-12","fumbles","FUM","3"
"2020","-7771"," Team","Utah","Pac-12","fumbles","LOST","0"
"2020","-7771"," Team","Utah","Pac-12","fumbles","REC","0"
"2020","-7768"," Team","USC","Pac-12","defensive","PD","0"
"2020","-7768"," Team","USC","Pac-12","defensive","QB HUR","0"
"2020","-7768"," Team","USC","Pac-12","defensive","SACKS","0"
"2020","-7768"," Team","USC","Pac-12","defensive","SOLO","1"
"2020","-7768"," Team","USC","Pac-12","defensive","TD","0"
"2020","-7768"," Team","USC","Pac-12","defensive","TFL","1"
"2020","-7768"," Team","USC","Pac-12","defensive","TOT","1"
"2020","-7768"," Team","USC","Pac-12","fumbles","FUM","1"
"2020","-7768"," Team","USC","Pac-12","fumbles","LOST","0"
"2020","-7768"," Team","USC","Pac-12","fumbles","REC","0"
"2020","-7768"," Team","USC","Pac-12","rushing","CAR","3"
"2020","-7768"," Team","USC","Pac-12","rushing","LONG","0"
"2020","-7768"," Team","USC","Pac-12","rushing","TD","0"
"2020","-7768"," Team","USC","Pac-12","rushing","YDS","-6"
"2020","-7768"," Team","USC","Pac-12","rushing","YPC","-2.0"
"2020","-7753"," Team","UNLV","Mountain West","punting","In 20","0"
"2020","-7753"," Team","UNLV","Mountain West","punting","LONG","0"
"2020","-7753"," Team","UNLV","Mountain West","punting","NO","1"
"2020","-7753"," Team","UNLV","Mountain West","punting","TB","0"
"2020","-7753"," Team","UNLV","Mountain West","punting","YDS","0"
"2020","-7753"," Team","UNLV","Mountain West","punting","YPP","0.0"
"2020","-7741"," Team","North Carolina","ACC","fumbles","FUM","1"
"2020","-7741"," Team","North Carolina","ACC","fumbles","LOST","0"
"2020","-7741"," Team","North Carolina","ACC","fumbles","REC","0"
"2020","-7741"," Team","North Carolina","ACC","punting","In 20","0"
"2020","-7741"," Team","North Carolina","ACC","punting","LONG","17"
"2020","-7741"," Team","North Carolina","ACC","punting","NO","2"
"2020","-7741"," Team","North Carolina","ACC","punting","TB","0"
"2020","-7741"," Team","North Carolina","ACC","punting","YDS","17"
"2020","-7741"," Team","North Carolina","ACC","punting","YPP","8.5"
"2020","-7741"," Team","North Carolina","ACC","rushing","CAR","8"
"2020","-7741"," Team","North Carolina","ACC","rushing","LONG","0"
"2020","-7741"," Team","North Carolina","ACC","rushing","TD","0"
"2020","-7741"," Team","North Carolina","ACC","rushing","YDS","-22"
"2020","-7741"," Team","North Carolina","ACC","rushing","YPC","-2.8"
"2020","-7720"," Team","UCLA","Pac-12","rushing","CAR","8"
"2020","-7720"," Team","UCLA","Pac-12","rushing","LONG","0"
"2020","-7720"," Team","UCLA","Pac-12","rushing","TD","0"
"2020","-7720"," Team","UCLA","Pac-12","rushing","YDS","-47"
"2020","-7720"," Team","UCLA","Pac-12","rushing","YPC","-5.9"
"2020","-7715"," Team","UAB","Conference USA","fumbles","FUM","1"
"2020","-7715"," Team","UAB","Conference USA","fumbles","LOST","0"
"2020","-7715"," Team","UAB","Conference USA","fumbles","REC","0"
"2020","-7715"," Team","UAB","Conference USA","passing","ATT","1"
"2020","-7715"," Team","UAB","Conference USA","passing","COMPLETIONS","0"
"2020","-7715"," Team","UAB","Conference USA","passing","INT","0"
"2020","-7715"," Team","UAB","Conference USA","passing","PCT","0.000"
"2020","-7715"," Team","UAB","Conference USA","passing","TD","0"
"2020","-7715"," Team","UAB","Conference USA","passing","YDS","0"
"2020","-7715"," Team","UAB","Conference USA","passing","YPA","0.0"
"2020","-7715"," Team","UAB","Conference USA","rushing","CAR","7"
"2020","-7715"," Team","UAB","Conference USA","rushing","LONG","0"
"2020","-7715"," Team","UAB","Conference USA","rushing","TD","0"
"2020","-7715"," Team","UAB","Conference USA","rushing","YDS","-13"
"2020","-7715"," Team","UAB","Conference USA","rushing","YPC","-1.9"
"2020","-7692"," Team","Tulsa","American Athletic","fumbles","FUM","1"
"2020","-7692"," Team","Tulsa","American Athletic","fumbles","LOST","0"
"2020","-7692"," Team","Tulsa","American Athletic","fumbles","REC","0"
"2020","-7692"," Team","Tulsa","American Athletic","passing","ATT","1"
"2020","-7692"," Team","Tulsa","American Athletic","passing","COMPLETIONS","0"
"2020","-7692"," Team","Tulsa","American Athletic","passing","INT","0"
"2020","-7692"," Team","Tulsa","American Athletic","passing","PCT","0.000"
"2020","-7692"," Team","Tulsa","American Athletic","passing","TD","0"
"2020","-7692"," Team","Tulsa","American Athletic","passing","YDS","0"
"2020","-7692"," Team","Tulsa","American Athletic","passing","YPA","0.0"
"2020","-7692"," Team","Tulsa","American Athletic","rushing","CAR","5"
"2020","-7692"," Team","Tulsa","American Athletic","rushing","LONG","0"
"2020","-7692"," Team","Tulsa","American Athletic","rushing","TD","0"
"2020","-7692"," Team","Tulsa","American Athletic","rushing","YDS","-25"
"2020","-7692"," Team","Tulsa","American Athletic","rushing","YPC","-5.0"
"2020","-7689"," Team","Tulane","American Athletic","defensive","PD","0"
"2020","-7689"," Team","Tulane","American Athletic","defensive","QB HUR","0"
"2020","-7689"," Team","Tulane","American Athletic","defensive","SACKS","0"
"2020","-7689"," Team","Tulane","American Athletic","defensive","SOLO","1"
"2020","-7689"," Team","Tulane","American Athletic","defensive","TD","0"
"2020","-7689"," Team","Tulane","American Athletic","defensive","TFL","0"
"2020","-7689"," Team","Tulane","American Athletic","defensive","TOT","1"
"2020","-7689"," Team","Tulane","American Athletic","fumbles","FUM","0"
"2020","-7689"," Team","Tulane","American Athletic","fumbles","LOST","0"
"2020","-7689"," Team","Tulane","American Athletic","fumbles","REC","1"
"2020","-7689"," Team","Tulane","American Athletic","rushing","CAR","8"
"2020","-7689"," Team","Tulane","American Athletic","rushing","LONG","0"
"2020","-7689"," Team","Tulane","American Athletic","rushing","TD","0"
"2020","-7689"," Team","Tulane","American Athletic","rushing","YDS","-9"
"2020","-7689"," Team","Tulane","American Athletic","rushing","YPC","-1.1"
"2020","-7679"," Team","Troy","Sun Belt","defensive","PD","0"
"2020","-7679"," Team","Troy","Sun Belt","defensive","QB HUR","0"
"2020","-7679"," Team","Troy","Sun Belt","defensive","SACKS","1"
"2020","-7679"," Team","Troy","Sun Belt","defensive","SOLO","1"
"2020","-7679"," Team","Troy","Sun Belt","defensive","TD","0"
"2020","-7679"," Team","Troy","Sun Belt","defensive","TFL","1"
"2020","-7679"," Team","Troy","Sun Belt","defensive","TOT","1"
"2020","-7679"," Team","Troy","Sun Belt","fumbles","FUM","1"
"2020","-7679"," Team","Troy","Sun Belt","fumbles","LOST","0"
"2020","-7679"," Team","Troy","Sun Belt","fumbles","REC","0"
"2020","-7679"," Team","Troy","Sun Belt","rushing","CAR","6"
"2020","-7679"," Team","Troy","Sun Belt","rushing","LONG","0"
"2020","-7679"," Team","Troy","Sun Belt","rushing","TD","0"
"2020","-7679"," Team","Troy","Sun Belt","rushing","YDS","-17"
"2020","-7679"," Team","Troy","Sun Belt","rushing","YPC","-2.8"
"2020","-7650"," Team","Toledo","Mid-American","defensive","PD","0"
"2020","-7650"," Team","Toledo","Mid-American","defensive","QB HUR","0"
"2020","-7650"," Team","Toledo","Mid-American","defensive","SACKS","0"
"2020","-7650"," Team","Toledo","Mid-American","defensive","SOLO","1"
"2020","-7650"," Team","Toledo","Mid-American","defensive","TD","0"
"2020","-7650"," Team","Toledo","Mid-American","defensive","TFL","0"
"2020","-7650"," Team","Toledo","Mid-American","defensive","TOT","1"
"2020","-7650"," Team","Toledo","Mid-American","rushing","CAR","1"
"2020","-7650"," Team","Toledo","Mid-American","rushing","LONG","0"
"2020","-7650"," Team","Toledo","Mid-American","rushing","TD","0"
"2020","-7650"," Team","Toledo","Mid-American","rushing","YDS","-7"
"2020","-7650"," Team","Toledo","Mid-American","rushing","YPC","-7.0"
"2020","-7627"," Team","Texas Tech","Big 12","fumbles","FUM","1"
"2020","-7627"," Team","Texas Tech","Big 12","fumbles","LOST","0"
"2020","-7627"," Team","Texas Tech","Big 12","fumbles","REC","0"
"2020","-7627"," Team","Texas Tech","Big 12","punting","In 20","0"
"2020","-7627"," Team","Texas Tech","Big 12","punting","LONG","25"
"2020","-7627"," Team","Texas Tech","Big 12","punting","NO","3"
"2020","-7627"," Team","Texas Tech","Big 12","punting","TB","0"
"2020","-7627"," Team","Texas Tech","Big 12","punting","YDS","25"
"2020","-7627"," Team","Texas Tech","Big 12","punting","YPP","8.3"
"2020","-7627"," Team","Texas Tech","Big 12","rushing","CAR","3"
"2020","-7627"," Team","Texas Tech","Big 12","rushing","LONG","0"
"2020","-7627"," Team","Texas Tech","Big 12","rushing","TD","0"
"2020","-7627"," Team","Texas Tech","Big 12","rushing","YDS","-9"
"2020","-7627"," Team","Texas Tech","Big 12","rushing","YPC","-3.0"
"2020","-7622"," Team","Texas A&M","SEC","passing","ATT","1"
"2020","-7622"," Team","Texas A&M","SEC","passing","COMPLETIONS","0"
"2020","-7622"," Team","Texas A&M","SEC","passing","INT","0"
"2020","-7622"," Team","Texas A&M","SEC","passing","PCT","0.000"
"2020","-7622"," Team","Texas A&M","SEC","passing","TD","0"
"2020","-7622"," Team","Texas A&M","SEC","passing","YDS","0"
"2020","-7622"," Team","Texas A&M","SEC","passing","YPA","0.0"
"2020","-7622"," Team","Texas A&M","SEC","rushing","CAR","9"
"2020","-7622"," Team","Texas A&M","SEC","rushing","LONG","0"
"2020","-7622"," Team","Texas A&M","SEC","rushing","TD","0"
"2020","-7622"," Team","Texas A&M","SEC","rushing","YDS","-11"
"2020","-7622"," Team","Texas A&M","SEC","rushing","YPC","-1.2"
"2020","-7619"," Team","Texas","Big 12","passing","ATT","1"
"2020","-7619"," Team","Texas","Big 12","passing","COMPLETIONS","0"
"2020","-7619"," Team","Texas","Big 12","passing","INT","0"
"2020","-7619"," Team","Texas","Big 12","passing","PCT","0.000"
"2020","-7619"," Team","Texas","Big 12","passing","TD","0"
"2020","-7619"," Team","Texas","Big 12","passing","YDS","0"
"2020","-7619"," Team","Texas","Big 12","passing","YPA","0.0"
"2020","-7619"," Team","Texas","Big 12","punting","In 20","0"
"2020","-7619"," Team","Texas","Big 12","punting","LONG","0"
"2020","-7619"," Team","Texas","Big 12","punting","NO","1"
"2020","-7619"," Team","Texas","Big 12","punting","TB","0"
"2020","-7619"," Team","Texas","Big 12","punting","YDS","0"
"2020","-7619"," Team","Texas","Big 12","punting","YPP","0.0"
"2020","-7619"," Team","Texas","Big 12","rushing","CAR","6"
"2020","-7619"," Team","Texas","Big 12","rushing","LONG","0"
"2020","-7619"," Team","Texas","Big 12","rushing","TD","0"
"2020","-7619"," Team","Texas","Big 12","rushing","YDS","-9"
"2020","-7619"," Team","Texas","Big 12","rushing","YPC","-1.5"
"2020","-7601"," Team","Tennessee","SEC","rushing","CAR","5"
"2020","-7601"," Team","Tennessee","SEC","rushing","LONG","0"
"2020","-7601"," Team","Tennessee","SEC","rushing","TD","0"
"2020","-7601"," Team","Tennessee","SEC","rushing","YDS","-9"
"2020","-7601"," Team","Tennessee","SEC","rushing","YPC","-1.8"
"2020","-7595"," Team","TCU","Big 12","fumbles","FUM","1"
"2020","-7595"," Team","TCU","Big 12","fumbles","LOST","0"
"2020","-7595"," Team","TCU","Big 12","fumbles","REC","0"
"2020","-7595"," Team","TCU","Big 12","passing","ATT","2"
"2020","-7595"," Team","TCU","Big 12","passing","COMPLETIONS","0"
"2020","-7595"," Team","TCU","Big 12","passing","INT","0"
"2020","-7595"," Team","TCU","Big 12","passing","PCT","0.000"
"2020","-7595"," Team","TCU","Big 12","passing","TD","0"
"2020","-7595"," Team","TCU","Big 12","passing","YDS","0"
"2020","-7595"," Team","TCU","Big 12","passing","YPA","0.0"
"2020","-7595"," Team","TCU","Big 12","puntReturns","AVG","0.0"
"2020","-7595"," Team","TCU","Big 12","puntReturns","LONG","0"
"2020","-7595"," Team","TCU","Big 12","puntReturns","NO","1"
"2020","-7595"," Team","TCU","Big 12","puntReturns","TD","0"
"2020","-7595"," Team","TCU","Big 12","puntReturns","YDS","0"
"2020","-7595"," Team","TCU","Big 12","rushing","CAR","6"
"2020","-7595"," Team","TCU","Big 12","rushing","LONG","0"
"2020","-7595"," Team","TCU","Big 12","rushing","TD","0"
"2020","-7595"," Team","TCU","Big 12","rushing","YDS","-29"
"2020","-7595"," Team","TCU","Big 12","rushing","YPC","-4.8"
"2020","-7579"," Team","Syracuse","ACC","defensive","PD","0"
"2020","-7579"," Team","Syracuse","ACC","defensive","QB HUR","0"
"2020","-7579"," Team","Syracuse","ACC","defensive","SACKS","0"
"2020","-7579"," Team","Syracuse","ACC","defensive","SOLO","2"
"2020","-7579"," Team","Syracuse","ACC","defensive","TD","0"
"2020","-7579"," Team","Syracuse","ACC","defensive","TFL","0"
"2020","-7579"," Team","Syracuse","ACC","defensive","TOT","2"
