"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2008","145028","Jeremiah Johnson","Oregon","Pac-10","rushing","LONG","83"
"2008","145028","Jeremiah Johnson","Oregon","Pac-10","rushing","TD","13"
"2008","145028","Jeremiah Johnson","Oregon","Pac-10","rushing","YDS","1201"
"2008","145028","Jeremiah Johnson","Oregon","Pac-10","rushing","YPC","7.1"
"2008","145411","Kurtis Taylor","Iowa State","Big 12","interceptions","AVG","48.0"
"2008","145411","Kurtis Taylor","Iowa State","Big 12","interceptions","INT","1"
"2008","145411","Kurtis Taylor","Iowa State","Big 12","interceptions","TD","0"
"2008","145411","Kurtis Taylor","Iowa State","Big 12","interceptions","YDS","48"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","receiving","LONG","32"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","receiving","REC","3"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","receiving","TD","0"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","receiving","YDS","45"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","receiving","YPR","15.0"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","rushing","CAR","45"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","rushing","LONG","28"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","rushing","TD","7"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","rushing","YDS","220"
"2008","145536","Courtney Tennial","Tulsa","Conference USA","rushing","YPC","4.9"
"2008","145821","Dan Gronkowski","Maryland","ACC","receiving","LONG","25"
"2008","145821","Dan Gronkowski","Maryland","ACC","receiving","REC","29"
"2008","145821","Dan Gronkowski","Maryland","ACC","receiving","TD","3"
"2008","145821","Dan Gronkowski","Maryland","ACC","receiving","YDS","287"
"2008","145821","Dan Gronkowski","Maryland","ACC","receiving","YPR","9.9"
"2008","146234","Mickey Turner","Wisconsin","Big Ten","receiving","LONG","22"
"2008","146234","Mickey Turner","Wisconsin","Big Ten","receiving","REC","4"
"2008","146234","Mickey Turner","Wisconsin","Big Ten","receiving","TD","1"
"2008","146234","Mickey Turner","Wisconsin","Big Ten","receiving","YDS","46"
"2008","146234","Mickey Turner","Wisconsin","Big Ten","receiving","YPR","11.5"
"2008","146290","Eric Thatcher","Pittsburgh","Big East","interceptions","AVG","0.0"
"2008","146290","Eric Thatcher","Pittsburgh","Big East","interceptions","INT","1"
"2008","146290","Eric Thatcher","Pittsburgh","Big East","interceptions","TD","0"
"2008","146290","Eric Thatcher","Pittsburgh","Big East","interceptions","YDS","0"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","ATT","6"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","COMPLETIONS","3"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","INT","0"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","PCT","0.500"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","TD","1"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","YDS","28"
"2008","146421","Cory Holt","Virginia Tech","ACC","passing","YPA","4.7"
"2008","146421","Cory Holt","Virginia Tech","ACC","rushing","CAR","4"
"2008","146421","Cory Holt","Virginia Tech","ACC","rushing","LONG","3"
"2008","146421","Cory Holt","Virginia Tech","ACC","rushing","TD","0"
"2008","146421","Cory Holt","Virginia Tech","ACC","rushing","YDS","-11"
"2008","146421","Cory Holt","Virginia Tech","ACC","rushing","YPC","-2.8"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","receiving","LONG","19"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","receiving","REC","6"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","receiving","TD","1"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","receiving","YDS","30"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","receiving","YPR","5.0"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","rushing","CAR","64"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","rushing","LONG","24"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","rushing","TD","3"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","rushing","YDS","237"
"2008","146424","Kenny Lewis Jr","Virginia Tech","ACC","rushing","YPC","3.7"
"2008","146430","Brett Warren","Virginia Tech","ACC","interceptions","AVG","19.5"
"2008","146430","Brett Warren","Virginia Tech","ACC","interceptions","INT","2"
"2008","146430","Brett Warren","Virginia Tech","ACC","interceptions","TD","1"
"2008","146430","Brett Warren","Virginia Tech","ACC","interceptions","YDS","39"
"2008","146499","Eric Moncur","Miami","ACC","interceptions","AVG","4.0"
"2008","146499","Eric Moncur","Miami","ACC","interceptions","INT","1"
"2008","146499","Eric Moncur","Miami","ACC","interceptions","TD","0"
"2008","146499","Eric Moncur","Miami","ACC","interceptions","YDS","4"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","FGA","1"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","FGM","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","LONG","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","PCT","0.000"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","PTS","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","XPA","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","kicking","XPM","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","punting","In 20","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","punting","LONG","71"
"2008","146878","Britton Colquitt","Tennessee","SEC","punting","NO","42"
"2008","146878","Britton Colquitt","Tennessee","SEC","punting","TB","0"
"2008","146878","Britton Colquitt","Tennessee","SEC","punting","YDS","1821"
"2008","146878","Britton Colquitt","Tennessee","SEC","punting","YPP","43.4"
"2008","146909","George Smith","Vanderbilt","SEC","receiving","LONG","17"
"2008","146909","George Smith","Vanderbilt","SEC","receiving","REC","13"
"2008","146909","George Smith","Vanderbilt","SEC","receiving","TD","0"
"2008","146909","George Smith","Vanderbilt","SEC","receiving","YDS","142"
"2008","146909","George Smith","Vanderbilt","SEC","receiving","YPR","10.9"
"2008","147065","Leython Williams","Central Michigan","Mid-American","interceptions","AVG","6.0"
"2008","147065","Leython Williams","Central Michigan","Mid-American","interceptions","INT","1"
"2008","147065","Leython Williams","Central Michigan","Mid-American","interceptions","TD","0"
"2008","147065","Leython Williams","Central Michigan","Mid-American","interceptions","YDS","6"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","ATT","371"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","COMPLETIONS","221"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","INT","12"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","PCT","0.596"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","TD","18"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","YDS","2664"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","passing","YPA","7.2"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","rushing","CAR","51"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","rushing","LONG","23"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","rushing","TD","4"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","rushing","YDS","-50"
"2008","147211","Tom Brandstater","Fresno State","Western Athletic","rushing","YPC","-1.0"
"2008","147792","Jose Perez","San Diego State","Mountain West","interceptions","AVG","4.5"
"2008","147792","Jose Perez","San Diego State","Mountain West","interceptions","INT","2"
"2008","147792","Jose Perez","San Diego State","Mountain West","interceptions","TD","0"
"2008","147792","Jose Perez","San Diego State","Mountain West","interceptions","YDS","9"
"2008","147792","Jose Perez","San Diego State","Mountain West","puntReturns","AVG","1.0"
"2008","147792","Jose Perez","San Diego State","Mountain West","puntReturns","LONG","3"
"2008","147792","Jose Perez","San Diego State","Mountain West","puntReturns","NO","3"
"2008","147792","Jose Perez","San Diego State","Mountain West","puntReturns","TD","0"
"2008","147792","Jose Perez","San Diego State","Mountain West","puntReturns","YDS","3"
"2008","147795","Corey Boudreaux","San Diego State","Mountain West","interceptions","AVG","60.0"
"2008","147795","Corey Boudreaux","San Diego State","Mountain West","interceptions","INT","2"
"2008","147795","Corey Boudreaux","San Diego State","Mountain West","interceptions","TD","1"
"2008","147795","Corey Boudreaux","San Diego State","Mountain West","interceptions","YDS","120"
"2008","147925","Chris Rhoden","Southern Miss","Conference USA","receiving","LONG","8"
"2008","147925","Chris Rhoden","Southern Miss","Conference USA","receiving","REC","2"
"2008","147925","Chris Rhoden","Southern Miss","Conference USA","receiving","TD","0"
"2008","147925","Chris Rhoden","Southern Miss","Conference USA","receiving","YDS","12"
"2008","147925","Chris Rhoden","Southern Miss","Conference USA","receiving","YPR","6.0"
"2008","148049","Andrew Davis","Troy","Sun Belt","receiving","LONG","58"
"2008","148049","Andrew Davis","Troy","Sun Belt","receiving","REC","20"
"2008","148049","Andrew Davis","Troy","Sun Belt","receiving","TD","2"
"2008","148049","Andrew Davis","Troy","Sun Belt","receiving","YDS","286"
"2008","148049","Andrew Davis","Troy","Sun Belt","receiving","YPR","14.3"
"2008","148110","David Nixon","BYU","Mountain West","interceptions","AVG","7.0"
"2008","148110","David Nixon","BYU","Mountain West","interceptions","INT","3"
"2008","148110","David Nixon","BYU","Mountain West","interceptions","TD","1"
"2008","148110","David Nixon","BYU","Mountain West","interceptions","YDS","21"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","FGA","14"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","FGM","10"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","LONG","46"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","PCT","0.714"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","PTS","84"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","XPA","56"
"2008","148151","Mitch Payne","BYU","Mountain West","kicking","XPM","54"
"2008","148325","Yonus Davis","San José State","Western Athletic","puntReturns","AVG","10.1"
"2008","148325","Yonus Davis","San José State","Western Athletic","puntReturns","LONG","54"
"2008","148325","Yonus Davis","San José State","Western Athletic","puntReturns","NO","15"
"2008","148325","Yonus Davis","San José State","Western Athletic","puntReturns","TD","0"
"2008","148325","Yonus Davis","San José State","Western Athletic","puntReturns","YDS","151"
"2008","148325","Yonus Davis","San José State","Western Athletic","receiving","LONG","19"
"2008","148325","Yonus Davis","San José State","Western Athletic","receiving","REC","17"
"2008","148325","Yonus Davis","San José State","Western Athletic","receiving","TD","0"
"2008","148325","Yonus Davis","San José State","Western Athletic","receiving","YDS","149"
"2008","148325","Yonus Davis","San José State","Western Athletic","receiving","YPR","8.8"
"2008","148325","Yonus Davis","San José State","Western Athletic","rushing","CAR","120"
"2008","148325","Yonus Davis","San José State","Western Athletic","rushing","LONG","35"
"2008","148325","Yonus Davis","San José State","Western Athletic","rushing","TD","3"
"2008","148325","Yonus Davis","San José State","Western Athletic","rushing","YDS","558"
"2008","148325","Yonus Davis","San José State","Western Athletic","rushing","YPC","4.7"
"2008","150187","Tielor Robinson","Duke","ACC","receiving","LONG","16"
"2008","150187","Tielor Robinson","Duke","ACC","receiving","REC","16"
"2008","150187","Tielor Robinson","Duke","ACC","receiving","TD","0"
"2008","150187","Tielor Robinson","Duke","ACC","receiving","YDS","97"
"2008","150187","Tielor Robinson","Duke","ACC","receiving","YPR","6.1"
"2008","150187","Tielor Robinson","Duke","ACC","rushing","CAR","6"
"2008","150187","Tielor Robinson","Duke","ACC","rushing","LONG","15"
"2008","150187","Tielor Robinson","Duke","ACC","rushing","TD","2"
"2008","150187","Tielor Robinson","Duke","ACC","rushing","YDS","20"
"2008","150187","Tielor Robinson","Duke","ACC","rushing","YPC","3.3"
"2008","150525","Ricky Williams","UL Monroe","Sun Belt","receiving","LONG","3"
"2008","150525","Ricky Williams","UL Monroe","Sun Belt","receiving","REC","1"
"2008","150525","Ricky Williams","UL Monroe","Sun Belt","receiving","TD","0"
"2008","150525","Ricky Williams","UL Monroe","Sun Belt","receiving","YDS","3"
"2008","150525","Ricky Williams","UL Monroe","Sun Belt","receiving","YPR","3.0"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","ATT","1"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","COMPLETIONS","0"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","INT","0"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","PCT","0.000"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","TD","0"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","YDS","0"
"2008","151104","Robbie Park","Central Arkansas","Southland","passing","YPA","0.0"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","FGA","1"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","FGM","1"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","LONG","23"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","PCT","1.000"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","PTS","3"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","XPA","0"
"2008","152311","Riley Flickinger","Delaware State","MEAC","kicking","XPM","0"
"2008","152311","Riley Flickinger","Delaware State","MEAC","punting","In 20","0"
"2008","152311","Riley Flickinger","Delaware State","MEAC","punting","LONG","6"
"2008","152311","Riley Flickinger","Delaware State","MEAC","punting","NO","1"
"2008","152311","Riley Flickinger","Delaware State","MEAC","punting","TB","0"
"2008","152311","Riley Flickinger","Delaware State","MEAC","punting","YDS","6"
"2008","152311","Riley Flickinger","Delaware State","MEAC","punting","YPP","6.0"
"2008","152399","Tim Toone","Weber State","Big Sky","receiving","LONG","40"
"2008","152399","Tim Toone","Weber State","Big Sky","receiving","REC","6"
"2008","152399","Tim Toone","Weber State","Big Sky","receiving","TD","1"
"2008","152399","Tim Toone","Weber State","Big Sky","receiving","YDS","118"
"2008","152399","Tim Toone","Weber State","Big Sky","receiving","YPR","19.7"
"2008","152513","Michael Anderson","Texas Southern","SWAC","kickReturns","AVG","21.8"
"2008","152513","Michael Anderson","Texas Southern","SWAC","kickReturns","LONG","35"
"2008","152513","Michael Anderson","Texas Southern","SWAC","kickReturns","NO","6"
"2008","152513","Michael Anderson","Texas Southern","SWAC","kickReturns","TD","0"
"2008","152513","Michael Anderson","Texas Southern","SWAC","kickReturns","YDS","131"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","FGA","0"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","FGM","0"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","LONG","0"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","PCT","0"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","PTS","1"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","XPA","1"
"2008","152654","Steve Pulver","Southern Utah","Great West","kicking","XPM","1"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","ATT","33"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","COMPLETIONS","16"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","INT","2"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","PCT","0.485"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","TD","0"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","YDS","176"
"2008","155127","Chris Joseph","Idaho","Western Athletic","passing","YPA","5.3"
"2008","155127","Chris Joseph","Idaho","Western Athletic","rushing","CAR","6"
"2008","155127","Chris Joseph","Idaho","Western Athletic","rushing","LONG","9"
"2008","155127","Chris Joseph","Idaho","Western Athletic","rushing","TD","0"
"2008","155127","Chris Joseph","Idaho","Western Athletic","rushing","YDS","-13"
"2008","155127","Chris Joseph","Idaho","Western Athletic","rushing","YPC","-2.2"
"2008","155272","John Phillips","Virginia","ACC","receiving","LONG","21"
"2008","155272","John Phillips","Virginia","ACC","receiving","REC","48"
"2008","155272","John Phillips","Virginia","ACC","receiving","TD","2"
"2008","155272","John Phillips","Virginia","ACC","receiving","YDS","385"
"2008","155272","John Phillips","Virginia","ACC","receiving","YPR","8.0"
"2008","155272","John Phillips","Virginia","ACC","rushing","CAR","1"
"2008","155272","John Phillips","Virginia","ACC","rushing","LONG","0"
"2008","155272","John Phillips","Virginia","ACC","rushing","TD","0"
"2008","155272","John Phillips","Virginia","ACC","rushing","YDS","0"
"2008","155272","John Phillips","Virginia","ACC","rushing","YPC","0.0"
"2008","155371","William Ford","South Carolina State","MEAC","receiving","LONG","8"
"2008","155371","William Ford","South Carolina State","MEAC","receiving","REC","5"
"2008","155371","William Ford","South Carolina State","MEAC","receiving","TD","0"
"2008","155371","William Ford","South Carolina State","MEAC","receiving","YDS","8"
"2008","155371","William Ford","South Carolina State","MEAC","receiving","YPR","1.6"
"2008","155371","William Ford","South Carolina State","MEAC","rushing","CAR","21"
"2008","155371","William Ford","South Carolina State","MEAC","rushing","LONG","8"
"2008","155371","William Ford","South Carolina State","MEAC","rushing","TD","0"
"2008","155371","William Ford","South Carolina State","MEAC","rushing","YDS","50"
"2008","155371","William Ford","South Carolina State","MEAC","rushing","YPC","2.4"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","FGA","16"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","FGM","14"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","LONG","49"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","PCT","0.875"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","PTS","97"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","XPA","55"
"2008","156089","Jason Bondzio","Arizona","Pac-10","kicking","XPM","55"
