"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2016","-7854"," Team","Washington","Pac-12","defensive","SACKS","1"
"2016","-7854"," Team","Washington","Pac-12","defensive","SOLO","1"
"2016","-7854"," Team","Washington","Pac-12","defensive","TD","0"
"2016","-7854"," Team","Washington","Pac-12","defensive","TFL","1"
"2016","-7854"," Team","Washington","Pac-12","defensive","TOT","1"
"2016","-7854"," Team","Washington","Pac-12","fumbles","FUM","1"
"2016","-7854"," Team","Washington","Pac-12","fumbles","LOST","0"
"2016","-7854"," Team","Washington","Pac-12","fumbles","REC","0"
"2016","-7854"," Team","Washington","Pac-12","rushing","CAR","15"
"2016","-7854"," Team","Washington","Pac-12","rushing","LONG","0"
"2016","-7854"," Team","Washington","Pac-12","rushing","TD","0"
"2016","-7854"," Team","Washington","Pac-12","rushing","YDS","-32"
"2016","-7854"," Team","Washington","Pac-12","rushing","YPC","-2.1"
"2016","-7831"," Team","Wake Forest","ACC","defensive","PD","0"
"2016","-7831"," Team","Wake Forest","ACC","defensive","QB HUR","0"
"2016","-7831"," Team","Wake Forest","ACC","defensive","SACKS","0"
"2016","-7831"," Team","Wake Forest","ACC","defensive","SOLO","1"
"2016","-7831"," Team","Wake Forest","ACC","defensive","TD","0"
"2016","-7831"," Team","Wake Forest","ACC","defensive","TFL","0"
"2016","-7831"," Team","Wake Forest","ACC","defensive","TOT","1"
"2016","-7831"," Team","Wake Forest","ACC","fumbles","FUM","2"
"2016","-7831"," Team","Wake Forest","ACC","fumbles","LOST","1"
"2016","-7831"," Team","Wake Forest","ACC","fumbles","REC","0"
"2016","-7831"," Team","Wake Forest","ACC","rushing","CAR","17"
"2016","-7831"," Team","Wake Forest","ACC","rushing","LONG","0"
"2016","-7831"," Team","Wake Forest","ACC","rushing","TD","0"
"2016","-7831"," Team","Wake Forest","ACC","rushing","YDS","-88"
"2016","-7831"," Team","Wake Forest","ACC","rushing","YPC","-5.2"
"2016","-7828"," Team","Wagner","NEC","rushing","CAR","2"
"2016","-7828"," Team","Wagner","NEC","rushing","LONG","0"
"2016","-7828"," Team","Wagner","NEC","rushing","TD","0"
"2016","-7828"," Team","Wagner","NEC","rushing","YDS","-4"
"2016","-7828"," Team","Wagner","NEC","rushing","YPC","-2.0"
"2016","-7809"," Team","Virginia","ACC","fumbles","FUM","1"
"2016","-7809"," Team","Virginia","ACC","fumbles","LOST","0"
"2016","-7809"," Team","Virginia","ACC","fumbles","REC","0"
"2016","-7809"," Team","Virginia","ACC","passing","ATT","4"
"2016","-7809"," Team","Virginia","ACC","passing","COMPLETIONS","0"
"2016","-7809"," Team","Virginia","ACC","passing","INT","0"
"2016","-7809"," Team","Virginia","ACC","passing","PCT","0.000"
"2016","-7809"," Team","Virginia","ACC","passing","TD","0"
"2016","-7809"," Team","Virginia","ACC","passing","YDS","0"
"2016","-7809"," Team","Virginia","ACC","passing","YPA","0.0"
"2016","-7809"," Team","Virginia","ACC","rushing","CAR","7"
"2016","-7809"," Team","Virginia","ACC","rushing","LONG","0"
"2016","-7809"," Team","Virginia","ACC","rushing","TD","0"
"2016","-7809"," Team","Virginia","ACC","rushing","YDS","-16"
"2016","-7809"," Team","Virginia","ACC","rushing","YPC","-2.3"
"2016","-7806"," Team","Villanova","CAA","rushing","CAR","1"
"2016","-7806"," Team","Villanova","CAA","rushing","LONG","0"
"2016","-7806"," Team","Villanova","CAA","rushing","TD","0"
"2016","-7806"," Team","Villanova","CAA","rushing","YDS","-5"
"2016","-7806"," Team","Villanova","CAA","rushing","YPC","-5.0"
"2016","-7798"," Team","Virginia Tech","ACC","fumbles","FUM","6"
"2016","-7798"," Team","Virginia Tech","ACC","fumbles","LOST","3"
"2016","-7798"," Team","Virginia Tech","ACC","fumbles","REC","0"
"2016","-7798"," Team","Virginia Tech","ACC","passing","ATT","3"
"2016","-7798"," Team","Virginia Tech","ACC","passing","COMPLETIONS","0"
"2016","-7798"," Team","Virginia Tech","ACC","passing","INT","0"
"2016","-7798"," Team","Virginia Tech","ACC","passing","PCT","0.000"
"2016","-7798"," Team","Virginia Tech","ACC","passing","TD","0"
"2016","-7798"," Team","Virginia Tech","ACC","passing","YDS","0"
"2016","-7798"," Team","Virginia Tech","ACC","passing","YPA","0.0"
"2016","-7798"," Team","Virginia Tech","ACC","rushing","CAR","28"
"2016","-7798"," Team","Virginia Tech","ACC","rushing","LONG","0"
"2016","-7798"," Team","Virginia Tech","ACC","rushing","TD","0"
"2016","-7798"," Team","Virginia Tech","ACC","rushing","YDS","-97"
"2016","-7798"," Team","Virginia Tech","ACC","rushing","YPC","-3.5"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","PD","0"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","QB HUR","0"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","SACKS","0"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","SOLO","1"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","TD","0"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","TFL","1"
"2016","-7793"," Team","Vanderbilt","SEC","defensive","TOT","1"
"2016","-7793"," Team","Vanderbilt","SEC","fumbles","FUM","2"
"2016","-7793"," Team","Vanderbilt","SEC","fumbles","LOST","0"
"2016","-7793"," Team","Vanderbilt","SEC","fumbles","REC","0"
"2016","-7793"," Team","Vanderbilt","SEC","passing","ATT","4"
"2016","-7793"," Team","Vanderbilt","SEC","passing","COMPLETIONS","0"
"2016","-7793"," Team","Vanderbilt","SEC","passing","INT","0"
"2016","-7793"," Team","Vanderbilt","SEC","passing","PCT","0.000"
"2016","-7793"," Team","Vanderbilt","SEC","passing","TD","0"
"2016","-7793"," Team","Vanderbilt","SEC","passing","YDS","0"
"2016","-7793"," Team","Vanderbilt","SEC","passing","YPA","0.0"
"2016","-7793"," Team","Vanderbilt","SEC","rushing","CAR","4"
"2016","-7793"," Team","Vanderbilt","SEC","rushing","LONG","0"
"2016","-7793"," Team","Vanderbilt","SEC","rushing","TD","0"
"2016","-7793"," Team","Vanderbilt","SEC","rushing","YDS","-7"
"2016","-7793"," Team","Vanderbilt","SEC","rushing","YPC","-1.8"
"2016","-7777"," Team","UTEP","Conference USA","fumbles","FUM","3"
"2016","-7777"," Team","UTEP","Conference USA","fumbles","LOST","2"
"2016","-7777"," Team","UTEP","Conference USA","fumbles","REC","1"
"2016","-7777"," Team","UTEP","Conference USA","rushing","CAR","8"
"2016","-7777"," Team","UTEP","Conference USA","rushing","LONG","0"
"2016","-7777"," Team","UTEP","Conference USA","rushing","TD","0"
"2016","-7777"," Team","UTEP","Conference USA","rushing","YDS","-21"
"2016","-7777"," Team","UTEP","Conference USA","rushing","YPC","-2.6"
"2016","-7774"," Team","Utah State","Mountain West","fumbles","FUM","1"
"2016","-7774"," Team","Utah State","Mountain West","fumbles","LOST","0"
"2016","-7774"," Team","Utah State","Mountain West","fumbles","REC","0"
"2016","-7774"," Team","Utah State","Mountain West","passing","ATT","1"
"2016","-7774"," Team","Utah State","Mountain West","passing","COMPLETIONS","0"
"2016","-7774"," Team","Utah State","Mountain West","passing","INT","0"
"2016","-7774"," Team","Utah State","Mountain West","passing","PCT","0.000"
"2016","-7774"," Team","Utah State","Mountain West","passing","TD","0"
"2016","-7774"," Team","Utah State","Mountain West","passing","YDS","0"
"2016","-7774"," Team","Utah State","Mountain West","passing","YPA","0.0"
"2016","-7774"," Team","Utah State","Mountain West","rushing","CAR","5"
"2016","-7774"," Team","Utah State","Mountain West","rushing","LONG","0"
"2016","-7774"," Team","Utah State","Mountain West","rushing","TD","0"
"2016","-7774"," Team","Utah State","Mountain West","rushing","YDS","-16"
"2016","-7774"," Team","Utah State","Mountain West","rushing","YPC","-3.2"
"2016","-7771"," Team","Utah","Pac-12","defensive","PD","0"
"2016","-7771"," Team","Utah","Pac-12","defensive","QB HUR","0"
"2016","-7771"," Team","Utah","Pac-12","defensive","SACKS","1"
"2016","-7771"," Team","Utah","Pac-12","defensive","SOLO","3"
"2016","-7771"," Team","Utah","Pac-12","defensive","TD","0"
"2016","-7771"," Team","Utah","Pac-12","defensive","TFL","2"
"2016","-7771"," Team","Utah","Pac-12","defensive","TOT","3"
"2016","-7771"," Team","Utah","Pac-12","fumbles","FUM","1"
"2016","-7771"," Team","Utah","Pac-12","fumbles","LOST","1"
"2016","-7771"," Team","Utah","Pac-12","fumbles","REC","0"
"2016","-7771"," Team","Utah","Pac-12","passing","ATT","1"
"2016","-7771"," Team","Utah","Pac-12","passing","COMPLETIONS","0"
"2016","-7771"," Team","Utah","Pac-12","passing","INT","0"
"2016","-7771"," Team","Utah","Pac-12","passing","PCT","0.000"
"2016","-7771"," Team","Utah","Pac-12","passing","TD","0"
"2016","-7771"," Team","Utah","Pac-12","passing","YDS","0"
"2016","-7771"," Team","Utah","Pac-12","passing","YPA","0.0"
"2016","-7771"," Team","Utah","Pac-12","rushing","CAR","10"
"2016","-7771"," Team","Utah","Pac-12","rushing","LONG","0"
"2016","-7771"," Team","Utah","Pac-12","rushing","TD","0"
"2016","-7771"," Team","Utah","Pac-12","rushing","YDS","-33"
"2016","-7771"," Team","Utah","Pac-12","rushing","YPC","-3.3"
"2016","-7768"," Team","USC","Pac-12","defensive","PD","0"
"2016","-7768"," Team","USC","Pac-12","defensive","QB HUR","0"
"2016","-7768"," Team","USC","Pac-12","defensive","SACKS","1"
"2016","-7768"," Team","USC","Pac-12","defensive","SOLO","3"
"2016","-7768"," Team","USC","Pac-12","defensive","TD","0"
"2016","-7768"," Team","USC","Pac-12","defensive","TFL","3"
"2016","-7768"," Team","USC","Pac-12","defensive","TOT","3"
"2016","-7768"," Team","USC","Pac-12","passing","ATT","3"
"2016","-7768"," Team","USC","Pac-12","passing","COMPLETIONS","0"
"2016","-7768"," Team","USC","Pac-12","passing","INT","0"
"2016","-7768"," Team","USC","Pac-12","passing","PCT","0.000"
"2016","-7768"," Team","USC","Pac-12","passing","TD","0"
"2016","-7768"," Team","USC","Pac-12","passing","YDS","0"
"2016","-7768"," Team","USC","Pac-12","passing","YPA","0.0"
"2016","-7768"," Team","USC","Pac-12","rushing","CAR","10"
"2016","-7768"," Team","USC","Pac-12","rushing","LONG","0"
"2016","-7768"," Team","USC","Pac-12","rushing","TD","0"
"2016","-7768"," Team","USC","Pac-12","rushing","YDS","-12"
"2016","-7768"," Team","USC","Pac-12","rushing","YPC","-1.2"
"2016","-7753"," Team","UNLV","Mountain West","passing","ATT","1"
"2016","-7753"," Team","UNLV","Mountain West","passing","COMPLETIONS","0"
"2016","-7753"," Team","UNLV","Mountain West","passing","INT","0"
"2016","-7753"," Team","UNLV","Mountain West","passing","PCT","0.000"
"2016","-7753"," Team","UNLV","Mountain West","passing","TD","0"
"2016","-7753"," Team","UNLV","Mountain West","passing","YDS","0"
"2016","-7753"," Team","UNLV","Mountain West","passing","YPA","0.0"
"2016","-7753"," Team","UNLV","Mountain West","rushing","CAR","4"
"2016","-7753"," Team","UNLV","Mountain West","rushing","LONG","0"
"2016","-7753"," Team","UNLV","Mountain West","rushing","TD","0"
"2016","-7753"," Team","UNLV","Mountain West","rushing","YDS","-4"
"2016","-7753"," Team","UNLV","Mountain West","rushing","YPC","-1.0"
"2016","-7741"," Team","North Carolina","ACC","passing","ATT","1"
"2016","-7741"," Team","North Carolina","ACC","passing","COMPLETIONS","0"
"2016","-7741"," Team","North Carolina","ACC","passing","INT","0"
"2016","-7741"," Team","North Carolina","ACC","passing","PCT","0.000"
"2016","-7741"," Team","North Carolina","ACC","passing","TD","0"
"2016","-7741"," Team","North Carolina","ACC","passing","YDS","0"
"2016","-7741"," Team","North Carolina","ACC","passing","YPA","0.0"
"2016","-7741"," Team","North Carolina","ACC","rushing","CAR","1"
"2016","-7741"," Team","North Carolina","ACC","rushing","LONG","0"
"2016","-7741"," Team","North Carolina","ACC","rushing","TD","0"
"2016","-7741"," Team","North Carolina","ACC","rushing","YDS","-2"
"2016","-7741"," Team","North Carolina","ACC","rushing","YPC","-2.0"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","PD","0"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","QB HUR","0"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","SACKS","0"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","SOLO","1"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","TD","0"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","TFL","1"
"2016","-7727"," Team","Massachusetts","FBS Independents","defensive","TOT","1"
"2016","-7727"," Team","Massachusetts","FBS Independents","rushing","CAR","10"
"2016","-7727"," Team","Massachusetts","FBS Independents","rushing","LONG","0"
"2016","-7727"," Team","Massachusetts","FBS Independents","rushing","TD","0"
"2016","-7727"," Team","Massachusetts","FBS Independents","rushing","YDS","-24"
"2016","-7727"," Team","Massachusetts","FBS Independents","rushing","YPC","-2.4"
"2016","-7723"," Team","UConn","American Athletic","rushing","CAR","3"
"2016","-7723"," Team","UConn","American Athletic","rushing","LONG","0"
"2016","-7723"," Team","UConn","American Athletic","rushing","TD","0"
"2016","-7723"," Team","UConn","American Athletic","rushing","YDS","-3"
"2016","-7723"," Team","UConn","American Athletic","rushing","YPC","-1.0"
"2016","-7720"," Team","UCLA","Pac-12","defensive","PD","0"
"2016","-7720"," Team","UCLA","Pac-12","defensive","QB HUR","0"
"2016","-7720"," Team","UCLA","Pac-12","defensive","SACKS","0"
"2016","-7720"," Team","UCLA","Pac-12","defensive","SOLO","2"
"2016","-7720"," Team","UCLA","Pac-12","defensive","TD","0"
"2016","-7720"," Team","UCLA","Pac-12","defensive","TFL","2"
