"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2004","100172","Jonathan Evans","Baylor","Big 12","rushing","LONG","3"
"2004","100172","Jonathan Evans","Baylor","Big 12","rushing","TD","0"
"2004","100172","Jonathan Evans","Baylor","Big 12","rushing","YDS","8"
"2004","100172","Jonathan Evans","Baylor","Big 12","rushing","YPC","1.3"
"2004","100178","Khari Long","Baylor","Big 12","puntReturns","AVG","25.0"
"2004","100178","Khari Long","Baylor","Big 12","puntReturns","LONG","25"
"2004","100178","Khari Long","Baylor","Big 12","puntReturns","NO","1"
"2004","100178","Khari Long","Baylor","Big 12","puntReturns","TD","0"
"2004","100178","Khari Long","Baylor","Big 12","puntReturns","YDS","25"
"2004","100179","John Martin","Baylor","Big 12","receiving","LONG","19"
"2004","100179","John Martin","Baylor","Big 12","receiving","REC","4"
"2004","100179","John Martin","Baylor","Big 12","receiving","TD","0"
"2004","100179","John Martin","Baylor","Big 12","receiving","YDS","42"
"2004","100179","John Martin","Baylor","Big 12","receiving","YPR","10.5"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","FGA","15"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","FGM","11"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","LONG","45"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","PCT","0.733"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","PTS","58"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","XPA","26"
"2004","100196","Kenny Webb","Baylor","Big 12","kicking","XPM","25"
"2004","100210","Marques Roberts","Baylor","Big 12","receiving","LONG","40"
"2004","100210","Marques Roberts","Baylor","Big 12","receiving","REC","40"
"2004","100210","Marques Roberts","Baylor","Big 12","receiving","TD","6"
"2004","100210","Marques Roberts","Baylor","Big 12","receiving","YDS","570"
"2004","100210","Marques Roberts","Baylor","Big 12","receiving","YPR","14.3"
"2004","100223","Brock Berlin","Miami","ACC","passing","ATT","348"
"2004","100223","Brock Berlin","Miami","ACC","passing","COMPLETIONS","195"
"2004","100223","Brock Berlin","Miami","ACC","passing","INT","6"
"2004","100223","Brock Berlin","Miami","ACC","passing","PCT","0.560"
"2004","100223","Brock Berlin","Miami","ACC","passing","TD","22"
"2004","100223","Brock Berlin","Miami","ACC","passing","YDS","2680"
"2004","100223","Brock Berlin","Miami","ACC","passing","YPA","7.7"
"2004","100223","Brock Berlin","Miami","ACC","receiving","LONG","0"
"2004","100223","Brock Berlin","Miami","ACC","receiving","REC","1"
"2004","100223","Brock Berlin","Miami","ACC","receiving","TD","0"
"2004","100223","Brock Berlin","Miami","ACC","receiving","YDS","-2"
"2004","100223","Brock Berlin","Miami","ACC","receiving","YPR","-2.0"
"2004","100223","Brock Berlin","Miami","ACC","rushing","CAR","42"
"2004","100223","Brock Berlin","Miami","ACC","rushing","LONG","13"
"2004","100223","Brock Berlin","Miami","ACC","rushing","TD","0"
"2004","100223","Brock Berlin","Miami","ACC","rushing","YDS","-53"
"2004","100223","Brock Berlin","Miami","ACC","rushing","YPC","-1.3"
"2004","100241","Travis Harris","Florida","SEC","interceptions","AVG","29.0"
"2004","100241","Travis Harris","Florida","SEC","interceptions","INT","1"
"2004","100241","Travis Harris","Florida","SEC","interceptions","TD","0"
"2004","100241","Travis Harris","Florida","SEC","interceptions","YDS","29"
"2004","100251","Cory Bailey","Florida","SEC","interceptions","AVG","20.0"
"2004","100251","Cory Bailey","Florida","SEC","interceptions","INT","1"
"2004","100251","Cory Bailey","Florida","SEC","interceptions","TD","0"
"2004","100251","Cory Bailey","Florida","SEC","interceptions","YDS","20"
"2004","100266","Tavaris Capers","UCF","Mid-American","puntReturns","AVG","6.0"
"2004","100266","Tavaris Capers","UCF","Mid-American","puntReturns","LONG","54"
"2004","100266","Tavaris Capers","UCF","Mid-American","puntReturns","NO","31"
"2004","100266","Tavaris Capers","UCF","Mid-American","puntReturns","TD","1"
"2004","100266","Tavaris Capers","UCF","Mid-American","puntReturns","YDS","187"
"2004","100266","Tavaris Capers","UCF","Mid-American","receiving","LONG","67"
"2004","100266","Tavaris Capers","UCF","Mid-American","receiving","REC","36"
"2004","100266","Tavaris Capers","UCF","Mid-American","receiving","TD","4"
"2004","100266","Tavaris Capers","UCF","Mid-American","receiving","YDS","514"
"2004","100266","Tavaris Capers","UCF","Mid-American","receiving","YPR","14.3"
"2004","100266","Tavaris Capers","UCF","Mid-American","rushing","CAR","1"
"2004","100266","Tavaris Capers","UCF","Mid-American","rushing","LONG","0"
"2004","100266","Tavaris Capers","UCF","Mid-American","rushing","TD","0"
"2004","100266","Tavaris Capers","UCF","Mid-American","rushing","YDS","-8"
"2004","100266","Tavaris Capers","UCF","Mid-American","rushing","YPC","-8.0"
"2004","100336","Atari Bigby","UCF","Mid-American","interceptions","AVG","27.0"
"2004","100336","Atari Bigby","UCF","Mid-American","interceptions","INT","1"
"2004","100336","Atari Bigby","UCF","Mid-American","interceptions","TD","0"
"2004","100336","Atari Bigby","UCF","Mid-American","interceptions","YDS","27"
"2004","100339","Luther Huggins","UCF","Mid-American","receiving","LONG","41"
"2004","100339","Luther Huggins","UCF","Mid-American","receiving","REC","42"
"2004","100339","Luther Huggins","UCF","Mid-American","receiving","TD","3"
"2004","100339","Luther Huggins","UCF","Mid-American","receiving","YDS","585"
"2004","100339","Luther Huggins","UCF","Mid-American","receiving","YPR","13.9"
"2004","100345","Alex Haynes","UCF","Mid-American","receiving","LONG","17"
"2004","100345","Alex Haynes","UCF","Mid-American","receiving","REC","18"
"2004","100345","Alex Haynes","UCF","Mid-American","receiving","TD","0"
"2004","100345","Alex Haynes","UCF","Mid-American","receiving","YDS","123"
"2004","100345","Alex Haynes","UCF","Mid-American","receiving","YPR","6.8"
"2004","100345","Alex Haynes","UCF","Mid-American","rushing","CAR","215"
"2004","100345","Alex Haynes","UCF","Mid-American","rushing","LONG","26"
"2004","100345","Alex Haynes","UCF","Mid-American","rushing","TD","5"
"2004","100345","Alex Haynes","UCF","Mid-American","rushing","YDS","854"
"2004","100345","Alex Haynes","UCF","Mid-American","rushing","YPC","4.0"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","FGA","20"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","FGM","14"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","LONG","52"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","PCT","0.700"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","PTS","111"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","XPA","69"
"2004","100363","Shaun Suisham","Bowling Green","Mid-American","kicking","XPM","69"
"2004","100365","Jovon Burkes","Bowling Green","Mid-American","interceptions","AVG","5.0"
"2004","100365","Jovon Burkes","Bowling Green","Mid-American","interceptions","INT","1"
"2004","100365","Jovon Burkes","Bowling Green","Mid-American","interceptions","TD","0"
"2004","100365","Jovon Burkes","Bowling Green","Mid-American","interceptions","YDS","5"
"2004","100407","Jason Kukahiko","BYU","Mountain West","receiving","LONG","20"
"2004","100407","Jason Kukahiko","BYU","Mountain West","receiving","REC","21"
"2004","100407","Jason Kukahiko","BYU","Mountain West","receiving","TD","0"
"2004","100407","Jason Kukahiko","BYU","Mountain West","receiving","YDS","233"
"2004","100407","Jason Kukahiko","BYU","Mountain West","receiving","YPR","11.1"
"2004","100407","Jason Kukahiko","BYU","Mountain West","rushing","CAR","1"
"2004","100407","Jason Kukahiko","BYU","Mountain West","rushing","LONG","12"
"2004","100407","Jason Kukahiko","BYU","Mountain West","rushing","TD","0"
"2004","100407","Jason Kukahiko","BYU","Mountain West","rushing","YDS","12"
"2004","100407","Jason Kukahiko","BYU","Mountain West","rushing","YPC","12.0"
"2004","100424","Rodney Wilkerson","BYU","Mountain West","receiving","LONG","22"
"2004","100424","Rodney Wilkerson","BYU","Mountain West","receiving","REC","9"
"2004","100424","Rodney Wilkerson","BYU","Mountain West","receiving","TD","0"
"2004","100424","Rodney Wilkerson","BYU","Mountain West","receiving","YDS","107"
"2004","100424","Rodney Wilkerson","BYU","Mountain West","receiving","YPR","11.9"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","FGA","22"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","FGM","15"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","LONG","53"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","PCT","0.682"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","PTS","75"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","XPA","31"
"2004","100439","Matt Payne","BYU","Mountain West","kicking","XPM","30"
"2004","100439","Matt Payne","BYU","Mountain West","passing","ATT","2"
"2004","100439","Matt Payne","BYU","Mountain West","passing","COMPLETIONS","1"
"2004","100439","Matt Payne","BYU","Mountain West","passing","INT","0"
"2004","100439","Matt Payne","BYU","Mountain West","passing","PCT","0.500"
"2004","100439","Matt Payne","BYU","Mountain West","passing","TD","1"
"2004","100439","Matt Payne","BYU","Mountain West","passing","YDS","12"
"2004","100439","Matt Payne","BYU","Mountain West","passing","YPA","6.0"
"2004","100439","Matt Payne","BYU","Mountain West","punting","In 20","0"
"2004","100439","Matt Payne","BYU","Mountain West","punting","LONG","79"
"2004","100439","Matt Payne","BYU","Mountain West","punting","NO","62"
"2004","100439","Matt Payne","BYU","Mountain West","punting","TB","0"
"2004","100439","Matt Payne","BYU","Mountain West","punting","YDS","2808"
"2004","100439","Matt Payne","BYU","Mountain West","punting","YPP","45.3"
"2004","100439","Matt Payne","BYU","Mountain West","rushing","CAR","1"
"2004","100439","Matt Payne","BYU","Mountain West","rushing","LONG","20"
"2004","100439","Matt Payne","BYU","Mountain West","rushing","TD","0"
"2004","100439","Matt Payne","BYU","Mountain West","rushing","YDS","20"
"2004","100439","Matt Payne","BYU","Mountain West","rushing","YPC","20.0"
"2004","100468","Tony Stubbs","Kansas","Big 12","interceptions","AVG","9.5"
"2004","100468","Tony Stubbs","Kansas","Big 12","interceptions","INT","2"
"2004","100468","Tony Stubbs","Kansas","Big 12","interceptions","TD","0"
"2004","100468","Tony Stubbs","Kansas","Big 12","interceptions","YDS","19"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","receiving","LONG","7"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","receiving","REC","2"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","receiving","TD","0"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","receiving","YDS","6"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","receiving","YPR","3.0"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","rushing","CAR","25"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","rushing","LONG","14"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","rushing","TD","3"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","rushing","YDS","98"
"2004","100476","Austine Nwabuisi","Kansas","Big 12","rushing","YPC","3.9"
"2004","100484","Greg Tyree","Kansas","Big 12","interceptions","AVG","0.0"
"2004","100484","Greg Tyree","Kansas","Big 12","interceptions","INT","1"
"2004","100484","Greg Tyree","Kansas","Big 12","interceptions","TD","0"
"2004","100484","Greg Tyree","Kansas","Big 12","interceptions","YDS","0"
"2004","100548","David Bradley","Iowa","Big Ten","punting","In 20","0"
"2004","100548","David Bradley","Iowa","Big Ten","punting","LONG","56"
"2004","100548","David Bradley","Iowa","Big Ten","punting","NO","65"
"2004","100548","David Bradley","Iowa","Big Ten","punting","TB","0"
"2004","100548","David Bradley","Iowa","Big Ten","punting","YDS","2633"
"2004","100548","David Bradley","Iowa","Big Ten","punting","YPP","40.5"
"2004","100548","David Bradley","Iowa","Big Ten","rushing","CAR","1"
"2004","100548","David Bradley","Iowa","Big Ten","rushing","LONG","4"
"2004","100548","David Bradley","Iowa","Big Ten","rushing","TD","0"
"2004","100548","David Bradley","Iowa","Big Ten","rushing","YDS","4"
"2004","100548","David Bradley","Iowa","Big Ten","rushing","YPC","4.0"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","receiving","LONG","28"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","receiving","REC","8"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","receiving","TD","0"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","receiving","YDS","109"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","receiving","YPR","13.6"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","rushing","CAR","57"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","rushing","LONG","47"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","rushing","TD","1"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","rushing","YDS","200"
"2004","100556","Jermelle Lewis","Iowa","Big Ten","rushing","YPC","3.5"
"2004","100560","Aaron Mickens","Iowa","Big Ten","receiving","LONG","14"
"2004","100560","Aaron Mickens","Iowa","Big Ten","receiving","REC","15"
"2004","100560","Aaron Mickens","Iowa","Big Ten","receiving","TD","0"
"2004","100560","Aaron Mickens","Iowa","Big Ten","receiving","YDS","85"
"2004","100560","Aaron Mickens","Iowa","Big Ten","receiving","YPR","5.7"
"2004","100560","Aaron Mickens","Iowa","Big Ten","rushing","CAR","42"
"2004","100560","Aaron Mickens","Iowa","Big Ten","rushing","LONG","18"
"2004","100560","Aaron Mickens","Iowa","Big Ten","rushing","TD","1"
"2004","100560","Aaron Mickens","Iowa","Big Ten","rushing","YDS","127"
"2004","100560","Aaron Mickens","Iowa","Big Ten","rushing","YPC","3.0"
"2004","100562","George Lewis","Iowa","Big Ten","interceptions","AVG","20.0"
"2004","100562","George Lewis","Iowa","Big Ten","interceptions","INT","1"
"2004","100562","George Lewis","Iowa","Big Ten","interceptions","TD","0"
"2004","100562","George Lewis","Iowa","Big Ten","interceptions","YDS","20"
"2004","100568","Tony Jackson","Iowa","Big Ten","receiving","LONG","24"
"2004","100568","Tony Jackson","Iowa","Big Ten","receiving","REC","7"
"2004","100568","Tony Jackson","Iowa","Big Ten","receiving","TD","1"
"2004","100568","Tony Jackson","Iowa","Big Ten","receiving","YDS","82"
"2004","100568","Tony Jackson","Iowa","Big Ten","receiving","YPR","11.7"
"2004","100570","Warren Holloway","Iowa","Big Ten","receiving","LONG","56"
"2004","100570","Warren Holloway","Iowa","Big Ten","receiving","REC","29"
"2004","100570","Warren Holloway","Iowa","Big Ten","receiving","TD","1"
"2004","100570","Warren Holloway","Iowa","Big Ten","receiving","YDS","283"
"2004","100570","Warren Holloway","Iowa","Big Ten","receiving","YPR","9.8"
"2004","100570","Warren Holloway","Iowa","Big Ten","rushing","CAR","1"
"2004","100570","Warren Holloway","Iowa","Big Ten","rushing","LONG","10"
"2004","100570","Warren Holloway","Iowa","Big Ten","rushing","TD","0"
"2004","100570","Warren Holloway","Iowa","Big Ten","rushing","YDS","10"
"2004","100570","Warren Holloway","Iowa","Big Ten","rushing","YPC","10.0"
"2004","100577","Nate Curry","Georgia Tech","ACC","receiving","LONG","80"
"2004","100577","Nate Curry","Georgia Tech","ACC","receiving","REC","32"
"2004","100577","Nate Curry","Georgia Tech","ACC","receiving","TD","3"
"2004","100577","Nate Curry","Georgia Tech","ACC","receiving","YDS","454"
"2004","100577","Nate Curry","Georgia Tech","ACC","receiving","YPR","14.2"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","ATT","1"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","COMPLETIONS","1"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","INT","0"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","PCT","1.000"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","TD","0"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","YDS","21"
"2004","100579","Mark Logan","Georgia Tech","ACC","passing","YPA","21.0"
"2004","100579","Mark Logan","Georgia Tech","ACC","puntReturns","AVG","3.2"
"2004","100579","Mark Logan","Georgia Tech","ACC","puntReturns","LONG","10"
"2004","100579","Mark Logan","Georgia Tech","ACC","puntReturns","NO","12"
"2004","100579","Mark Logan","Georgia Tech","ACC","puntReturns","TD","0"
"2004","100579","Mark Logan","Georgia Tech","ACC","puntReturns","YDS","38"
"2004","100579","Mark Logan","Georgia Tech","ACC","rushing","CAR","4"
"2004","100579","Mark Logan","Georgia Tech","ACC","rushing","LONG","11"
"2004","100579","Mark Logan","Georgia Tech","ACC","rushing","TD","0"
"2004","100579","Mark Logan","Georgia Tech","ACC","rushing","YDS","22"
"2004","100579","Mark Logan","Georgia Tech","ACC","rushing","YPC","5.5"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","receiving","LONG","19"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","receiving","REC","8"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","receiving","TD","2"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","receiving","YDS","73"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","receiving","YPR","9.1"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","rushing","CAR","2"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","rushing","LONG","1"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","rushing","TD","0"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","rushing","YDS","1"
"2004","100587","Jimmy Dixon","Georgia Tech","ACC","rushing","YPC","0.5"
"2004","100610","Darius Williams","Georgia Tech","ACC","receiving","LONG","30"
"2004","100610","Darius Williams","Georgia Tech","ACC","receiving","REC","6"
"2004","100610","Darius Williams","Georgia Tech","ACC","receiving","TD","0"
"2004","100610","Darius Williams","Georgia Tech","ACC","receiving","YDS","81"
"2004","100610","Darius Williams","Georgia Tech","ACC","receiving","YPR","13.5"
"2004","100622","Chris Rix","Florida State","ACC","passing","ATT","149"
"2004","100622","Chris Rix","Florida State","ACC","passing","COMPLETIONS","76"
"2004","100622","Chris Rix","Florida State","ACC","passing","INT","7"
"2004","100622","Chris Rix","Florida State","ACC","passing","PCT","0.510"
"2004","100622","Chris Rix","Florida State","ACC","passing","TD","3"
"2004","100622","Chris Rix","Florida State","ACC","passing","YDS","865"
"2004","100622","Chris Rix","Florida State","ACC","passing","YPA","5.8"
"2004","100622","Chris Rix","Florida State","ACC","rushing","CAR","32"
"2004","100622","Chris Rix","Florida State","ACC","rushing","LONG","28"
"2004","100622","Chris Rix","Florida State","ACC","rushing","TD","1"
"2004","100622","Chris Rix","Florida State","ACC","rushing","YDS","15"
"2004","100622","Chris Rix","Florida State","ACC","rushing","YPC","0.5"
"2004","100628","Leroy Smith","Florida State","ACC","interceptions","AVG","20.5"
"2004","100628","Leroy Smith","Florida State","ACC","interceptions","INT","2"
"2004","100628","Leroy Smith","Florida State","ACC","interceptions","TD","1"
"2004","100628","Leroy Smith","Florida State","ACC","interceptions","YDS","41"
"2004","100630","Bryant McFadden","Florida State","ACC","interceptions","AVG","0.0"
"2004","100630","Bryant McFadden","Florida State","ACC","interceptions","INT","1"
"2004","100630","Bryant McFadden","Florida State","ACC","interceptions","TD","0"
"2004","100630","Bryant McFadden","Florida State","ACC","interceptions","YDS","0"
"2004","100645","Brett Cimorelli","Florida State","ACC","punting","In 20","0"
"2004","100645","Brett Cimorelli","Florida State","ACC","punting","LONG","48"
"2004","100645","Brett Cimorelli","Florida State","ACC","punting","NO","2"
"2004","100645","Brett Cimorelli","Florida State","ACC","punting","TB","0"
"2004","100645","Brett Cimorelli","Florida State","ACC","punting","YDS","94"
"2004","100645","Brett Cimorelli","Florida State","ACC","punting","YPP","47.0"
"2004","100692","Marvin Ward","Northwestern","Big Ten","interceptions","AVG","5.7"
"2004","100692","Marvin Ward","Northwestern","Big Ten","interceptions","INT","3"
"2004","100692","Marvin Ward","Northwestern","Big Ten","interceptions","TD","0"
"2004","100692","Marvin Ward","Northwestern","Big Ten","interceptions","YDS","17"
"2004","100697","Noah Herron","Northwestern","Big Ten","receiving","LONG","35"
"2004","100697","Noah Herron","Northwestern","Big Ten","receiving","REC","36"
"2004","100697","Noah Herron","Northwestern","Big Ten","receiving","TD","1"
"2004","100697","Noah Herron","Northwestern","Big Ten","receiving","YDS","351"
"2004","100697","Noah Herron","Northwestern","Big Ten","receiving","YPR","9.8"
"2004","100697","Noah Herron","Northwestern","Big Ten","rushing","CAR","274"
"2004","100697","Noah Herron","Northwestern","Big Ten","rushing","LONG","68"
"2004","100697","Noah Herron","Northwestern","Big Ten","rushing","TD","14"
"2004","100697","Noah Herron","Northwestern","Big Ten","rushing","YDS","1381"
"2004","100697","Noah Herron","Northwestern","Big Ten","rushing","YPC","5.0"
"2004","100717","Brian Huffman","Northwestern","Big Ten","kicking","FGA","17"
"2004","100717","Brian Huffman","Northwestern","Big Ten","kicking","FGM","7"
"2004","100717","Brian Huffman","Northwestern","Big Ten","kicking","LONG","41"
"2004","100717","Brian Huffman","Northwestern","Big Ten","kicking","PCT","0.412"
