"Season","PlayerId","Player","Team","Conference","Category","StatType","Stat"
"2024","-107062"," Team","Houston Christian","Southland","rushing","YPC","-4.4"
"2024","-107006"," Team","Charlotte","American Athletic","passing","ATT","1"
"2024","-107006"," Team","Charlotte","American Athletic","passing","COMPLETIONS","0"
"2024","-107006"," Team","Charlotte","American Athletic","passing","INT","0"
"2024","-107006"," Team","Charlotte","American Athletic","passing","PCT","0.000"
"2024","-107006"," Team","Charlotte","American Athletic","passing","TD","0"
"2024","-107006"," Team","Charlotte","American Athletic","passing","YDS","0"
"2024","-107006"," Team","Charlotte","American Athletic","passing","YPA","0.0"
"2024","-107006"," Team","Charlotte","American Athletic","rushing","CAR","7"
"2024","-107006"," Team","Charlotte","American Athletic","rushing","LONG","0"
"2024","-107006"," Team","Charlotte","American Athletic","rushing","TD","0"
"2024","-107006"," Team","Charlotte","American Athletic","rushing","YDS","-22"
"2024","-107006"," Team","Charlotte","American Athletic","rushing","YPC","-3.1"
"2024","-106999"," Team","Stetson","Pioneer","fumbles","FUM","1"
"2024","-106999"," Team","Stetson","Pioneer","fumbles","LOST","0"
"2024","-106999"," Team","Stetson","Pioneer","fumbles","REC","1"
"2024","-106999"," Team","Stetson","Pioneer","passing","ATT","2"
"2024","-106999"," Team","Stetson","Pioneer","passing","COMPLETIONS","0"
"2024","-106999"," Team","Stetson","Pioneer","passing","INT","0"
"2024","-106999"," Team","Stetson","Pioneer","passing","PCT","0.000"
"2024","-106999"," Team","Stetson","Pioneer","passing","TD","0"
"2024","-106999"," Team","Stetson","Pioneer","passing","YDS","0"
"2024","-106999"," Team","Stetson","Pioneer","passing","YPA","0.0"
"2024","-106999"," Team","Stetson","Pioneer","rushing","CAR","3"
"2024","-106999"," Team","Stetson","Pioneer","rushing","LONG","0"
"2024","-106999"," Team","Stetson","Pioneer","rushing","TD","0"
"2024","-106999"," Team","Stetson","Pioneer","rushing","YDS","-19"
"2024","-106999"," Team","Stetson","Pioneer","rushing","YPC","-6.3"
"2024","-106998"," Team","Mercer","Southern","rushing","CAR","11"
"2024","-106998"," Team","Mercer","Southern","rushing","LONG","0"
"2024","-106998"," Team","Mercer","Southern","rushing","TD","0"
"2024","-106998"," Team","Mercer","Southern","rushing","YDS","-13"
"2024","-106998"," Team","Mercer","Southern","rushing","YPC","-1.2"
"2024","-103071"," Team","UTSA","American Athletic","fumbles","FUM","1"
"2024","-103071"," Team","UTSA","American Athletic","fumbles","LOST","1"
"2024","-103071"," Team","UTSA","American Athletic","fumbles","REC","0"
"2024","-103071"," Team","UTSA","American Athletic","passing","ATT","1"
"2024","-103071"," Team","UTSA","American Athletic","passing","COMPLETIONS","0"
"2024","-103071"," Team","UTSA","American Athletic","passing","INT","0"
"2024","-103071"," Team","UTSA","American Athletic","passing","PCT","0.000"
"2024","-103071"," Team","UTSA","American Athletic","passing","TD","0"
"2024","-103071"," Team","UTSA","American Athletic","passing","YDS","0"
"2024","-103071"," Team","UTSA","American Athletic","passing","YPA","0.0"
"2024","-103071"," Team","UTSA","American Athletic","rushing","CAR","12"
"2024","-103071"," Team","UTSA","American Athletic","rushing","LONG","0"
"2024","-103071"," Team","UTSA","American Athletic","rushing","TD","0"
"2024","-103071"," Team","UTSA","American Athletic","rushing","YDS","-14"
"2024","-103071"," Team","UTSA","American Athletic","rushing","YPC","-1.2"
"2024","-96544"," Team","Lamar","Southland","passing","ATT","1"
"2024","-96544"," Team","Lamar","Southland","passing","COMPLETIONS","0"
"2024","-96544"," Team","Lamar","Southland","passing","INT","0"
"2024","-96544"," Team","Lamar","Southland","passing","PCT","0.000"
"2024","-96544"," Team","Lamar","Southland","passing","TD","0"
"2024","-96544"," Team","Lamar","Southland","passing","YDS","0"
"2024","-96544"," Team","Lamar","Southland","passing","YPA","0.0"
"2024","-96544"," Team","Lamar","Southland","rushing","CAR","3"
"2024","-96544"," Team","Lamar","Southland","rushing","LONG","0"
"2024","-96544"," Team","Lamar","Southland","rushing","TD","0"
"2024","-96544"," Team","Lamar","Southland","rushing","YDS","-6"
"2024","-96544"," Team","Lamar","Southland","rushing","YPC","-2.0"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","PD","0"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","QB HUR","0"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","SACKS","0"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","SOLO","1"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","TD","0"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","TFL","1"
"2024","-95576"," Team","Georgia State","Sun Belt","defensive","TOT","1"
"2024","-95576"," Team","Georgia State","Sun Belt","fumbles","FUM","1"
"2024","-95576"," Team","Georgia State","Sun Belt","fumbles","LOST","1"
"2024","-95576"," Team","Georgia State","Sun Belt","fumbles","REC","0"
"2024","-95576"," Team","Georgia State","Sun Belt","rushing","CAR","4"
"2024","-95576"," Team","Georgia State","Sun Belt","rushing","LONG","0"
"2024","-95576"," Team","Georgia State","Sun Belt","rushing","TD","0"
"2024","-95576"," Team","Georgia State","Sun Belt","rushing","YDS","-7"
"2024","-95576"," Team","Georgia State","Sun Belt","rushing","YPC","-1.8"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","PD","0"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","QB HUR","0"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","SACKS","0"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","SOLO","1"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","TD","0"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","TFL","1"
"2024","-90985"," Team","South Alabama","Sun Belt","defensive","TOT","1"
"2024","-90985"," Team","South Alabama","Sun Belt","fumbles","FUM","2"
"2024","-90985"," Team","South Alabama","Sun Belt","fumbles","LOST","1"
"2024","-90985"," Team","South Alabama","Sun Belt","fumbles","REC","0"
"2024","-90985"," Team","South Alabama","Sun Belt","rushing","CAR","7"
"2024","-90985"," Team","South Alabama","Sun Belt","rushing","LONG","0"
"2024","-90985"," Team","South Alabama","Sun Belt","rushing","TD","0"
"2024","-90985"," Team","South Alabama","Sun Belt","rushing","YDS","-35"
"2024","-90985"," Team","South Alabama","Sun Belt","rushing","YPC","-5.0"
"2024","-88716"," Team","Incarnate Word","Southland","passing","ATT","1"
"2024","-88716"," Team","Incarnate Word","Southland","passing","COMPLETIONS","0"
"2024","-88716"," Team","Incarnate Word","Southland","passing","INT","0"
"2024","-88716"," Team","Incarnate Word","Southland","passing","PCT","0.000"
"2024","-88716"," Team","Incarnate Word","Southland","passing","TD","0"
"2024","-88716"," Team","Incarnate Word","Southland","passing","YDS","0"
"2024","-88716"," Team","Incarnate Word","Southland","passing","YPA","0.0"
"2024","-88716"," Team","Incarnate Word","Southland","rushing","CAR","4"
"2024","-88716"," Team","Incarnate Word","Southland","rushing","LONG","0"
"2024","-88716"," Team","Incarnate Word","Southland","rushing","TD","0"
"2024","-88716"," Team","Incarnate Word","Southland","rushing","YDS","-7"
"2024","-88716"," Team","Incarnate Word","Southland","rushing","YPC","-1.8"
"2024","-81909"," Team","Campbell","CAA","passing","ATT","1"
"2024","-81909"," Team","Campbell","CAA","passing","COMPLETIONS","0"
"2024","-81909"," Team","Campbell","CAA","passing","INT","0"
"2024","-81909"," Team","Campbell","CAA","passing","PCT","0.000"
"2024","-81909"," Team","Campbell","CAA","passing","TD","0"
"2024","-81909"," Team","Campbell","CAA","passing","YDS","0"
"2024","-81909"," Team","Campbell","CAA","passing","YPA","0.0"
"2024","-81909"," Team","Campbell","CAA","punting","In 20","0"
"2024","-81909"," Team","Campbell","CAA","punting","LONG","0"
"2024","-81909"," Team","Campbell","CAA","punting","NO","1"
"2024","-81909"," Team","Campbell","CAA","punting","TB","0"
"2024","-81909"," Team","Campbell","CAA","punting","YDS","0"
"2024","-81909"," Team","Campbell","CAA","punting","YPP","0.0"
"2024","-81909"," Team","Campbell","CAA","rushing","CAR","5"
"2024","-81909"," Team","Campbell","CAA","rushing","LONG","0"
"2024","-81909"," Team","Campbell","CAA","rushing","TD","0"
"2024","-81909"," Team","Campbell","CAA","rushing","YDS","-64"
"2024","-81909"," Team","Campbell","CAA","rushing","YPC","-12.8"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","ATT","2"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","COMPLETIONS","0"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","INT","0"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","PCT","0.000"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","TD","0"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","YDS","0"
"2024","-66489"," Team","Presbyterian","Pioneer","passing","YPA","0.0"
"2024","-66489"," Team","Presbyterian","Pioneer","punting","In 20","0"
"2024","-66489"," Team","Presbyterian","Pioneer","punting","LONG","50"
"2024","-66489"," Team","Presbyterian","Pioneer","punting","NO","2"
"2024","-66489"," Team","Presbyterian","Pioneer","punting","TB","0"
"2024","-66489"," Team","Presbyterian","Pioneer","punting","YDS","88"
"2024","-66489"," Team","Presbyterian","Pioneer","punting","YPP","44.0"
"2024","-66489"," Team","Presbyterian","Pioneer","rushing","CAR","8"
"2024","-66489"," Team","Presbyterian","Pioneer","rushing","LONG","0"
"2024","-66489"," Team","Presbyterian","Pioneer","rushing","TD","0"
"2024","-66489"," Team","Presbyterian","Pioneer","rushing","YDS","-12"
"2024","-66489"," Team","Presbyterian","Pioneer","rushing","YPC","-1.5"
"2024","-48520"," Team","Utah Tech","UAC","puntReturns","AVG","-2.0"
"2024","-48520"," Team","Utah Tech","UAC","puntReturns","LONG","0"
"2024","-48520"," Team","Utah Tech","UAC","puntReturns","NO","1"
"2024","-48520"," Team","Utah Tech","UAC","puntReturns","TD","0"
"2024","-48520"," Team","Utah Tech","UAC","puntReturns","YDS","-2"
"2024","-48520"," Team","Utah Tech","UAC","rushing","CAR","2"
"2024","-48520"," Team","Utah Tech","UAC","rushing","LONG","4"
"2024","-48520"," Team","Utah Tech","UAC","rushing","TD","0"
"2024","-48520"," Team","Utah Tech","UAC","rushing","YDS","6"
"2024","-48520"," Team","Utah Tech","UAC","rushing","YPC","3.0"
"2024","-15611"," Team","SE Louisiana","Southland","fumbles","FUM","1"
"2024","-15611"," Team","SE Louisiana","Southland","fumbles","LOST","0"
"2024","-15611"," Team","SE Louisiana","Southland","fumbles","REC","0"
"2024","-15611"," Team","SE Louisiana","Southland","passing","ATT","2"
"2024","-15611"," Team","SE Louisiana","Southland","passing","COMPLETIONS","0"
"2024","-15611"," Team","SE Louisiana","Southland","passing","INT","0"
"2024","-15611"," Team","SE Louisiana","Southland","passing","PCT","0.000"
"2024","-15611"," Team","SE Louisiana","Southland","passing","TD","0"
"2024","-15611"," Team","SE Louisiana","Southland","passing","YDS","0"
"2024","-15611"," Team","SE Louisiana","Southland","passing","YPA","0.0"
"2024","-15611"," Team","SE Louisiana","Southland","rushing","CAR","6"
"2024","-15611"," Team","SE Louisiana","Southland","rushing","LONG","0"
"2024","-15611"," Team","SE Louisiana","Southland","rushing","TD","0"
"2024","-15611"," Team","SE Louisiana","Southland","rushing","YDS","-16"
"2024","-15611"," Team","SE Louisiana","Southland","rushing","YPC","-2.7"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","PD","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","QB HUR","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","SACKS","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","SOLO","1"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","TD","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","TFL","1"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","defensive","TOT","1"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","fumbles","FUM","3"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","fumbles","LOST","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","fumbles","REC","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","rushing","CAR","8"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","rushing","LONG","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","rushing","TD","0"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","rushing","YDS","-31"
"2024","-15591"," Team","Coastal Carolina","Sun Belt","rushing","YPC","-3.9"
"2024","-14570"," Team","Lindenwood","Big South-OVC","punting","In 20","0"
"2024","-14570"," Team","Lindenwood","Big South-OVC","punting","LONG","28"
"2024","-14570"," Team","Lindenwood","Big South-OVC","punting","NO","2"
"2024","-14570"," Team","Lindenwood","Big South-OVC","punting","TB","0"
"2024","-14570"," Team","Lindenwood","Big South-OVC","punting","YDS","45"
"2024","-14570"," Team","Lindenwood","Big South-OVC","punting","YPP","22.5"
"2024","-14570"," Team","Lindenwood","Big South-OVC","rushing","CAR","8"
"2024","-14570"," Team","Lindenwood","Big South-OVC","rushing","LONG","0"
"2024","-14570"," Team","Lindenwood","Big South-OVC","rushing","TD","0"
"2024","-14570"," Team","Lindenwood","Big South-OVC","rushing","YDS","-6"
"2024","-14570"," Team","Lindenwood","Big South-OVC","rushing","YPC","-0.8"
"2024","-14550"," Team","Florida International","Conference USA","rushing","CAR","8"
"2024","-14550"," Team","Florida International","Conference USA","rushing","LONG","0"
"2024","-14550"," Team","Florida International","Conference USA","rushing","TD","0"
"2024","-14550"," Team","Florida International","Conference USA","rushing","YDS","-10"
"2024","-14550"," Team","Florida International","Conference USA","rushing","YPC","-1.3"
"2024","-12291"," Team","UVA Wise","South Atlantic","rushing","CAR","1"
"2024","-12291"," Team","UVA Wise","South Atlantic","rushing","LONG","0"
"2024","-12291"," Team","UVA Wise","South Atlantic","rushing","TD","0"
"2024","-12291"," Team","UVA Wise","South Atlantic","rushing","YDS","-1"
"2024","-12291"," Team","UVA Wise","South Atlantic","rushing","YPC","-1.0"
"2024","-12288"," Team","Dartmouth","Ivy","passing","ATT","2"
"2024","-12288"," Team","Dartmouth","Ivy","passing","COMPLETIONS","0"
"2024","-12288"," Team","Dartmouth","Ivy","passing","INT","0"
"2024","-12288"," Team","Dartmouth","Ivy","passing","PCT","0.000"
"2024","-12288"," Team","Dartmouth","Ivy","passing","TD","0"
"2024","-12288"," Team","Dartmouth","Ivy","passing","YDS","0"
"2024","-12288"," Team","Dartmouth","Ivy","passing","YPA","0.0"
"2024","-12288"," Team","Dartmouth","Ivy","punting","In 20","0"
"2024","-12288"," Team","Dartmouth","Ivy","punting","LONG","36"
"2024","-12288"," Team","Dartmouth","Ivy","punting","NO","1"
"2024","-12288"," Team","Dartmouth","Ivy","punting","TB","0"
"2024","-12288"," Team","Dartmouth","Ivy","punting","YDS","36"
"2024","-12288"," Team","Dartmouth","Ivy","punting","YPP","36.0"
"2024","-12288"," Team","Dartmouth","Ivy","rushing","CAR","9"
"2024","-12288"," Team","Dartmouth","Ivy","rushing","LONG","0"
"2024","-12288"," Team","Dartmouth","Ivy","rushing","TD","0"
"2024","-12288"," Team","Dartmouth","Ivy","rushing","YDS","-12"
"2024","-12288"," Team","Dartmouth","Ivy","rushing","YPC","-1.3"
"2024","-12171"," Team","Southern Illinois","MVFC","fumbles","FUM","0"
"2024","-12171"," Team","Southern Illinois","MVFC","fumbles","LOST","0"
"2024","-12171"," Team","Southern Illinois","MVFC","fumbles","REC","1"
"2024","-12171"," Team","Southern Illinois","MVFC","rushing","CAR","9"
"2024","-12171"," Team","Southern Illinois","MVFC","rushing","LONG","0"
"2024","-12171"," Team","Southern Illinois","MVFC","rushing","TD","0"
"2024","-12171"," Team","Southern Illinois","MVFC","rushing","YDS","-10"
"2024","-12171"," Team","Southern Illinois","MVFC","rushing","YPC","-1.1"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","ATT","2"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","COMPLETIONS","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","INT","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","PCT","0.000"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","TD","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","YDS","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","passing","YPA","0.0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","punting","In 20","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","punting","LONG","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","punting","NO","1"
"2024","-12170"," Team","Sacred Heart","FCS Independents","punting","TB","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","punting","YDS","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","punting","YPP","0.0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","rushing","CAR","3"
"2024","-12170"," Team","Sacred Heart","FCS Independents","rushing","LONG","2"
"2024","-12170"," Team","Sacred Heart","FCS Independents","rushing","TD","0"
"2024","-12170"," Team","Sacred Heart","FCS Independents","rushing","YDS","-12"
"2024","-12170"," Team","Sacred Heart","FCS Independents","rushing","YPC","-4.0"
"2024","-8766"," Team","East Texas A&M","Southland","fumbles","FUM","3"
"2024","-8766"," Team","East Texas A&M","Southland","fumbles","LOST","1"
"2024","-8766"," Team","East Texas A&M","Southland","fumbles","REC","1"
"2024","-8766"," Team","East Texas A&M","Southland","rushing","CAR","5"
"2024","-8766"," Team","East Texas A&M","Southland","rushing","LONG","0"
"2024","-8766"," Team","East Texas A&M","Southland","rushing","TD","0"
"2024","-8766"," Team","East Texas A&M","Southland","rushing","YDS","-38"
"2024","-8766"," Team","East Texas A&M","Southland","rushing","YPC","-7.6"
"2024","-8097"," Team","Youngstown State","MVFC","fumbles","FUM","1"
"2024","-8097"," Team","Youngstown State","MVFC","fumbles","LOST","0"
"2024","-8097"," Team","Youngstown State","MVFC","fumbles","REC","0"
"2024","-8097"," Team","Youngstown State","MVFC","passing","ATT","2"
"2024","-8097"," Team","Youngstown State","MVFC","passing","COMPLETIONS","0"
"2024","-8097"," Team","Youngstown State","MVFC","passing","INT","0"
"2024","-8097"," Team","Youngstown State","MVFC","passing","PCT","0.000"
"2024","-8097"," Team","Youngstown State","MVFC","passing","TD","0"
"2024","-8097"," Team","Youngstown State","MVFC","passing","YDS","0"
"2024","-8097"," Team","Youngstown State","MVFC","passing","YPA","0.0"
"2024","-8097"," Team","Youngstown State","MVFC","rushing","CAR","11"
"2024","-8097"," Team","Youngstown State","MVFC","rushing","LONG","0"
"2024","-8097"," Team","Youngstown State","MVFC","rushing","TD","0"
"2024","-8097"," Team","Youngstown State","MVFC","rushing","YDS","-39"
"2024","-8097"," Team","Youngstown State","MVFC","rushing","YPC","-3.5"
"2024","-8093"," Team","Yale","Ivy","rushing","CAR","9"
"2024","-8093"," Team","Yale","Ivy","rushing","LONG","0"
"2024","-8093"," Team","Yale","Ivy","rushing","TD","0"
"2024","-8093"," Team","Yale","Ivy","rushing","YDS","-13"
"2024","-8093"," Team","Yale","Ivy","rushing","YPC","-1.4"
"2024","-8086"," Team","Wyoming","Mountain West","fumbles","FUM","5"
"2024","-8086"," Team","Wyoming","Mountain West","fumbles","LOST","1"
"2024","-8086"," Team","Wyoming","Mountain West","fumbles","REC","0"
"2024","-8086"," Team","Wyoming","Mountain West","passing","ATT","1"
"2024","-8086"," Team","Wyoming","Mountain West","passing","COMPLETIONS","0"
"2024","-8086"," Team","Wyoming","Mountain West","passing","INT","0"
"2024","-8086"," Team","Wyoming","Mountain West","passing","PCT","0.000"
"2024","-8086"," Team","Wyoming","Mountain West","passing","TD","0"
"2024","-8086"," Team","Wyoming","Mountain West","passing","YDS","0"
"2024","-8086"," Team","Wyoming","Mountain West","passing","YPA","0.0"
"2024","-8086"," Team","Wyoming","Mountain West","rushing","CAR","10"
"2024","-8086"," Team","Wyoming","Mountain West","rushing","LONG","0"
"2024","-8086"," Team","Wyoming","Mountain West","rushing","TD","0"
"2024","-8086"," Team","Wyoming","Mountain West","rushing","YDS","-43"
"2024","-8086"," Team","Wyoming","Mountain West","rushing","YPC","-4.3"
"2024","-8065"," Team","Wofford","Southern","fumbles","FUM","1"
"2024","-8065"," Team","Wofford","Southern","fumbles","LOST","0"
"2024","-8065"," Team","Wofford","Southern","fumbles","REC","0"
"2024","-8065"," Team","Wofford","Southern","passing","ATT","1"
"2024","-8065"," Team","Wofford","Southern","passing","COMPLETIONS","0"
"2024","-8065"," Team","Wofford","Southern","passing","INT","0"
"2024","-8065"," Team","Wofford","Southern","passing","PCT","0.000"
"2024","-8065"," Team","Wofford","Southern","passing","TD","0"
"2024","-8065"," Team","Wofford","Southern","passing","YDS","0"
"2024","-8065"," Team","Wofford","Southern","passing","YPA","0.0"
"2024","-8065"," Team","Wofford","Southern","punting","In 20","0"
"2024","-8065"," Team","Wofford","Southern","punting","LONG","0"
"2024","-8065"," Team","Wofford","Southern","punting","NO","1"
"2024","-8065"," Team","Wofford","Southern","punting","TB","0"
"2024","-8065"," Team","Wofford","Southern","punting","YDS","0"
"2024","-8065"," Team","Wofford","Southern","punting","YPP","0.0"
"2024","-8065"," Team","Wofford","Southern","rushing","CAR","6"
"2024","-8065"," Team","Wofford","Southern","rushing","LONG","0"
"2024","-8065"," Team","Wofford","Southern","rushing","TD","0"
"2024","-8065"," Team","Wofford","Southern","rushing","YDS","-6"
"2024","-8065"," Team","Wofford","Southern","rushing","YPC","-1.0"
"2024","-8054"," Team","William & Mary","CAA","fumbles","FUM","1"
"2024","-8054"," Team","William & Mary","CAA","fumbles","LOST","0"
"2024","-8054"," Team","William & Mary","CAA","fumbles","REC","0"
"2024","-8054"," Team","William & Mary","CAA","rushing","CAR","6"
"2024","-8054"," Team","William & Mary","CAA","rushing","LONG","0"
"2024","-8054"," Team","William & Mary","CAA","rushing","TD","0"
"2024","-8054"," Team","William & Mary","CAA","rushing","YDS","-10"
"2024","-8054"," Team","William & Mary","CAA","rushing","YPC","-1.7"
"2024","-7951"," Team","West Virginia","Big 12","fumbles","FUM","2"
"2024","-7951"," Team","West Virginia","Big 12","fumbles","LOST","1"
"2024","-7951"," Team","West Virginia","Big 12","fumbles","REC","0"
"2024","-7951"," Team","West Virginia","Big 12","rushing","CAR","4"
"2024","-7951"," Team","West Virginia","Big 12","rushing","LONG","0"
"2024","-7951"," Team","West Virginia","Big 12","rushing","TD","0"
"2024","-7951"," Team","West Virginia","Big 12","rushing","YDS","-22"
"2024","-7951"," Team","West Virginia","Big 12","rushing","YPC","-5.5"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","FGA","1"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","FGM","0"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","LONG","0"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","PCT","0.000"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","PTS","0"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","XPA","0"
"2024","-7942"," Team","Western Oregon","Lone Star","kicking","XPM","0"
"2024","-7942"," Team","Western Oregon","Lone Star","punting","In 20","0"
"2024","-7942"," Team","Western Oregon","Lone Star","punting","LONG","48"
"2024","-7942"," Team","Western Oregon","Lone Star","punting","NO","2"
"2024","-7942"," Team","Western Oregon","Lone Star","punting","TB","0"
"2024","-7942"," Team","Western Oregon","Lone Star","punting","YDS","48"
"2024","-7942"," Team","Western Oregon","Lone Star","punting","YPP","24.0"
"2024","-7942"," Team","Western Oregon","Lone Star","rushing","CAR","1"
"2024","-7942"," Team","Western Oregon","Lone Star","rushing","LONG","10"
"2024","-7942"," Team","Western Oregon","Lone Star","rushing","TD","0"
"2024","-7942"," Team","Western Oregon","Lone Star","rushing","YDS","10"
"2024","-7942"," Team","Western Oregon","Lone Star","rushing","YPC","10.0"
"2024","-7923"," Team","Western Michigan","Mid-American","fumbles","FUM","1"
"2024","-7923"," Team","Western Michigan","Mid-American","fumbles","LOST","0"
"2024","-7923"," Team","Western Michigan","Mid-American","fumbles","REC","0"
"2024","-7923"," Team","Western Michigan","Mid-American","rushing","CAR","6"
"2024","-7923"," Team","Western Michigan","Mid-American","rushing","LONG","0"
"2024","-7923"," Team","Western Michigan","Mid-American","rushing","TD","0"
"2024","-7923"," Team","Western Michigan","Mid-American","rushing","YDS","-26"
"2024","-7923"," Team","Western Michigan","Mid-American","rushing","YPC","-4.3"
"2024","-7914"," Team","West Georgia","UAC","passing","ATT","1"
"2024","-7914"," Team","West Georgia","UAC","passing","COMPLETIONS","0"
"2024","-7914"," Team","West Georgia","UAC","passing","INT","0"
"2024","-7914"," Team","West Georgia","UAC","passing","PCT","0.000"
"2024","-7914"," Team","West Georgia","UAC","passing","TD","0"
