Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
13.0,Phil Dawson,31.0,CLE,K,16.0,0.0,0.0,0.0,6.0,5.0,10.0,9.0,12.0,6.0,1.0,1.0,29.0,21.0,51.0,72.4,25.0,25.0,100.0,61.0,3874.0,11.0,18.0,64.0,
14.0,Jason Elam,36.0,DEN,K,16.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,8.0,6.0,1.0,1.0,29.0,27.0,51.0,93.1,34.0,34.0,100.0,0.0,0.0,0.0,,,
15.0,Nate Kaeding,24.0,SDG,K,16.0,0.0,0.0,0.0,7.0,7.0,12.0,11.0,9.0,7.0,1.0,1.0,29.0,26.0,54.0,89.7,58.0,58.0,100.0,100.0,6457.0,11.0,11.0,65.0,"PB,AP-2"
16.0,Rob Bironas,28.0,TEN,K,16.0,0.0,0.0,0.0,11.0,10.0,7.0,7.0,8.0,4.0,2.0,1.0,28.0,22.0,60.0,78.6,32.0,32.0,100.0,70.0,4303.0,10.0,14.3,62.0,
17.0,Adam Vinatieri,34.0,IND,K,13.0,0.0,1.0,1.0,3.0,3.0,13.0,12.0,10.0,9.0,1.0,0.0,28.0,25.0,48.0,89.3,38.0,38.0,100.0,73.0,4785.0,10.0,13.7,66.0,
18.0,Jay Feely,30.0,NYG,K,16.0,0.0,0.0,0.0,7.0,7.0,11.0,10.0,8.0,6.0,1.0,0.0,27.0,23.0,47.0,85.2,38.0,38.0,100.0,78.0,5011.0,12.0,15.4,64.0,
19.0,John Kasay,37.0,CAR,K,16.0,0.0,2.0,2.0,6.0,6.0,4.0,4.0,8.0,8.0,7.0,4.0,27.0,24.0,54.0,88.9,28.0,28.0,100.0,57.0,3555.0,5.0,8.8,62.0,
20.0,Mike Nugent,24.0,NYJ,K,16.0,0.0,1.0,1.0,7.0,7.0,12.0,10.0,4.0,4.0,3.0,2.0,27.0,24.0,54.0,88.9,35.0,34.0,97.1,72.0,4383.0,2.0,2.8,61.0,
21.0,Jeff Reed,27.0,PIT,K,16.0,0.0,1.0,1.0,7.0,6.0,11.0,8.0,7.0,4.0,1.0,1.0,27.0,20.0,50.0,74.1,41.0,41.0,100.0,76.0,4684.0,4.0,5.3,62.0,
22.0,Stephen Gostkowski,22.0,NWE,K,16.0,0.0,0.0,0.0,11.0,10.0,10.0,7.0,4.0,2.0,1.0,1.0,26.0,20.0,52.0,76.9,44.0,43.0,97.7,81.0,5253.0,12.0,14.8,65.0,
23.0,Kris Brown,30.0,HOU,K,16.0,0.0,1.0,1.0,4.0,4.0,5.0,3.0,13.0,11.0,2.0,0.0,25.0,19.0,49.0,76.0,27.0,26.0,96.3,64.0,4118.0,10.0,15.6,64.0,
24.0,John Carney,42.0,NOR,K,16.0,0.0,1.0,1.0,9.0,9.0,8.0,7.0,6.0,5.0,1.0,1.0,25.0,23.0,51.0,92.0,47.0,46.0,97.9,53.0,3215.0,5.0,9.4,61.0,
25.0,Sebastian Janikowski,28.0,OAK,K,16.0,0.0,1.0,1.0,3.0,2.0,11.0,9.0,3.0,3.0,7.0,3.0,25.0,18.0,55.0,72.0,16.0,16.0,100.0,50.0,3176.0,7.0,14.0,64.0,
26.0,Rian Lindell,29.0,BUF,K,16.0,0.0,0.0,0.0,8.0,8.0,5.0,5.0,10.0,8.0,2.0,2.0,25.0,23.0,53.0,92.0,33.0,33.0,100.0,69.0,4124.0,5.0,7.2,60.0,
27.0,Ryan Longwell,32.0,MIN,K,16.0,0.0,2.0,2.0,7.0,7.0,8.0,8.0,6.0,4.0,2.0,0.0,25.0,21.0,49.0,84.0,28.0,27.0,96.4,66.0,3904.0,3.0,4.5,59.0,
28.0,David Akers,32.0,PHI,K,16.0,0.0,0.0,0.0,10.0,9.0,5.0,3.0,8.0,6.0,0.0,0.0,23.0,18.0,47.0,78.3,48.0,48.0,100.0,83.0,5456.0,11.0,13.3,66.0,
29.0,Morten Andersen,46.0,ATL,K,14.0,0.0,0.0,0.0,8.0,7.0,6.0,6.0,8.0,7.0,1.0,0.0,23.0,20.0,45.0,87.0,27.0,27.0,100.0,0.0,0.0,0.0,,,
30.0,Matt Bryant,31.0,TAM,K,16.0,0.0,0.0,0.0,8.0,8.0,3.0,3.0,9.0,5.0,2.0,1.0,22.0,17.0,62.0,77.3,23.0,22.0,95.7,53.0,3264.0,4.0,7.5,62.0,
31.0,Mike Vanderjagt,36.0,DAL,K,10.0,0.0,0.0,0.0,7.0,6.0,6.0,5.0,4.0,1.0,1.0,1.0,18.0,13.0,50.0,72.2,33.0,33.0,100.0,46.0,2765.0,3.0,6.5,60.0,
32.0,John Hall,32.0,WAS,K,5.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,2.0,0.0,0.0,11.0,9.0,46.0,81.8,9.0,9.0,100.0,16.0,968.0,0.0,0.0,61.0,
33.0,Nick Novak,25.0,WAS,K,6.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,3.0,0.0,0.0,10.0,5.0,47.0,50.0,10.0,10.0,100.0,20.0,1202.0,0.0,0.0,60.0,
34.0,Michael Koenen,24.0,ATL,P,16.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,9.0,3.0,51.0,33.3,4.0,4.0,100.0,70.0,4511.0,13.0,18.6,64.0,
35.0,Shaun Suisham,25.0,2TM,K,8.0,0.0,0.0,0.0,1.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,11.0,9.0,52.0,81.8,14.0,14.0,100.0,30.0,1858.0,2.0,6.7,62.0,
35.0,Shaun Suisham,25.0,DAL,K,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,32.0,50.0,2.0,2.0,100.0,4.0,207.0,2.0,50.0,52.0,
35.0,Shaun Suisham,25.0,WAS,K,5.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,9.0,8.0,52.0,88.9,12.0,12.0,100.0,26.0,1651.0,0.0,0.0,64.0,
36.0,Martin Gramatica,31.0,2TM,K,8.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,0.0,0.0,9.0,7.0,48.0,77.8,23.0,23.0,100.0,38.0,2360.0,1.0,2.6,62.0,
36.0,Martin Gramatica,31.0,IND,K,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,100.0,9.0,9.0,100.0,13.0,835.0,0.0,0.0,64.0,
36.0,Martin Gramatica,31.0,DAL,K,5.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,8.0,6.0,48.0,75.0,14.0,14.0,100.0,25.0,1525.0,1.0,4.0,61.0,
37.0,Billy Cundiff,26.0,NOR,K,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,,7.0,436.0,0.0,0.0,62.0,
38.0,Jason Baker,28.0,CAR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,10.0,653.0,1.0,10.0,65.0,
39.0,Paul Ernster,24.0,DEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,75.0,5056.0,19.0,25.3,67.0,
40.0,Derrick Frost,26.0,WAS,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,10.0,521.0,1.0,10.0,52.0,
41.0,Craig Hentrich,35.0,TEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,35.0,0.0,0.0,35.0,
42.0,Chris Kluwe,25.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,50.0,0.0,0.0,50.0,
43.0,Sam Koch,24.0,BAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,10.0,632.0,0.0,0.0,63.0,
44.0,Shane Lechler,30.0,OAK,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,67.0,0.0,0.0,67.0,
45.0,Mat McBriar,27.0,DAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,174.0,0.0,0.0,58.0,"PB,AP-2"
46.0,Brian Moorman,30.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,69.0,0.0,0.0,69.0,"PB,AP-1"
47.0,Scott Player,37.0,ARI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,107.0,0.0,0.0,54.0,
48.0,Mike Scifres,26.0,SDG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,183.0,0.0,0.0,61.0,
49.0,Hunter Smith,29.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,2.0,100.0,0.0,0.0,50.0,
50.0,Matt Turk,38.0,STL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,37.0,0.0,0.0,37.0,
51.0,Ken Walter,34.0,NWE,P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,46.0,0.0,0.0,46.0,
52.0,Steve Weatherford,24.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,158.0,0.0,0.0,53.0,
,League Average,,,,,,,,,,,,,,,,,,,81.4,,,99.0,,,,13.0,63.0,
