Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
3728262.0,Ray-Ray McCloud,25.0,PIT,WR,16.0,5.0,38.0,367.0,0.0,23.0,9.7,35.0,776.0,0.0,40.0,22.2,1436.0
4035826.0,Demetric Felton,23.0,CLE,WR,16.0,2.0,32.0,227.0,0.0,24.0,7.1,9.0,172.0,0.0,28.0,19.1,604.0
4241802.0,Jalen Reagor,22.0,PHI,WR,17.0,13.0,31.0,227.0,0.0,39.0,7.3,12.0,255.0,0.0,44.0,21.3,833.0
3135321.0,Hunter Renfrow,26.0,LVR,WR,17.0,9.0,31.0,303.0,0.0,41.0,9.8,0.0,0.0,0.0,0.0,,1383.0
537458.0,Chester Rogers,27.0,TEN,WR,16.0,2.0,30.0,293.0,0.0,55.0,9.8,14.0,282.0,0.0,37.0,20.1,938.0
4360438.0,Brandon Aiyuk,23.0,SFO,WR,17.0,16.0,29.0,208.0,0.0,27.0,7.2,0.0,0.0,0.0,0.0,,1047.0
4039050.0,Devin Duvernay,24.0,BAL,WR,16.0,7.0,26.0,360.0,0.0,42.0,13.8,28.0,676.0,0.0,47.0,24.1,1360.0
,Gunner Olszewski,25.0,NWE,WR,16.0,0.0,26.0,309.0,0.0,27.0,11.9,18.0,416.0,0.0,37.0,23.1,765.0
500093.0,Diontae Spencer,29.0,DEN,WR,15.0,0.0,26.0,206.0,0.0,25.0,7.9,17.0,291.0,0.0,26.0,17.1,494.0
545930.0,Darius Phillips,26.0,CIN,DB,12.0,0.0,25.0,177.0,0.0,17.0,7.1,8.0,169.0,0.0,32.0,21.1,346.0
534809.0,Alex Erickson,29.0,CAR,WR,17.0,0.0,23.0,204.0,0.0,22.0,8.9,2.0,57.0,0.0,39.0,28.5,316.0
3916430.0,Nyheim Hines,25.0,IND,RB,17.0,4.0,23.0,170.0,0.0,16.0,7.4,4.0,70.0,0.0,20.0,17.5,826.0
4034950.0,Freddie Swain,23.0,SEA,WR,17.0,8.0,22.0,189.0,0.0,22.0,8.6,0.0,0.0,0.0,0.0,,564.0
3892889.0,Dede Westbrook,28.0,MIN,WR,15.0,0.0,22.0,183.0,0.0,45.0,8.3,0.0,0.0,0.0,0.0,,251.0
,Deonte Harty,24.0,NOR,WR,13.0,1.0,21.0,199.0,0.0,26.0,9.5,29.0,690.0,0.0,39.0,23.8,1500.0
4372485.0,Rondale Moore,21.0,ARI,WR,14.0,7.0,21.0,171.0,0.0,27.0,8.1,13.0,291.0,0.0,32.0,22.4,973.0
,Kalif Raymond,27.0,DET,WR,16.0,14.0,21.0,236.0,0.0,48.0,11.2,0.0,0.0,0.0,0.0,,840.0
4239992.0,Amari Rodgers,22.0,GNB,WR,16.0,1.0,20.0,166.0,0.0,23.0,8.3,11.0,199.0,0.0,27.0,18.1,421.0
,Avery Williams,23.0,ATL,CB,15.0,1.0,20.0,153.0,0.0,23.0,7.7,23.0,490.0,0.0,38.0,21.3,643.0
4243830.0,Jaelon Darden,22.0,TAM,WR,9.0,0.0,19.0,142.0,0.0,43.0,7.5,18.0,359.0,0.0,34.0,19.9,555.0
3128724.0,Isaiah McKenzie,26.0,BUF,WR,15.0,2.0,19.0,147.0,0.0,26.0,7.7,24.0,584.0,0.0,75.0,24.3,960.0
545375.0,Desmond King,27.0,HOU,LCB,16.0,12.0,17.0,154.0,0.0,20.0,9.1,1.0,27.0,0.0,27.0,27.0,206.0
517708.0,DeAndre Carter,28.0,WAS,WR,17.0,6.0,16.0,134.0,0.0,16.0,8.4,36.0,904.0,1.0,101.0,25.1,1423.0
3123075.0,Braxton Berrios,26.0,NYJ,WR,16.0,1.0,15.0,201.0,0.0,28.0,13.4,28.0,852.0,1.0,102.0,30.4,1524.0
4241389.0,CeeDee Lamb,22.0,DAL,WR,16.0,13.0,14.0,139.0,0.0,21.0,9.9,0.0,0.0,0.0,0.0,,1317.0
4039307.0,Marquez Stevenson,23.0,BUF,WR,5.0,0.0,14.0,132.0,0.0,19.0,9.4,7.0,165.0,0.0,31.0,23.6,306.0
4035004.0,Mecole Hardman,23.0,KAN,WR,17.0,8.0,13.0,157.0,0.0,31.0,12.1,2.0,35.0,0.0,20.0,17.5,931.0
4373809.0,Jevon Holland,21.0,MIA,FS,16.0,13.0,12.0,92.0,0.0,16.0,7.7,0.0,0.0,0.0,0.0,,95.0
