Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
3139605.0,Marlon Mack,26.0,DEN,RB,6.0,0.0,0.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,20.0,203.0
3128724.0,Isaiah McKenzie,27.0,BUF,WR,15.0,8.0,0.0,0.0,0.0,0.0,,6.0,144.0,0.0,42.0,24.0,622.0
516363.0,Ty Montgomery,29.0,NWE,WR,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,28.0,0.0,28.0,28.0,41.0
,Elijah Moore,22.0,NYJ,WR,16.0,9.0,0.0,0.0,0.0,0.0,,1.0,9.0,0.0,9.0,9.0,460.0
514200.0,Raheem Mostert,30.0,MIA,RB,16.0,14.0,0.0,0.0,0.0,0.0,,25.0,502.0,0.0,31.0,20.1,1595.0
550664.0,Johnny Mundt,28.0,MIN,TE,17.0,12.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,140.0
4035537.0,Kene Nwangwu,24.0,MIN,RB,17.0,0.0,0.0,0.0,0.0,0.0,,35.0,920.0,1.0,97.0,26.3,955.0
537577.0,Dare Ogunbowale,28.0,HOU,RB,17.0,4.0,0.0,0.0,0.0,0.0,,2.0,46.0,0.0,25.0,23.0,273.0
,Isiah Pacheco,23.0,KAN,RB,17.0,11.0,0.0,0.0,0.0,0.0,,29.0,597.0,0.0,48.0,20.6,1559.0
532092.0,Cordarrelle Patterson,31.0,ATL,RB,13.0,11.0,0.0,0.0,0.0,0.0,,9.0,284.0,1.0,103.0,31.6,1101.0
4362452.0,Jaret Patterson,23.0,WAS,RB,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,97.0,0.0,27.0,24.3,175.0
4259252.0,James Pierre,26.0,PIT,CB,17.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
546810.0,Jalen Ramsey,28.0,LAR,RCB,17.0,17.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,,70.0
533627.0,Patrick Ricard,28.0,BAL,FB,17.0,16.0,0.0,0.0,0.0,0.0,,1.0,15.0,0.0,15.0,15.0,105.0
,Eric Saubert,28.0,DEN,TE,17.0,6.0,0.0,0.0,0.0,0.0,,2.0,21.0,0.0,15.0,10.5,169.0
549838.0,Boston Scott,27.0,PHI,RB,15.0,2.0,0.0,0.0,0.0,0.0,,15.0,406.0,0.0,66.0,27.1,638.0
