Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
3125280.0,Corliss Waitman,27.0,DEN,P,17.0,0.0,96.0,4470.0,46.6,376.0,3974.0,41.4,59.0,6.0,6.3,30.0,31.3,0.0
4256051.0,Ryan Stonehouse,23.0,TEN,P,17.0,0.0,90.0,4779.0,53.1,692.0,3907.0,43.4,74.0,9.0,10.0,30.0,33.3,0.0
549816.0,Cameron Johnston,30.0,HOU,P,17.0,0.0,88.0,4229.0,48.1,414.0,3735.0,42.4,67.0,4.0,4.5,37.0,42.0,0.0
4035239.0,Braden Mann,25.0,NYJ,P,17.0,0.0,83.0,3889.0,46.9,363.0,3386.0,40.8,72.0,8.0,9.6,27.0,32.5,0.0
377859.0,Tress Way,32.0,WAS,P,17.0,0.0,83.0,3885.0,46.8,212.0,3567.0,43.0,68.0,5.0,6.0,37.0,44.6,0.0
379324.0,Johnny Hekker,32.0,CAR,P,17.0,0.0,81.0,3925.0,48.5,246.0,3579.0,44.2,68.0,6.0,7.4,39.0,48.1,0.0
4379396.0,Jake Camarda,23.0,TAM,P,17.0,0.0,79.0,3859.0,48.8,386.0,3273.0,41.4,74.0,10.0,12.7,22.0,27.8,0.0
4045180.0,Blake Gillikin,24.0,NOR,P,17.0,0.0,77.0,3571.0,46.4,240.0,3191.0,41.4,68.0,7.0,9.1,32.0,41.6,0.0
3936185.0,Jamie Gillan,25.0,NYG,P,17.0,0.0,74.0,3463.0,46.8,347.0,2975.0,39.7,69.0,9.0,12.2,26.0,35.1,1.0
3126368.0,JK Scott,27.0,LAC,P,17.0,0.0,73.0,3186.0,43.6,66.0,3000.0,41.1,60.0,5.0,6.8,28.0,38.4,0.0
4361823.0,Ryan Wright,22.0,MIN,P,17.0,0.0,73.0,3457.0,47.4,305.0,3132.0,42.3,73.0,1.0,1.4,32.0,43.8,1.0
514471.0,Riley Dixon,29.0,LAR,P,17.0,0.0,71.0,3434.0,48.4,390.0,2964.0,40.6,67.0,4.0,5.6,19.0,26.8,2.0
546439.0,Matt Haack,28.0,IND,P,17.0,0.0,70.0,3133.0,44.8,262.0,2811.0,39.6,70.0,3.0,4.3,28.0,40.0,1.0
