Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
107775.0,Dustin Colquitt,37.0,KAN,P,16.0,0.0,48.0,2126.0,44.3,89.0,1977.0,40.3,68.0,3.0,6.3,21.0,43.8,1.0
518248.0,Ty Long,26.0,LAC,P,16.0,0.0,48.0,2256.0,47.0,252.0,1964.0,40.9,60.0,2.0,4.2,17.0,35.4,0.0
238199.0,Bryan Anger,31.0,HOU,P,14.0,0.0,45.0,2094.0,46.5,53.0,2001.0,44.5,71.0,2.0,4.4,24.0,53.3,0.0
123206.0,Sam Koch,37.0,BAL,P,16.0,0.0,40.0,1855.0,46.4,143.0,1632.0,39.8,62.0,4.0,10.0,21.0,52.5,1.0
505038.0,Ryan Allen,29.0,ATL,P,8.0,0.0,28.0,1172.0,41.9,62.0,1050.0,37.5,59.0,3.0,10.7,14.0,50.0,0.0
3137665.0,Trevor Daniel,25.0,HOU,P,2.0,0.0,11.0,479.0,43.5,29.0,450.0,40.9,54.0,0.0,0.0,2.0,18.2,0.0
,Matthew Bosher,32.0,ATL,P,3.0,0.0,9.0,377.0,41.9,10.0,367.0,36.7,52.0,0.0,0.0,2.0,22.2,1.0
499964.0,Kasey Redfern,28.0,ATL,P,3.0,0.0,9.0,371.0,41.2,39.0,332.0,36.9,54.0,0.0,0.0,3.0,33.3,0.0
511702.0,Matt Wile,27.0,ATL,P,2.0,0.0,6.0,290.0,48.3,22.0,268.0,44.7,60.0,0.0,0.0,3.0,50.0,0.0
546672.0,Ryan Winslow,25.0,ARI,P,2.0,0.0,6.0,291.0,48.5,6.0,265.0,44.2,55.0,1.0,16.7,2.0,33.3,0.0
546436.0,Zane Gonzalez,24.0,ARI,K,16.0,0.0,2.0,84.0,42.0,0.0,84.0,42.0,44.0,0.0,0.0,0.0,0.0,0.0
531260.0,Ka'imi Fairbairn,25.0,HOU,K,16.0,0.0,1.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,0.0,1.0,100.0,0.0
3821683.0,Austin Seibert,23.0,CLE,K,16.0,0.0,1.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,0.0,1.0,100.0,0.0
