Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
36.0,Cairo Santos,28.0,TEN,K,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,9.0,4.0,53.0,44.4,12.0,12.0,100.0,21.0,1339.0,12.0,57.1,64.0,
37.0,Stephen Gostkowski,35.0,NWE,K,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,8.0,7.0,41.0,87.5,15.0,11.0,73.3,26.0,1687.0,21.0,80.8,65.0,
38.0,Mike Nugent,37.0,NWE,K,4.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,5.0,29.0,62.5,16.0,15.0,93.8,0.0,0.0,0.0,,,
39.0,Ryan Succop,33.0,TEN,K,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,6.0,1.0,31.0,16.7,25.0,24.0,96.0,17.0,1015.0,3.0,17.6,60.0,
40.0,Cody Parkey,27.0,TEN,K,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,51.0,100.0,6.0,5.0,83.3,12.0,753.0,9.0,75.0,63.0,
41.0,Kaare Vedvik,25.0,NYJ,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,3.0,195.0,3.0,100.0,65.0,
42.0,Bryan Anger,31.0,HOU,P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,73.0,0.0,0.0,73.0,
43.0,Jake Bailey,22.0,NWE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,65.0,3973.0,38.0,58.5,61.0,
44.0,Jordan Berry,28.0,PIT,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,183.0,0.0,0.0,61.0,
45.0,Corey Bojorquez,23.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,50.0,0.0,0.0,50.0,
46.0,Matthew Bosher,32.0,ATL,P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,318.0,4.0,66.7,53.0,
47.0,Britton Colquitt,34.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,63.0,0.0,0.0,63.0,
48.0,Logan Cooke,24.0,JAX,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,36.0,2300.0,16.0,44.4,64.0,
49.0,Riley Dixon,26.0,NYG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,52.0,0.0,0.0,52.0,
50.0,Lac Edwards,27.0,NYJ,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,159.0,0.0,0.0,53.0,
51.0,Jamie Gillan,22.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,150.0,0.0,0.0,38.0,
52.0,Matt Haack,25.0,MIA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,109.0,0.0,0.0,55.0,
53.0,Johnny Hekker,29.0,LAR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,76.0,1.0,50.0,38.0,
54.0,Greg Joseph,25.0,TEN,K,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,9.0,100.0,11.0,689.0,6.0,54.5,63.0,
55.0,Sam Martin,29.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,61.0,3740.0,17.0,27.9,61.0,
56.0,Thomas Morstead,33.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,46.0,0.0,0.0,46.0,
57.0,Pat O'Donnell,28.0,CHI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,15.0,962.0,10.0,66.7,64.0,
58.0,Michael Palardy,27.0,CAR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,155.0,0.0,0.0,26.0,
59.0,Bradley Pinion,25.0,TAM,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,97.0,6303.0,88.0,90.7,65.0,
60.0,Kasey Redfern,28.0,ATL,P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,15.0,818.0,9.0,60.0,55.0,
61.0,Rigoberto Sanchez,25.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,79.0,5101.0,60.0,75.9,65.0,
62.0,Matt Wile,27.0,ATL,P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,11.0,633.0,7.0,63.6,58.0,
63.0,Mitch Wishnowsky,27.0,SFO,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,96.0,6105.0,49.0,51.0,64.0,
64.0,Ryan Santoso,24.0,TEN,K,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,17.0,1018.0,9.0,52.9,60.0,
,League Average,,,,,,,,,,,,,,,,,,,81.6,,,93.9,,,,60.9,62.0,
