Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
,Deonte Harty,22.0,NOR,WR,14.0,1.0,36.0,338.0,1.0,53.0,9.4,24.0,644.0,0.0,51.0,26.8,1037.0
379309.0,Kenjon Barner,30.0,ATL,RB,14.0,0.0,35.0,267.0,1.0,78.0,7.6,17.0,406.0,0.0,47.0,23.9,723.0
554513.0,Tarik Cohen,24.0,CHI,RB,16.0,11.0,33.0,302.0,0.0,71.0,9.2,2.0,23.0,0.0,16.0,11.5,994.0
3122899.0,Richie James,24.0,SFO,WR,16.0,1.0,33.0,264.0,0.0,32.0,8.0,20.0,428.0,0.0,81.0,21.4,849.0
186392.0,Andre Roberts,31.0,BUF,WR,13.0,0.0,28.0,223.0,0.0,22.0,8.0,25.0,664.0,0.0,66.0,26.6,914.0
500093.0,Diontae Spencer,27.0,DEN,WR,16.0,2.0,26.0,208.0,0.0,42.0,8.0,15.0,436.0,0.0,60.0,29.1,681.0
534809.0,Alex Erickson,27.0,CIN,WR,16.0,6.0,25.0,157.0,0.0,17.0,6.3,4.0,79.0,0.0,26.0,19.8,798.0
3892889.0,Dede Westbrook,26.0,JAX,WR,15.0,11.0,23.0,132.0,0.0,43.0,5.7,0.0,0.0,0.0,0.0,,819.0
517708.0,DeAndre Carter,26.0,HOU,WR,16.0,3.0,22.0,214.0,0.0,23.0,9.7,14.0,308.0,0.0,31.0,22.0,684.0
3123075.0,Braxton Berrios,24.0,NYJ,WR,16.0,0.0,21.0,240.0,0.0,26.0,11.4,4.0,48.0,0.0,25.0,12.0,403.0
545375.0,Desmond King,25.0,LAC,DB,15.0,8.0,21.0,118.0,1.0,68.0,5.6,16.0,331.0,0.0,43.0,20.7,462.0
3932905.0,Diontae Johnson,23.0,PIT,WR,16.0,12.0,20.0,248.0,1.0,85.0,12.4,0.0,0.0,0.0,0.0,,969.0
,Gunner Olszewski,23.0,NWE,WR,8.0,0.0,20.0,179.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,,213.0
553708.0,Jamal Agnew,24.0,DET,DB,13.0,0.0,19.0,175.0,1.0,64.0,9.2,17.0,454.0,1.0,100.0,26.7,636.0
