Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
31.0,Chandler Catanzaro,27.0,TAM,K,9.0,0.0,0.0,0.0,3.0,3.0,8.0,7.0,3.0,0.0,1.0,1.0,15.0,11.0,59.0,73.3,27.0,23.0,85.2,49.0,3120.0,39.0,79.6,64.0,
31.0,Chandler Catanzaro,27.0,CAR,K,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,5.0,51.0,100.0,8.0,7.0,87.5,16.0,998.0,13.0,81.3,62.0,
32.0,Caleb Sturgis,29.0,LAC,K,6.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,6.0,3.0,1.0,0.0,13.0,9.0,49.0,69.2,15.0,9.0,60.0,0.0,0.0,0.0,,,
33.0,Cairo Santos,27.0,2TM,K,9.0,0.0,1.0,1.0,4.0,4.0,6.0,6.0,6.0,3.0,1.0,0.0,18.0,14.0,45.0,77.8,23.0,22.0,95.7,49.0,2977.0,19.0,38.8,61.0,
33.0,Cairo Santos,27.0,LAR,K,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,5.0,39.0,83.3,6.0,5.0,83.3,13.0,821.0,7.0,53.8,63.0,
33.0,Cairo Santos,27.0,TAM,K,7.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,0.0,12.0,9.0,45.0,75.0,17.0,17.0,100.0,36.0,2156.0,12.0,33.3,60.0,
34.0,Zane Gonzalez,23.0,2TM,K,7.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,14.0,9.0,55.0,64.3,11.0,8.0,72.7,28.0,1802.0,17.0,60.7,64.0,
34.0,Zane Gonzalez,23.0,CLE,K,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,39.0,40.0,5.0,3.0,60.0,9.0,576.0,5.0,55.6,64.0,
34.0,Zane Gonzalez,23.0,ARI,K,5.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,7.0,55.0,77.8,6.0,5.0,83.3,19.0,1226.0,12.0,63.2,65.0,
35.0,Matthew McCrane,24.0,3TM,K,5.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,0.0,12.0,8.0,47.0,66.7,9.0,9.0,100.0,21.0,1250.0,5.0,23.8,60.0,
35.0,Matthew McCrane,24.0,OAK,K,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,9.0,5.0,44.0,55.6,5.0,5.0,100.0,13.0,761.0,3.0,23.1,59.0,
35.0,Matthew McCrane,24.0,ARI,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,100.0,4.0,258.0,2.0,50.0,65.0,
35.0,Matthew McCrane,24.0,PIT,K,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,47.0,100.0,1.0,1.0,100.0,4.0,231.0,0.0,0.0,58.0,
36.0,Phil Dawson,43.0,ARI,K,10.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,8.0,5.0,43.0,62.5,15.0,15.0,100.0,32.0,1982.0,14.0,43.8,62.0,
37.0,Mike Nugent,36.0,OAK,K,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,6.0,52.0,100.0,5.0,4.0,80.0,14.0,858.0,6.0,42.9,61.0,
38.0,Kai Forbath,31.0,JAX,K,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,41.0,80.0,3.0,3.0,100.0,0.0,0.0,0.0,,,
39.0,Giorgio Tavecchio,28.0,ATL,K,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,56.0,100.0,8.0,8.0,100.0,0.0,0.0,0.0,,,
40.0,Sam Ficken,26.0,LAR,K,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,34.0,33.3,10.0,10.0,100.0,13.0,804.0,11.0,84.6,62.0,
41.0,Johnny Hekker,28.0,LAR,P,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,100.0,1.0,1.0,100.0,6.0,381.0,2.0,33.3,64.0,AP-2
42.0,Bryan Anger,30.0,TAM,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,73.0,0.0,0.0,73.0,
43.0,Daren Bates,28.0,TEN,LB,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,13.0,0.0,0.0,13.0,
44.0,Matthew Bosher,31.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,89.0,5578.0,51.0,57.3,63.0,
45.0,Britton Colquitt,33.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,56.0,0.0,0.0,56.0,
46.0,Dustin Colquitt,36.0,KAN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,60.0,0.0,0.0,60.0,
47.0,Logan Cooke,23.0,JAX,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,10.0,625.0,5.0,50.0,63.0,
48.0,Michael Dickson,22.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.0,407.0,0.0,0.0,45.0,"PB,AP-1"
49.0,Lac Edwards,26.0,NYJ,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,56.0,0.0,0.0,56.0,
50.0,Brett Kern,32.0,TEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,43.0,0.0,0.0,43.0,PB
51.0,Andy Lee,36.0,ARI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,68.0,0.0,0.0,68.0,
52.0,Sam Martin,28.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,73.0,4459.0,34.0,46.6,61.0,
53.0,Thomas Morstead,32.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,95.0,0.0,0.0,48.0,
54.0,Bradley Pinion,24.0,SFO,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,77.0,4963.0,52.0,67.5,65.0,
55.0,Rigoberto Sanchez,24.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,88.0,5435.0,59.0,67.0,62.0,
56.0,JK Scott,23.0,GNB,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,61.0,0.0,0.0,61.0,
,League Average,,,,,,,,,,,,,,,,,,,84.7,,,94.3,,,,61.8,63.0,
