Player ID,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg
,David Akers,38.0,SFO,K,16.0,0.0,1.0,1.0,9.0,8.0,13.0,11.0,13.0,7.0,6.0,2.0,42.0,29.0,63.0,69.0,44.0,44.0,100.0,87.0,5694.0,40.0,46.0,65.0
,Lawrence Tynes,34.0,NYG,K,16.0,0.0,0.0,0.0,11.0,11.0,16.0,14.0,9.0,7.0,3.0,1.0,39.0,33.0,50.0,84.6,46.0,46.0,100.0,94.0,6010.0,24.0,25.5,64.0
,Matt Bryant,37.0,ATL,K,16.0,0.0,1.0,1.0,9.0,8.0,11.0,10.0,13.0,10.0,4.0,4.0,38.0,33.0,55.0,86.8,44.0,44.0,100.0,0.0,0.0,0.0,,
,Shayne Graham,35.0,HOU,K,16.0,0.0,1.0,1.0,8.0,8.0,11.0,11.0,9.0,7.0,9.0,4.0,38.0,31.0,51.0,81.6,45.0,45.0,100.0,91.0,5632.0,28.0,30.8,62.0
379207.0,Blair Walsh,22.0,MIN,K,16.0,0.0,0.0,0.0,10.0,10.0,9.0,8.0,9.0,7.0,10.0,10.0,38.0,35.0,56.0,92.1,36.0,36.0,100.0,86.0,5633.0,53.0,61.6,66.0
,Jason Hanson,42.0,DET,K,16.0,0.0,1.0,1.0,3.0,3.0,10.0,10.0,19.0,16.0,3.0,2.0,36.0,32.0,53.0,88.9,38.0,38.0,100.0,87.0,5282.0,30.0,34.5,61.0
140616.0,Stephen Gostkowski,28.0,NWE,K,16.0,0.0,0.0,0.0,8.0,8.0,12.0,10.0,13.0,9.0,2.0,2.0,35.0,29.0,53.0,82.9,66.0,66.0,100.0,111.0,7061.0,52.0,46.8,64.0
,Sebastian Janikowski,34.0,OAK,K,16.0,0.0,1.0,1.0,9.0,9.0,10.0,10.0,5.0,5.0,9.0,6.0,34.0,31.0,57.0,91.2,25.0,25.0,100.0,73.0,4473.0,38.0,52.1,61.0
173684.0,Ryan Succop,26.0,KAN,K,16.0,0.0,0.0,0.0,5.0,4.0,15.0,12.0,12.0,10.0,2.0,2.0,34.0,28.0,52.0,82.4,17.0,17.0,100.0,58.0,3579.0,27.0,46.6,62.0
162664.0,Connor Barth,26.0,TAM,K,15.0,0.0,0.0,0.0,7.0,7.0,4.0,3.0,13.0,12.0,9.0,6.0,33.0,28.0,57.0,84.8,39.0,39.0,100.0,0.0,0.0,0.0,,
145297.0,Mason Crosby,28.0,GNB,K,16.0,0.0,0.0,0.0,5.0,5.0,7.0,5.0,12.0,9.0,9.0,2.0,33.0,21.0,54.0,63.6,50.0,50.0,100.0,88.0,5531.0,35.0,39.8,63.0
377938.0,Justin Tucker,23.0,BAL,K,16.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,13.0,10.0,4.0,4.0,33.0,30.0,56.0,90.9,42.0,42.0,100.0,88.0,5607.0,49.0,55.7,64.0
,Adam Vinatieri,40.0,IND,K,16.0,0.0,1.0,1.0,8.0,8.0,7.0,4.0,10.0,9.0,7.0,4.0,33.0,26.0,53.0,78.8,37.0,37.0,100.0,0.0,0.0,0.0,,
,Matt Prater,28.0,DEN,K,16.0,0.0,1.0,1.0,7.0,7.0,11.0,10.0,9.0,5.0,4.0,3.0,32.0,26.0,53.0,81.3,55.0,55.0,100.0,98.0,6254.0,65.0,66.3,64.0
192523.0,Dan Bailey,24.0,DAL,K,16.0,0.0,1.0,1.0,5.0,5.0,13.0,13.0,7.0,7.0,5.0,3.0,31.0,29.0,51.0,93.5,37.0,37.0,100.0,84.0,5089.0,30.0,35.7,61.0
,Rob Bironas,34.0,TEN,K,16.0,0.0,0.0,0.0,6.0,6.0,13.0,13.0,10.0,5.0,2.0,1.0,31.0,25.0,53.0,80.6,35.0,35.0,100.0,74.0,4583.0,37.0,50.0,62.0
,Phil Dawson,37.0,CLE,K,16.0,0.0,0.0,0.0,9.0,8.0,9.0,8.0,6.0,6.0,7.0,7.0,31.0,29.0,53.0,93.5,29.0,29.0,100.0,77.0,4820.0,30.0,39.0,63.0
192229.0,Alex Henery,25.0,PHI,K,16.0,0.0,0.0,0.0,9.0,8.0,9.0,8.0,12.0,11.0,1.0,0.0,31.0,27.0,49.0,87.1,26.0,25.0,96.2,70.0,4405.0,26.0,37.1,63.0
100363.0,Shaun Suisham,31.0,PIT,K,16.0,0.0,0.0,0.0,8.0,7.0,8.0,8.0,12.0,12.0,3.0,1.0,31.0,28.0,52.0,90.3,34.0,34.0,100.0,75.0,4746.0,29.0,38.7,63.0
,Greg Zuerlein,25.0,STL,K,16.0,0.0,1.0,1.0,4.0,4.0,6.0,4.0,7.0,7.0,13.0,7.0,31.0,23.0,60.0,74.2,26.0,26.0,100.0,67.0,4388.0,37.0,55.2,66.0
,Jay Feely,36.0,ARI,K,16.0,0.0,0.0,0.0,6.0,6.0,10.0,9.0,10.0,8.0,2.0,2.0,28.0,25.0,61.0,89.3,25.0,25.0,100.0,63.0,3928.0,29.0,46.0,62.0
,Josh Scobee,30.0,JAX,K,16.0,0.0,1.0,1.0,4.0,4.0,8.0,8.0,13.0,11.0,2.0,1.0,28.0,25.0,50.0,89.3,19.0,18.0,94.7,69.0,4356.0,26.0,37.7,63.0
159528.0,Dan Carpenter,27.0,MIA,K,14.0,0.0,0.0,0.0,3.0,3.0,9.0,9.0,10.0,8.0,5.0,2.0,27.0,22.0,53.0,81.5,26.0,26.0,100.0,65.0,4169.0,30.0,46.2,64.0
479837.0,Nick Folk,28.0,NYJ,K,16.0,0.0,0.0,0.0,8.0,7.0,8.0,6.0,7.0,5.0,4.0,3.0,27.0,21.0,54.0,77.8,30.0,30.0,100.0,68.0,4231.0,12.0,17.6,62.0
240963.0,Stephen Hauschka,27.0,SEA,K,16.0,0.0,1.0,1.0,7.0,7.0,10.0,10.0,5.0,5.0,4.0,1.0,27.0,24.0,52.0,88.9,48.0,46.0,95.8,87.0,5623.0,36.0,41.4,65.0
120324.0,Robbie Gould,30.0,CHI,K,13.0,0.0,0.0,0.0,7.0,7.0,7.0,5.0,9.0,7.0,2.0,2.0,25.0,21.0,54.0,84.0,33.0,33.0,100.0,66.0,4306.0,38.0,57.6,65.0
,Rian Lindell,35.0,BUF,K,16.0,0.0,1.0,1.0,3.0,3.0,11.0,10.0,7.0,6.0,2.0,1.0,24.0,21.0,50.0,87.5,39.0,39.0,100.0,47.0,2878.0,7.0,14.9,61.0
122199.0,Mike Nugent,30.0,CIN,K,12.0,0.0,2.0,2.0,5.0,5.0,5.0,5.0,9.0,6.0,2.0,1.0,23.0,19.0,55.0,82.6,35.0,35.0,100.0,65.0,4252.0,21.0,32.3,65.0
161713.0,Garrett Hartley,26.0,NOR,K,16.0,0.0,0.0,0.0,9.0,9.0,6.0,4.0,3.0,2.0,4.0,3.0,22.0,18.0,53.0,81.8,57.0,57.0,100.0,2.0,24.0,0.0,0.0,12.0
