Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
38,Jurrell Casey,23,TEN,RDT,16,16,0.0,0.0,0.0,0.0,0,2,0,0,0,0,3.0,54,34,20,6.0,7.0,0.0,
39,Antoine Cason,26,SDG,RCB,16,16,2.0,34.0,0.0,31.0,10,2,0,0,0,0,0.0,73,62,11,1.0,0.0,0.0,
40,Anthony Castonzo,24,IND,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
41,Kam Chancellor,24,SEA,SS,16,16,0.0,0.0,0.0,0.0,4,1,0,2,0,0,0.0,101,75,26,3.0,0.0,0.0,
42,Chris Clemons,27,MIA,SS,16,16,2.0,29.0,0.0,29.0,4,0,0,1,-3,0,0.0,98,72,26,3.0,0.0,0.0,
43,Chris Clemons,31,SEA,RDE,16,16,0.0,0.0,0.0,0.0,4,3,0,1,0,0,11.5,40,31,9,8.0,21.0,0.0,
44,Barry Cofield,28,WAS,NT,16,16,0.0,0.0,0.0,0.0,5,1,0,0,0,0,2.5,36,15,21,5.0,14.0,0.0,
45,Trent Cole,30,PHI,RDE,16,16,0.0,0.0,0.0,0.0,1,1,0,1,0,0,3.0,40,24,16,6.0,9.0,0.0,
46,Antonio Cromartie,28,NYJ,RCB,16,16,3.0,53.0,1.0,40.0,13,0,0,0,0,0,0.0,35,30,5,1.0,0.0,0.0,PB
47,Craig Dahl,27,STL,FS/SS,16,16,1.0,38.0,0.0,38.0,2,0,0,0,0,0,0.0,78,62,16,1.0,0.0,0.0,
48,Andy Dalton,25,CIN,QB,16,16,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,0,0,0,,,0.0,
49,Karlos Dansby,31,MIA,MLB,16,16,0.0,0.0,0.0,0.0,9,1,0,0,0,0,1.0,134,101,33,9.0,2.0,0.0,
50,Marcell Dareus,22,BUF,LDT,16,16,0.0,0.0,0.0,0.0,6,0,0,1,0,0,5.5,39,26,13,5.0,10.0,0.0,
51,Lavonte David,22,TAM,RLB,16,16,1.0,27.0,0.0,27.0,4,0,0,0,0,0,2.0,139,112,27,20.0,5.0,0.0,AP DRoY-5
52,Anthony Davis,23,SFO,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
53,Thomas DeCoud,27,ATL,FS,16,16,6.0,42.0,0.0,24.0,9,0,0,1,0,0,1.0,76,62,14,4.0,1.0,0.0,PB
54,Elvis Dumervil,28,DEN,LOLB,16,16,0.0,0.0,0.0,0.0,1,6,0,0,0,0,11.0,54,32,22,6.0,20.0,1.0,PB
55,Jo-Lonn Dunbar,27,STL,RLB,16,16,2.0,63.0,0.0,42.0,5,2,0,0,0,0,4.5,115,91,24,16.0,12.0,0.0,
56,Sedrick Ellis,27,NOR,RDT,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,36,13,23,3.0,5.0,0.0,
57,Ryan Fitzpatrick,30,BUF,QB,16,16,0.0,0.0,0.0,0.0,0,0,8,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
58,Joe Flacco,27,BAL,QB,16,16,0.0,0.0,0.0,0.0,0,0,9,1,-10,0,0.0,0,0,0,,,0.0,
59,London Fletcher,37,WAS,LILB,16,16,5.0,29.0,0.0,10.0,11,1,0,0,0,0,3.0,139,78,61,5.0,4.0,0.0,"PB,AP-2"
60,Larry Foote,32,PIT,LILB,16,16,0.0,0.0,0.0,0.0,3,2,0,2,0,0,4.0,113,75,38,8.0,7.0,0.0,
61,Arian Foster,26,HOU,RB,16,16,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
62,Mason Foster,23,TAM,MLB,16,16,1.0,0.0,0.0,0.0,1,0,0,1,4,0,2.0,106,82,24,13.0,3.0,0.0,
63,Doug Free,28,DAL,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
64,Jerrell Freeman,26,IND,RILB,16,16,1.0,4.0,1.0,4.0,3,1,0,0,0,0,2.0,145,90,55,7.0,2.0,0.0,
65,Josh Freeman,24,TAM,QB,16,16,0.0,0.0,0.0,0.0,0,0,10,1,-12,0,0.0,0,0,0,,,0.0,
66,Robert Geathers,29,CIN,LDE,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,30,12,18,3.0,5.0,0.0,
67,Stephon Gilmore,22,BUF,RCB,16,16,1.0,23.0,0.0,23.0,16,2,0,0,0,0,0.0,61,52,9,1.0,0.0,0.0,
68,Dashon Goldson,28,SFO,FS,16,16,3.0,21.0,0.0,20.0,12,1,0,2,71,0,0.0,69,55,14,1.0,0.0,0.0,"PB,AP-1"
69,Frank Gore,29,SFO,RB,16,16,0.0,0.0,0.0,0.0,0,0,2,4,15,1,0.0,0,0,0,0.0,0.0,0.0,PB
70,A.J. Green,24,CIN,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-2"
71,Chad Greenway,29,MIN,LLB,16,16,1.0,3.0,0.0,3.0,4,0,0,2,0,0,3.0,148,98,50,7.0,5.0,0.0,"PB,AP-2"
72,Michael Griffin,27,TEN,FS/SS,16,16,4.0,59.0,0.0,33.0,4,2,0,0,0,0,1.0,79,60,19,3.0,3.0,0.0,
73,Jordan Gross,32,CAR,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
74,DeAngelo Hall,29,WAS,LCB,16,16,4.0,62.0,0.0,27.0,13,0,1,2,0,0,1.0,95,68,27,7.0,1.0,0.0,
75,Casey Hampton,35,PIT,NT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,26,11,15,4.0,1.0,0.0,
