Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Unnamed: 17_level_0,Unnamed: 18_level_0
62.0,Chris Harper,22.0,NWE,WR,5.0,0.0,3.0,17.0,0.0,10.0,5.7,0.0,0.0,0.0,0.0,,23.0,
63.0,Chandler Worthy,22.0,HOU,WR,3.0,0.0,3.0,9.0,0.0,7.0,3.0,1.0,27.0,0.0,27.0,27.0,50.0,
64.0,Odell Beckham Jr.,23.0,NYG,WR,15.0,15.0,2.0,26.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,,1479.0,"PB,AP-2"
65.0,Reggie Bush,30.0,SFO,RB,5.0,1.0,2.0,9.0,0.0,9.0,4.5,0.0,0.0,0.0,0.0,,56.0,
66.0,Brandin Cooks,22.0,NOR,WR,16.0,12.0,2.0,12.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,1168.0,
67.0,Phillip Dorsett,22.0,IND,WR,11.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,12.0,0.0,12.0,12.0,255.0,
68.0,DeSean Jackson,29.0,WAS,WR,9.0,9.0,2.0,-5.0,0.0,2.0,-2.5,1.0,8.0,0.0,8.0,8.0,531.0,
69.0,Damaris Johnson,26.0,NWE,WR,1.0,0.0,2.0,3.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,,9.0,
70.0,Jeremy Maclin,27.0,KAN,WR,15.0,15.0,2.0,13.0,0.0,11.0,6.5,0.0,0.0,0.0,0.0,,1115.0,
71.0,Robert McClain,27.0,CAR,DB,3.0,0.0,2.0,5.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,,29.0,
72.0,Lance Moore,32.0,DET,WR,14.0,8.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,,338.0,
73.0,Steve Smith Sr.,36.0,BAL,WR,7.0,7.0,2.0,32.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,,702.0,
74.0,Lardarius Webb,30.0,BAL,LCB,15.0,15.0,2.0,16.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,,19.0,
75.0,Wes Welker,34.0,STL,WR,8.0,0.0,2.0,23.0,0.0,13.0,11.5,0.0,0.0,0.0,0.0,,125.0,
76.0,Kenjon Barner,26.0,PHI,RB,10.0,0.0,1.0,-3.0,0.0,-3.0,-3.0,1.0,10.0,0.0,10.0,10.0,153.0,
77.0,Daren Bates,25.0,STL,LB,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
78.0,Jairus Byrd,29.0,NOR,FS,13.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,26.0,
79.0,Travaris Cadet,26.0,NOR,RB,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,94.0,0.0,38.0,31.3,253.0,
80.0,Bryce Callahan,24.0,CHI,DB,9.0,3.0,1.0,34.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,,34.0,
81.0,Patrick Chung,28.0,NWE,SS,15.0,14.0,1.0,4.0,0.0,4.0,4.0,1.0,17.0,0.0,17.0,17.0,21.0,
82.0,Cody Davis,26.0,STL,DB,16.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,24.0,
83.0,Eric Decker,28.0,NYJ,WR,15.0,13.0,1.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,,1038.0,
84.0,Lance Dunbar,25.0,DAL,RB,4.0,0.0,1.0,4.0,0.0,4.0,4.0,6.0,146.0,0.0,32.0,24.3,432.0,
85.0,Corey Fuller,25.0,DET,WR,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76.0,
86.0,Jackrabbit Jenkins,27.0,STL,RCB,15.0,15.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,5.0,
87.0,Shiloh Keo,28.0,DEN,DB,4.0,0.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,28.0,
88.0,Craig Mager,23.0,SDG,DB,10.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,2.0,
89.0,Dean Marlowe,23.0,CAR,DB,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
90.0,Rishard Matthews,26.0,MIA,WR,11.0,11.0,1.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,,675.0,
91.0,Walt Powell,24.0,BUF,WR,2.0,0.0,1.0,16.0,0.0,16.0,16.0,3.0,77.0,0.0,32.0,25.7,93.0,
92.0,Eddie Royal,29.0,CHI,WR,9.0,9.0,1.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,,253.0,
93.0,Richard Sherman,27.0,SEA,LCB,16.0,16.0,1.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,,94.0,"PB,AP-2"
94.0,Corey White,25.0,DAL,DB,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
95.0,DeAndrew White,24.0,SFO,WR,4.0,0.0,1.0,4.0,0.0,4.0,4.0,6.0,142.0,0.0,30.0,23.7,164.0,
96.0,Tramon Williams,32.0,CLE,RCB,15.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,3.0,
97.0,Jared Abbrederis,25.0,GNB,WR,10.0,0.0,0.0,0.0,0.0,0.0,,2.0,52.0,0.0,30.0,26.0,163.0,
98.0,Ameer Abdullah,22.0,DET,RB,16.0,9.0,0.0,0.0,0.0,0.0,,37.0,1077.0,0.0,104.0,29.1,1857.0,
99.0,Jay Ajayi,22.0,MIA,RB,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,20.0,297.0,
100.0,Seyi Ajirotutu,28.0,PHI,WR,13.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,4.0,
101.0,Lorenzo Alexander,32.0,OAK,LB,16.0,0.0,0.0,7.0,0.0,7.0,,0.0,0.0,0.0,0.0,,7.0,
102.0,Colt Anderson,30.0,IND,DB,14.0,1.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,4.0,
103.0,Antonio Andrews,23.0,TEN,RB,14.0,10.0,0.0,0.0,0.0,0.0,,1.0,13.0,0.0,13.0,13.0,707.0,
104.0,Dri Archer,24.0,PIT,WR,8.0,0.0,0.0,0.0,0.0,0.0,,14.0,354.0,0.0,38.0,25.3,354.0,
105.0,Stedman Bailey,25.0,STL,WR,8.0,3.0,0.0,0.0,0.0,0.0,,1.0,28.0,0.0,28.0,28.0,210.0,
106.0,Joe Banyard,27.0,JAX,RB,5.0,0.0,0.0,0.0,0.0,0.0,,2.0,21.0,0.0,13.0,10.5,21.0,
107.0,Joique Bell,29.0,DET,RB,13.0,5.0,0.0,0.0,0.0,0.0,,1.0,11.0,0.0,11.0,11.0,608.0,
108.0,Josh Bellamy,26.0,CHI,WR,16.0,3.0,0.0,0.0,0.0,0.0,,0.0,12.0,0.0,12.0,,236.0,
109.0,Giovani Bernard,24.0,CIN,RB,16.0,1.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,6.0,6.0,1214.0,
110.0,Kapri Bibbs,22.0,DEN,RB,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,15.0,0.0,15.0,15.0,15.0,
111.0,Robert Blanton,26.0,MIN,DB,16.0,1.0,0.0,0.0,0.0,0.0,,1.0,27.0,0.0,27.0,27.0,27.0,
112.0,Nick Boyle,22.0,BAL,TE,11.0,2.0,0.0,0.0,0.0,0.0,,1.0,10.0,0.0,10.0,10.0,163.0,
113.0,Tyvon Branch,29.0,KAN,DB,16.0,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,2.0,2.0,113.0,
114.0,Andre Caldwell,30.0,DEN,WR,14.0,0.0,0.0,0.0,0.0,0.0,,7.0,162.0,0.0,29.0,23.1,237.0,
115.0,Ka'Deem Carey,23.0,CHI,RB,11.0,1.0,0.0,0.0,0.0,0.0,,2.0,38.0,0.0,22.0,19.0,216.0,
116.0,Chris Conley,23.0,KAN,WR,16.0,5.0,0.0,0.0,0.0,0.0,,1.0,14.0,0.0,14.0,14.0,213.0,
117.0,Riley Cooper,28.0,PHI,WR,16.0,13.0,0.0,0.0,0.0,0.0,,2.0,28.0,0.0,16.0,14.0,355.0,
118.0,Antonio Cromartie,31.0,NYJ,LCB,15.0,15.0,0.0,0.0,0.0,0.0,,15.0,377.0,0.0,54.0,25.1,377.0,
119.0,Jeff Cumberland,28.0,NYJ,TE,15.0,6.0,0.0,0.0,0.0,0.0,,4.0,50.0,0.0,17.0,12.5,127.0,
120.0,Benny Cunningham,25.0,STL,RB,16.0,1.0,0.0,0.0,0.0,0.0,,25.0,714.0,0.0,102.0,28.6,1104.0,
121.0,Kellen Davis,30.0,NYJ,TE,16.0,9.0,0.0,0.0,0.0,0.0,,2.0,24.0,0.0,13.0,12.0,42.0,
122.0,Knile Davis,24.0,KAN,RB,14.0,0.0,0.0,0.0,0.0,0.0,,24.0,603.0,0.0,54.0,25.1,699.0,
123.0,Thomas Davis,32.0,CAR,RLB,16.0,16.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,3.0,3.0,25.0,"PB,AP-1"
124.0,Tyeler Davison,23.0,NOR,RDT,16.0,5.0,0.0,0.0,0.0,0.0,,1.0,10.0,0.0,10.0,10.0,10.0,
125.0,Quintin Demps,30.0,HOU,SS,14.0,13.0,0.0,0.0,0.0,0.0,,2.0,46.0,0.0,23.0,23.0,79.0,
126.0,Ed Dickson,28.0,CAR,TE,16.0,11.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,1.0,0.5,179.0,
127.0,Stefon Diggs,22.0,MIN,WR,13.0,9.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,22.0,22.0,755.0,
128.0,Patrick DiMarco,26.0,ATL,RB,16.0,8.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,129.0,"PB,AP-2"
129.0,Anthony Dixon,28.0,BUF,RB,16.0,1.0,0.0,0.0,0.0,0.0,,4.0,59.0,0.0,17.0,14.8,147.0,
130.0,Jack Doyle,25.0,IND,TE,16.0,2.0,0.0,0.0,0.0,0.0,,2.0,22.0,0.0,12.0,11.0,94.0,
131.0,Shaun Draughn,28.0,CLE,RB,5.0,0.0,0.0,0.0,0.0,0.0,,5.0,106.0,0.0,31.0,21.2,117.0,
132.0,Donteea Dye,22.0,TAM,WR,10.0,5.0,0.0,0.0,0.0,0.0,,2.0,37.0,0.0,19.0,18.5,169.0,
133.0,Ben Edwards,23.0,NYG,WR,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,20.0,29.0,
134.0,Kyle Emanuel,24.0,SDG,LB,15.0,3.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,
135.0,Zach Ertz,25.0,PHI,TE,15.0,7.0,0.0,0.0,0.0,0.0,,1.0,9.0,0.0,9.0,9.0,862.0,
136.0,Jerome Felton,29.0,BUF,RB,16.0,8.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,19.0,
137.0,Justin Gilbert,24.0,CLE,DB,9.0,1.0,0.0,0.0,0.0,0.0,,12.0,339.0,0.0,40.0,28.3,339.0,
138.0,Marquise Goodwin,25.0,BUF,WR,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,33.0,0.0,19.0,16.5,57.0,
139.0,Corey Grant,24.0,JAX,RB,6.0,0.0,0.0,0.0,0.0,0.0,,8.0,220.0,0.0,42.0,27.5,235.0,
140.0,Rob Gronkowski,26.0,NWE,TE,15.0,15.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,1181.0,"PB,AP-1"
141.0,Percy Harvin,27.0,BUF,WR,5.0,5.0,0.0,0.0,0.0,0.0,,5.0,108.0,0.0,25.0,21.6,357.0,
142.0,Roy Helu,27.0,OAK,RB,9.0,0.0,0.0,0.0,0.0,0.0,,4.0,85.0,0.0,37.0,21.3,199.0,
143.0,Dan Herron,26.0,BUF,RB,4.0,0.0,0.0,0.0,0.0,0.0,,4.0,92.0,0.0,28.0,23.0,149.0,
144.0,Mark Herzlich,28.0,NYG,LB,16.0,3.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,6.0,6.0,6.0,
145.0,Josh Hill,25.0,NOR,TE,16.0,7.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,120.0,
146.0,Michael Hoomanawanui,27.0,NOR,TE,12.0,8.0,0.0,0.0,0.0,0.0,,2.0,19.0,0.0,16.0,9.5,95.0,
147.0,Josh Huff,24.0,PHI,WR,15.0,4.0,0.0,0.0,0.0,0.0,,21.0,498.0,0.0,49.0,23.7,810.0,
148.0,Akeem Hunt,22.0,HOU,RB,7.0,1.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,154.0,
149.0,Danielle Hunter,21.0,MIN,DE,14.0,1.0,0.0,0.0,0.0,0.0,,1.0,10.0,0.0,10.0,10.0,10.0,
150.0,LaMichael James,26.0,MIA,RB,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,54.0,0.0,29.0,27.0,54.0,
151.0,Jeff Janis,24.0,GNB,WR,16.0,0.0,0.0,0.0,0.0,0.0,,14.0,406.0,0.0,70.0,29.0,485.0,
152.0,Darius Jennings,23.0,CLE,WR,4.0,1.0,0.0,0.0,0.0,0.0,,7.0,158.0,0.0,28.0,22.6,275.0,
153.0,Rashad Jennings,30.0,NYG,RB,16.0,16.0,0.0,0.0,0.0,0.0,,1.0,-7.0,0.0,-7.0,-7.0,1152.0,
154.0,Tony Jerod-Eddie,25.0,SFO,DE,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,11.0,0.0,11.0,11.0,11.0,
155.0,David Johnson,24.0,ARI,RB,16.0,5.0,0.0,0.0,0.0,0.0,,22.0,598.0,1.0,108.0,27.2,1636.0,AP ORoY-4
156.0,Duke Johnson,22.0,CLE,RB,16.0,7.0,0.0,0.0,0.0,0.0,,2.0,52.0,0.0,30.0,26.0,965.0,
157.0,Abry Jones,24.0,JAX,DT,15.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,
158.0,Datone Jones,25.0,GNB,DE,15.0,0.0,0.0,0.0,0.0,0.0,,1.0,9.0,0.0,9.0,9.0,9.0,
159.0,Reshad Jones,27.0,MIA,FS,16.0,16.0,0.0,0.0,0.0,0.0,,2.0,43.0,0.0,25.0,21.5,156.0,PB
160.0,Taiwan Jones,27.0,OAK,RB,12.0,0.0,0.0,0.0,0.0,0.0,,31.0,829.0,0.0,70.0,26.7,1009.0,
161.0,Kyle Juszczyk,24.0,BAL,RB,16.0,11.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,7.0,7.0,331.0,
162.0,John Kuhn,33.0,GNB,RB,16.0,6.0,0.0,0.0,0.0,0.0,,2.0,9.0,0.0,9.0,4.5,93.0,PB
163.0,Cody Latimer,23.0,DEN,WR,14.0,1.0,0.0,0.0,0.0,0.0,,0.0,27.0,0.0,27.0,,87.0,
164.0,Zach Line,25.0,MIN,RB,16.0,5.0,0.0,0.0,0.0,0.0,,3.0,43.0,0.0,23.0,14.3,148.0,
165.0,Terrence Magee,22.0,BAL,RB,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,28.0,0.0,0.0,28.0,35.0,
166.0,Tre McBride,23.0,TEN,WR,7.0,0.0,0.0,0.0,0.0,0.0,,10.0,190.0,0.0,31.0,19.0,206.0,
167.0,Devin McCourty,28.0,NWE,FS,14.0,14.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,27.0,
168.0,Darren McFadden,28.0,DAL,RB,16.0,10.0,0.0,0.0,0.0,0.0,,1.0,23.0,0.0,23.0,23.0,1440.0,
169.0,T.Y. McGill,23.0,IND,DT,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,15.0,0.0,15.0,15.0,15.0,
170.0,Jerick McKinnon,23.0,MIN,RB,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,24.0,0.0,24.0,24.0,468.0,
171.0,Bruce Miller,28.0,SFO,RB,16.0,5.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,3.0,3.0,152.0,
