Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
50,Travis Frederick,24,DAL,C,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
51,Kyle Fuller,23,CHI,RCB,16,16,2,24,0,15,9,0,0,0,0,0,0.0,55,47,8,0.0,0.0,0,
52,William Gay,30,PIT,LCB,16,16,2,30,1,23,7,0,0,0,0,0,1.0,58,46,12,7.0,2.0,0,
53,Marcus Gilchrist,27,NYJ,FS,16,16,3,31,0,31,7,0,0,0,0,0,0.0,82,60,22,0.0,0.0,0,
54,Cordy Glenn,26,BUF,LT,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0,
55,Frank Gore,32,IND,RB,16,16,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,,,0,
56,Corey Graham,30,BUF,SS,16,16,2,60,1,44,4,0,0,2,29,0,1.0,127,96,31,4.0,8.0,0,
57,A.J. Green,27,CIN,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
58,Roman Harper,33,CAR,SS,16,16,0,0,0,0,5,0,0,2,1,0,0.0,73,46,27,2.0,2.0,0,
59,Chris Harris Jr.,26,DEN,RCB,16,16,2,94,1,74,6,2,0,0,0,0,0.0,58,49,9,4.0,0.0,0,"PB,AP-2"
60,David Harris,31,NYJ,RILB,16,16,0,0,0,0,4,2,0,0,0,0,4.5,108,67,41,6.0,7.0,0,
61,Damon Harrison,27,NYJ,NT,16,16,0,0,0,0,0,1,0,0,0,0,0.5,72,39,33,5.0,4.0,0,
62,Cameron Heyward,26,PIT,LDE,16,16,0,0,0,0,2,1,0,0,0,0,7.0,54,39,15,15.0,13.0,0,
63,DeAndre Hopkins,23,HOU,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
64,Jerry Hughes,27,BUF,RDE,16,16,0,0,0,0,4,2,0,1,2,0,5.0,52,37,15,8.0,12.0,0,
65,Melvin Ingram,26,SDG,LOLB,16,16,0,0,0,0,6,3,0,1,0,0,10.5,65,52,13,14.0,20.0,0,
66,D'Qwell Jackson,32,IND,LLB,16,16,1,6,1,6,9,1,0,0,0,0,3.0,150,89,61,10.0,3.0,0,
67,Malik Jackson,25,DEN,RDE,16,16,0,0,0,0,7,0,0,2,-2,0,5.5,45,34,11,8.0,16.0,1,
68,Malcolm Jenkins,28,PHI,FS,16,16,2,99,1,99,10,3,0,1,34,0,0.0,109,90,19,9.0,0.0,0,PB
69,Rashad Jennings,30,NYG,RB,16,16,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,1,
70,Calvin Johnson,30,DET,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
71,Derrick Johnson,33,KAN,LILB,16,16,2,23,0,18,8,2,0,0,0,0,4.0,116,95,21,8.0,5.0,0,"PB,AP-2"
72,Lane Johnson,25,PHI,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
73,DaQuan Jones,24,TEN,LDE,16,16,0,0,0,0,0,0,0,1,0,0,0.0,45,25,20,3.0,3.0,0,
74,Julio Jones,26,ATL,WR,16,16,0,0,0,0,0,0,3,3,0,1,0.0,0,0,0,0.0,0.0,0,"PB,AP-1,AP OPoY-6"
75,Reshad Jones,27,MIA,FS,16,16,5,104,2,42,10,0,1,1,9,0,2.0,135,106,29,9.0,2.0,0,PB
76,Cameron Jordan,26,NOR,RDE,16,16,0,0,0,0,5,1,0,2,0,0,10.0,45,32,13,15.0,20.0,0,PB
77,Johnathan Joseph,31,HOU,RCB,16,16,1,2,0,2,22,1,0,1,0,0,0.0,58,48,10,1.0,0.0,0,
78,Jermaine Kearse,25,SEA,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,3,1,2,0.0,0.0,0,
79,Jason Kelce,28,PHI,C,16,16,0,0,0,0,0,0,2,2,-17,0,0.0,0,0,0,0.0,0.0,0,
80,Travis Kelce,26,KAN,TE,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,PB
81,Ryan Kerrigan,27,WAS,ROLB,16,16,0,0,0,0,3,2,0,0,0,0,9.5,42,33,9,12.0,13.0,0,
82,Kendall Langford,29,IND,LDE,16,16,0,0,0,0,3,0,0,0,0,0,7.0,38,23,15,11.0,18.0,0,
83,James Laurinaitis,29,STL,MLB,16,16,1,0,0,0,1,1,0,0,0,0,1.0,109,61,48,2.0,9.0,1,
84,Kyle Long,27,CHI,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,PB
85,Dwight Lowery,29,IND,FS,16,16,4,96,1,69,8,0,0,0,0,0,1.0,76,56,20,2.0,2.0,0,
86,Khalil Mack,24,OAK,RDE,16,16,0,0,0,0,2,2,0,0,0,0,15.0,77,57,20,23.0,24.0,0,"PB,AP-1"
87,Eli Manning,34,NYG,QB,16,16,0,0,0,0,0,0,11,4,-19,0,0.0,0,0,0,0.0,0.0,0,PB
88,Brandon Marshall,26,DEN,LILB,16,16,1,0,0,0,4,2,0,0,0,0,1.5,102,77,25,9.0,3.0,0,
89,Brandon Marshall,31,NYJ,WR,16,16,0,0,0,0,0,1,3,2,8,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
90,Doug Martin,26,TAM,RB,16,16,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1,AP CPoY-4"
91,Zack Martin,25,DAL,RG,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
92,Clay Matthews,29,GNB,RILB,16,16,1,42,0,42,3,0,0,1,0,0,6.5,66,49,17,14.0,19.0,0,PB
93,Jake Matthews,23,ATL,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
94,Rodney McLeod,25,STL,FS,16,16,1,4,0,4,5,3,0,1,20,1,0.0,82,59,23,2.0,0.0,0,
95,Lamar Miller,24,MIA,RB,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
96,Roy Miller,28,JAX,RDT,16,16,0,0,0,0,1,1,0,0,0,0,4.0,40,22,18,6.0,6.0,0,
97,Von Miller,26,DEN,LOLB,16,16,0,0,0,0,1,4,0,3,0,0,11.0,35,30,5,9.0,32.0,0,"PB,AP-1"
98,Kevin Minter,25,ARI,LILB,16,16,0,0,0,0,2,1,0,0,0,0,0.5,94,72,22,8.0,6.0,1,
99,Mike Mitchell,28,PIT,FS,16,16,3,16,0,9,9,2,0,2,0,0,0.0,80,58,22,0.0,3.0,0,
100,Morgan Moses,24,WAS,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
101,C.J. Mosley,23,BAL,LILB,16,16,0,0,0,0,7,1,0,2,41,1,4.0,117,77,40,13.0,9.0,0,
102,Latavius Murray,25,OAK,RB,16,16,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
103,Reggie Nelson,32,CIN,FS,16,16,8,115,0,37,14,0,0,2,25,0,0.0,77,52,25,2.0,0.0,0,"PB,AP-2"
104,Terence Newman,37,MIN,LCB,16,16,3,4,0,4,12,0,0,0,0,0,0.0,62,52,10,2.0,0.0,0,
105,Cam Newton,26,CAR,QB,16,16,0,0,0,0,0,0,5,1,-10,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1,AP MVP-1,AP OPoY-1"
106,Derek Newton,28,HOU,RT,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0,
107,Rob Ninkovich,31,NWE,LDE,16,16,0,0,0,0,7,1,0,1,0,0,6.5,52,33,19,6.0,17.0,0,
108,Josh Norman,28,CAR,RCB,16,16,4,110,2,46,18,3,0,2,12,0,0.0,56,48,8,3.0,0.0,0,"PB,AP-1,AP DPoY-4"
109,Jared Odrick,28,JAX,RDE,16,16,0,0,0,0,3,1,0,0,0,0,5.5,29,23,6,10.0,8.0,0,
110,Greg Olsen,30,CAR,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2"
111,Brian Orakpo,29,TEN,ROLB,16,16,0,0,0,0,5,1,0,0,0,0,7.0,51,38,13,12.0,10.0,0,
112,Carson Palmer,36,ARI,QB,16,16,0,0,0,0,0,0,6,1,-7,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-2,AP MVP-2,AP OPoY-4,AP CPoY-2"
113,Ron Parker,28,KAN,SS,16,16,3,5,0,5,12,1,0,0,0,0,5.0,78,67,11,6.0,5.0,0,
114,David Parry,23,IND,LDT,16,16,0,0,0,0,0,0,0,0,0,0,1.0,31,15,16,4.0,3.0,0,
115,Erik Pears,33,SFO,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
116,Domata Peko,31,CIN,LDT,16,16,0,0,0,0,1,0,0,0,0,0,5.0,35,17,18,6.0,6.0,0,
117,Julius Peppers,35,GNB,LOLB,16,16,0,0,0,0,0,2,0,0,0,0,10.5,37,25,12,9.0,16.0,0,PB
118,Marcus Peters,22,KAN,LCB,16,16,8,280,2,90,26,1,0,0,0,0,0.0,60,53,7,2.0,0.0,0,"PB,AP-2,AP DRoY-1"
119,Adrian Peterson,30,MIN,RB,16,16,0,0,0,0,0,0,7,3,0,0,0.0,0,0,0,,,0,"PB,AP-1,AP OPoY-7,AP CPoY-3"
120,Patrick Peterson,25,ARI,LCB,16,16,2,41,0,40,8,1,4,0,0,0,0.0,35,35,0,1.0,0.0,0,"PB,AP-1"
121,Glover Quin,29,DET,FS,16,16,4,77,1,31,5,1,0,0,0,0,0.0,67,56,11,0.0,0.0,0,
122,Eric Reid,24,SFO,FS,16,16,0,0,0,0,7,1,0,0,0,0,1.0,71,60,11,1.0,1.0,0,
123,Xavier Rhodes,25,MIN,RCB,16,16,1,0,0,0,11,0,0,0,0,0,0.0,58,55,3,1.0,0.0,0,
124,Philip Rivers,34,SDG,QB,16,16,0,0,0,0,0,0,4,3,-5,0,0.0,0,0,0,0.0,0.0,0,
125,Brian Robison,32,MIN,LDE,16,16,0,0,0,0,3,1,0,2,0,0,5.0,34,30,4,8.0,10.0,0,
126,Aaron Rodgers,32,GNB,QB,16,16,0,0,0,0,0,0,8,3,0,0,0.0,0,0,0,0.0,0.0,0,PB
127,Ahtyba Rubin,29,SEA,LDT,16,16,1,2,0,2,1,0,0,0,0,0,2.0,36,20,16,2.0,4.0,0,
128,Matt Ryan,30,ATL,QB,16,16,0,0,0,0,0,0,12,4,-24,0,0.0,0,0,0,0.0,0.0,0,
129,Ryan Schraeder,27,ATL,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
130,Mitchell Schwartz,26,CLE,RT,16,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0,
131,Richard Sherman,27,SEA,LCB,16,16,2,30,0,26,14,0,0,0,0,0,0.0,50,33,17,1.0,0.0,0,"PB,AP-2"
132,Kawann Short,26,CAR,RDT,16,16,0,0,0,0,4,3,0,2,0,0,11.0,55,36,19,16.0,18.0,0,"PB,AP-2"
133,Matt Slauson,29,CHI,LG/C,16,16,0,0,0,0,0,0,1,0,-2,0,0.0,0,0,0,0.0,0.0,0,
134,Darius Slay,24,DET,LCB,16,16,2,0,0,0,13,0,0,0,0,0,0.0,59,48,11,1.0,0.0,0,
135,Alex Smith,31,KAN,QB,16,16,0,0,0,0,0,0,4,2,-1,0,0.0,0,0,0,0.0,0.0,0,
136,Daryl Smith,33,BAL,RILB,16,16,1,-1,0,-1,3,0,0,0,0,0,3.0,121,72,49,7.0,5.0,0,
137,Jimmy Smith,27,BAL,RCB,16,16,3,24,1,24,10,0,0,0,0,0,1.0,54,48,6,0.0,1.0,0,
138,Malcolm Smith,26,OAK,RLB,16,16,1,27,0,27,6,3,0,0,0,0,4.0,122,99,23,12.0,6.0,0,
139,Matthew Stafford,27,DET,QB,16,16,0,0,0,0,0,0,4,2,-5,0,0.0,0,0,0,0.0,0.0,0,
140,Joe Staley,31,SFO,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
141,Ndamukong Suh,28,MIA,LDT,16,16,0,0,0,0,5,0,0,0,0,0,6.0,61,39,22,17.0,20.0,0,
142,Ryan Tannehill,27,MIA,QB,16,16,0,0,0,0,0,0,10,5,-15,0,0.0,0,0,0,0.0,0.0,0,
143,Golden Tate,27,DET,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
144,Demaryius Thomas,28,DEN,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
145,Earl Thomas,26,SEA,FS,16,16,5,67,0,32,9,1,0,0,0,0,0.0,64,45,19,0.0,0.0,0,PB
146,Joe Thomas,31,CLE,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1"
147,Walter Thurmond,28,PHI,SS,16,16,3,67,0,44,7,2,0,1,83,1,2.0,71,52,19,3.0,3.0,0,
148,Lawrence Timmons,29,PIT,RILB,16,16,1,0,0,0,6,1,0,0,0,0,5.0,119,77,42,6.0,10.0,0,
149,Desmond Trufant,25,ATL,RCB,16,16,1,0,0,0,11,0,0,2,21,1,1.0,42,35,7,1.0,2.0,0,PB
150,Stephen Tulloch,30,DET,MLB,16,16,0,0,0,0,1,1,0,2,0,0,1.0,107,74,33,9.0,4.0,0,
151,Kenny Vaccaro,24,NOR,SS,16,16,0,0,0,0,5,1,0,1,8,0,3.0,104,71,33,6.0,4.0,0,
152,Olivier Vernon,25,MIA,RDE,16,16,0,0,0,0,0,0,0,0,0,0,7.5,61,41,20,18.0,36.0,0,
153,Ben Watson,35,NOR,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
154,J.J. Watt,26,HOU,RDE,16,16,0,0,0,0,8,3,0,1,0,0,17.5,76,57,19,29.0,50.0,0,"PB,AP-1,AP DPoY-1"
155,Vince Wilfork,34,HOU,NT,16,16,0,0,0,0,0,0,0,0,0,0,0.0,22,6,16,0.0,0.0,0,
156,Brandon Williams,26,BAL,NT,16,16,0,0,0,0,2,1,0,0,0,0,2.0,53,35,18,9.0,4.0,0,
157,Ian Williams,26,SFO,NT,16,16,0,0,0,0,1,1,0,1,0,0,1.0,65,45,20,2.0,2.0,0,
158,Russell Wilson,27,SEA,QB,16,16,0,0,0,0,0,0,7,2,-3,0,0.0,0,0,0,0.0,0.0,0,"PB,AP OPoY-3"
159,Jameis Winston,21,TAM,QB,16,16,0,0,0,0,0,0,6,4,-8,0,0.0,0,0,0,0.0,0.0,0,"PB,AP ORoY-2"
160,Stefen Wisniewski,26,JAX,C,16,16,0,0,0,0,0,0,1,1,-22,0,0.0,0,0,0,0.0,0.0,0,
161,Jason Witten,33,DAL,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
162,Eric Wood,29,BUF,C,16,16,0,0,0,0,0,0,1,2,-2,0,0.0,0,0,0,0.0,0.0,0,PB
163,Charles Woodson,39,OAK,SS,16,16,5,22,0,11,9,1,1,4,36,0,0.0,74,59,15,1.0,0.0,0,"PB,AP-2"
164,K.J. Wright,26,SEA,RLB,16,16,0,0,0,0,3,4,0,2,4,0,1.0,116,71,45,4.0,2.0,0,
165,Tavon Austin,25,STL,WR,16,15,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0,
166,Travis Benjamin,26,CLE,WR,16,15,0,0,0,0,0,0,3,1,0,0,0.0,1,1,0,0.0,0.0,0,
167,Eric Berry,27,KAN,FS,16,15,2,40,0,25,10,0,0,0,0,0,0.0,61,55,6,0.0,0.0,0,"PB,AP-1,AP CPoY-1"
168,Alan Branch,31,NWE,LDT,16,15,0,0,0,0,2,2,0,0,0,0,1.0,35,22,13,1.0,3.0,0,
169,Randall Cobb,25,GNB,WR,16,15,0,0,0,0,0,0,1,2,0,1,0.0,0,0,0,0.0,0.0,0,
170,Aaron Colvin,24,JAX,RCB,16,15,0,0,0,0,7,1,0,0,0,0,4.0,73,60,13,6.0,4.0,0,
171,Amari Cooper,21,OAK,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,"PB,AP ORoY-3"
172,Michael Crabtree,28,OAK,WR,16,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
173,Nick Hayden,29,DAL,RDT,16,15,0,0,0,0,2,0,0,1,0,0,0.0,48,33,15,5.0,0.0,0,
174,Jeremy Hill,23,CIN,RB,16,15,0,0,0,0,0,0,3,0,-7,0,0.0,0,0,0,,,0,
175,T.Y. Hilton,26,IND,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
176,Davon House,26,JAX,LCB,16,15,4,21,0,15,23,1,0,1,0,0,0.0,60,49,11,1.0,0.0,0,
177,Michael Johnson,28,CIN,RDE,16,15,0,0,0,0,2,3,0,1,0,0,5.0,42,29,13,6.0,16.0,0,
178,James Jones,31,GNB,WR,16,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
179,Dre Kirkpatrick,26,CIN,LCB,16,15,0,0,0,0,16,0,0,0,0,0,0.0,70,63,7,0.0,0.0,0,
180,Paul Kruger,29,CLE,LOLB,16,15,0,0,0,0,0,0,0,0,0,0,2.5,27,16,11,5.0,8.0,0,
181,Bradley McDougald,25,TAM,FS,16,15,2,1,0,1,4,0,0,0,0,0,0.0,87,67,20,2.0,1.0,0,
182,Mike Neal,28,GNB,ROLB,16,15,0,0,0,0,0,1,0,0,0,0,4.0,36,24,12,10.0,11.0,0,
183,Kendall Reyes,26,SDG,LDE,16,15,1,1,0,1,4,0,0,0,0,0,2.0,32,25,7,5.0,7.0,0,
184,Coty Sensabaugh,27,TEN,RCB,16,15,2,42,1,26,8,0,0,0,0,0,0.0,60,44,16,0.0,0.0,0,
185,Danny Shelton,22,CLE,NT,16,15,0,0,0,0,0,0,0,0,0,0,0.0,36,19,17,4.0,0.0,0,
186,Levine Toilolo,24,ATL,TE,16,15,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0.0,0.0,0,
187,Courtney Upshaw,26,BAL,ROLB,16,15,0,0,0,0,2,2,0,3,0,0,2.0,51,29,22,3.0,7.0,0,
188,Muhammad Wilkerson,26,NYJ,LDE,16,15,0,0,0,0,7,3,0,0,0,0,12.0,64,39,25,11.0,28.0,0,"PB,AP-2"
189,Dan Williams,28,OAK,LDT,16,15,0,0,0,0,1,0,0,1,0,0,1.0,48,33,15,3.0,5.0,0,
190,Leonard Williams,21,NYJ,RDE,16,15,0,0,0,0,0,0,0,0,0,0,3.0,63,29,34,7.0,21.0,0,AP DRoY-3
191,Kamar Aiken,26,BAL,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
192,C.J. Fiedorowicz,24,HOU,TE,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
193,Eric Fisher,24,KAN,LT,16,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
194,Will Hill,25,BAL,SS,16,14,1,25,0,25,6,0,0,0,0,0,1.0,64,49,15,6.0,4.0,0,
195,Jarvis Landry,23,MIA,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,PB
196,Manny Lawson,31,BUF,LLB,16,14,1,0,0,0,5,0,0,0,0,0,1.0,47,36,11,8.0,3.0,0,
197,Trent Murphy,25,WAS,LOLB,16,14,0,0,0,0,0,1,0,2,0,0,3.5,33,13,20,3.0,10.0,0,
198,Logan Ryan,24,NWE,RCB,16,14,4,39,0,25,14,0,0,0,0,0,0.0,74,58,16,2.0,0.0,0,
199,Kevin Williams,35,NOR,RDT,16,14,0,0,0,0,3,2,0,0,0,0,0.0,32,18,14,1.0,2.0,0,
