Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
42,Shaun Cody,28,HOU,NT,16,16,0.0,0.0,0.0,0.0,2,0,0,1,0,0,1.0,23,16,7,2.0,3.0,0.0,
43,Terrence Cody,23,BAL,NT,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,34,21,13,3.0,0.0,0.0,
44,Barry Cofield,27,WAS,LDT,16,16,0.0,0.0,0.0,0.0,8,0,0,1,3,0,3.0,25,15,10,5.0,7.0,0.0,
45,Daryn Colledge,29,ARI,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
46,Phil Costa,24,DAL,C,16,16,0.0,0.0,0.0,0.0,0,0,4,0,-11,0,0.0,0,0,0,,,0.0,
47,Chris Crocker,31,CIN,SS,16,16,0.0,0.0,0.0,0.0,5,1,0,0,0,0,3.5,61,45,16,2.0,7.0,0.0,
48,Antonio Cromartie,27,NYJ,RCB,16,16,4.0,105.0,0.0,42.0,12,1,2,0,0,0,0.0,45,36,9,0.0,0.0,0.0,
49,Brian Cushing,24,HOU,LILB,16,16,2.0,5.0,0.0,5.0,5,2,0,0,0,0,4.0,114,76,38,8.0,13.0,0.0,AP-2
50,Andy Dalton,24,CIN,QB,16,16,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP ORoY-2"
51,Karlos Dansby,30,MIA,LILB,16,16,1.0,14.0,0.0,14.0,4,2,0,0,0,0,2.0,102,87,15,10.0,8.0,0.0,
52,Vernon Davis,27,SFO,TE,16,16,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,0,0,0,,,0.0,
53,David Diehl,31,NYG,LG/LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
54,Darnell Dockett,30,ARI,RDE,16,16,0.0,0.0,0.0,0.0,1,1,0,2,0,0,3.5,50,34,16,10.0,18.0,0.0,
55,Ray Edwards,26,ATL,LDE,16,16,0.0,0.0,0.0,0.0,3,0,0,2,64,0,3.5,33,24,9,6.0,10.0,0.0,
56,Abram Elam,30,DAL,SS,16,16,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0.0,68,54,14,4.0,0.0,0.0,
57,D'Brickashaw Ferguson,28,NYJ,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
58,Cortland Finnegan,27,TEN,RCB,16,16,1.0,8.0,0.0,8.0,11,0,0,1,0,0,1.0,75,58,17,6.0,3.0,0.0,
59,Ryan Fitzpatrick,29,BUF,QB,16,16,0.0,0.0,0.0,0.0,0,0,7,4,0,0,0.0,0,0,0,0.0,0.0,0.0,
60,Joe Flacco,26,BAL,QB,16,16,0.0,0.0,0.0,0.0,0,0,11,4,-7,0,0.0,0,0,0,0.0,0.0,0.0,
61,London Fletcher,36,WAS,LLB,16,16,2.0,0.0,0.0,0.0,8,2,0,0,0,0,1.5,166,96,70,5.0,8.0,0.0,"PB,AP-2"
62,Drayton Florence,31,BUF,RCB/LCB,16,16,3.0,64.0,1.0,30.0,12,1,0,1,0,0,0.0,50,41,9,0.0,0.0,0.0,
63,Brandon Flowers,25,KAN,LCB,16,16,4.0,95.0,1.0,58.0,20,0,0,0,0,0,0.0,59,47,12,2.0,0.0,0.0,
64,Orlando Franklin,24,DEN,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
65,Doug Free,27,DAL,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
66,Pierre Garcon,25,IND,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
67,Roberto Garza,32,CHI,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
68,Chris Gocong,28,CLE,RLB/LLB,16,16,0.0,0.0,0.0,0.0,3,2,0,1,0,0,3.5,70,49,21,8.0,7.0,0.0,
69,Andre' Goodman,33,DEN,RCB,16,16,2.0,46.0,1.0,26.0,10,0,1,2,0,0,0.0,49,41,8,1.0,0.0,0.0,
70,Chad Greenway,28,MIN,LLB,16,16,0.0,0.0,0.0,0.0,3,0,0,1,0,0,2.0,154,89,65,6.0,4.0,0.0,PB
71,Jabari Greer,29,NOR,LCB,16,16,1.0,2.0,0.0,2.0,18,0,0,0,0,0,0.0,71,60,11,3.0,0.0,0.0,
72,Michael Griffin,26,TEN,FS,16,16,2.0,0.0,0.0,0.0,7,1,0,0,0,0,0.0,75,59,16,3.0,0.0,0.0,
73,Clark Haggans,34,ARI,ROLB,16,16,0.0,0.0,0.0,0.0,2,1,0,1,0,0,3.0,46,30,16,5.0,8.0,0.0,
74,Tamba Hali,28,KAN,ROLB,16,16,0.0,0.0,0.0,0.0,0,4,0,0,0,0,12.0,66,48,18,12.0,27.0,0.0,"PB,AP-2"
75,DeAngelo Hall,28,WAS,LCB,16,16,3.0,46.0,0.0,26.0,16,1,0,0,0,0,0.0,90,65,25,3.0,1.0,0.0,
76,Parys Haralson,27,SFO,ROLB,16,16,0.0,0.0,0.0,0.0,0,3,0,0,0,0,2.0,31,25,6,2.0,6.0,0.0,
77,Nick Hardwick,30,SDG,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,,,0.0,
78,Greg Hardy,23,CAR,LDE,16,16,0.0,0.0,0.0,0.0,11,1,0,0,0,0,4.0,50,38,12,8.0,11.0,1.0,
79,Roman Harper,29,NOR,SS,16,16,0.0,0.0,0.0,0.0,7,3,0,1,0,0,7.5,95,73,22,9.0,13.0,0.0,
80,David Harris,27,NYJ,RILB,16,16,4.0,55.0,1.0,35.0,8,0,0,0,0,0,5.0,86,65,21,8.0,12.0,0.0,
81,Matt Hasselbeck,36,TEN,QB,16,16,0.0,0.0,0.0,0.0,0,0,4,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
82,Todd Herremans,29,PHI,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
83,LeRoy Hill,29,SEA,LLB,16,16,0.0,0.0,0.0,0.0,0,1,0,0,0,0,4.0,89,68,21,8.0,5.0,0.0,
84,Santonio Holmes,27,NYJ,WR,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
85,Israel Idonije,31,CHI,LDE,16,16,0.0,0.0,0.0,0.0,0,1,0,2,0,1,5.0,52,41,11,12.0,10.0,0.0,
86,D'Qwell Jackson,28,CLE,MLB,16,16,1.0,24.0,0.0,24.0,3,1,0,3,1,0,3.5,158,116,42,12.0,8.0,0.0,AP CPoY-2
87,Cullen Jenkins,30,PHI,LDT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,3,0,5.5,40,33,7,11.0,13.0,0.0,
88,Calvin Johnson,26,DET,WR,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,,,0.0,"PB,AP-1"
89,Chris Johnson,26,TEN,RB,16,16,0.0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
90,Derrick Johnson,29,KAN,RILB,16,16,2.0,18.0,0.0,17.0,9,1,0,1,0,0,2.0,131,104,27,10.0,3.0,0.0,"PB,AP-1"
91,Jarret Johnson,30,BAL,ROLB,16,16,0.0,0.0,0.0,0.0,3,1,0,1,26,1,2.5,56,40,16,6.0,9.0,0.0,
92,Sean Jones,29,TAM,SS,16,16,0.0,0.0,0.0,0.0,3,1,0,2,0,0,1.0,92,76,16,3.0,2.0,0.0,
93,Maurice Jones-Drew,26,JAX,RB,16,16,0.0,0.0,0.0,0.0,0,0,6,3,-16,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
94,Davin Joseph,28,TAM,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,PB
95,Jason Kelce,24,PHI,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
96,Tommy Kelly,31,OAK,RDT,16,16,1.0,1.0,0.0,1.0,6,2,0,1,0,0,7.5,41,27,14,3.0,13.0,0.0,
97,Ryan Kerrigan,23,WAS,RDE,16,16,1.0,9.0,1.0,9.0,4,4,0,0,0,0,7.5,64,42,22,9.0,14.0,0.0,
98,Kyle Kosier,33,DAL,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
99,Chris Kuper,29,DEN,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
100,Dawan Landry,29,JAX,FS,16,16,2.0,28.0,0.0,28.0,4,1,0,1,0,0,0.5,97,71,26,1.0,2.0,0.0,
101,T.J. Lang,24,GNB,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
102,James Laurinaitis,25,STL,MLB,16,16,2.0,15.0,0.0,15.0,7,0,0,1,0,0,3.0,142,105,37,11.0,5.0,0.0,
103,Vonta Leach,30,BAL,FB,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1"
104,Paris Lenon,34,ARI,LILB,16,16,0.0,0.0,0.0,0.0,3,0,0,1,0,0,3.0,93,64,29,5.0,5.0,0.0,
105,Andy Levitre,25,BUF,LG,16,16,0.0,0.0,0.0,0.0,0,0,1,0,-6,0,0.0,0,0,0,0.0,0.0,0.0,
106,DeAndre Levy,24,DET,RLB,16,16,1.0,7.0,0.0,7.0,1,1,0,0,0,0,1.0,109,73,36,9.0,2.0,0.0,
107,Kendrick Lewis,23,KAN,FS,16,16,3.0,119.0,1.0,59.0,10,1,0,1,0,0,0.0,60,48,12,0.0,0.0,0.0,
108,Jeff Linkenbach,24,IND,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
109,Phil Loadholt,25,MIN,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
110,Curtis Lofton,25,ATL,MLB,16,16,2.0,30.0,1.0,26.0,7,1,0,1,0,0,1.0,147,87,60,9.0,3.0,0.0,
111,Chris Long,26,STL,LDE,16,16,0.0,0.0,0.0,0.0,2,1,0,0,0,0,13.0,37,31,6,15.0,21.0,0.0,
112,Alex Mack,26,CLE,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
113,Eli Manning,30,NYG,QB,16,16,0.0,0.0,0.0,0.0,0,0,8,3,-3,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP CPoY-6"
114,Brandon Marshall,27,MIA,WR,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
115,Sherrod Martin,27,CAR,FS,16,16,3.0,16.0,0.0,15.0,8,0,0,0,0,0,0.0,68,50,18,1.0,2.0,0.0,
116,Jameel McClain,26,BAL,LILB,16,16,1.0,8.0,0.0,8.0,4,0,0,2,6,1,1.0,84,50,34,3.0,1.0,0.0,
117,Bryant McKinnie,32,BAL,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,,,0.0,
118,Brandon Mebane,26,SEA,RDT,16,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,56,40,16,7.0,4.0,0.0,
119,Brad Meester,34,JAX,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,,,0.0,
120,Quintin Mikell,31,STL,FS,16,16,2.0,11.0,0.0,11.0,5,5,0,1,14,0,1.0,91,75,16,3.0,2.0,0.0,
121,Heath Miller,29,PIT,TE,16,16,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,
122,Jeremy Mincey,28,JAX,RDE,16,16,1.0,5.0,0.0,5.0,1,4,0,1,0,0,8.0,57,40,17,10.0,17.0,0.0,
123,Will Montgomery,28,WAS,C,16,16,0.0,0.0,0.0,0.0,0,0,1,0,-8,0,0.0,0,0,0,0.0,0.0,0.0,
124,Reggie Nelson,28,CIN,FS,16,16,4.0,115.0,1.0,75.0,12,2,0,0,0,0,2.0,85,59,26,4.0,6.0,0.0,
125,Cam Newton,22,CAR,QB,16,16,0.0,0.0,0.0,0.0,0,0,5,3,-4,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP ORoY-1"
126,Haloti Ngata,27,BAL,LDE,16,16,0.0,0.0,0.0,0.0,6,2,0,3,28,1,5.0,65,37,28,6.0,8.0,0.0,"PB,AP-1"
127,Rob Ninkovich,27,NWE,LLB,16,16,2.0,30.0,1.0,18.0,4,1,0,3,0,0,6.5,74,43,31,7.0,11.0,0.0,
128,Uche Nwaneri,27,JAX,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
129,Brian Orakpo,25,WAS,RLB,16,16,0.0,0.0,0.0,0.0,5,3,0,1,0,0,9.0,60,35,25,6.0,13.0,0.0,
130,Calvin Pace,31,NYJ,ROLB,16,16,1.0,8.0,0.0,8.0,3,3,0,1,0,0,4.5,72,53,19,7.0,11.0,0.0,
131,Erik Pears,29,BUF,RT,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
132,Domata Peko,27,CIN,LDT,16,16,0.0,0.0,0.0,0.0,0,1,0,1,0,0,2.5,66,34,32,6.0,4.0,0.0,
133,Julius Peppers,31,CHI,RDE,16,16,0.0,0.0,0.0,0.0,4,4,0,2,0,0,11.0,37,33,4,15.0,13.0,0.0,PB
134,Patrick Peterson,21,ARI,RCB,16,16,2.0,1.0,0.0,1.0,13,0,4,2,-1,0,1.0,64,59,5,1.0,1.0,0.0,"PB,AP-1"
135,Troy Polamalu,30,PIT,SS,16,16,2.0,33.0,0.0,33.0,14,0,0,1,16,1,1.0,91,64,27,7.0,4.0,0.0,"PB,AP-1"
136,Paul Posluszny,27,JAX,MLB,16,16,2.0,2.0,0.0,2.0,9,1,0,0,0,0,2.0,119,69,50,5.0,8.0,0.0,
137,Mike Pouncey,22,MIA,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
138,Glover Quin,25,HOU,SS,16,16,0.0,0.0,0.0,0.0,9,0,0,1,0,0,0.0,77,59,18,2.0,0.0,0.0,
139,B.J. Raji,25,GNB,NT,16,16,0.0,0.0,0.0,0.0,2,0,0,1,1,0,3.0,22,14,8,2.0,3.0,0.0,PB
140,Jay Ratliff,30,DAL,NT,16,16,0.0,0.0,0.0,0.0,3,0,0,1,0,0,2.0,38,29,9,8.0,6.0,0.0,PB
141,Ed Reed,33,BAL,FS,16,16,3.0,25.0,0.0,16.0,8,1,0,0,0,0,1.0,52,44,8,1.0,1.0,0.0,"PB,AP-2"
142,Darrelle Revis,26,NYJ,LCB,16,16,4.0,184.0,1.0,100.0,21,0,0,0,0,0,0.0,52,41,11,1.0,0.0,0.0,"PB,AP-1"
143,Ray Rice,24,BAL,RB,16,16,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-2"
144,Philip Rivers,30,SDG,QB,16,16,0.0,0.0,0.0,0.0,0,0,9,3,-1,0,0.0,0,0,0,0.0,0.0,0.0,PB
145,Andre Roberts,23,ARI,WR,16,16,0.0,0.0,0.0,0.0,0,0,1,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
146,Dunta Robinson,29,ATL,RCB,16,16,2.0,28.0,0.0,14.0,9,0,0,0,0,0,0.0,49,39,10,1.0,0.0,0.0,
147,Brian Robison,28,MIN,LDE,16,16,0.0,0.0,0.0,0.0,1,3,0,2,0,0,8.0,44,27,17,6.0,11.0,0.0,
148,Carlos Rogers,30,SFO,LCB,16,16,6.0,106.0,1.0,31.0,18,0,0,0,0,0,0.0,43,40,3,2.0,1.0,0.0,"PB,AP-2"
149,Antrel Rolle,29,NYG,FS,16,16,2.0,-1.0,0.0,0.0,4,1,0,0,0,0,0.0,96,82,14,2.0,0.0,0.0,
150,Tony Romo,31,DAL,QB,16,16,0.0,0.0,0.0,0.0,0,0,6,6,-3,0,0.0,0,0,0,0.0,0.0,0.0,
151,Ahtyba Rubin,25,CLE,RDT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.0,83,56,27,4.0,12.0,0.0,
152,Matt Ryan,26,ATL,QB,16,16,0.0,0.0,0.0,0.0,0,0,5,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
153,DeMeco Ryans,27,HOU,RILB,16,16,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0.0,64,44,20,6.0,2.0,0.0,
154,Mark Sanchez,25,NYJ,QB,16,16,0.0,0.0,0.0,0.0,0,0,10,1,-18,0,0.0,0,0,0,0.0,0.0,0.0,
155,Jeff Saturday,36,IND,C,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
156,Jake Scott,30,TEN,RG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
157,Lyle Sendlein,27,ARI,C,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,
158,Gerald Sensabaugh,28,DAL,FS,16,16,2.0,11.0,0.0,11.0,3,2,0,2,0,0,0.0,75,61,14,0.0,0.0,0.0,
159,Jabaal Sheard,22,CLE,LDE,16,16,0.0,0.0,0.0,0.0,2,5,0,1,5,0,8.5,55,40,15,9.0,9.0,0.0,
160,Rob Sims,28,DET,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
161,Matt Slauson,25,NYJ,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0.0,0,0,0,0.0,0.0,0.0,
162,Alex Smith,27,SFO,QB,16,16,0.0,0.0,0.0,0.0,0,0,7,4,0,0,0.0,0,0,0,0.0,0.0,0.0,AP CPoY-3
163,Antonio Smith,30,HOU,RDE,16,16,0.0,0.0,0.0,0.0,2,1,0,0,0,0,6.5,25,19,6,10.0,19.0,0.0,PB
164,Daryl Smith,29,JAX,LLB,16,16,1.0,25.0,0.0,25.0,8,2,0,0,0,0,3.5,107,74,33,7.0,11.0,0.0,
165,Justin Smith,32,SFO,RDE,16,16,0.0,0.0,0.0,0.0,2,3,0,1,0,0,7.5,58,45,13,6.0,20.0,0.0,"PB,AP-1,AP DPoY-3"
166,Sean Smith,24,MIA,LCB,16,16,2.0,7.0,0.0,7.0,7,0,0,0,0,0,0.0,62,52,10,0.0,0.0,0.0,
167,Steve Smith Sr.,32,CAR,WR,16,16,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP CPoY-4"
168,Wade Smith,30,HOU,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0.0,0,0,0,0.0,0.0,0.0,
169,Takeo Spikes,35,SDG,LILB,16,16,1.0,45.0,0.0,45.0,3,0,0,0,0,0,1.0,106,64,42,5.0,1.0,0.0,
170,Matthew Stafford,23,DET,QB,16,16,0.0,0.0,0.0,0.0,0,0,5,1,-4,0,0.0,0,0,0,0.0,0.0,0.0,AP CPoY-1
171,Joe Staley,27,SFO,LT,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,"PB,AP-2"
172,Terrell Suggs,29,BAL,LOLB,16,16,2.0,9.0,0.0,9.0,6,7,0,0,0,0,14.0,70,50,20,20.0,23.0,0.0,"PB,AP-1,AP DPoY-1"
173,Ike Taylor,31,PIT,RCB,16,16,2.0,29.0,0.0,29.0,14,0,0,0,0,0,0.0,44,34,10,1.0,0.0,0.0,
174,Phil Taylor,23,CLE,LDT,16,16,0.0,0.0,0.0,0.0,1,1,0,0,0,0,4.0,59,37,22,6.0,7.0,0.0,
175,Earl Thomas,22,SEA,FS,16,16,2.0,19.0,0.0,11.0,7,1,0,2,0,0,0.0,98,69,29,6.0,1.0,0.0,"PB,AP-2"
