Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
15.0,Stephen Hauschka,26.0,SEA,K,16.0,0.0,2.0,2.0,6.0,5.0,10.0,9.0,8.0,7.0,4.0,2.0,30.0,25.0,52.0,83.3,34.0,34.0,100.0,75.0,4899.0,26.0,34.7,65.0,
16.0,Ryan Succop,25.0,KAN,K,16.0,0.0,1.0,1.0,7.0,7.0,7.0,6.0,12.0,7.0,3.0,3.0,30.0,24.0,54.0,80.0,20.0,20.0,100.0,59.0,3589.0,31.0,52.5,61.0,
17.0,Matt Bryant,36.0,ATL,K,16.0,0.0,2.0,2.0,9.0,9.0,9.0,9.0,7.0,5.0,2.0,2.0,29.0,27.0,51.0,93.1,45.0,45.0,100.0,0.0,0.0,0.0,,,
18.0,Phil Dawson,36.0,CLE,K,16.0,0.0,0.0,0.0,9.0,7.0,4.0,3.0,8.0,7.0,8.0,7.0,29.0,24.0,54.0,82.8,20.0,20.0,100.0,59.0,3661.0,10.0,16.9,62.0,
19.0,Jason Hanson,41.0,DET,K,16.0,0.0,0.0,0.0,9.0,9.0,9.0,8.0,4.0,2.0,7.0,5.0,29.0,24.0,51.0,82.8,54.0,54.0,100.0,96.0,6156.0,45.0,46.9,64.0,
20.0,Connor Barth,25.0,TAM,K,16.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,14.0,13.0,3.0,2.0,28.0,26.0,55.0,92.9,23.0,23.0,100.0,0.0,0.0,0.0,,,
21.0,Josh Brown,32.0,STL,K,16.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,12.0,8.0,2.0,0.0,28.0,21.0,49.0,75.0,18.0,18.0,100.0,48.0,3072.0,12.0,25.0,64.0,
22.0,Mason Crosby,27.0,GNB,K,16.0,0.0,1.0,1.0,5.0,4.0,14.0,14.0,5.0,3.0,3.0,2.0,28.0,24.0,58.0,85.7,69.0,68.0,98.6,108.0,6892.0,49.0,45.4,64.0,
23.0,Ryan Longwell,37.0,MIN,K,16.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,10.0,6.0,3.0,2.0,28.0,22.0,53.0,78.6,39.0,38.0,97.4,77.0,4878.0,19.0,24.7,63.0,
24.0,Olindo Mare,38.0,CAR,K,16.0,0.0,1.0,1.0,7.0,7.0,9.0,6.0,9.0,8.0,2.0,0.0,28.0,22.0,45.0,78.6,45.0,44.0,97.8,84.0,5366.0,53.0,63.1,64.0,
25.0,Alex Henery,24.0,PHI,K,16.0,0.0,0.0,0.0,10.0,10.0,11.0,9.0,4.0,4.0,2.0,1.0,27.0,24.0,51.0,88.9,46.0,46.0,100.0,85.0,5433.0,32.0,37.6,64.0,
26.0,Adam Vinatieri,39.0,IND,K,16.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,10.0,8.0,3.0,2.0,27.0,23.0,53.0,85.2,24.0,24.0,100.0,0.0,0.0,0.0,,,
27.0,Nick Folk,27.0,NYJ,K,16.0,0.0,0.0,0.0,6.0,5.0,6.0,6.0,7.0,5.0,6.0,3.0,25.0,19.0,51.0,76.0,44.0,44.0,100.0,81.0,5094.0,17.0,21.0,63.0,
28.0,Matt Prater,27.0,DEN,K,16.0,0.0,0.0,0.0,6.0,5.0,8.0,8.0,7.0,3.0,4.0,3.0,25.0,19.0,59.0,76.0,30.0,30.0,100.0,69.0,4393.0,47.0,68.1,64.0,
29.0,Josh Scobee,29.0,JAX,K,16.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,8.0,7.0,6.0,5.0,25.0,23.0,55.0,92.0,24.0,24.0,100.0,62.0,4097.0,39.0,62.9,66.0,
30.0,Jay Feely,35.0,ARI,K,16.0,0.0,0.0,0.0,9.0,9.0,6.0,4.0,7.0,5.0,2.0,1.0,24.0,19.0,51.0,79.2,33.0,33.0,100.0,71.0,4779.0,22.0,31.0,67.0,
31.0,Lawrence Tynes,33.0,NYG,K,16.0,0.0,0.0,0.0,12.0,12.0,4.0,3.0,5.0,3.0,3.0,1.0,24.0,19.0,50.0,79.2,43.0,43.0,100.0,79.0,5077.0,34.0,43.0,64.0,
32.0,Rian Lindell,34.0,BUF,K,8.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,6.0,5.0,0.0,0.0,15.0,13.0,49.0,86.7,25.0,25.0,100.0,43.0,2733.0,12.0,27.9,64.0,
33.0,Dave Rayner,29.0,2TM,K,8.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,1.0,0.0,4.0,2.0,15.0,10.0,56.0,66.7,13.0,13.0,100.0,30.0,1740.0,7.0,23.3,58.0,
33.0,Dave Rayner,29.0,BUF,K,7.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,1.0,0.0,4.0,2.0,15.0,10.0,56.0,66.7,13.0,13.0,100.0,30.0,1740.0,7.0,23.3,58.0,
34.0,Shayne Graham,34.0,2TM,K,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,6.0,48.0,85.7,8.0,8.0,100.0,16.0,1003.0,1.0,6.3,63.0,
34.0,Shayne Graham,34.0,MIA,K,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,28.0,80.0,6.0,6.0,100.0,11.0,709.0,1.0,9.1,65.0,
34.0,Shayne Graham,34.0,BAL,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,48.0,100.0,2.0,2.0,100.0,5.0,294.0,0.0,0.0,59.0,
35.0,Brandon Coutu,27.0,BUF,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,3.0,100.0,4.0,246.0,0.0,0.0,62.0,
36.0,Mike Scifres,31.0,SDG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,40.0,100.0,3.0,3.0,100.0,4.0,239.0,2.0,50.0,60.0,
37.0,Russell Allen,25.0,JAX,RLB,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,20.0,0.0,0.0,20.0,
38.0,Matthew Bosher,24.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,88.0,5671.0,25.0,28.4,64.0,
39.0,David Buehler,24.0,DAL,K,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,18.0,1179.0,9.0,50.0,66.0,
40.0,Britton Colquitt,26.0,DEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,66.0,0.0,0.0,66.0,
41.0,Dustin Colquitt,29.0,KAN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,57.0,0.0,0.0,57.0,
42.0,Ryan Donahue,23.0,DET,P,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,59.0,0.0,0.0,59.0,
43.0,Brandon Fields,27.0,MIA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,156.0,0.0,0.0,52.0,
44.0,Brett Hartmann,24.0,HOU,P,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,50.0,3275.0,23.0,46.0,66.0,
45.0,Chris Kluwe,30.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,36.0,0.0,0.0,36.0,
46.0,Sam Koch,29.0,BAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,113.0,1.0,50.0,57.0,
47.0,Michael Koenen,29.0,TAM,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,69.0,4177.0,37.0,53.6,61.0,
48.0,Andy Lee,29.0,SFO,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,51.0,0.0,0.0,51.0,"PB,AP-1"
49.0,Tim Masthay,24.0,GNB,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,113.0,0.0,0.0,57.0,
50.0,Pat McAfee,24.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,63.0,4010.0,41.0,65.1,64.0,
51.0,Mat McBriar,32.0,DAL,P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,62.0,0.0,0.0,62.0,
52.0,Zoltan Mesko,25.0,NWE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,64.0,0.0,0.0,64.0,
53.0,Brian Moorman,35.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,85.0,0.0,0.0,43.0,
54.0,Thomas Morstead,25.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,105.0,6807.0,68.0,64.8,65.0,
55.0,Adam Podlesh,28.0,CHI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,50.0,0.0,0.0,50.0,
56.0,Matt Turk,43.0,2TM,P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,116.0,0.0,0.0,58.0,
56.0,Matt Turk,43.0,JAX,P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,116.0,0.0,0.0,58.0,
57.0,Steve Weatherford,29.0,NYG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,85.0,0.0,0.0,28.0,
58.0,Dave Zastudil,33.0,ARI,P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,178.0,0.0,0.0,59.0,
59.0,Nate Kaeding,29.0,SDG,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,1.0,68.0,0.0,0.0,68.0,
,League Average,,,,,,,,,,,,,,,,,,,82.9,,,99.4,,,,43.5,64.0,
