Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
,Jason Baker,32.0,CAR,P,16.0,0.0,95.0,4097.0,43.1,488.0,3469.0,36.5,60.0,7.0,7.4,22.0,23.2,0.0
,Ben Graham,37.0,ARI,P,16.0,0.0,94.0,4080.0,43.4,458.0,3442.0,36.6,65.0,9.0,9.6,29.0,30.9,0.0
,Donnie Jones,30.0,STL,P,16.0,0.0,94.0,4276.0,45.5,435.0,3761.0,40.0,63.0,4.0,4.3,32.0,34.0,0.0
,Andy Lee,28.0,SFO,P,16.0,0.0,91.0,4203.0,46.2,483.0,3480.0,38.2,64.0,12.0,13.2,34.0,37.4,0.0
,Nick Harris,32.0,DET,P,16.0,0.0,90.0,4018.0,44.6,633.0,3225.0,35.8,66.0,8.0,8.9,24.0,26.7,0.0
107775.0,Dustin Colquitt,28.0,KAN,P,16.0,0.0,88.0,3908.0,44.4,361.0,3347.0,37.6,72.0,10.0,11.4,33.0,37.5,1.0
146878.0,Britton Colquitt,25.0,DEN,P,16.0,0.0,86.0,3835.0,44.6,550.0,3145.0,36.6,63.0,7.0,8.1,19.0,22.1,0.0
127759.0,Steve Weatherford,28.0,NYJ,P,16.0,0.0,84.0,3581.0,42.6,299.0,3202.0,38.1,61.0,4.0,4.8,42.0,50.0,0.0
105279.0,Chris Kluwe,29.0,MIN,P,16.0,0.0,83.0,3569.0,43.0,241.0,3228.0,38.9,59.0,5.0,6.0,32.0,38.6,0.0
,Brad Maynard,36.0,CHI,P,16.0,0.0,83.0,3326.0,40.1,303.0,2923.0,35.2,56.0,5.0,6.0,24.0,28.9,0.0
123206.0,Sam Koch,28.0,BAL,P,16.0,0.0,81.0,3530.0,43.6,275.0,3175.0,39.2,60.0,4.0,4.9,39.0,48.1,0.0
,Reggie Hodges,28.0,CLE,P,16.0,0.0,78.0,3424.0,43.9,285.0,3039.0,39.0,59.0,5.0,6.4,29.0,37.2,0.0
,Jon Ryan,29.0,SEA,P,16.0,0.0,78.0,3254.0,41.7,327.0,2907.0,37.3,63.0,1.0,1.3,27.0,34.6,0.0
157876.0,Brett Kern,24.0,TEN,P,16.0,0.0,77.0,3302.0,42.9,214.0,3008.0,39.1,68.0,4.0,5.2,24.0,31.2,0.0
,Shane Lechler,34.0,OAK,P,16.0,0.0,77.0,3618.0,47.0,400.0,3138.0,40.8,68.0,4.0,5.2,27.0,35.1,0.0
,Brian Moorman,34.0,BUF,P,16.0,0.0,75.0,3181.0,42.4,299.0,2742.0,36.6,61.0,7.0,9.3,17.0,22.7,0.0
,Michael Koenen,28.0,ATL,P,16.0,0.0,74.0,3014.0,40.7,241.0,2673.0,35.6,61.0,5.0,6.8,29.0,39.2,1.0
133782.0,Brandon Fields,26.0,MIA,P,16.0,0.0,73.0,3369.0,46.2,454.0,2835.0,37.8,69.0,4.0,5.5,31.0,42.5,2.0
,Saverio Rocca,37.0,PHI,P,16.0,0.0,73.0,3195.0,43.8,309.0,2846.0,39.0,63.0,2.0,2.7,28.0,38.4,0.0
180714.0,Matt Dodge,23.0,NYG,P,16.0,0.0,72.0,3222.0,44.8,535.0,2507.0,34.3,69.0,9.0,12.5,20.0,27.8,1.0
169396.0,Kevin Huber,25.0,CIN,P,16.0,0.0,71.0,2992.0,42.1,124.0,2748.0,38.2,72.0,6.0,8.5,28.0,39.4,1.0
178754.0,Tim Masthay,23.0,GNB,P,16.0,0.0,71.0,3114.0,43.9,341.0,2673.0,37.6,62.0,5.0,7.0,25.0,35.2,0.0
174460.0,Pat McAfee,23.0,IND,P,15.0,0.0,65.0,2731.0,42.0,289.0,2302.0,35.4,66.0,7.0,10.8,21.0,32.3,0.0
,Mat McBriar,31.0,DAL,P,16.0,0.0,65.0,3115.0,47.9,205.0,2750.0,41.7,65.0,8.0,12.3,22.0,33.8,1.0
,Matt Turk,42.0,HOU,P,16.0,0.0,63.0,2650.0,42.1,233.0,2317.0,36.8,60.0,5.0,7.9,19.0,30.2,0.0
180834.0,Zoltan Mesko,24.0,NWE,P,16.0,0.0,58.0,2505.0,43.2,179.0,2226.0,38.4,65.0,5.0,8.6,19.0,32.8,0.0
170311.0,Thomas Morstead,24.0,NOR,P,16.0,0.0,57.0,2618.0,45.9,310.0,2188.0,38.4,64.0,6.0,10.5,21.0,36.8,0.0
136005.0,Adam Podlesh,27.0,JAX,P,16.0,0.0,57.0,2496.0,43.8,123.0,2233.0,39.2,63.0,7.0,12.3,26.0,45.6,0.0
,Hunter Smith,33.0,WAS,P,9.0,0.0,57.0,2310.0,40.5,371.0,1919.0,33.1,56.0,1.0,1.8,17.0,29.8,1.0
134774.0,Daniel Sepulveda,26.0,PIT,P,12.0,0.0,56.0,2550.0,45.5,198.0,2192.0,39.1,62.0,8.0,14.3,16.0,28.6,0.0
189886.0,Robert Malone,22.0,TAM,P,12.0,0.0,52.0,2160.0,41.5,160.0,1900.0,36.5,64.0,5.0,9.6,17.0,32.7,0.0
,Mike Scifres,30.0,SDG,P,16.0,0.0,52.0,2430.0,46.7,528.0,1722.0,30.8,67.0,9.0,17.3,13.0,25.0,4.0
,Chris Bryan,28.0,TAM,P,4.0,0.0,23.0,860.0,37.4,72.0,788.0,34.3,57.0,0.0,0.0,7.0,30.4,0.0
156152.0,Sam Paulescu,26.0,WAS,P,3.0,0.0,17.0,700.0,41.2,117.0,563.0,33.1,52.0,1.0,5.9,2.0,11.8,0.0
,Josh Bidwell,34.0,WAS,P,4.0,0.0,15.0,625.0,41.7,59.0,566.0,37.7,52.0,0.0,0.0,3.0,20.0,0.0
173647.0,Graham Gano,23.0,WAS,K,16.0,0.0,4.0,141.0,35.3,21.0,120.0,24.0,42.0,0.0,0.0,1.0,25.0,1.0
100363.0,Shaun Suisham,29.0,PIT,K,7.0,0.0,3.0,115.0,38.3,12.0,103.0,34.3,39.0,0.0,0.0,1.0,33.3,0.0
