Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
22.0,Ryan Succop,24.0,KAN,K,16.0,0.0,0.0,0.0,6.0,6.0,9.0,7.0,8.0,6.0,3.0,1.0,26.0,20.0,53.0,76.9,42.0,42.0,100.0,78.0,4730.0,8.0,10.3,61.0,
23.0,Garrett Hartley,24.0,NOR,K,14.0,0.0,1.0,1.0,6.0,4.0,9.0,7.0,7.0,6.0,2.0,2.0,25.0,20.0,52.0,80.0,40.0,40.0,100.0,34.0,2096.0,4.0,11.8,62.0,
24.0,Lawrence Tynes,32.0,NYG,K,15.0,0.0,0.0,0.0,12.0,12.0,4.0,2.0,4.0,3.0,3.0,2.0,23.0,19.0,53.0,82.6,43.0,43.0,100.0,78.0,4826.0,6.0,7.7,62.0,
25.0,Jeff Reed,31.0,2TM,K,14.0,0.0,2.0,2.0,10.0,9.0,9.0,8.0,7.0,3.0,4.0,2.0,32.0,24.0,53.0,75.0,32.0,32.0,100.0,71.0,4341.0,6.0,8.5,61.0,
25.0,Jeff Reed,31.0,PIT,K,9.0,0.0,2.0,2.0,7.0,6.0,5.0,5.0,4.0,0.0,4.0,2.0,22.0,15.0,53.0,68.2,19.0,19.0,100.0,45.0,2799.0,5.0,11.1,62.0,
25.0,Jeff Reed,31.0,SFO,K,5.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,10.0,9.0,47.0,90.0,13.0,13.0,100.0,26.0,1542.0,1.0,3.8,59.0,
26.0,Rian Lindell,33.0,BUF,K,16.0,0.0,1.0,1.0,6.0,6.0,6.0,5.0,2.0,1.0,6.0,3.0,21.0,16.0,51.0,76.2,32.0,31.0,96.9,67.0,4192.0,8.0,11.9,63.0,
27.0,Mike Nugent,28.0,CIN,K,9.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,3.0,1.0,4.0,2.0,19.0,15.0,54.0,78.9,17.0,17.0,100.0,44.0,2765.0,7.0,15.9,63.0,
28.0,Ryan Longwell,36.0,MIN,K,16.0,0.0,0.0,0.0,7.0,7.0,9.0,8.0,2.0,2.0,0.0,0.0,18.0,17.0,48.0,94.4,31.0,30.0,96.8,65.0,4047.0,3.0,4.6,62.0,
29.0,Matt Prater,26.0,DEN,K,12.0,0.0,0.0,0.0,3.0,3.0,7.0,7.0,5.0,4.0,3.0,2.0,18.0,16.0,59.0,88.9,29.0,28.0,96.6,57.0,3688.0,20.0,35.1,65.0,
30.0,Dave Rayner,28.0,DET,K,8.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,8.0,5.0,2.0,2.0,16.0,13.0,55.0,81.3,16.0,16.0,100.0,34.0,2136.0,2.0,5.9,63.0,
31.0,Shaun Suisham,29.0,PIT,K,7.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,9.0,8.0,0.0,0.0,15.0,14.0,48.0,93.3,19.0,19.0,100.0,40.0,2323.0,2.0,5.0,58.0,
32.0,Jason Hanson,40.0,DET,K,8.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,14.0,12.0,52.0,85.7,19.0,19.0,100.0,40.0,2458.0,1.0,2.5,62.0,
33.0,Stephen Gostkowski,26.0,NWE,K,8.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,3.0,2.0,1.0,0.0,13.0,10.0,43.0,76.9,26.0,26.0,100.0,42.0,2750.0,15.0,35.7,66.0,
34.0,Joe Nedney,37.0,SFO,K,9.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,13.0,11.0,51.0,84.6,17.0,17.0,100.0,37.0,2420.0,4.0,10.8,65.0,
35.0,Shayne Graham,33.0,2TM,K,9.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,12.0,12.0,41.0,100.0,41.0,39.0,95.1,62.0,3800.0,3.0,4.8,61.0,
35.0,Shayne Graham,33.0,NYG,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,4.0,100.0,5.0,296.0,1.0,20.0,59.0,
35.0,Shayne Graham,33.0,NWE,K,8.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,12.0,12.0,41.0,100.0,37.0,35.0,94.6,57.0,3504.0,2.0,3.5,62.0,
36.0,Clint Stitser,25.0,CIN,K,5.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,7.0,47.0,87.5,10.0,8.0,80.0,23.0,1312.0,0.0,0.0,57.0,
37.0,Stephen Hauschka,25.0,DEN,K,4.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,7.0,6.0,46.0,85.7,10.0,10.0,100.0,20.0,1224.0,2.0,10.0,61.0,
38.0,John Carney,46.0,NOR,K,2.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,32.0,83.3,3.0,3.0,100.0,1.0,11.0,0.0,0.0,11.0,
39.0,Kris Brown,34.0,SDG,K,3.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,36.0,80.0,8.0,8.0,100.0,17.0,978.0,1.0,5.9,58.0,
40.0,Shane Andrus,30.0,SFO,K,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,38.0,50.0,3.0,3.0,100.0,6.0,359.0,0.0,0.0,60.0,
41.0,Aaron Pettrey,24.0,CIN,K,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,28.0,50.0,5.0,5.0,100.0,8.0,491.0,1.0,12.5,61.0,
42.0,Britton Colquitt,25.0,DEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,69.0,0.0,0.0,69.0,
43.0,Matt Dodge,23.0,NYG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,117.0,0.0,0.0,59.0,
44.0,Nick Harris,32.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,168.0,0.0,0.0,56.0,
45.0,Kevin Huber,25.0,CIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,62.0,0.0,0.0,62.0,
46.0,Jeremy Kapinos,26.0,2TM,P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0,481.0,0.0,0.0,60.0,
46.0,Jeremy Kapinos,26.0,IND,P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,440.0,0.0,0.0,63.0,
46.0,Jeremy Kapinos,26.0,PIT,P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,41.0,0.0,0.0,41.0,
47.0,Michael Koenen,28.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,88.0,5926.0,23.0,26.1,67.0,
48.0,Andy Lee,28.0,SFO,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,100.0,0.0,0.0,50.0,
49.0,Brad Maynard,36.0,CHI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,53.0,0.0,0.0,53.0,
50.0,Pat McAfee,23.0,IND,P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,84.0,5595.0,16.0,19.0,67.0,
51.0,Mat McBriar,31.0,DAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,69.0,0.0,0.0,69.0,"PB,AP-2"
52.0,Brian Moorman,34.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,35.0,0.0,0.0,35.0,
53.0,Thomas Morstead,24.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,49.0,3315.0,10.0,20.4,68.0,
54.0,Jon Ryan,29.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,66.0,0.0,0.0,66.0,
55.0,Mike Scifres,30.0,SDG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,371.0,1.0,14.3,53.0,
56.0,Hunter Smith,33.0,WAS,P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,15.0,0.0,0.0,15.0,
57.0,Ndamukong Suh,23.0,DET,LDT,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,,"PB,AP-1,AP DRoY-1"
58.0,Wes Welker,29.0,NWE,WR,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,100.0,1.0,45.0,0.0,0.0,45.0,"PB,AP CPoY-4"
59.0,Todd Carter,24.0,CAR,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,1.0,60.0,0.0,0.0,60.0,
60.0,Rhys Lloyd,28.0,CAR,K,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,53.0,3523.0,11.0,20.8,67.0,
,League Average,,,,,,,,,,,,,,,,,,,82.4,,,99.1,,,,16.4,64.0,
