Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
Rk,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,FGA,FGM,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg,Awards
1.0,Dustin Hopkins,26.0,WAS,K,16.0,0.0,0.0,0.0,12.0,12.0,14.0,12.0,9.0,7.0,7.0,3.0,42.0,34.0,53.0,81.0,39.0,36.0,92.3,92.0,5788.0,65.0,70.7,63.0,
2.0,Nick Novak,35.0,HOU,K,16.0,0.0,1.0,1.0,12.0,12.0,11.0,11.0,11.0,8.0,6.0,3.0,41.0,35.0,53.0,85.4,25.0,22.0,88.0,74.0,4444.0,23.0,31.1,60.0,
3.0,Caleb Sturgis,27.0,PHI,K,16.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,11.0,7.0,6.0,4.0,41.0,35.0,55.0,85.4,31.0,30.0,96.8,87.0,5439.0,46.0,52.9,63.0,
4.0,Justin Tucker,27.0,BAL,K,16.0,0.0,0.0,0.0,4.0,4.0,11.0,10.0,14.0,14.0,10.0,10.0,39.0,38.0,57.0,97.4,27.0,27.0,100.0,80.0,5039.0,52.0,65.0,63.0,"PB,AP-1"
5.0,Graham Gano,29.0,CAR,K,16.0,0.0,0.0,0.0,4.0,4.0,11.0,9.0,17.0,14.0,6.0,3.0,38.0,30.0,54.0,78.9,34.0,31.0,91.2,86.0,5497.0,63.0,73.3,64.0,
6.0,Matt Bryant,41.0,ATL,K,16.0,0.0,0.0,0.0,12.0,12.0,8.0,7.0,9.0,9.0,8.0,6.0,37.0,34.0,59.0,91.9,57.0,56.0,98.2,0.0,0.0,0.0,,,PB
7.0,Stephen Hauschka,31.0,SEA,K,16.0,0.0,0.0,0.0,13.0,11.0,13.0,13.0,10.0,8.0,1.0,1.0,37.0,33.0,53.0,89.2,35.0,29.0,82.9,86.0,5477.0,54.0,62.8,64.0,
8.0,Matt Prater,32.0,DET,K,16.0,0.0,0.0,0.0,10.0,10.0,5.0,4.0,14.0,10.0,7.0,7.0,36.0,31.0,58.0,86.1,33.0,31.0,93.9,2.0,116.0,1.0,50.0,58.0,PB
9.0,Sebastian Janikowski,38.0,OAK,K,16.0,0.0,1.0,1.0,9.0,9.0,6.0,6.0,11.0,10.0,8.0,3.0,35.0,29.0,56.0,82.9,39.0,37.0,94.9,88.0,5630.0,43.0,48.9,64.0,
10.0,Cairo Santos,25.0,KAN,K,16.0,0.0,0.0,0.0,9.0,8.0,17.0,15.0,7.0,6.0,2.0,2.0,35.0,31.0,53.0,88.6,39.0,36.0,92.3,86.0,5355.0,48.0,55.8,62.0,
11.0,Wil Lutz,22.0,NOR,K,16.0,0.0,1.0,1.0,7.0,7.0,11.0,9.0,8.0,8.0,7.0,3.0,34.0,28.0,57.0,82.4,50.0,49.0,98.0,93.0,5693.0,49.0,52.7,61.0,
12.0,Brandon McManus,25.0,DEN,K,16.0,0.0,0.0,0.0,9.0,9.0,10.0,10.0,9.0,7.0,6.0,3.0,34.0,29.0,55.0,85.3,33.0,32.0,97.0,79.0,4836.0,51.0,64.6,61.0,
13.0,Jason Myers,25.0,JAX,K,16.0,0.0,0.0,0.0,7.0,7.0,4.0,3.0,11.0,10.0,12.0,7.0,34.0,27.0,56.0,79.4,32.0,29.0,90.6,76.0,4673.0,60.0,78.9,62.0,
14.0,Dan Bailey,28.0,DAL,K,16.0,0.0,0.0,0.0,9.0,9.0,8.0,8.0,9.0,7.0,6.0,3.0,32.0,27.0,56.0,84.4,46.0,46.0,100.0,91.0,5827.0,57.0,62.6,64.0,
15.0,Stephen Gostkowski,32.0,NWE,K,16.0,0.0,0.0,0.0,9.0,9.0,9.0,6.0,10.0,9.0,4.0,3.0,32.0,27.0,53.0,84.4,49.0,46.0,93.9,93.0,5924.0,52.0,55.9,64.0,
16.0,Josh Lambo,26.0,SDG,K,16.0,0.0,0.0,0.0,7.0,7.0,14.0,13.0,8.0,6.0,3.0,0.0,32.0,26.0,47.0,81.3,46.0,42.0,91.3,91.0,5694.0,67.0,73.6,63.0,
17.0,Roberto Aguayo,22.0,TAM,K,16.0,0.0,0.0,0.0,5.0,5.0,15.0,13.0,10.0,4.0,1.0,0.0,31.0,22.0,43.0,71.0,34.0,32.0,94.1,79.0,4993.0,52.0,65.8,63.0,
18.0,Nick Folk,32.0,NYJ,K,16.0,0.0,0.0,0.0,13.0,12.0,11.0,10.0,3.0,3.0,4.0,2.0,31.0,27.0,51.0,87.1,26.0,24.0,92.3,70.0,4425.0,39.0,55.7,63.0,
19.0,Adam Vinatieri,44.0,IND,K,16.0,0.0,0.0,0.0,3.0,3.0,7.0,7.0,12.0,10.0,9.0,7.0,31.0,27.0,54.0,87.1,44.0,44.0,100.0,0.0,0.0,0.0,,,
20.0,Mason Crosby,32.0,GNB,K,16.0,0.0,1.0,1.0,6.0,6.0,14.0,12.0,7.0,6.0,2.0,1.0,30.0,26.0,53.0,86.7,47.0,44.0,93.6,89.0,5608.0,46.0,51.7,63.0,
21.0,Mike Nugent,34.0,CIN,K,13.0,0.0,0.0,0.0,9.0,9.0,10.0,9.0,7.0,5.0,3.0,0.0,29.0,23.0,47.0,79.3,29.0,23.0,79.3,63.0,3970.0,28.0,44.4,63.0,
22.0,Chandler Catanzaro,25.0,ARI,K,16.0,0.0,1.0,1.0,6.0,5.0,7.0,6.0,8.0,6.0,6.0,3.0,28.0,21.0,60.0,75.0,47.0,43.0,91.5,83.0,5220.0,52.0,62.7,63.0,
23.0,Chris Boswell,25.0,PIT,K,15.0,0.0,0.0,0.0,2.0,2.0,9.0,8.0,12.0,11.0,2.0,0.0,25.0,21.0,49.0,84.0,36.0,36.0,100.0,80.0,4953.0,49.0,61.3,62.0,
24.0,Dan Carpenter,31.0,BUF,K,16.0,0.0,1.0,1.0,8.0,8.0,5.0,5.0,9.0,4.0,2.0,1.0,25.0,19.0,54.0,76.0,45.0,40.0,88.9,69.0,4154.0,28.0,40.6,60.0,
25.0,Cody Parkey,24.0,CLE,K,14.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,12.0,7.0,1.0,1.0,25.0,20.0,51.0,80.0,21.0,20.0,95.2,57.0,3475.0,34.0,59.6,61.0,
26.0,Ryan Succop,30.0,TEN,K,16.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0,3.0,24.0,22.0,53.0,91.7,41.0,39.0,95.1,82.0,5086.0,58.0,70.7,62.0,
27.0,Connor Barth,30.0,CHI,K,16.0,0.0,0.0,0.0,8.0,7.0,8.0,7.0,4.0,3.0,3.0,1.0,23.0,18.0,54.0,78.3,32.0,31.0,96.9,64.0,3973.0,26.0,40.6,62.0,
28.0,Greg Zuerlein,29.0,LAR,K,16.0,0.0,0.0,0.0,5.0,5.0,9.0,9.0,4.0,3.0,4.0,2.0,22.0,19.0,54.0,86.4,23.0,23.0,100.0,59.0,3794.0,36.0,61.0,64.0,
29.0,Phil Dawson,41.0,SFO,K,16.0,0.0,0.0,0.0,4.0,4.0,6.0,6.0,9.0,7.0,2.0,1.0,21.0,18.0,53.0,85.7,34.0,33.0,97.1,41.0,2304.0,4.0,9.8,56.0,
30.0,Andrew Franks,23.0,MIA,K,16.0,0.0,0.0,0.0,10.0,8.0,6.0,6.0,3.0,1.0,2.0,1.0,21.0,16.0,55.0,76.2,42.0,41.0,97.6,74.0,4768.0,43.0,58.1,64.0,
31.0,Blair Walsh,26.0,MIN,K,9.0,0.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,4.0,2.0,1.0,16.0,12.0,50.0,75.0,19.0,15.0,78.9,41.0,2569.0,19.0,46.3,63.0,
32.0,Kai Forbath,29.0,MIN,K,7.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,15.0,15.0,51.0,100.0,14.0,11.0,78.6,38.0,2363.0,19.0,50.0,62.0,
33.0,Josh Brown,37.0,NYG,K,5.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,12.0,11.0,48.0,91.7,9.0,9.0,100.0,24.0,1452.0,15.0,62.5,61.0,
34.0,Robbie Gould,34.0,NYG,K,10.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,10.0,10.0,47.0,100.0,23.0,20.0,87.0,43.0,2671.0,19.0,44.2,62.0,
35.0,Randy Bullock,27.0,3TM,K,5.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,9.0,8.0,44.0,88.9,10.0,9.0,90.0,23.0,1450.0,14.0,60.9,63.0,
35.0,Randy Bullock,27.0,NYG,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,2.0,66.7,4.0,255.0,3.0,75.0,64.0,
35.0,Randy Bullock,27.0,PIT,K,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,44.0,100.0,1.0,1.0,100.0,6.0,375.0,3.0,50.0,63.0,
35.0,Randy Bullock,27.0,CIN,K,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,5.0,43.0,83.3,6.0,6.0,100.0,13.0,820.0,8.0,61.5,63.0,
36.0,Patrick Murray,25.0,CLE,K,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,35.0,50.0,4.0,3.0,75.0,7.0,463.0,4.0,57.1,66.0,
37.0,Bryan Anger,28.0,TAM,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,97.0,0.0,0.0,49.0,
38.0,Matthew Bosher,29.0,ATL,P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,105.0,6781.0,65.0,61.9,65.0,
39.0,Britton Colquitt,31.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,125.0,0.0,0.0,63.0,
40.0,Riley Dixon,23.0,DEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,100.0,0.0,0.0,50.0,
41.0,Kevin Huber,31.0,CIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,64.0,0.0,0.0,64.0,
42.0,Drew Kaser,23.0,SDG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,60.0,0.0,0.0,60.0,
43.0,Brett Kern,30.0,TEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,59.0,0.0,0.0,59.0,
44.0,Sam Koch,34.0,BAL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,65.0,0.0,0.0,65.0,
45.0,Andy Lee,34.0,CAR,P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,71.0,0.0,0.0,71.0,
46.0,Sam Martin,26.0,DET,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,78.0,4819.0,52.0,66.7,62.0,
47.0,Pat McAfee,29.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,89.0,5697.0,49.0,55.1,64.0,PB
48.0,Brad Nortman,27.0,JAX,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,54.0,0.0,0.0,54.0,
49.0,Pat O'Donnell,25.0,CHI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,51.0,0.0,0.0,51.0,
50.0,Brian Peters,28.0,HOU,LB,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,123.0,0.0,0.0,62.0,
51.0,Bradley Pinion,22.0,SFO,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,31.0,1955.0,20.0,64.5,63.0,
52.0,Jon Ryan,35.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,65.0,0.0,0.0,65.0,
53.0,Colton Schmidt,26.0,BUF,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,45.0,0.0,0.0,45.0,
54.0,Matt Wile,24.0,2TM,P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,455.0,7.0,100.0,65.0,
54.0,Matt Wile,24.0,ATL,P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,455.0,7.0,100.0,65.0,
55.0,Brad Wing,25.0,NYG,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,67.0,0.0,0.0,67.0,
56.0,Jordan Gay,26.0,BUF,P,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,14.0,875.0,7.0,50.0,63.0,
,League Average,,,,,,,,,,,,,,,,,,,84.2,,,93.6,,,,57.6,63.0,
