Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
105,Kevin Minter,26,ARI,RILB,16,16,0,0,0,0,2,0,0,0,0,0,3.5,81,59,22,9.0,7.0,0,
106,Mike Mitchell,29,PIT,FS,16,16,1,26,0,26,9,0,0,1,0,0,0.0,77,55,22,0.0,1.0,0,
107,DeMarco Murray,28,TEN,RB,16,16,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
108,Jordy Nelson,31,GNB,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,AP CPoY-1
109,Reggie Nelson,33,OAK,FS,16,16,5,74,0,40,12,0,0,1,0,0,0.0,65,50,15,0.0,1.0,0,PB
110,Josh Norman,29,WAS,RCB,16,16,3,38,0,35,19,2,0,0,0,0,0.0,67,52,15,2.0,1.0,0,
111,Emmanuel Ogbah,23,CLE,RDE/LOLB,16,16,0,0,0,0,3,0,0,0,0,0,5.5,53,28,25,8.0,16.0,0,
112,Alec Ogletree,25,LAR,MLB,16,16,2,15,0,8,11,1,0,1,0,0,0.0,136,98,38,9.0,3.0,0,AP-2
113,Russell Okung,28,DEN,LT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
114,Brian Orakpo,30,TEN,ROLB,16,16,0,0,0,0,4,1,0,0,0,0,10.5,46,38,8,13.0,19.0,0,PB
115,Matt Paradis,27,DEN,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,,,0,
116,Ron Parker,29,KAN,FS,16,16,1,1,0,1,12,2,0,0,0,0,0.0,61,52,9,1.0,0.0,0,
117,Jermey Parnell,30,JAX,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
118,David Parry,24,IND,NT,16,16,0,0,0,0,0,0,0,0,0,0,3.0,47,34,13,4.0,8.0,0,
119,Austin Pasztor,26,CLE,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
120,Domata Peko,32,CIN,LDT,16,16,0,0,0,0,3,0,0,1,0,0,0.0,37,17,20,2.0,2.0,0,
121,Patrick Peterson,26,ARI,LCB,16,16,3,27,0,25,6,0,1,1,0,0,0.0,51,45,6,1.0,0.0,0,PB
122,Dontari Poe,26,KAN,NT,16,16,0,0,0,0,3,1,0,0,0,0,1.5,27,18,9,1.0,9.0,0,
123,Paul Posluszny,32,JAX,MLB,16,16,1,0,0,0,3,0,0,0,0,0,1.5,133,97,36,8.0,3.0,0,
124,Dak Prescott,23,DAL,QB,16,16,0,0,0,0,0,0,9,3,-3,0,0.0,0,0,0,0.0,0.0,0,"PB,AP MVP-6,AP ORoY-1"
125,Glover Quin,30,DET,FS,16,16,2,0,0,0,5,1,0,0,0,0,0.0,68,55,13,2.0,1.0,0,
126,Jalen Ramsey,22,JAX,RCB,16,16,2,65,1,35,14,1,0,0,0,0,0.0,65,55,10,2.0,1.0,0,AP DRoY-2
127,Philip Rivers,35,SDG,QB,16,16,0,0,0,0,0,0,9,3,-10,0,0.0,0,0,0,,,0,PB
128,Allen Robinson,23,JAX,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
129,Brian Robison,33,MIN,LDE,16,16,0,0,0,0,1,3,0,0,0,0,7.5,28,18,10,7.0,14.0,0,
130,Aaron Rodgers,33,GNB,QB,16,16,0,0,0,0,0,0,8,1,-3,0,0.0,0,0,0,0.0,0.0,0,"PB,AP MVP-5,AP OPoY-2"
131,Ahtyba Rubin,30,SEA,LDT,16,16,0,0,0,0,1,3,0,0,0,0,1.0,39,25,14,6.0,2.0,0,
132,Matt Ryan,31,ATL,QB,16,16,0,0,0,0,0,0,4,2,-3,0,0.0,0,0,0,0.0,0.0,0,"PB,AP-1,AP MVP-1,AP OPoY-1"
133,Emmanuel Sanders,29,DEN,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
134,Ryan Schraeder,28,ATL,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
135,Danny Shelton,23,CLE,NT,16,16,0,0,0,0,0,0,0,0,0,0,1.5,59,32,27,2.0,6.0,0,
136,Richard Sherman,28,SEA,LCB,16,16,4,37,0,31,13,0,0,1,14,0,0.0,58,38,20,2.0,0.0,0,PB
137,Kawann Short,27,CAR,RDT,16,16,0,0,0,0,3,1,0,0,0,0,6.0,55,30,25,12.0,17.0,0,
138,Preston Smith,24,WAS,LOLB,16,16,1,22,0,22,3,0,0,0,0,0,4.5,38,22,16,8.0,12.0,0,
139,Telvin Smith,25,JAX,LLB,16,16,2,0,0,0,8,0,0,1,0,0,1.0,119,99,20,14.0,2.0,0,
140,Matthew Stafford,28,DET,QB,16,16,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0.0,0.0,0,
141,Shamar Stephen,25,MIN,LDT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,39,17,22,0.0,2.0,0,
142,Darian Stewart,28,DEN,FS,16,16,3,36,0,25,6,1,0,1,28,0,0.0,68,55,13,2.0,2.0,0,PB
143,Ndamukong Suh,29,MIA,LDT,16,16,0,0,0,0,6,0,0,1,0,0,5.0,72,41,31,11.0,17.0,0,"PB,AP-2"
144,Golden Tate,28,DET,WR,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0.0,0.0,0,
145,Devin Taylor,27,DET,LDE,16,16,0,0,0,0,1,1,0,0,0,0,4.5,28,21,7,4.0,10.0,1,
146,Demaryius Thomas,29,DEN,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
147,Joe Thuney,24,NWE,LG,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
148,Lawrence Timmons,30,PIT,RILB,16,16,2,74,0,58,5,1,0,0,0,0,2.5,114,78,36,5.0,11.0,0,
149,Olivier Vernon,26,NYG,RDE,16,16,0,0,0,0,0,1,0,1,0,0,8.5,64,46,18,17.0,23.0,0,AP-2
150,Bobby Wagner,26,SEA,MLB,16,16,1,9,0,9,3,0,0,1,0,0,4.5,167,85,82,7.0,18.0,0,"PB,AP-1"
151,Erik Walden,31,IND,LOLB,16,16,0,0,0,0,0,3,0,0,0,0,11.0,42,31,11,10.0,17.0,0,
152,Mike Wallace,30,BAL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
153,Lardarius Webb,31,BAL,FS,16,16,1,0,0,0,5,0,0,0,0,0,1.0,73,59,14,2.0,1.0,0,
154,Eric Weddle,31,BAL,SS,16,16,4,92,0,53,13,1,0,0,0,0,1.0,89,48,41,1.0,1.0,0,PB
155,Carson Wentz,24,PHI,QB,16,16,0,0,0,0,0,0,14,7,-29,0,0.0,0,0,0,0.0,0.0,0,
156,Cody Whitehair,24,CHI,C,16,16,0,0,0,0,0,0,1,0,-12,0,0.0,0,0,0,0.0,0.0,0,
157,Brandon Williams,27,BAL,NT,16,16,0,0,0,0,1,0,0,0,0,0,1.0,51,34,17,4.0,2.0,0,
158,Leonard Williams,22,NYJ,LDE,16,16,0,0,0,0,0,2,0,0,0,0,7.0,68,36,32,11.0,19.0,0,PB
159,Sylvester Williams,28,DEN,NT,16,16,0,0,0,0,1,0,0,0,0,0,1.0,29,20,9,4.0,5.0,0,
160,Avery Williamson,24,TEN,RILB,16,16,1,0,0,0,1,1,0,0,0,0,2.0,104,73,31,3.0,5.0,0,
161,Russell Wilson,28,SEA,QB,16,16,0,0,0,0,0,0,8,4,-7,0,0.0,0,0,0,0.0,0.0,0,
162,Jameis Winston,22,TAM,QB,16,16,0,0,0,0,0,0,10,3,-21,0,0.0,0,0,0,0.0,0.0,0,
163,Jason Witten,34,DAL,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
164,K.J. Wright,27,SEA,RLB,16,16,0,0,0,0,5,1,0,1,0,0,4.0,126,72,54,12.0,8.0,0,PB
165,Jeremy Zuttah,30,BAL,C,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,PB
166,Davante Adams,24,GNB,WR,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
167,Doug Baldwin,28,SEA,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,PB
168,Jairus Byrd,30,NOR,FS,16,15,2,35,0,24,3,0,0,0,0,0,0.0,82,56,26,2.0,0.0,0,
169,Jonathan Casillas,29,NYG,RLB,16,15,0,0,0,0,8,1,0,0,0,0,1.5,96,62,34,5.0,3.0,0,
170,Jared Crick,27,DEN,RDE,16,15,0,0,0,0,6,2,0,0,0,0,3.0,53,32,21,4.0,13.0,0,
171,Demario Davis,27,CLE,LILB,16,15,0,0,0,0,2,1,0,0,0,0,2.0,99,59,40,7.0,5.0,0,
172,Todd Davis,24,DEN,ROLB/LILB,16,15,0,0,0,0,3,1,0,1,1,0,0.5,97,64,33,2.0,4.0,0,
173,Jimmy Graham,30,SEA,TE,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
174,Ladarius Gunter,24,GNB,RCB,16,15,0,0,0,0,12,2,0,0,0,0,0.0,54,50,4,2.0,0.0,0,
175,Chris Harris Jr.,27,DEN,RCB,16,15,2,36,0,36,11,1,0,1,6,0,0.0,63,57,6,1.0,0.0,0,"PB,AP-1"
176,Jerry Hughes,28,BUF,LOLB,16,15,0,0,0,0,3,1,0,0,0,0,6.0,48,31,17,8.0,11.0,0,
177,Timmy Jernigan,24,BAL,LDE,16,15,1,0,0,0,3,0,1,1,1,0,5.0,31,16,15,9.0,11.0,0,
178,Jamie Meder,25,CLE,LDE,16,15,0,0,0,0,1,0,0,0,0,0,1.0,48,26,22,3.0,6.0,0,
179,Yannick Ngakoue,21,JAX,LDE,16,15,1,9,0,9,2,4,0,0,0,0,8.0,23,20,3,6.0,14.0,0,
180,Tracy Porter,30,CHI,LCB,16,15,2,28,0,25,9,1,0,0,0,0,0.0,48,45,3,0.0,0.0,0,
181,Terrelle Pryor,27,CLE,WR,16,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0.0,0,
182,Terrance Williams,27,DAL,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
183,Vonn Bell,22,NOR,DB,16,14,0,0,0,0,4,2,0,1,0,0,1.0,87,61,26,2.0,4.0,0,
184,Chris Clark,31,HOU,RT/LT,16,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
185,Maliek Collins,21,DAL,RDT,16,14,0,0,0,0,0,1,0,1,0,0,5.0,23,17,6,5.0,13.0,0,
186,Amari Cooper,22,OAK,WR,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,PB
187,Jack Doyle,26,IND,TE,16,14,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0.0,0.0,0,
188,Jermaine Gresham,28,ARI,TE,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
189,Casey Hayward,27,SDG,RCB,16,14,7,102,1,31,20,0,0,0,0,0,0.0,58,51,7,1.0,0.0,0,"PB,AP-2"
190,Evander Hood,29,WAS,NT,16,14,0,0,0,0,3,1,0,0,0,0,1.0,33,17,16,4.0,6.0,0,
191,Mark Ingram,27,NOR,RB,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,,,0,
192,Grady Jarrett,23,ATL,RDE,16,14,0,0,0,0,0,0,0,1,0,0,3.0,48,21,27,4.0,9.0,0,
193,Kelvin Benjamin,25,CAR,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
194,Malcom Brown,22,NWE,RDT,16,13,0,0,0,0,0,1,0,0,0,0,3.0,50,24,26,4.0,5.0,1,
195,Julian Edelman,30,NWE,WR,16,13,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0.0,0.0,0,
196,Mason Foster,27,WAS,RILB,16,13,0,0,0,0,3,1,0,0,0,0,1.0,124,89,35,9.0,5.0,0,
197,Eli Harold,22,SFO,ROLB,16,13,0,0,0,0,0,1,0,1,19,0,3.0,37,23,14,3.0,6.0,0,
198,Ben Ijalana,27,NYJ,RT/LT,16,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
199,Jeremy Kerley,28,SFO,WR,16,13,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0.0,0.0,0,
200,Tony Lippett,24,MIA,RCB,16,13,4,0,0,0,10,0,0,0,0,0,0.0,67,45,22,1.0,0.0,0,
201,Logan Ryan,25,NWE,RCB,16,13,2,46,0,46,11,1,0,0,0,0,1.0,92,74,18,2.0,3.0,0,
