Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
534595.0,Bradley Pinion,22.0,SFO,P,16.0,0.0,100.0,4402.0,44.0,345.0,3977.0,39.8,65.0,4.0,4.0,28.0,28.0,0.0
379324.0,Johnny Hekker,26.0,LAR,P,16.0,0.0,98.0,4680.0,47.8,152.0,4508.0,46.0,78.0,1.0,1.0,51.0,52.0,0.0
504174.0,Brad Wing,25.0,NYG,P,16.0,0.0,93.0,4297.0,46.2,330.0,3807.0,40.9,63.0,8.0,8.6,28.0,30.1,0.0
504307.0,Matt Darr,24.0,MIA,P,16.0,0.0,90.0,3991.0,44.3,300.0,3591.0,39.9,66.0,5.0,5.6,32.0,35.6,0.0
514471.0,Riley Dixon,23.0,DEN,P,16.0,0.0,89.0,4068.0,45.7,271.0,3677.0,41.3,68.0,6.0,6.7,28.0,31.5,0.0
146878.0,Britton Colquitt,31.0,CLE,P,16.0,0.0,83.0,3761.0,45.3,376.0,3345.0,40.3,65.0,2.0,2.4,22.0,26.5,0.0
,Marquette King,28.0,OAK,P,16.0,0.0,81.0,3937.0,48.6,405.0,3352.0,41.4,72.0,9.0,11.1,34.0,42.0,0.0
123206.0,Sam Koch,34.0,BAL,P,16.0,0.0,80.0,3665.0,45.8,375.0,3190.0,39.9,68.0,5.0,6.3,37.0,46.3,0.0
169396.0,Kevin Huber,31.0,CIN,P,16.0,0.0,78.0,3613.0,46.3,369.0,3084.0,39.5,72.0,8.0,10.3,23.0,29.5,0.0
157876.0,Brett Kern,30.0,TEN,P,16.0,0.0,77.0,3402.0,44.2,347.0,2975.0,38.6,71.0,4.0,5.2,32.0,41.6,0.0
381296.0,Brad Nortman,27.0,JAX,P,16.0,0.0,77.0,3589.0,46.6,389.0,3040.0,39.5,78.0,8.0,10.4,27.0,35.1,0.0
107775.0,Dustin Colquitt,34.0,KAN,P,16.0,0.0,76.0,3427.0,45.1,157.0,3090.0,40.7,64.0,9.0,11.8,38.0,50.0,0.0
553836.0,Lac Edwards,24.0,NYJ,P,16.0,0.0,75.0,3236.0,43.1,319.0,2837.0,37.3,59.0,4.0,5.3,24.0,32.0,1.0
487051.0,Colton Schmidt,26.0,BUF,P,16.0,0.0,75.0,3183.0,42.4,262.0,2861.0,38.1,58.0,3.0,4.0,20.0,26.7,0.0
380723.0,Jeff Locke,27.0,MIN,P,16.0,0.0,74.0,3155.0,42.6,209.0,2886.0,39.0,72.0,3.0,4.1,34.0,45.9,0.0
505038.0,Ryan Allen,26.0,NWE,P,16.0,0.0,72.0,3217.0,44.7,134.0,2983.0,41.4,58.0,5.0,6.9,23.0,31.9,0.0
,Shane Lechler,40.0,HOU,P,16.0,0.0,72.0,3423.0,47.5,477.0,2886.0,40.1,62.0,3.0,4.2,30.0,41.7,0.0
,Jon Ryan,35.0,SEA,P,16.0,0.0,71.0,3126.0,44.0,236.0,2830.0,39.3,64.0,3.0,4.2,26.0,36.6,1.0
238199.0,Bryan Anger,28.0,TAM,P,16.0,0.0,70.0,3215.0,45.9,128.0,2987.0,42.7,59.0,5.0,7.1,37.0,52.9,0.0
485530.0,Jordan Berry,25.0,PIT,P,16.0,0.0,68.0,3100.0,45.6,269.0,2771.0,40.2,64.0,3.0,4.4,25.0,36.8,1.0
487725.0,Pat O'Donnell,25.0,CHI,P,16.0,0.0,68.0,2994.0,44.0,282.0,2612.0,38.4,67.0,5.0,7.4,24.0,35.3,0.0
,Donnie Jones,36.0,PHI,P,16.0,0.0,63.0,2888.0,45.8,202.0,2566.0,40.7,72.0,6.0,9.5,21.0,33.3,0.0
,Sam Martin,26.0,DET,P,16.0,0.0,62.0,3010.0,48.5,210.0,2740.0,44.2,63.0,3.0,4.8,23.0,37.1,0.0
517486.0,Drew Kaser,23.0,SDG,P,16.0,0.0,59.0,2731.0,46.3,282.0,2349.0,39.8,69.0,5.0,8.5,18.0,30.5,0.0
,Chris Jones,27.0,DAL,P,16.0,0.0,58.0,2661.0,45.9,192.0,2389.0,40.5,66.0,4.0,6.9,25.0,43.1,1.0
