Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,0-19,0-19,20-29,20-29,30-39,30-39,40-49,40-49,50+,50+,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Unnamed: 29_level_0
22.0,Patrick Murray,26.0,TAM,K,12.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,5.0,4.0,5.0,2.0,23.0,19.0,50.0,82.6,22.0,21.0,95.5,59.0,3590.0,14.0,23.7,61.0,
23.0,Cody Parkey,25.0,MIA,K,16.0,0.0,0.0,0.0,6.0,6.0,8.0,8.0,7.0,6.0,2.0,1.0,23.0,21.0,54.0,91.3,29.0,26.0,89.7,67.0,4013.0,28.0,41.8,60.0,
24.0,Giorgio Tavecchio,27.0,OAK,K,16.0,0.0,0.0,0.0,5.0,5.0,7.0,5.0,5.0,3.0,4.0,3.0,21.0,16.0,53.0,76.2,34.0,33.0,97.1,64.0,4058.0,48.0,75.0,63.0,
25.0,Dan Bailey,29.0,DAL,K,12.0,0.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,20.0,15.0,56.0,75.0,28.0,26.0,92.9,56.0,3605.0,32.0,57.1,64.0,
26.0,Randy Bullock,28.0,CIN,K,15.0,0.0,0.0,0.0,6.0,6.0,8.0,7.0,5.0,4.0,1.0,1.0,20.0,18.0,51.0,90.0,33.0,31.0,93.9,65.0,4071.0,30.0,46.2,63.0,
27.0,Zane Gonzalez,22.0,CLE,K,16.0,0.0,0.0,0.0,5.0,5.0,6.0,4.0,6.0,4.0,3.0,2.0,20.0,15.0,54.0,75.0,26.0,25.0,96.2,56.0,3286.0,33.0,58.9,59.0,
28.0,Josh Lambo,27.0,JAX,K,10.0,0.0,0.0,0.0,2.0,2.0,11.0,11.0,5.0,4.0,2.0,2.0,20.0,19.0,56.0,95.0,24.0,22.0,91.7,57.0,3322.0,22.0,38.6,58.0,
29.0,Mason Crosby,33.0,GNB,K,16.0,0.0,0.0,0.0,8.0,8.0,4.0,2.0,4.0,4.0,3.0,1.0,19.0,15.0,50.0,78.9,35.0,33.0,94.3,68.0,4248.0,36.0,52.9,63.0,
30.0,Dustin Hopkins,27.0,WAS,K,8.0,0.0,1.0,1.0,7.0,7.0,2.0,2.0,5.0,4.0,2.0,0.0,17.0,14.0,49.0,82.4,19.0,18.0,94.7,40.0,2574.0,29.0,72.5,64.0,
31.0,Connor Barth,31.0,CHI,K,10.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,9.0,5.0,2.0,1.0,16.0,11.0,54.0,68.8,17.0,17.0,100.0,37.0,2374.0,17.0,45.9,64.0,
32.0,Jason Myers,26.0,JAX,K,6.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,5.0,5.0,3.0,0.0,15.0,11.0,47.0,73.3,17.0,15.0,88.2,35.0,2117.0,26.0,74.3,61.0,
33.0,Nick Novak,36.0,LAC,K,7.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,2.0,0.0,2.0,1.0,13.0,9.0,50.0,69.2,18.0,17.0,94.4,0.0,0.0,0.0,,,
34.0,Nick Folk,33.0,TAM,K,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,11.0,6.0,50.0,54.5,9.0,7.0,77.8,18.0,1114.0,13.0,72.2,62.0,
35.0,Nick Rose,23.0,2TM,K,10.0,0.0,0.0,0.0,6.0,6.0,4.0,3.0,2.0,1.0,2.0,1.0,14.0,11.0,55.0,78.6,26.0,23.0,88.5,38.0,2352.0,24.0,63.2,62.0,
35.0,Nick Rose,23.0,WAS,K,8.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,11.0,10.0,55.0,90.9,20.0,18.0,90.0,38.0,2352.0,24.0,63.2,62.0,
35.0,Nick Rose,23.0,LAC,K,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,25.0,33.3,6.0,5.0,83.3,0.0,0.0,0.0,,,
36.0,Mike Nugent,35.0,2TM,K,8.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,13.0,11.0,55.0,84.6,17.0,15.0,88.2,36.0,2262.0,18.0,50.0,63.0,
36.0,Mike Nugent,35.0,DAL,K,4.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,9.0,7.0,48.0,77.8,8.0,8.0,100.0,19.0,1246.0,11.0,57.9,66.0,
36.0,Mike Nugent,35.0,CHI,K,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,55.0,100.0,9.0,7.0,77.8,17.0,1016.0,7.0,41.2,60.0,
37.0,Travis Coons,25.0,LAC,K,3.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,7.0,40.0,87.5,6.0,5.0,83.3,0.0,0.0,0.0,,,
38.0,Younghoe Koo,23.0,LAC,K,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,41.0,50.0,9.0,9.0,100.0,0.0,0.0,0.0,,,
39.0,Sam Ficken,25.0,LAR,K,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,23.0,66.7,5.0,4.0,80.0,8.0,511.0,5.0,62.5,64.0,
40.0,Cairo Santos,26.0,2TM,K,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,4.0,39.0,80.0,14.0,14.0,100.0,20.0,1308.0,12.0,60.0,65.0,
40.0,Cairo Santos,26.0,KAN,K,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,39.0,100.0,12.0,12.0,100.0,18.0,1178.0,10.0,55.6,65.0,
40.0,Cairo Santos,26.0,CHI,K,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,38.0,50.0,2.0,2.0,100.0,2.0,130.0,2.0,100.0,65.0,
41.0,Caleb Sturgis,28.0,PHI,K,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,50.0,100.0,2.0,1.0,50.0,6.0,374.0,2.0,33.3,62.0,
42.0,Matthew Bosher,30.0,ATL,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,84.0,5332.0,49.0,58.3,64.0,
43.0,Britton Colquitt,32.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,64.0,0.0,0.0,64.0,
44.0,Dustin Colquitt,35.0,KAN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,48.0,0.0,0.0,48.0,
45.0,Riley Dixon,24.0,DEN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,118.0,0.0,0.0,59.0,
46.0,Lac Edwards,25.0,NYJ,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,55.0,0.0,0.0,55.0,
47.0,Kamu Grugier-Hill,23.0,PHI,LB,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,248.0,1.0,25.0,62.0,
48.0,Jeff Heath,26.0,DAL,SS,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,2.0,66.7,5.0,308.0,2.0,40.0,62.0,
49.0,Drew Kaser,24.0,LAC,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,1.0,33.3,0.0,0.0,0.0,,,
50.0,Marshall Koehn,25.0,CIN,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,100.0,2.0,139.0,1.0,50.0,70.0,
51.0,Shane Lechler,41.0,HOU,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,46.0,0.0,0.0,46.0,
52.0,Andy Lee,35.0,ARI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,68.0,0.0,0.0,68.0,
53.0,Jeff Locke,28.0,DET,P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,23.0,1485.0,16.0,69.6,65.0,
54.0,Sam Martin,27.0,DET,P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,50.0,3242.0,25.0,50.0,65.0,
55.0,Thomas Morstead,31.0,NOR,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,65.0,1.0,100.0,65.0,
56.0,Pat O'Donnell,26.0,CHI,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,260.0,2.0,50.0,65.0,
57.0,Bradley Pinion,23.0,SFO,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,79.0,5065.0,64.0,81.0,64.0,
58.0,Ryan Quigley,27.0,MIN,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,51.0,0.0,0.0,51.0,
59.0,Kasey Redfern,26.0,DET,P,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,65.0,0.0,0.0,65.0,
60.0,Jon Ryan,36.0,SEA,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,125.0,0.0,0.0,63.0,
61.0,Rigoberto Sanchez,23.0,IND,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,70.0,4385.0,46.0,65.7,63.0,
62.0,Tress Way,27.0,WAS,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,61.0,0.0,0.0,61.0,
,League Average,,,,,,,,,,,,,,,,,,,84.3,,,94.0,,,,57.1,62.0,
