Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
504174.0,Brad Wing,26.0,NYG,P,16.0,0.0,95.0,4189.0,44.1,448.0,3561.0,36.7,69.0,9.0,9.5,19.0,20.0,2.0
553836.0,Lac Edwards,25.0,NYJ,P,16.0,0.0,94.0,4378.0,46.6,491.0,3807.0,40.5,70.0,4.0,4.3,33.0,35.1,0.0
,Shane Lechler,41.0,HOU,P,16.0,0.0,92.0,4507.0,49.0,608.0,3799.0,41.3,68.0,5.0,5.4,32.0,34.8,0.0
,Jon Ryan,36.0,SEA,P,16.0,0.0,92.0,4141.0,45.0,452.0,3569.0,38.8,74.0,6.0,6.5,29.0,31.5,0.0
169396.0,Kevin Huber,32.0,CIN,P,16.0,0.0,88.0,4101.0,46.6,410.0,3631.0,40.8,63.0,3.0,3.4,32.0,36.4,1.0
,Andy Lee,35.0,ARI,P,16.0,0.0,88.0,4159.0,47.3,506.0,3493.0,39.7,63.0,8.0,9.1,29.0,33.0,0.0
381296.0,Brad Nortman,28.0,JAX,P,16.0,0.0,87.0,3835.0,44.1,228.0,3427.0,38.9,65.0,9.0,10.3,29.0,33.3,1.0
487725.0,Pat O'Donnell,26.0,CHI,P,16.0,0.0,87.0,4087.0,47.0,512.0,3455.0,39.7,69.0,6.0,6.9,27.0,31.0,0.0
123206.0,Sam Koch,35.0,BAL,P,16.0,0.0,84.0,3765.0,44.8,277.0,3428.0,40.3,67.0,3.0,3.6,40.0,47.6,1.0
3914922.0,Rigoberto Sanchez,23.0,IND,P,16.0,0.0,84.0,3764.0,44.8,80.0,3624.0,42.6,61.0,3.0,3.6,28.0,33.3,1.0
546439.0,Matt Haack,23.0,MIA,P,16.0,0.0,83.0,3695.0,44.5,220.0,3375.0,40.7,64.0,5.0,6.0,30.0,36.1,0.0
377859.0,Tress Way,27.0,WAS,P,16.0,0.0,83.0,3794.0,45.7,435.0,3239.0,39.0,64.0,6.0,7.2,33.0,39.8,0.0
146878.0,Britton Colquitt,32.0,CLE,P,16.0,0.0,80.0,3811.0,47.6,482.0,3289.0,40.6,67.0,2.0,2.5,24.0,30.0,1.0
487051.0,Colton Schmidt,27.0,BUF,P,16.0,0.0,79.0,3529.0,44.7,210.0,3199.0,40.5,60.0,6.0,7.6,28.0,35.4,0.0
157876.0,Brett Kern,31.0,TEN,P,16.0,0.0,75.0,3728.0,49.7,286.0,3342.0,44.6,74.0,5.0,6.7,28.0,37.3,0.0
