Player ID,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg
140616.0,Stephen Gostkowski,29.0,NWE,K,16.0,0.0,1.0,1.0,8.0,8.0,13.0,13.0,13.0,11.0,6.0,5.0,41.0,38.0,54.0,92.7,44.0,44.0,100.0,99.0,6315.0,65.0,65.7,64.0
377938.0,Justin Tucker,24.0,BAL,K,16.0,0.0,0.0,0.0,9.0,9.0,14.0,13.0,11.0,10.0,7.0,6.0,41.0,38.0,61.0,92.7,26.0,26.0,100.0,82.0,5114.0,42.0,51.2,62.0
,Adam Vinatieri,41.0,IND,K,15.0,0.0,0.0,0.0,6.0,6.0,11.0,10.0,17.0,15.0,6.0,4.0,40.0,35.0,52.0,87.5,34.0,34.0,100.0,0.0,0.0,0.0,,
145297.0,Mason Crosby,29.0,GNB,K,16.0,0.0,1.0,1.0,13.0,13.0,8.0,8.0,8.0,6.0,7.0,5.0,37.0,33.0,57.0,89.2,42.0,42.0,100.0,57.0,3480.0,13.0,22.8,61.0
102394.0,Nick Novak,32.0,SDG,K,16.0,0.0,1.0,1.0,9.0,9.0,16.0,13.0,9.0,9.0,2.0,2.0,37.0,34.0,50.0,91.9,42.0,42.0,100.0,92.0,6031.0,18.0,19.6,66.0
159528.0,Dan Carpenter,28.0,BUF,K,16.0,0.0,0.0,0.0,13.0,13.0,6.0,6.0,11.0,10.0,6.0,4.0,36.0,33.0,55.0,91.7,32.0,32.0,100.0,83.0,5286.0,34.0,41.0,64.0
,Phil Dawson,38.0,SFO,K,16.0,0.0,0.0,0.0,13.0,12.0,6.0,6.0,11.0,10.0,6.0,4.0,36.0,32.0,56.0,88.9,44.0,44.0,100.0,91.0,5896.0,38.0,41.8,65.0
,Jay Feely,37.0,ARI,K,16.0,0.0,0.0,0.0,11.0,9.0,8.0,7.0,12.0,11.0,5.0,3.0,36.0,30.0,52.0,83.3,37.0,37.0,100.0,86.0,5629.0,33.0,38.4,66.0
479837.0,Nick Folk,29.0,NYJ,K,16.0,0.0,0.0,0.0,8.0,8.0,11.0,10.0,14.0,12.0,3.0,3.0,36.0,33.0,54.0,91.7,27.0,27.0,100.0,73.0,4582.0,30.0,41.1,63.0
385266.0,Randy Bullock,24.0,HOU,K,16.0,0.0,1.0,1.0,7.0,7.0,5.0,5.0,17.0,12.0,5.0,1.0,35.0,26.0,51.0,74.3,26.0,26.0,100.0,67.0,4381.0,29.0,43.3,65.0
240963.0,Stephen Hauschka,28.0,SEA,K,16.0,0.0,0.0,0.0,11.0,10.0,9.0,9.0,12.0,11.0,3.0,3.0,35.0,33.0,53.0,94.3,44.0,44.0,100.0,94.0,6118.0,48.0,51.1,65.0
378619.0,Caleb Sturgis,24.0,MIA,K,16.0,0.0,1.0,1.0,4.0,4.0,12.0,10.0,10.0,8.0,7.0,3.0,34.0,26.0,54.0,76.5,33.0,33.0,100.0,74.0,4783.0,38.0,51.4,65.0
100363.0,Shaun Suisham,32.0,PIT,K,16.0,0.0,0.0,0.0,9.0,9.0,15.0,13.0,8.0,8.0,0.0,0.0,32.0,30.0,48.0,93.8,39.0,39.0,100.0,86.0,5123.0,24.0,27.9,60.0
192523.0,Dan Bailey,25.0,DAL,K,16.0,0.0,2.0,2.0,2.0,2.0,9.0,8.0,10.0,10.0,7.0,6.0,30.0,28.0,53.0,93.3,47.0,47.0,100.0,93.0,5815.0,52.0,55.9,63.0
161713.0,Garrett Hartley,27.0,NOR,K,14.0,0.0,2.0,2.0,6.0,5.0,8.0,5.0,13.0,9.0,1.0,1.0,30.0,22.0,55.0,73.3,41.0,41.0,100.0,1.0,9.0,0.0,0.0,9.0
,Sebastian Janikowski,35.0,OAK,K,16.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,11.0,8.0,7.0,3.0,30.0,21.0,53.0,70.0,37.0,37.0,100.0,74.0,4363.0,38.0,51.4,59.0
379207.0,Blair Walsh,23.0,MIN,K,16.0,0.0,0.0,0.0,7.0,7.0,12.0,12.0,6.0,5.0,5.0,2.0,30.0,26.0,54.0,86.7,44.0,43.0,97.7,84.0,5241.0,43.0,51.2,62.0
,Rob Bironas,35.0,TEN,K,16.0,0.0,0.0,0.0,10.0,10.0,9.0,8.0,7.0,5.0,3.0,2.0,29.0,25.0,55.0,86.2,41.0,41.0,100.0,80.0,4875.0,32.0,40.0,61.0
120324.0,Robbie Gould,31.0,CHI,K,16.0,0.0,0.0,0.0,11.0,11.0,7.0,6.0,7.0,6.0,4.0,3.0,29.0,26.0,58.0,89.7,46.0,45.0,97.8,89.0,5228.0,38.0,42.7,59.0
,Rian Lindell,36.0,TAM,K,16.0,0.0,0.0,0.0,3.0,3.0,14.0,12.0,6.0,4.0,6.0,4.0,29.0,23.0,54.0,79.3,31.0,31.0,100.0,0.0,0.0,0.0,,
192229.0,Alex Henery,26.0,PHI,K,16.0,0.0,0.0,0.0,8.0,8.0,8.0,7.0,10.0,7.0,2.0,1.0,28.0,23.0,51.0,82.1,45.0,45.0,100.0,90.0,5583.0,37.0,41.1,62.0
