Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Unnamed: 17_level_0,Unnamed: 18_level_0
16.0,Ray-Ray McCloud,27.0,SFO,WR,12.0,1.0,24.0,203.0,0.0,19.0,8.5,10.0,225.0,0.0,34.0,22.5,593.0,
17.0,Gunner Olszewski,27.0,2TM,WR,12.0,0.0,24.0,281.0,1.0,94.0,11.7,2.0,24.0,0.0,24.0,12.0,305.0,
17.0,Gunner Olszewski,27.0,PIT,WR,2.0,0.0,1.0,8.0,0.0,8.0,8.0,2.0,24.0,0.0,24.0,12.0,32.0,
17.0,Gunner Olszewski,27.0,NYG,WR,10.0,0.0,23.0,273.0,1.0,94.0,11.9,0.0,0.0,0.0,0.0,,273.0,
18.0,Braxton Berrios,28.0,MIA,WR,16.0,1.0,23.0,235.0,0.0,19.0,10.2,18.0,441.0,0.0,33.0,24.5,925.0,
19.0,Devin Duvernay,26.0,BAL,WR,13.0,1.0,23.0,290.0,0.0,70.0,12.6,9.0,174.0,0.0,28.0,19.3,497.0,
20.0,Charlie Jones,25.0,CIN,WR,11.0,0.0,23.0,248.0,1.0,81.0,10.8,0.0,0.0,0.0,0.0,,325.0,
21.0,Isaiah McKenzie,28.0,IND,WR,13.0,2.0,23.0,204.0,0.0,32.0,8.9,6.0,152.0,0.0,42.0,25.3,452.0,
22.0,Trent Taylor,29.0,CHI,WR,17.0,0.0,23.0,188.0,0.0,31.0,8.2,0.0,0.0,0.0,0.0,,186.0,
23.0,James Proche,27.0,CLE,WR,10.0,1.0,22.0,197.0,0.0,21.0,9.0,1.0,19.0,0.0,19.0,19.0,216.0,
24.0,Eric Garror,23.0,TEN,DB,12.0,4.0,21.0,159.0,0.0,15.0,7.6,0.0,0.0,0.0,0.0,,159.0,
25.0,DeAundre Alford,26.0,ATL,CB,16.0,5.0,20.0,160.0,0.0,23.0,8.0,2.0,13.0,0.0,8.0,6.5,173.0,
26.0,Richie James,28.0,KAN,WR,9.0,1.0,20.0,200.0,0.0,27.0,10.0,9.0,187.0,0.0,31.0,20.8,501.0,
27.0,Marvin Mims,21.0,DEN,WR,16.0,7.0,19.0,312.0,0.0,52.0,16.4,15.0,397.0,1.0,99.0,26.5,1116.0,"PB,AP-2"
28.0,Myles Bryant,25.0,NWE,DB,17.0,9.0,15.0,105.0,0.0,15.0,7.0,1.0,11.0,0.0,11.0,11.0,122.0,
29.0,Jamal Agnew,28.0,JAX,WR,11.0,1.0,14.0,144.0,0.0,48.0,10.3,15.0,391.0,0.0,53.0,26.1,758.0,
30.0,Keisean Nixon,26.0,GNB,CB,17.0,13.0,14.0,95.0,0.0,34.0,6.8,30.0,782.0,0.0,51.0,26.1,890.0,AP-1
31.0,Donovan Peoples-Jones,24.0,CLE,WR,7.0,5.0,13.0,84.0,0.0,13.0,6.5,0.0,0.0,0.0,0.0,,181.0,
32.0,KaVontae Turpin,27.0,DAL,WR,16.0,0.0,13.0,79.0,0.0,15.0,6.1,10.0,292.0,0.0,63.0,29.2,608.0,
33.0,Parker Washington,21.0,JAX,WR,9.0,1.0,12.0,126.0,0.0,26.0,10.5,2.0,51.0,0.0,33.0,25.5,308.0,
34.0,Tank Dell,24.0,HOU,WR,11.0,8.0,11.0,100.0,0.0,20.0,9.1,2.0,44.0,0.0,23.0,22.0,904.0,
35.0,Demario Douglas,23.0,NWE,WR,14.0,7.0,11.0,56.0,0.0,25.0,5.1,0.0,0.0,0.0,0.0,,658.0,
36.0,Mike Hughes,26.0,ATL,CB,15.0,4.0,11.0,67.0,0.0,16.0,6.1,3.0,46.0,0.0,19.0,15.3,113.0,
37.0,Mason Kinsey,25.0,TEN,WR,6.0,0.0,11.0,100.0,0.0,21.0,9.1,0.0,0.0,0.0,0.0,,106.0,
38.0,Jayden Reed,23.0,GNB,WR,16.0,13.0,11.0,94.0,0.0,35.0,8.5,0.0,0.0,0.0,0.0,,1006.0,AP ORoY-6
39.0,Ronnie Bell,23.0,SFO,WR,17.0,0.0,10.0,70.0,0.0,17.0,7.0,1.0,0.0,0.0,0.0,0.0,146.0,
40.0,Trenton Irwin,28.0,CIN,WR,16.0,5.0,10.0,98.0,0.0,28.0,9.8,1.0,8.0,0.0,8.0,8.0,422.0,
41.0,Desmond King,29.0,2TM,CB,10.0,3.0,8.0,101.0,0.0,22.0,12.6,5.0,111.0,0.0,27.0,22.2,212.0,
41.0,Desmond King,29.0,PIT,CB,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,88.0,0.0,27.0,22.0,88.0,
41.0,Desmond King,29.0,HOU,CB,7.0,3.0,8.0,101.0,0.0,22.0,12.6,1.0,23.0,0.0,23.0,23.0,124.0,
42.0,Montrell Washington,24.0,KAN,WR,6.0,0.0,8.0,61.0,0.0,23.0,7.6,1.0,20.0,0.0,20.0,20.0,81.0,
43.0,Lynn Bowden Jr.,26.0,NOR,WR,15.0,3.0,7.0,53.0,0.0,16.0,7.6,3.0,64.0,0.0,28.0,21.3,232.0,
44.0,Eric Gray,24.0,NYG,RB,13.0,0.0,7.0,28.0,0.0,14.0,4.0,4.0,58.0,0.0,20.0,14.5,156.0,
45.0,Mecole Hardman,25.0,KAN,WR,6.0,2.0,7.0,61.0,0.0,50.0,8.7,1.0,14.0,0.0,14.0,14.0,196.0,
46.0,Robert Woods,31.0,HOU,WR,14.0,11.0,7.0,42.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,,475.0,
47.0,Josh Downs,22.0,IND,WR,17.0,9.0,6.0,63.0,0.0,14.0,10.5,2.0,24.0,0.0,17.0,12.0,858.0,
48.0,Kearis Jackson,24.0,TEN,WR,2.0,0.0,6.0,48.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,,48.0,
49.0,Kadarius Toney,24.0,KAN,WR,13.0,2.0,6.0,58.0,0.0,21.0,9.7,0.0,0.0,0.0,0.0,,258.0,
50.0,Tylan Wallace,24.0,BAL,WR,11.0,0.0,6.0,127.0,1.0,76.0,21.2,1.0,26.0,0.0,26.0,26.0,164.0,
51.0,Khalil Shakir,23.0,BUF,WR,17.0,10.0,5.0,37.0,0.0,10.0,7.4,5.0,98.0,0.0,27.0,19.6,756.0,
52.0,Jaelon Darden,24.0,CLE,WR,1.0,0.0,4.0,39.0,0.0,11.0,9.8,2.0,42.0,0.0,23.0,21.0,81.0,
53.0,Jabrill Peppers,28.0,NWE,DB,15.0,15.0,4.0,26.0,0.0,18.0,6.5,0.0,0.0,0.0,0.0,,60.0,
54.0,Kyle Philips,24.0,TEN,WR,9.0,0.0,4.0,23.0,0.0,12.0,5.8,1.0,13.0,0.0,13.0,13.0,217.0,
55.0,Steven Sims,26.0,HOU,WR,3.0,0.0,4.0,49.0,0.0,18.0,12.3,3.0,71.0,0.0,29.0,23.7,146.0,
56.0,Deuce Vaughn,22.0,DAL,RB,7.0,0.0,4.0,19.0,0.0,11.0,4.8,0.0,0.0,0.0,0.0,,99.0,
57.0,Cedrick Wilson Jr.,28.0,MIA,WR,15.0,3.0,4.0,30.0,0.0,14.0,7.5,0.0,0.0,0.0,0.0,,326.0,
58.0,Marcus Jones,25.0,NWE,DB,2.0,1.0,3.0,21.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,,21.0,
59.0,Sterling Shepard,30.0,NYG,WR,15.0,2.0,3.0,10.0,0.0,5.0,3.3,0.0,0.0,0.0,0.0,,73.0,
60.0,Kyren Williams,23.0,LAR,RB,12.0,11.0,3.0,21.0,0.0,11.0,7.0,1.0,8.0,0.0,8.0,8.0,1379.0,"PB,AP-2"
61.0,Christian Kirk,27.0,JAX,WR,12.0,12.0,2.0,27.0,0.0,15.0,13.5,0.0,0.0,0.0,0.0,,820.0,
62.0,Elijah Moore,23.0,CLE,WR,17.0,12.0,2.0,23.0,0.0,13.0,11.5,0.0,0.0,0.0,0.0,,665.0,
63.0,Curtis Bolton,28.0,LVR,LB,13.0,0.0,1.0,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,,17.0,
64.0,Tevaughn Campbell,30.0,JAX,CB,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
65.0,Antonio Hamilton,30.0,ARI,CB,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
66.0,Andrei Iosivas,24.0,CIN,WR,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,116.0,
67.0,Bobby McCain,30.0,NYG,S,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
68.0,Nick McCloud,25.0,NYG,CB,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
69.0,Scott Miller,26.0,ATL,WR,17.0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,14.0,0.0,14.0,14.0,179.0,
70.0,Rondale Moore,23.0,ARI,WR,17.0,8.0,1.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,,541.0,
71.0,Bijan Robinson,21.0,ATL,RB,17.0,16.0,1.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,1464.0,AP ORoY-5
72.0,Tremon Smith,27.0,DEN,CB,17.0,0.0,1.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,,14.0,
73.0,Jalen Tolbert,24.0,DAL,WR,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,268.0,
74.0,Samori Toure,25.0,GNB,WR,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,
75.0,Israel Abanikanda,21.0,NYJ,RB,6.0,0.0,0.0,0.0,0.0,0.0,,2.0,31.0,0.0,19.0,15.5,144.0,
76.0,Devon Allen,29.0,PHI,WR,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,17.0,0.0,17.0,17.0,17.0,
77.0,Andre Baccellia,26.0,ARI,WR,5.0,0.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,22.0,22.0,22.0,
78.0,John Bates,26.0,WAS,TE,17.0,4.0,0.0,0.0,0.0,0.0,,1.0,10.0,0.0,10.0,10.0,161.0,
79.0,Andrew Beck,27.0,HOU,FB,15.0,12.0,0.0,0.0,0.0,0.0,,2.0,94.0,1.0,85.0,47.0,152.0,
80.0,Tank Bigsby,22.0,JAX,RB,17.0,0.0,0.0,0.0,0.0,0.0,,4.0,99.0,0.0,31.0,24.8,228.0,
81.0,Raheem Blackshear,24.0,CAR,RB,12.0,0.0,0.0,0.0,0.0,0.0,,16.0,430.0,0.0,52.0,26.9,521.0,
82.0,Mike Boone,28.0,HOU,S,9.0,0.0,0.0,0.0,0.0,0.0,,4.0,66.0,0.0,25.0,16.5,129.0,
83.0,Chase Brown,23.0,CIN,RB,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,44.0,0.0,27.0,22.0,379.0,
84.0,Lawrence Cager,26.0,NYG,TE,11.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,36.0,
85.0,Parris Campbell,26.0,NYG,WR,12.0,3.0,0.0,0.0,0.0,0.0,,8.0,191.0,0.0,36.0,23.9,293.0,
86.0,Ty Chandler,25.0,MIN,RB,17.0,4.0,0.0,0.0,0.0,0.0,,4.0,97.0,0.0,33.0,24.3,717.0,
87.0,Khalil Dorsey,25.0,DET,CB,13.0,2.0,0.0,0.0,0.0,0.0,,12.0,244.0,0.0,30.0,20.3,275.0,
88.0,Rico Dowdle,25.0,DAL,RB,16.0,0.0,0.0,0.0,0.0,0.0,,6.0,86.0,0.0,31.0,14.3,591.0,
89.0,D'Wayne Eskridge,26.0,SEA,WR,4.0,0.0,0.0,0.0,0.0,0.0,,8.0,224.0,0.0,66.0,28.0,229.0,
90.0,Chris Evans,26.0,CIN,RB,8.0,0.0,0.0,0.0,0.0,0.0,,2.0,45.0,0.0,27.0,22.5,56.0,
91.0,Dallis Flowers,26.0,IND,CB,4.0,4.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,19.0,
92.0,Leonard Fournette,28.0,BUF,RB,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,17.0,0.0,17.0,17.0,57.0,
93.0,Kenneth Gainwell,24.0,PHI,RB,16.0,2.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,566.0,
94.0,Antonio Gibson,25.0,WAS,RB,16.0,2.0,0.0,0.0,0.0,0.0,,14.0,340.0,0.0,37.0,24.3,994.0,
95.0,Damien Harris,26.0,BUF,RB,6.0,0.0,0.0,0.0,0.0,0.0,,1.0,41.0,0.0,41.0,41.0,151.0,
96.0,Kevin Harris,23.0,NWE,RB,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,20.0,143.0,
97.0,Malik Heath,23.0,GNB,WR,13.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,126.0,
98.0,Justice Hill,26.0,BAL,RB,16.0,5.0,0.0,0.0,0.0,0.0,,3.0,119.0,0.0,78.0,39.7,712.0,
99.0,Taysom Hill,33.0,NOR,TE/QB,16.0,7.0,0.0,0.0,0.0,0.0,,1.0,18.0,0.0,18.0,18.0,710.0,
100.0,Mohamed Ibrahim,25.0,DET,RB,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,22.0,22.0,22.0,
101.0,Godwin Igwebuike,29.0,PIT,RB,10.0,0.0,0.0,0.0,0.0,0.0,,11.0,282.0,0.0,36.0,25.6,282.0,
102.0,Andy Isabella,27.0,BUF,WR,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,25.0,0.0,25.0,25.0,25.0,
103.0,D'Shawn Jamison,24.0,CAR,CB,15.0,1.0,0.0,0.0,0.0,0.0,,2.0,40.0,0.0,22.0,20.0,40.0,
104.0,D'Ernest Johnson,27.0,JAX,RB,17.0,0.0,0.0,0.0,0.0,0.0,,7.0,126.0,0.0,22.0,18.0,374.0,
105.0,Roschon Johnson,22.0,CHI,RB,15.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,561.0,
106.0,Ty Johnson,26.0,BUF,RB,10.0,0.0,0.0,0.0,0.0,0.0,,8.0,161.0,0.0,24.0,20.1,355.0,
107.0,Velus Jones Jr.,26.0,CHI,WR,14.0,0.0,0.0,0.0,0.0,0.0,,16.0,435.0,0.0,37.0,27.2,506.0,
108.0,Kyle Juszczyk,32.0,SFO,FB,17.0,16.0,0.0,0.0,0.0,0.0,,1.0,18.0,0.0,18.0,18.0,143.0,"PB,AP-1"
109.0,Joshua Kelley,26.0,LAC,RB,17.0,3.0,0.0,0.0,0.0,0.0,,1.0,16.0,0.0,16.0,16.0,453.0,
110.0,Cole Kmet,24.0,CHI,TE,17.0,17.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,721.0,
111.0,Zonovan Knight,22.0,DET,RB,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,22.0,22.0,43.0,
112.0,Hunter Luepke,23.0,DAL,RB,17.0,0.0,0.0,0.0,0.0,0.0,,2.0,15.0,0.0,15.0,7.5,52.0,
113.0,Chris Manhertz,31.0,DEN,TE,16.0,4.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,17.0,
114.0,Jordan Mason,24.0,SFO,RB,17.0,0.0,0.0,0.0,0.0,0.0,,2.0,40.0,0.0,28.0,20.0,277.0,
115.0,Anthony McFarland Jr.,25.0,PIT,RB,3.0,0.0,0.0,0.0,0.0,0.0,,6.0,164.0,0.0,37.0,27.3,175.0,
116.0,Jerick McKinnon,31.0,KAN,RB,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,20.0,272.0,
117.0,Ty Montgomery,30.0,NWE,RB,13.0,0.0,0.0,0.0,0.0,0.0,,9.0,219.0,0.0,43.0,24.3,268.0,
118.0,Chris Moore,30.0,TEN,WR,17.0,5.0,0.0,0.0,0.0,0.0,,4.0,89.0,0.0,26.0,22.3,552.0,
119.0,Kene Nwangwu,25.0,MIN,RB,9.0,0.0,0.0,0.0,0.0,0.0,,15.0,380.0,0.0,47.0,25.3,393.0,
120.0,Colby Parkinson,24.0,SEA,TE,17.0,1.0,0.0,0.0,0.0,0.0,,1.0,16.0,0.0,16.0,16.0,263.0,
121.0,Cordarrelle Patterson,32.0,ATL,RB,14.0,0.0,0.0,0.0,0.0,0.0,,7.0,153.0,0.0,29.0,21.9,372.0,
122.0,George Pickens,22.0,PIT,WR,17.0,16.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,7.0,7.0,1165.0,
123.0,Dameon Pierce,23.0,HOU,RB,14.0,7.0,0.0,0.0,0.0,0.0,,7.0,225.0,1.0,98.0,32.1,742.0,
124.0,Michael Pittman Jr.,26.0,IND,WR,16.0,15.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,,1157.0,
125.0,Byron Pringle,30.0,WAS,WR,17.0,1.0,0.0,0.0,0.0,0.0,,9.0,251.0,0.0,40.0,27.9,412.0,
126.0,Jalen Reagor,24.0,NWE,WR,11.0,1.0,0.0,0.0,0.0,0.0,,7.0,221.0,1.0,98.0,31.6,376.0,
127.0,Craig Reynolds,27.0,DET,RB,17.0,0.0,0.0,0.0,0.0,0.0,,5.0,133.0,0.0,31.0,26.6,359.0,
128.0,Ronnie Rivers,24.0,LAR,RB,9.0,1.0,0.0,0.0,0.0,0.0,,1.0,16.0,0.0,16.0,16.0,167.0,
129.0,Demarcus Robinson,29.0,LAR,WR,16.0,4.0,0.0,0.0,0.0,0.0,,1.0,20.0,0.0,20.0,20.0,414.0,
130.0,Deebo Samuel,27.0,SFO,WR,15.0,15.0,0.0,0.0,0.0,0.0,,6.0,154.0,0.0,34.0,25.7,1271.0,
131.0,Boston Scott,28.0,PHI,RB,15.0,0.0,0.0,0.0,0.0,0.0,,8.0,170.0,0.0,38.0,21.3,308.0,
132.0,Tyler Scott,22.0,CHI,WR,17.0,4.0,0.0,0.0,0.0,0.0,,5.0,108.0,0.0,33.0,21.6,317.0,
133.0,Laviska Shenault Jr.,25.0,CAR,WR,8.0,0.0,0.0,0.0,0.0,0.0,,6.0,167.0,0.0,37.0,27.8,282.0,
134.0,Devin Singletary,26.0,HOU,RB,17.0,10.0,0.0,0.0,0.0,0.0,,4.0,90.0,0.0,35.0,22.5,1181.0,
135.0,Keith Smith,31.0,ATL,FB,13.0,6.0,0.0,0.0,0.0,0.0,,1.0,10.0,0.0,10.0,10.0,44.0,
136.0,Tyjae Spears,22.0,TEN,RB,17.0,1.0,0.0,0.0,0.0,0.0,,13.0,270.0,0.0,33.0,20.8,1108.0,
137.0,Pierre Strong,25.0,CLE,RB,17.0,1.0,0.0,0.0,0.0,0.0,,8.0,200.0,0.0,36.0,25.0,538.0,
138.0,Daniel Thomas,25.0,JAX,S,15.0,0.0,0.0,0.0,0.0,0.0,,1.0,21.0,0.0,21.0,21.0,21.0,
139.0,Quez Watkins,25.0,PHI,WR,9.0,5.0,0.0,0.0,0.0,0.0,,1.0,11.0,0.0,11.0,11.0,153.0,
140.0,Trayveon Williams,26.0,CIN,RB,17.0,0.0,0.0,0.0,0.0,0.0,,12.0,290.0,0.0,46.0,24.2,369.0,
141.0,Olamide Zaccheaus,26.0,PHI,WR,17.0,1.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,7.0,7.0,171.0,
,League Average,,,,,,,,,,9.6,,,,,23.0,,
