Player ID,Player,Age,Team,Pos,G,GS,FGA,FGM,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,Lng,FG%,XPA,XPM,XP%,KO,KOYds,TB,TB%,KOAvg
551558.0,Harrison Butker,28.0,KAN,K,17.0,0.0,0.0,0.0,8.0,8.0,15.0,13.0,7.0,7.0,5.0,5.0,35.0,33.0,60.0,94.3,38.0,38.0,100.0,85.0,5565.0,74.0,87.1,66
537855.0,Wil Lutz,29.0,DEN,K,17.0,0.0,0.0,0.0,11.0,11.0,13.0,12.0,5.0,4.0,5.0,3.0,34.0,30.0,52.0,88.2,31.0,29.0,93.5,81.0,5123.0,71.0,87.7,63
4242519.0,Anders Carlson,25.0,GNB,K,17.0,0.0,0.0,0.0,6.0,6.0,14.0,14.0,8.0,4.0,5.0,3.0,33.0,27.0,53.0,81.8,39.0,34.0,87.2,86.0,5466.0,37.0,43.0,64
4362081.0,Cameron Dicker,23.0,LAC,K,17.0,0.0,0.0,0.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,7.0,33.0,31.0,55.0,93.9,35.0,35.0,100.0,81.0,5168.0,68.0,84.0,64
,Matt Prater,39.0,ARI,K,17.0,0.0,0.0,0.0,6.0,6.0,8.0,7.0,7.0,6.0,12.0,9.0,33.0,28.0,62.0,84.8,23.0,22.0,95.7,79.0,4842.0,66.0,83.5,61
549513.0,Jake Elliott,28.0,PHI,K,17.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,7.0,32.0,30.0,61.0,93.8,46.0,45.0,97.8,91.0,5846.0,73.0,80.2,64
482460.0,Chris Boswell,32.0,PIT,K,17.0,0.0,0.0,0.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,31.0,29.0,57.0,93.5,28.0,27.0,96.4,76.0,4833.0,55.0,72.4,64
3150744.0,Chase McLaughlin,27.0,TAM,K,17.0,0.0,0.0,0.0,8.0,8.0,12.0,12.0,3.0,2.0,8.0,7.0,31.0,29.0,57.0,93.5,33.0,33.0,100.0,4.0,255.0,3.0,75.0,64
4360234.0,Evan McPherson,24.0,CIN,K,17.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,8.0,8.0,12.0,7.0,31.0,26.0,56.0,83.9,40.0,40.0,100.0,82.0,5162.0,63.0,76.8,63
550032.0,Daniel Carlson,28.0,LVR,K,17.0,0.0,0.0,0.0,10.0,10.0,7.0,6.0,10.0,9.0,3.0,1.0,30.0,26.0,54.0,86.7,32.0,32.0,100.0,78.0,4977.0,48.0,61.5,64
479837.0,Nick Folk,39.0,TEN,K,17.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,5.0,30.0,29.0,53.0,96.7,30.0,28.0,93.3,63.0,3927.0,32.0,50.8,62
157607.0,Greg Joseph,29.0,MIN,K,17.0,0.0,1.0,1.0,7.0,7.0,9.0,9.0,6.0,3.0,7.0,4.0,30.0,24.0,54.0,80.0,38.0,36.0,94.7,79.0,5084.0,61.0,77.2,64
383433.0,Tyler Bass,26.0,BUF,K,17.0,0.0,0.0,0.0,4.0,4.0,13.0,12.0,6.0,4.0,6.0,4.0,29.0,24.0,54.0,82.8,50.0,49.0,98.0,95.0,5952.0,53.0,55.8,63
,Eddy Pi̱eiro,28.0,CAR,K,15.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,9.0,7.0,7.0,5.0,29.0,25.0,56.0,86.2,20.0,17.0,85.0,57.0,3532.0,36.0,63.2,62
531260.0,Ka'imi Fairbairn,29.0,HOU,K,12.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,2.0,2.0,6.0,5.0,28.0,27.0,54.0,96.4,22.0,21.0,95.5,58.0,3624.0,37.0,63.8,63
3124679.0,Jason Sanders,28.0,MIA,K,17.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,28.0,24.0,57.0,85.7,59.0,58.0,98.3,90.0,5803.0,76.0,84.4,65
4372066.0,Jake Moody,24.0,SFO,K,17.0,0.0,0.0,0.0,7.0,7.0,9.0,8.0,6.0,4.0,3.0,2.0,25.0,21.0,57.0,84.0,61.0,60.0,98.4,90.0,5680.0,54.0,60.0,63
4363538.0,Chad Ryland,24.0,NWE,K,17.0,0.0,0.0,0.0,4.0,4.0,7.0,5.0,10.0,5.0,4.0,2.0,25.0,16.0,56.0,64.0,25.0,24.0,96.0,60.0,3814.0,39.0,65.0,64
3124084.0,Joey Slye,27.0,WAS,K,17.0,0.0,0.0,0.0,3.0,2.0,7.0,7.0,9.0,7.0,5.0,3.0,24.0,19.0,61.0,79.2,35.0,32.0,91.4,72.0,4520.0,64.0,88.9,63
381158.0,Brett Maher,34.0,LAR,K,8.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,9.0,7.0,7.0,3.0,23.0,17.0,54.0,73.9,15.0,13.0,86.7,2.0,56.0,0.0,0.0,28
4245661.0,Lucas Havrisik,24.0,LAR,K,9.0,0.0,0.0,0.0,8.0,8.0,3.0,3.0,6.0,2.0,3.0,2.0,20.0,15.0,52.0,75.0,22.0,19.0,86.4,8.0,524.0,7.0,87.5,66
173647.0,Graham Gano,36.0,NYG,K,8.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,6.0,3.0,4.0,3.0,17.0,11.0,57.0,64.7,8.0,8.0,100.0,28.0,1819.0,23.0,82.1,65
3919602.0,Matt Ammendola,27.0,HOU,K,5.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,9.0,6.0,45.0,66.7,11.0,10.0,90.9,22.0,1402.0,16.0,72.7,64
145297.0,Mason Crosby,39.0,NYG,K,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,52.0,71.4,7.0,6.0,85.7,16.0,972.0,2.0,12.5,61
385266.0,Randy Bullock,34.0,NYG,K,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,5.0,56.0,83.3,10.0,10.0,100.0,20.0,1268.0,13.0,65.0,63
3123052.0,Michael Badgley,28.0,DET,K,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,41.0,100.0,15.0,13.0,86.7,1.0,10.0,0.0,0.0,10
3936185.0,Jamie Gillan,26.0,NYG,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,40.0,100.0,0.0,0.0,,1.0,51.0,0.0,0.0,51
537577.0,Dare Ogunbowale,29.0,HOU,RB,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,100.0,0.0,0.0,,6.0,331.0,3.0,50.0,55
3821683.0,Austin Seibert,27.0,NYJ,K,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,100.0,1.0,1.0,100.0,3.0,176.0,2.0,66.7,59
3128444.0,Matthew Wright,27.0,CAR,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,,1.0,65.0,1.0,100.0,65
,Jake Bailey,26.0,MIA,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,8.0,524.0,7.0,87.5,66
4393519.0,Bryce Baringer,24.0,NWE,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,16.0,0.0,0.0,16
,D'Anthony Bell,27.0,CLE,S,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,42.0,0.0,0.0,42
4039396.0,Corey Bojorquez,27.0,CLE,P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,230.0,0.0,0.0,58
4379396.0,Jake Camarda,24.0,TAM,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,78.0,4869.0,49.0,62.8,62
514471.0,Riley Dixon,30.0,DEN,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,67.0,0.0,0.0,67
,Ethan Evans,22.0,LAR,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,82.0,5285.0,73.0,89.0,65
3916370.0,Jack Fox,27.0,DET,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,86.0,5482.0,58.0,67.4,64
4240128.0,Trenton Gill,24.0,CHI,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,13.0,794.0,11.0,84.6,61
549470.0,Kamu Grugier-Hill,29.0,CAR,LB,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,142.0,0.0,0.0,47
379324.0,Johnny Hekker,33.0,CAR,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,10.0,0.0,0.0,10
549816.0,Cameron Johnston,31.0,HOU,P,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,67.0,0.0,0.0,67
170311.0,Thomas Morstead,37.0,NYJ,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,6.0,325.0,2.0,33.3,54
534595.0,Bradley Pinion,29.0,ATL,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,76.0,4936.0,64.0,84.2,65
3914922.0,Rigoberto Sanchez,29.0,IND,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,62.0,0.0,0.0,62
4260224.0,Jordan Stout,25.0,BAL,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,193.0,0.0,0.0,64
4035685.0,Mitch Wishnowsky,31.0,SFO,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,7.0,451.0,4.0,57.1,64
4361823.0,Ryan Wright,23.0,MIN,P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,47.0,0.0,0.0,47
4569130.0,Ty Zentner,25.0,TEN,P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,9.0,581.0,2.0,22.2,65
