Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Unnamed: 17_level_0,Unnamed: 18_level_0
40.0,Tre Tucker,23.0,LVR,WR,17.0,14.0,8.0,72.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,,655.0,
41.0,Braxton Berrios,29.0,MIA,WR,6.0,0.0,7.0,103.0,0.0,44.0,14.7,3.0,76.0,0.0,31.0,25.3,179.0,
42.0,Josh Blackwell,25.0,CHI,DB,17.0,1.0,7.0,146.0,1.0,94.0,20.9,1.0,25.0,0.0,22.0,25.0,181.0,
43.0,Tank Dell,25.0,HOU,WR,14.0,10.0,7.0,95.0,0.0,23.0,13.6,0.0,0.0,0.0,0.0,,805.0,
44.0,Jermaine Jackson,24.0,NOR,WR,4.0,0.0,7.0,68.0,0.0,18.0,9.7,8.0,187.0,0.0,32.0,23.4,254.0,
45.0,Dante Pettis,29.0,NOR,WR,8.0,0.0,7.0,90.0,0.0,53.0,12.9,3.0,96.0,0.0,38.0,32.0,306.0,
46.0,DJ Turner,27.0,LVR,WR,12.0,6.0,7.0,77.0,0.0,24.0,11.0,4.0,106.0,0.0,31.0,26.5,374.0,
47.0,Britain Covey,27.0,PHI,WR,5.0,1.0,6.0,46.0,0.0,10.0,7.7,0.0,0.0,0.0,0.0,,80.0,
48.0,Mason Kinsey,26.0,TEN,WR,6.0,0.0,6.0,38.0,0.0,9.0,6.3,0.0,0.0,0.0,0.0,,55.0,
49.0,Tylan Wallace,25.0,BAL,WR,17.0,0.0,6.0,67.0,0.0,21.0,11.2,0.0,0.0,0.0,0.0,,260.0,
50.0,Parker Washington,22.0,JAX,WR,17.0,7.0,6.0,144.0,1.0,96.0,24.0,5.0,122.0,0.0,30.0,24.4,656.0,
51.0,Deven Thompkins,25.0,CAR,WR,7.0,0.0,5.0,19.0,0.0,15.0,3.8,5.0,134.0,0.0,33.0,26.8,180.0,
52.0,Desmond King,30.0,2TM,CB,3.0,0.0,5.0,40.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,,40.0,
52.0,Desmond King,30.0,HOU,CB,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,2.0,
52.0,Desmond King,30.0,BAL,CB,2.0,0.0,3.0,38.0,0.0,22.0,12.7,0.0,0.0,0.0,0.0,,38.0,
53.0,Maurice Alexander,27.0,DET,WR,3.0,0.0,4.0,42.0,0.0,23.0,10.5,0.0,0.0,0.0,0.0,,42.0,
54.0,Alex Erickson,32.0,NWE,WR,3.0,0.0,4.0,41.0,0.0,26.0,10.3,4.0,106.0,0.0,34.0,26.5,147.0,
55.0,Keisean Nixon,27.0,GNB,LCB,17.0,15.0,4.0,48.0,0.0,39.0,12.0,18.0,528.0,0.0,43.0,29.3,592.0,
56.0,Kadarius Toney,25.0,CLE,WR,3.0,0.0,4.0,44.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,,40.0,
57.0,Tyreek Hill,30.0,MIA,WR,17.0,17.0,3.0,31.0,0.0,18.0,10.3,0.0,0.0,0.0,0.0,,1043.0,
58.0,Ladd McConkey,23.0,LAC,WR,16.0,14.0,3.0,28.0,0.0,12.0,9.3,0.0,0.0,0.0,0.0,,1177.0,AP ORoY-9
59.0,Jalen McMillan,23.0,TAM,WR,13.0,12.0,3.0,12.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,,516.0,
60.0,Ricky Pearsall,24.0,SFO,WR,11.0,4.0,3.0,41.0,0.0,20.0,13.7,0.0,0.0,0.0,0.0,,486.0,
61.0,Tyreik McAllister,26.0,LVR,WR,3.0,0.0,2.0,24.0,0.0,14.0,12.0,2.0,49.0,0.0,28.0,24.5,84.0,
62.0,David Moore,29.0,CAR,WR,17.0,5.0,2.0,13.0,0.0,7.0,6.5,0.0,0.0,0.0,0.0,,364.0,
63.0,Amon-Ra St. Brown,25.0,DET,WR,17.0,17.0,2.0,15.0,0.0,8.0,7.5,0.0,0.0,0.0,0.0,,1284.0,"PB,AP-1,AP OPoY-11"
64.0,Austin Trammell,26.0,JAX,WR,1.0,0.0,2.0,7.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,,47.0,
65.0,Kyren Williams,24.0,LAR,RB,16.0,16.0,2.0,12.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,,1493.0,AP OPoY-11
66.0,Corey Ballentine,28.0,GNB,CB,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,21.0,21.0,21.0,
67.0,DJ Ivey,24.0,CIN,CB,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
68.0,Diontae Johnson,28.0,HOU,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,
69.0,Kameron Johnson,22.0,TAM,WR,5.0,0.0,1.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,,22.0,
70.0,Kyle Juszczyk,33.0,SFO,FB,17.0,15.0,1.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,234.0,"PB,AP-2"
71.0,Tom Kennedy,28.0,DET,WR,4.0,0.0,1.0,9.0,0.0,9.0,9.0,6.0,167.0,0.0,34.0,27.8,176.0,
72.0,Jalen Nailor,25.0,MIN,WR,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,410.0,
73.0,Amani Oruwariye,28.0,DAL,CB,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
74.0,Clark Phillips,23.0,ATL,CB,16.0,2.0,1.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,65.0,
75.0,Darius Slayton,27.0,NYG,WR,16.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,590.0,
76.0,Jeremiah Trotter Jr.,22.0,PHI,LB,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
77.0,Cedrick Wilson Jr.,29.0,NOR,WR,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,211.0,
78.0,De'Von Achane,23.0,MIA,RB,17.0,16.0,0.0,0.0,0.0,0.0,,1.0,32.0,0.0,32.0,32.0,1531.0,
79.0,Cam Akers,25.0,MIN,RB,12.0,0.0,0.0,0.0,0.0,0.0,,3.0,76.0,0.0,27.0,25.3,425.0,AP CPoY-19
80.0,Rasheen Ali,23.0,BAL,RB,6.0,0.0,0.0,0.0,0.0,0.0,,4.0,107.0,0.0,38.0,26.8,138.0,
81.0,Javon Baker,22.0,NWE,WR,11.0,1.0,0.0,0.0,0.0,0.0,,3.0,79.0,0.0,46.0,26.3,91.0,
82.0,Ronnie Bell,24.0,SFO,WR,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,23.0,0.0,23.0,23.0,45.0,
83.0,Tank Bigsby,23.0,JAX,RB,16.0,1.0,0.0,0.0,0.0,0.0,,6.0,195.0,0.0,41.0,32.5,1015.0,
84.0,Gary Brightwell,25.0,CLE,RB,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,36.0,0.0,24.0,18.0,36.0,
85.0,Natrone Brooks,25.0,ATL,CB,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,22.0,22.0,22.0,
86.0,Chase Brown,24.0,CIN,RB,16.0,10.0,0.0,0.0,0.0,0.0,,7.0,186.0,0.0,29.0,26.6,1536.0,
87.0,Treylon Burks,24.0,TEN,WR,5.0,2.0,0.0,0.0,0.0,0.0,,1.0,21.0,0.0,21.0,21.0,56.0,
88.0,Jermaine Burton,23.0,CIN,WR,14.0,1.0,0.0,0.0,0.0,0.0,,13.0,378.0,0.0,38.0,29.1,485.0,
89.0,Ty Chandler,26.0,MIN,RB,17.0,0.0,0.0,0.0,0.0,0.0,,8.0,205.0,0.0,35.0,25.6,429.0,
90.0,Julius Chestnut,24.0,TEN,RB,17.0,0.0,0.0,0.0,0.0,0.0,,13.0,337.0,0.0,39.0,25.9,450.0,
91.0,Chris Collier,24.0,2TM,RB,8.0,0.0,0.0,0.0,0.0,0.0,,12.0,286.0,0.0,39.0,23.8,294.0,
91.0,Chris Collier,24.0,BAL,RB,5.0,0.0,0.0,0.0,0.0,0.0,,10.0,221.0,0.0,35.0,22.1,221.0,
91.0,Chris Collier,24.0,LVR,RB,3.0,0.0,0.0,0.0,0.0,0.0,,2.0,65.0,0.0,39.0,32.5,73.0,
92.0,Blake Corum,24.0,LAR,RB,17.0,1.0,0.0,0.0,0.0,0.0,,7.0,186.0,0.0,41.0,26.6,451.0,
93.0,DeeJay Dallas,26.0,ARI,RB,17.0,0.0,0.0,0.0,0.0,0.0,,15.0,459.0,1.0,96.0,30.6,519.0,
94.0,Isaiah Davis,22.0,NYJ,RB,17.0,0.0,0.0,0.0,0.0,0.0,,9.0,232.0,0.0,33.0,25.8,481.0,
95.0,Kaden Davis,26.0,CLE,WR,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,107.0,0.0,40.0,35.7,107.0,
96.0,Ray Davis,25.0,BUF,RB,17.0,0.0,0.0,0.0,0.0,0.0,,7.0,147.0,0.0,26.0,21.0,778.0,
97.0,Emari Demercado,25.0,ARI,RB,13.0,0.0,0.0,0.0,0.0,0.0,,3.0,64.0,0.0,26.0,21.3,391.0,
98.0,Will Dissly,28.0,LAC,TE,15.0,8.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,482.0,
99.0,Khalil Dorsey,26.0,DET,CB,14.0,1.0,0.0,0.0,0.0,0.0,,4.0,159.0,0.0,72.0,39.8,159.0,
100.0,Ashton Dulin,27.0,IND,WR,15.0,2.0,0.0,0.0,0.0,0.0,,4.0,148.0,0.0,55.0,37.0,260.0,
101.0,Austin Ekeler,29.0,WAS,RB,12.0,6.0,0.0,0.0,0.0,0.0,,19.0,594.0,0.0,62.0,31.3,1327.0,AP-2
102.0,D'Wayne Eskridge,27.0,MIA,WR,6.0,0.0,0.0,0.0,0.0,0.0,,5.0,146.0,0.0,35.0,29.2,190.0,
103.0,Minkah Fitzpatrick,28.0,PIT,SS,17.0,17.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,7.0,7.0,32.0,PB
104.0,Dallis Flowers,27.0,IND,CB,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,30.0,0.0,30.0,30.0,30.0,
105.0,Jerome Ford,25.0,CLE,RB,14.0,6.0,0.0,0.0,0.0,0.0,,15.0,388.0,0.0,56.0,25.9,1178.0,
106.0,D'Onta Foreman,28.0,CLE,RB,11.0,3.0,0.0,0.0,0.0,0.0,,5.0,116.0,0.0,29.0,23.2,402.0,
107.0,Kenneth Gainwell,25.0,PHI,RB,17.0,1.0,0.0,0.0,0.0,0.0,,18.0,456.0,0.0,36.0,25.3,862.0,
108.0,Myles Gaskin,27.0,MIN,RB,5.0,0.0,0.0,0.0,0.0,0.0,,3.0,60.0,0.0,26.0,20.0,70.0,
109.0,Antonio Gibson,26.0,NWE,RB,17.0,3.0,0.0,0.0,0.0,0.0,,9.0,239.0,0.0,42.0,26.6,983.0,
110.0,Tyler Goodson,24.0,IND,RB,16.0,0.0,0.0,0.0,0.0,0.0,,9.0,237.0,0.0,36.0,26.3,451.0,
111.0,Eric Gray,25.0,NYG,RB,17.0,0.0,0.0,0.0,0.0,0.0,,21.0,554.0,0.0,37.0,26.4,667.0,
112.0,Isaac Guerendo,24.0,SFO,RB,16.0,3.0,0.0,0.0,0.0,0.0,,6.0,163.0,0.0,35.0,27.2,735.0,
113.0,Hassan Haskins,25.0,LAC,RB,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,35.0,0.0,35.0,35.0,173.0,
114.0,Jamycal Hasty,28.0,NWE,RB,15.0,0.0,0.0,0.0,0.0,0.0,,10.0,238.0,0.0,30.0,23.8,366.0,
115.0,Khalil Herbert,26.0,2TM,RB,14.0,1.0,0.0,0.0,0.0,0.0,,4.0,124.0,0.0,35.0,31.0,279.0,
115.0,Khalil Herbert,26.0,CHI,RB,6.0,0.0,0.0,0.0,0.0,0.0,,1.0,28.0,0.0,28.0,28.0,48.0,
115.0,Khalil Herbert,26.0,CIN,RB,8.0,1.0,0.0,0.0,0.0,0.0,,3.0,96.0,0.0,35.0,32.0,231.0,
116.0,Justice Hill,27.0,BAL,RB,15.0,0.0,0.0,0.0,0.0,0.0,,5.0,183.0,0.0,59.0,36.6,794.0,
117.0,Taysom Hill,34.0,NOR,TE,8.0,8.0,0.0,0.0,0.0,0.0,,1.0,42.0,0.0,42.0,42.0,507.0,
118.0,Mack Hollins,31.0,BUF,WR,17.0,13.0,0.0,0.0,0.0,0.0,,1.0,38.0,0.0,38.0,38.0,416.0,
119.0,Travis Homer,26.0,CHI,RB,10.0,0.0,0.0,0.0,0.0,0.0,,1.0,29.0,0.0,29.0,29.0,63.0,
120.0,Xavier Hutchinson,24.0,HOU,WR,16.0,3.0,0.0,0.0,0.0,0.0,,1.0,32.0,0.0,32.0,32.0,149.0,
121.0,Noah Igbinoghene,25.0,WAS,CB,17.0,10.0,0.0,0.0,0.0,0.0,,1.0,25.0,0.0,25.0,25.0,25.0,
122.0,Bucky Irving,22.0,TAM,RB,17.0,3.0,0.0,0.0,0.0,0.0,,6.0,176.0,0.0,46.0,29.3,1690.0,AP ORoY-6
123.0,Rakim Jarrett,23.0,TAM,WR,10.0,2.0,0.0,0.0,0.0,0.0,,6.0,141.0,0.0,38.0,23.5,265.0,
124.0,Ty Johnson,27.0,BUF,RB,17.0,1.0,0.0,0.0,0.0,0.0,,5.0,130.0,0.0,45.0,26.0,627.0,
125.0,Tim Jones,26.0,JAX,WR,17.0,0.0,0.0,0.0,0.0,0.0,,2.0,43.0,0.0,23.0,21.5,84.0,
126.0,Velus Jones Jr.,27.0,2TM,WR,3.0,0.0,0.0,0.0,0.0,0.0,,2.0,19.0,0.0,19.0,9.5,38.0,
126.0,Velus Jones Jr.,27.0,CHI,WR,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,19.0,
126.0,Velus Jones Jr.,27.0,CAR,WR,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,19.0,
127.0,John Kelly,28.0,BAL,RB,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,46.0,0.0,24.0,23.0,46.0,
128.0,Dylan Laube,25.0,LVR,RB,10.0,0.0,0.0,0.0,0.0,0.0,,6.0,164.0,0.0,59.0,27.3,164.0,
129.0,Xavier Legette,23.0,CAR,WR,16.0,13.0,0.0,0.0,0.0,0.0,,4.0,102.0,0.0,30.0,25.5,623.0,
130.0,Avonte Maddox,28.0,PHI,CB,17.0,3.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,,4.0,
131.0,Jordan Mason,25.0,SFO,RB,12.0,6.0,0.0,0.0,0.0,0.0,,2.0,29.0,0.0,29.0,14.5,907.0,
132.0,Luke McCaffrey,23.0,WAS,WR,17.0,4.0,0.0,0.0,0.0,0.0,,10.0,299.0,0.0,47.0,29.9,467.0,
133.0,Ray-Ray McCloud,28.0,ATL,WR,17.0,13.0,0.0,0.0,0.0,0.0,,14.0,361.0,0.0,36.0,25.8,1126.0,
134.0,Kenny McIntosh,24.0,SEA,RB,17.0,0.0,0.0,0.0,0.0,0.0,,6.0,153.0,0.0,36.0,25.5,347.0,
135.0,Jeremy McNichols,29.0,WAS,RB,17.0,1.0,0.0,0.0,0.0,0.0,,7.0,164.0,0.0,29.0,23.4,452.0,
136.0,Bo Melton,25.0,GNB,WR,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,15.0,0.0,15.0,15.0,160.0,
137.0,Kendre Miller,22.0,NOR,RB,6.0,2.0,0.0,0.0,0.0,0.0,,6.0,176.0,0.0,41.0,29.3,357.0,
138.0,Jordan Mims,25.0,NOR,RB,11.0,0.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,160.0,
139.0,Keaton Mitchell,22.0,BAL,RB,5.0,0.0,0.0,0.0,0.0,0.0,,5.0,156.0,0.0,47.0,31.2,214.0,
140.0,Skyy Moore,24.0,KAN,WR,6.0,0.0,0.0,0.0,0.0,0.0,,2.0,43.0,0.0,28.0,21.5,43.0,
141.0,Raheem Mostert,32.0,MIA,RB,13.0,1.0,0.0,0.0,0.0,0.0,,2.0,42.0,0.0,23.0,21.0,481.0,
142.0,Kene Nwangwu,26.0,NYJ,RB,2.0,0.0,0.0,0.0,0.0,0.0,,3.0,157.0,1.0,99.0,52.3,157.0,
143.0,Dare Ogunbowale,30.0,HOU,RB,17.0,1.0,0.0,0.0,0.0,0.0,,1.0,12.0,0.0,12.0,12.0,322.0,
144.0,Bryce Oliver,24.0,TEN,WR,10.0,1.0,0.0,0.0,0.0,0.0,,3.0,113.0,0.0,54.0,37.7,208.0,
145.0,Cordarrelle Patterson,33.0,PIT,RB,13.0,1.0,0.0,0.0,0.0,0.0,,11.0,240.0,0.0,33.0,21.8,455.0,
146.0,Samaje Perine,29.0,KAN,RB,17.0,0.0,0.0,0.0,0.0,0.0,,5.0,163.0,0.0,56.0,32.6,584.0,
147.0,Dameon Pierce,24.0,HOU,RB,11.0,0.0,0.0,0.0,0.0,0.0,,9.0,339.0,0.0,80.0,37.7,634.0,
148.0,Kendric Pryor,26.0,CIN,WR,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,43.0,0.0,24.0,21.5,52.0,
149.0,Jalen Reagor,25.0,LAC,WR,8.0,2.0,0.0,0.0,0.0,0.0,,1.0,22.0,0.0,22.0,22.0,119.0,
150.0,Craig Reynolds,28.0,DET,RB,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,28.0,0.0,28.0,28.0,207.0,
151.0,Keilan Robinson,24.0,JAX,RB,6.0,0.0,0.0,0.0,0.0,0.0,,2.0,34.0,0.0,20.0,17.0,34.0,
152.0,Isaiah Rodgers,26.0,PHI,CB,15.0,3.0,0.0,0.0,0.0,0.0,,8.0,225.0,0.0,51.0,28.1,225.0,
153.0,Deebo Samuel,28.0,SFO,WR,15.0,15.0,0.0,0.0,0.0,0.0,,17.0,533.0,0.0,60.0,31.4,1339.0,
154.0,Miles Sanders,27.0,CAR,RB,11.0,2.0,0.0,0.0,0.0,0.0,,1.0,14.0,0.0,14.0,14.0,367.0,
155.0,Tyler Scott,23.0,CHI,WR,11.0,0.0,0.0,0.0,0.0,0.0,,8.0,207.0,0.0,36.0,25.9,212.0,
156.0,Trey Sermon,25.0,IND,RB,17.0,3.0,0.0,0.0,0.0,0.0,,1.0,23.0,0.0,23.0,23.0,281.0,
157.0,Aaron Shampklin,25.0,PIT,RB,3.0,0.0,0.0,0.0,0.0,0.0,,4.0,101.0,0.0,32.0,25.3,118.0,
158.0,Laviska Shenault Jr.,26.0,SEA,WR,11.0,1.0,0.0,0.0,0.0,0.0,,16.0,459.0,1.0,97.0,28.7,496.0,
159.0,Will Shipley,22.0,PHI,RB,16.0,1.0,0.0,0.0,0.0,0.0,,6.0,173.0,0.0,33.0,28.8,290.0,
160.0,Ainias Smith,23.0,PHI,WR,7.0,1.0,0.0,0.0,0.0,0.0,,1.0,17.0,0.0,17.0,17.0,64.0,
161.0,Tremon Smith,28.0,DEN,CB,17.0,0.0,0.0,0.0,0.0,0.0,,6.0,170.0,0.0,38.0,28.3,170.0,
162.0,Tyjae Spears,23.0,TEN,RB,12.0,1.0,0.0,0.0,0.0,0.0,,7.0,198.0,0.0,42.0,28.3,734.0,
163.0,Carson Steele,22.0,KAN,RB,17.0,3.0,0.0,0.0,0.0,0.0,,5.0,138.0,0.0,31.0,27.6,347.0,
164.0,Pierre Strong,26.0,CLE,RB,14.0,0.0,0.0,0.0,0.0,0.0,,11.0,255.0,0.0,27.0,23.2,467.0,
