Player ID,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
4240896.0,Micheal Clemons,27,NYJ,LOLB,17,17,0,0,0,0,0,1,0,0,0,0,4.5,34,18,16,4,8,0
,Maliek Collins,29,SFO,LDT,17,17,0,0,0,0,0,0,0,2,0,0,5.0,33,20,13,5,12,0
4244606.0,Zaven Collins,25,ARI,LOLB,17,17,0,0,0,0,1,2,0,0,0,0,5.0,57,33,24,7,7,0
4247726.0,Bryan Cook,25,KAN,FS,17,17,2,0,0,0,5,0,0,0,0,0,0.0,78,55,23,1,0,0
4040608.0,Jonathon Cooper,26,DEN,LOLB,17,17,0,0,0,0,1,1,0,0,0,0,10.5,58,33,25,11,20,0
4426403.0,Nick Cross,23,IND,SS,17,17,3,25,0,20,5,1,0,0,0,0,1.0,146,87,59,6,1,0
4426348.0,Jayden Daniels,24,WAS,QB,17,17,0,0,0,0,0,0,5,0,-11,0,0.0,0,0,0,0,0,0
3912547.0,Sam Darnold,27,MIN,QB,17,17,0,0,0,0,0,0,8,2,-27,0,0.0,0,0,0,0,0,0
501847.0,Lavonte David,34,TAM,LILB,17,17,1,7,0,7,6,3,0,1,0,0,5.5,122,76,46,9,6,0
,Jordan Davis,24,PHI,RDT,17,17,0,0,0,0,2,0,0,1,0,0,1.0,27,15,12,3,1,0
4686334.0,YaYa Diaby,25,TAM,OLB,17,17,0,0,0,0,0,1,0,1,0,0,4.5,54,39,15,13,20,0
3929950.0,Tremaine Edmunds,26,CHI,MLB,17,17,1,0,0,0,8,1,0,0,0,0,1.0,110,60,50,3,3,0
3121544.0,T.J. Edwards,28,CHI,LLB,17,17,1,0,0,0,3,1,0,2,0,0,4.0,129,79,50,12,6,0
3124890.0,Kaden Elliss,29,ATL,RILB,17,17,1,12,0,12,3,1,0,1,0,0,5.0,151,85,66,8,16,0
482590.0,Zach Ertz,34,WAS,TE,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
3925345.0,Minkah Fitzpatrick,28,PIT,SS,17,17,1,25,0,25,4,1,0,0,0,0,0.0,96,62,34,1,0,0
,Leonard Floyd,32,SFO,RDE,17,17,0,0,0,0,1,1,0,0,0,0,8.5,42,25,17,8,16,0
3125114.0,Poona Ford,29,LAC,RDT,17,17,1,3,0,3,5,0,0,0,0,0,3.0,39,24,15,8,9,0
3124005.0,Zaire Franklin,28,IND,LLB,17,17,2,4,0,4,6,5,0,0,0,0,3.5,173,93,80,11,4,0
3886633.0,Hjalte Froholdt,28,ARI,C,17,17,0,0,0,0,0,0,1,1,-5,0,0.0,0,0,0,0,0,0
4606711.0,Taliese Fuaga,22,NOR,LT,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
3122132.0,Myles Garrett,29,CLE,RDE,17,17,0,0,0,0,1,3,0,1,0,0,14.0,47,40,7,22,28,0
4046523.0,Rashan Gary,27,GNB,RDE,17,17,0,0,0,0,1,1,0,1,0,0,7.5,47,26,21,9,15,0
559602.0,Davon Godchaux,30,NWE,NT,17,17,0,0,0,0,1,0,0,0,0,0,0.0,67,24,43,1,1,0
547401.0,Jared Goff,30,DET,QB,17,17,0,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,0,0
3918310.0,Carl Granderson,28,NOR,RDE,17,17,0,0,0,0,4,1,0,0,0,0,5.5,61,36,25,9,13,0
3916409.0,Jonathan Greenard,27,MIN,ROLB,17,17,0,0,0,0,3,4,0,0,0,0,12.0,59,41,18,18,22,0
4575517.0,Kyle Hamilton,23,BAL,SS,17,17,1,0,0,0,9,2,0,1,8,0,2.0,107,77,30,4,6,0
550879.0,Trey Hendrickson,30,CIN,RDE,17,17,0,0,0,0,6,2,0,0,0,0,17.5,46,33,13,19,36,0
4241597.0,Daiyan Henley,25,LAC,LILB,17,17,1,4,0,4,8,0,0,0,0,0,1.0,147,84,63,7,3,0
232295.0,Derrick Henry,30,BAL,RB,17,17,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0
4038941.0,Justin Herbert,26,LAC,QB,17,17,0,0,0,0,0,0,6,4,-6,0,0.0,0,0,0,0,0,0
235682.0,Cameron Heyward,35,PIT,LDE,17,17,0,0,0,0,11,0,0,0,0,0,8.0,71,35,36,12,20,0
3121415.0,Malik Hooker,28,DAL,SS,17,17,2,20,0,21,5,0,0,0,0,0,0.0,81,51,30,3,1,0
4241385.0,Creed Humphrey,25,KAN,C,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Danielle Hunter,30,HOU,RDE,17,17,0,0,0,0,3,1,0,0,0,0,12.0,46,31,15,17,23,0
3916387.0,Lamar Jackson,27,BAL,QB,17,17,0,0,0,0,0,0,10,5,-28,0,0.0,0,0,0,0,0,0
3917853.0,Michael Jackson,27,CAR,RCB,17,17,2,20,0,19,17,0,0,0,0,0,0.0,76,58,18,3,0,0
4047365.0,Josh Jacobs,26,GNB,RB,17,17,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0
,Grady Jarrett,31,ATL,LDE,17,17,0,0,0,0,0,0,0,0,0,0,2.5,53,30,23,9,12,0
,Justin Jefferson,25,MIN,WR,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,John Jenkins,35,LVR,LDT,17,17,0,0,0,0,2,0,0,0,0,0,1.0,46,13,33,3,4,0
4243253.0,Jaylon Johnson,25,CHI,RCB,17,17,2,11,0,9,8,1,0,0,0,0,0.0,53,42,11,7,0,0
139082.0,Aaron Jones,30,MIN,RB,17,17,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0
,D.J. Jones,29,DEN,NT,17,17,0,0,0,0,3,0,0,1,0,0,1.0,42,21,21,1,3,0
145574.0,Robert Jones,25,MIA,LG,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
238235.0,Cameron Jordan,35,NOR,LDE,17,17,1,0,0,0,4,0,0,0,0,0,4.0,34,18,16,7,8,0
4360383.0,Kerby Joseph,24,DET,FS,17,17,9,99,1,33,12,0,0,0,0,0,0.0,83,58,25,1,1,0
4259491.0,Javon Kinlaw,27,NYJ,RDT,17,17,0,0,0,0,0,2,0,1,4,0,4.5,40,27,13,5,5,0
4572680.0,Tucker Kraft,24,GNB,TE,17,17,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0
3122793.0,Harold Landry,28,TEN,ROLB,17,17,0,0,0,0,4,0,0,0,0,0,9.0,71,42,29,15,15,1
,JC Latham,21,TEN,LT,17,17,0,0,0,0,0,0,0,3,4,0,0.0,0,0,0,0,0,0
4360499.0,Tyler Linderbaum,24,BAL,C,17,17,0,0,0,0,0,0,2,0,-13,0,0.0,0,0,0,0,0,0
4426502.0,Drake London,23,ATL,WR,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
4046675.0,Julian Love,26,SEA,FS,17,17,3,33,0,26,12,2,0,1,6,0,0.0,109,79,30,3,0,0
3127273.0,Frankie Luvu,28,WAS,RLB,17,17,1,0,0,0,7,1,0,2,5,0,8.0,99,54,45,12,14,0
,Nnamdi Madubuike,27,BAL,DT,17,17,0,0,0,0,1,1,0,0,0,0,6.5,43,21,22,11,17,0
504168.0,Tyrann Mathieu,32,NOR,FS,17,17,3,29,0,23,7,2,0,1,0,0,0.0,62,47,15,1,0,0
552086.0,Jake Matthews,32,ATL,LT,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
550373.0,Baker Mayfield,29,TAM,QB,17,17,0,0,0,0,0,0,13,8,-18,0,0.0,0,0,0,0,0,0
4250392.0,Zyon McCollum,25,TAM,RCB,17,17,2,4,0,4,17,0,0,1,0,0,0.0,82,55,27,1,0,0
4239947.0,Isaiah McDuffie,25,GNB,RLB,17,17,0,0,0,0,3,1,0,0,0,0,0.5,97,46,51,3,3,0
4241470.0,Xavier McKinney,26,GNB,FS,17,17,8,128,0,48,11,0,1,1,7,0,1.0,88,60,28,2,1,0
3121422.0,Terry McLaurin,29,WAS,WR,17,17,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,Patrick Mekari,27,BAL,LG,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
3134312.0,Kolton Miller,29,LVR,LT,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Tre'von Moehrig,25,LVR,SS,17,17,2,28,0,16,10,0,0,2,0,0,1.0,104,64,40,5,3,0
188473.0,D.J. Moore,27,CHI,WR,17,17,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,Mitch Morse,32,JAX,C,17,17,0,0,0,0,0,0,2,1,-7,0,0.0,0,0,0,0,0,0
3917315.0,Kyler Murray,27,ARI,QB,17,17,0,0,0,0,0,0,8,3,-4,0,0.0,0,0,0,0,0,0
4567218.0,Bo Nix,24,DEN,QB,17,17,0,0,0,0,0,0,3,2,-2,0,0.0,0,0,0,0,0,0
3123954.0,Brian O'Neill,29,MIN,RT,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
4035840.0,Osa Odighizuwa,26,DAL,LDT,17,17,0,0,0,0,1,1,0,0,0,0,4.5,47,25,22,5,23,0
4367210.0,Otito Ogbonnia,24,LAC,NT,17,17,0,0,0,0,0,0,0,0,0,0,0.0,37,14,23,0,3,0
,Michael Onwenu,27,NWE,RG,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Daron Payne,27,WAS,RDT,17,17,0,0,0,0,2,0,0,0,0,0,4.0,42,22,20,5,7,0
3117255.0,Harrison Phillips,28,MIN,NT,17,17,0,0,0,0,4,1,0,1,0,0,2.0,56,16,40,2,5,0
3116724.0,Germaine Pratt,28,CIN,MLB,17,17,2,26,0,24,6,2,0,2,9,0,0.0,143,80,63,5,4,0
4242207.0,Patrick Queen,25,PIT,LILB,17,17,0,0,0,0,7,2,0,1,0,0,1.0,129,65,64,6,5,0
546810.0,Jalen Ramsey,30,MIA,LCB,17,17,2,7,0,7,11,0,0,0,0,0,1.0,60,39,21,6,4,0
4430807.0,Bijan Robinson,22,ATL,RB,17,17,0,0,0,0,0,0,1,4,-21,0,0.0,0,0,0,0,0,0
144994.0,Aaron Rodgers,41,NYJ,QB,17,17,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0
550333.0,Coleman Shelton,29,CHI,C,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
4035479.0,John Simpson,27,NYJ,LG,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
4240612.0,Tedarrell Slaton,27,GNB,LDT,17,17,0,0,0,0,0,0,0,0,0,0,1.0,30,15,15,2,3,0
488025.0,Geno Smith,34,SEA,QB,17,17,0,0,0,0,0,0,9,6,-47,0,0.0,0,0,0,0,0,0
4426347.0,Mazi Smith,23,DAL,RDT,17,17,0,0,0,0,0,0,0,0,0,0,1.0,41,22,19,4,3,0
3129446.0,Robert Spillane,29,LVR,MLB,17,17,2,0,0,0,7,0,0,0,0,0,2.0,158,91,67,10,3,0
4374302.0,Amon-Ra St. Brown,25,DET,WR,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Ronnie Stanley,30,BAL,LT,17,17,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0
184660.0,Brandon Stephens,27,BAL,RCB,17,17,0,0,0,0,10,0,0,0,0,0,1.5,70,59,11,3,2,0
,Grover Stewart,31,IND,NT,17,17,0,0,0,0,3,1,0,1,0,0,3.5,74,29,45,10,6,0
4426434.0,Derek Stingley Jr.,23,HOU,LCB,17,17,5,48,0,31,18,0,0,0,0,0,0.0,54,37,17,4,0,0
4240575.0,Geno Stone,25,CIN,SS,17,17,4,88,1,49,6,0,0,1,6,0,0.0,81,47,34,0,4,0
4432577.0,C.J. Stroud,23,HOU,QB,17,17,0,0,0,0,0,0,6,1,-4,0,0.0,0,0,0,0,0,0
4259545.0,D'Andre Swift,25,CHI,RB,17,17,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
,Cam Taylor-Britt,25,CIN,LCB,17,17,3,79,1,51,16,0,0,0,0,0,0.5,77,58,19,1,1,0
,AJ Terrell,26,ATL,LCB,17,17,2,1,0,1,6,0,0,0,0,0,0.0,66,50,16,2,0,0
,Joe Tippmann,23,NYJ,C,17,17,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Laken Tomlinson,32,SEA,LG,17,17,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0
4279030.0,Andrew Van Ginkel,29,MIN,RLB,17,17,2,73,2,63,6,1,0,0,0,0,11.5,79,50,29,18,19,0
,Greg Van Roten,34,NYG,RG,17,17,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
382945.0,Bobby Wagner,34,WAS,MLB,17,17,0,0,0,0,4,1,0,2,0,0,2.0,132,75,57,10,8,0
546814.0,DeMarcus Walker,30,CHI,RDE,17,17,0,0,0,0,0,0,0,0,0,0,3.5,47,25,22,7,16,0
4426349.0,Travon Walker,24,JAX,RDE,17,17,0,0,0,0,1,2,0,1,35,1,10.5,61,31,30,13,15,0
3138826.0,Fred Warner,28,SFO,MLB,17,17,2,70,1,45,7,4,0,0,0,0,1.0,131,76,55,5,2,0
546866.0,T.J. Watt,30,PIT,LOLB,17,17,0,0,0,0,4,6,0,2,0,0,11.5,61,40,21,19,27,0
4039254.0,Kyzir White,28,ARI,RILB,17,17,1,0,0,0,3,0,0,1,0,0,2.5,137,60,77,9,8,0
,Caleb Williams,23,CHI,QB,17,17,0,0,0,0,0,0,10,4,-7,0,0.0,0,0,0,0,0,0
,Quincy Williams,28,NYJ,LILB,17,17,0,0,0,0,4,4,0,3,19,0,2.0,116,74,42,14,2,0
545228.0,Donovan Wilson,29,DAL,FS,17,17,1,0,0,0,5,2,0,1,0,0,4.5,82,44,38,6,4,0
3700840.0,Garrett Wilson,24,NYJ,WR,17,17,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
4575431.0,Devon Witherspoon,24,SEA,LCB,17,17,0,0,0,0,9,1,0,0,0,0,1.0,98,66,32,6,1,0
545680.0,Xavier Woods,29,CAR,FS,17,17,3,70,0,33,6,0,0,0,0,0,0.0,119,72,47,2,0,0
,De'Von Achane,23,MIA,RB,17,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
3139037.0,Bobby Brown,24,LAR,NT,17,16,0,0,0,0,1,0,0,0,0,0,0.0,44,16,28,4,1,0
531984.0,Adam Butler,30,LVR,RDT,17,16,0,0,0,0,2,1,0,0,0,0,5.0,65,36,29,8,10,0
,John Franklin-Myers,28,DEN,RDE,17,16,0,0,0,0,0,0,0,0,0,0,7.0,40,18,22,8,18,0
4432708.0,Marvin Harrison Jr.,22,ARI,WR,17,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
4035686.0,Jack Jones,27,LVR,LCB,17,16,3,53,1,29,16,0,0,0,0,0,0.0,69,52,17,3,0,0
4249128.0,Quentin Lake,25,LAR,SS,17,16,0,0,0,0,5,0,0,0,0,0,2.0,111,73,38,1,2,0
,David Onyemata,32,ATL,RDE,17,16,0,0,0,0,1,0,0,0,0,0,3.0,45,23,22,8,5,0
4428414.0,Mike Sainristil,24,WAS,RCB,17,16,2,38,0,38,14,1,0,1,0,0,0.0,93,62,31,1,0,0
4361331.0,Jamien Sherwood,24,NYJ,RILB,17,16,0,0,0,0,3,0,0,0,0,0,2.0,158,98,60,10,2,0
4430878.0,Jaxon Smith-Njigba,22,SEA,WR,17,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
4428617.0,T'Vondre Sweat,23,TEN,NT,17,16,0,0,0,0,1,1,0,1,30,0,1.0,51,22,29,4,3,0
3124587.0,Jahlani Tavai,28,NWE,RILB,17,16,1,0,0,0,5,0,0,0,0,0,1.0,115,58,57,7,2,0
4428696.0,O'Cyrus Torrence,24,BUF,RG,17,16,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0
4250621.0,Kobie Turner,25,LAR,LDE,17,16,0,0,0,0,4,1,0,1,0,0,8.0,62,35,27,10,13,0
4578085.0,Jared Verse,24,LAR,ROLB,17,16,0,0,0,0,2,2,0,2,0,0,4.5,66,36,30,11,18,0
4567123.0,Byron Young,26,LAR,LOLB,17,16,0,0,0,0,1,1,0,0,0,0,7.5,62,34,28,12,13,1
4360259.0,Nik Bonitto,25,DEN,ROLB,17,15,1,71,1,71,4,2,0,1,50,1,13.5,48,33,15,16,24,0
3116449.0,L.J. Collier,29,ARI,LDE,17,15,0,0,0,0,2,0,0,1,0,0,3.5,29,13,16,4,6,0
4429568.0,Martin Emerson,24,CLE,RCB,17,15,0,0,0,0,5,1,0,1,2,0,0.0,80,62,18,3,0,0
4035299.0,Benito Jones,27,MIA,RDE,17,15,0,0,0,0,0,0,0,0,0,0,0.0,24,9,15,4,3,0
483006.0,Travis Jones,25,BAL,NT,17,15,0,0,0,0,0,0,0,0,0,0,1.0,42,22,20,4,4,0
,Matt Judon,32,ATL,ROLB,17,15,1,27,1,27,5,0,0,0,0,0,5.5,41,25,16,7,9,0
,Kyle Juszczyk,33,SFO,FB,17,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,Will McDonald,25,NYJ,LDE,17,15,0,0,0,0,3,2,0,1,0,0,10.5,28,18,10,11,24,0
4259493.0,Keisean Nixon,27,GNB,LCB,17,15,1,16,0,16,7,3,0,0,0,0,3.0,88,61,27,8,6,0
551549.0,Matt Pryor,30,CHI,RG,17,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
3127310.0,Drew Sample,28,CIN,TE,17,15,0,0,0,0,0,1,1,0,0,0,0.0,1,0,1,0,0,0
4369835.0,Alontae Taylor,26,NOR,LCB,17,15,0,0,0,0,16,2,0,0,0,0,4.0,89,61,28,7,6,0
,Starling Thomas,24,ARI,RCB,17,15,0,0,0,0,6,1,0,0,0,0,0.0,47,31,16,1,0,0
4249417.0,Jalen Tolbert,25,DAL,WR,17,15,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0
3926229.0,Cody Barton,28,DEN,LILB,17,14,2,71,0,56,5,1,0,1,52,1,1.5,106,53,53,2,2,0
4426694.0,Keeanu Benton,23,PIT,NT,17,14,1,11,0,11,6,0,0,1,0,0,1.0,36,16,20,2,8,0
4426817.0,Jarvis Brownlee,23,TEN,LCB,17,14,1,2,0,2,9,0,0,1,0,0,0.0,75,46,29,7,0,0
4426901.0,Leo Chenal,24,KAN,RLB,17,14,0,0,0,0,3,3,0,0,0,0,1.0,60,40,20,4,1,0
4567226.0,Derick Hall,23,SEA,RILB,17,14,0,0,0,0,0,2,0,1,36,1,8.0,37,20,17,6,20,0
,DaVon Hamilton,27,JAX,RDT,17,14,0,0,0,0,0,0,0,0,0,0,0.0,62,34,28,5,2,0
,Jonathan Jones,31,NWE,LCB,17,14,0,0,0,0,6,2,0,0,0,0,0.0,58,41,17,0,0,0
530737.0,Eric Murray,30,HOU,SS,17,14,1,0,0,0,10,0,0,0,0,0,1.0,75,50,25,2,2,0
4242659.0,Dayo Odeyingbo,25,IND,RDE,17,14,0,0,0,0,0,2,0,1,0,0,3.0,31,13,18,7,17,0
4259632.0,Isaiah Pola-Mao,25,LVR,FS,17,14,0,0,0,0,5,2,0,0,0,0,1.0,89,57,32,2,1,0
3925357.0,Calvin Ridley,30,TEN,WR,17,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
538490.0,Elandon Roberts,30,PIT,RILB,17,14,0,0,0,0,0,1,0,0,0,0,1.0,46,24,22,5,4,0
4258206.0,Benjamin St-Juste,27,WAS,LCB,17,14,0,0,0,0,7,1,0,1,0,0,0.0,71,56,15,0,0,0
,Adam Trautman,27,DEN,TE,17,14,0,0,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0
4693644.0,Ji'Ayir Brown,24,SFO,FS,17,13,1,0,0,0,6,0,0,0,0,0,0.0,77,48,29,3,0,0
4431517.0,Calen Bullock,21,HOU,FS,17,13,5,96,0,68,11,0,0,1,0,0,0.0,54,37,17,0,0,0
4241374.0,Grant Calcaterra,26,PHI,TE,17,13,0,0,0,0,0,0,0,1,2,0,0.0,2,0,2,0,0,0
4240585.0,A.J. Epenesa,26,BUF,LDE,17,13,0,0,0,0,2,2,0,0,0,0,6.0,39,23,16,8,11,1
4036132.0,Chauncey Golston,26,DAL,RDE,17,13,1,18,0,18,5,0,0,1,0,0,5.5,56,30,26,5,8,0
540210.0,Mack Hollins,31,BUF,WR,17,13,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0
3728262.0,Ray-Ray McCloud,28,ATL,WR,17,13,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0
4430831.0,Trenton Simpson,23,BAL,RLB,17,13,0,0,0,0,4,0,0,1,0,0,1.5,73,40,33,5,6,0
3128429.0,Courtland Sutton,29,DEN,WR,17,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
4243493.0,Keion White,25,NWE,LDE,17,13,0,0,0,0,5,2,0,0,0,0,5.0,56,31,25,7,16,0
4683062.0,Xavier Worthy,21,KAN,WR,17,13,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,Sebastian Joseph-Day,29,TEN,RDE,17,12,0,0,0,0,1,0,0,0,0,0,2.5,44,18,26,3,6,0
4431299.0,Rome Odunze,22,CHI,WR,17,12,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
4360516.0,Tyrone Tracy Jr.,25,NYG,RB,17,12,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0
552233.0,Eric Wilson,30,GNB,MLB,17,12,1,0,0,0,2,1,0,0,0,0,2.0,72,38,34,7,4,0
549807.0,Vonn Bell,30,CIN,FS,17,11,1,32,0,32,2,1,0,1,0,0,0.0,55,24,31,1,1,0
4428988.0,Bryan Bresee,23,NOR,DT,17,11,0,0,0,0,3,1,0,0,0,0,7.5,25,17,8,7,14,0
4239094.0,Coby Bryant,25,SEA,SS,17,11,3,87,1,69,6,1,0,0,0,0,0.0,73,48,25,1,2,0
4361411.0,Pat Freiermuth,26,PIT,TE,17,11,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0
,Chris Manhertz,32,NYG,TE,17,11,0,0,0,0,0,0,0,1,-1,0,0.0,1,1,0,0,0,0
4373684.0,Scott Matlock,24,LAC,FB/DL,17,11,0,0,0,0,1,0,0,0,0,0,1.0,7,2,5,1,1,0
4360635.0,Chigoziem Okonkwo,25,TEN,TE,17,11,0,0,0,0,0,0,2,0,0,0,0.0,4,3,1,0,0,0
3909013.0,Christian Rozeboom,27,LAR,RLB,17,11,1,16,0,16,4,0,0,0,0,0,1.0,135,69,66,5,1,0
3929956.0,Tim Settle,27,HOU,RDT,17,11,0,0,0,0,0,0,0,1,2,0,5.0,31,24,7,10,10,0
3863182.0,Jerry Tillery,28,MIN,LDE,17,11,0,0,0,0,2,1,0,0,0,0,0.0,28,13,15,1,3,0
4568624.0,Dorian Williams,23,BUF,RLB,17,11,0,0,0,0,0,1,0,3,0,0,0.0,117,68,49,5,2,0
4361579.0,Javonte Williams,24,DEN,RB,17,11,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0
4383440.0,Nate Adkins,25,DEN,TE,17,10,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0
4242149.0,Montaric Brown,25,JAX,CB,17,10,1,0,0,0,8,0,0,0,0,0,0.0,75,55,20,6,0,0
534388.0,Daniel Brunskill,30,TEN,C,17,10,0,0,0,0,0,0,1,0,-3,0,0.0,0,0,0,0,0,0
,Eddie Goldman,30,ATL,NT,17,10,0,0,0,0,0,0,0,0,0,0,1.0,16,7,9,1,3,0
4240472.0,Noah Gray,25,KAN,TE,17,10,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0
4242516.0,Noah Igbinoghene,25,WAS,CB,17,10,0,0,0,0,7,0,0,0,0,0,0.0,55,33,22,1,0,0
4046537.0,Josh Metellus,26,MIN,S,17,10,2,16,0,12,5,1,0,0,0,0,0.0,103,63,40,2,6,0
,Odafe Oweh,26,BAL,LOLB,17,10,0,0,0,0,0,1,0,0,0,0,10.0,39,25,14,9,23,0
4362249.0,Jayden Reed,24,GNB,WR,17,10,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0
4428550.0,Omar Speights,23,LAR,LILB,17,10,0,0,0,0,2,0,0,0,0,0,0.0,67,37,30,2,0,0
4430539.0,Brenton Strange,24,JAX,TE,17,10,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0
4362492.0,Ar'Darius Washington,25,BAL,S,17,10,2,33,0,32,8,1,0,0,0,0,1.0,64,45,19,5,2,0
,Tershawn Wharton,26,KAN,RDT,17,10,0,0,0,0,2,1,0,0,0,0,6.5,29,18,11,7,11,0
