Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
4035239.0,Braden Mann,27.0,PHI,P,17.0,0.0,54.0,2633.0,48.8,187.0,2306.0,41.9,70.0,7.0,13.0,20.0,37.0,1.0
,Sam Martin,34.0,BUF,P,17.0,0.0,54.0,2523.0,46.7,234.0,2189.0,39.8,65.0,5.0,9.3,25.0,46.3,1.0
4608820.0,Ryan Rehkow,26.0,CIN,P,17.0,0.0,53.0,2603.0,49.1,228.0,2295.0,43.3,80.0,5.0,9.4,25.0,47.2,0.0
377859.0,Tress Way,34.0,WAS,P,17.0,0.0,50.0,2343.0,46.9,158.0,2145.0,42.9,74.0,2.0,4.0,22.0,44.0,0.0
534595.0,Bradley Pinion,30.0,ATL,P,17.0,0.0,47.0,2209.0,47.0,324.0,1802.0,38.3,65.0,4.0,8.5,14.0,29.8,0.0
3916370.0,Jack Fox,28.0,DET,P,17.0,0.0,45.0,2295.0,51.0,136.0,2059.0,45.8,68.0,4.0,8.9,22.0,48.9,0.0
4045180.0,Blake Gillikin,26.0,ARI,P,13.0,0.0,38.0,1887.0,49.7,183.0,1680.0,44.2,63.0,1.0,2.6,19.0,50.0,0.0
4240128.0,Trenton Gill,25.0,TAM,P,8.0,0.0,27.0,1169.0,43.3,103.0,1046.0,38.7,57.0,1.0,3.7,9.0,33.3,0.0
487725.0,Pat O'Donnell,33.0,SFO,P,8.0,0.0,24.0,1082.0,45.1,119.0,943.0,39.3,56.0,1.0,4.2,8.0,33.3,0.0
4035685.0,Mitch Wishnowsky,32.0,SFO,P,9.0,0.0,22.0,994.0,45.2,160.0,834.0,36.3,58.0,0.0,0.0,11.0,50.0,1.0
546439.0,Matt Haack,30.0,NYG,P,4.0,0.0,21.0,988.0,47.0,150.0,818.0,39.0,66.0,1.0,4.8,9.0,42.9,0.0
4379396.0,Jake Camarda,25.0,TAM,P,4.0,0.0,13.0,589.0,45.3,115.0,474.0,36.5,67.0,0.0,0.0,5.0,38.5,0.0
504326.0,Michael Palardy,32.0,ARI,P,4.0,0.0,13.0,559.0,43.0,31.0,508.0,39.1,54.0,1.0,7.7,1.0,7.7,0.0
4876013.0,Jack Browning,23.0,TAM,P,5.0,0.0,10.0,425.0,42.5,59.0,346.0,34.6,54.0,1.0,10.0,0.0,0.0,0.0
4569130.0,Ty Zentner,26.0,LAR,P,1.0,0.0,7.0,281.0,40.1,13.0,268.0,33.5,53.0,0.0,0.0,3.0,42.9,1.0
4363538.0,Chad Ryland,25.0,ARI,K,13.0,0.0,3.0,117.0,39.0,0.0,117.0,39.0,44.0,0.0,0.0,0.0,0.0,0.0
549816.0,Cameron Johnston,32.0,PIT,P,1.0,0.0,2.0,103.0,51.5,28.0,75.0,37.5,58.0,0.0,0.0,1.0,50.0,0.0
482460.0,Chris Boswell,33.0,PIT,K,17.0,0.0,1.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0
